,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,0.0001698589698423219,0.00012498257254886503,0.0002472638824369829,0.00014301473036200174,0.00018018425451676656,0.0001245943771772476,6.681241787660517e-05,0.0001435113868979708,6.879510738562343e-05,9.995506038606495e-05,7.689070545451481e-05,6.426197133976028e-05,8.825867207230054e-05,0.00012693608519422463,0.00010988650742123713,9.836499059773631e-05,0.00014035617968569954,8.752150095181626e-05,9.590903155945472e-05,0.00017324077687918475,8.158302626932877e-05,8.989645881897494e-05,6.008866120404725e-05,0.00011686080674109185,9.989458280513686e-05,7.703417624756532e-05,6.816739881541998e-05,0.00011784833523947996,0.00017338122412392118
1,9.095838649406777e-05,0.0,0.0001932425225470132,0.00015496706850690866,0.00019501130079306483,0.0001443417308188379,0.00012169277907375532,9.370871531609944e-05,0.00010610603697267024,0.00015281470308370988,0.00012158832971449268,7.322981529211618e-05,0.00014497533809664374,8.387446500600292e-05,0.00016515872034838285,0.000132184715885717,0.00014413344246837619,0.00010551396112114527,0.00010397072223123601,0.00011973051269174356,6.54060328139718e-05,0.00010848325712229462,9.578480188260199e-05,7.758281978864955e-05,9.507322934017844e-05,7.976591044197632e-05,0.0001242922436758004,0.00015593708601775356,0.00013470353570095602,0.00016903624845924101
2,9.333883406289618e-05,0.00010560562013274523,0.0,0.00014837556103580697,0.00012348092549473118,0.00015905387340164236,8.086821152502572e-05,9.253189433016275e-05,0.00010182002460503497,8.722828753918877e-05,0.0001327642067361178,9.84321984316842e-05,0.0001444251550560186,9.240849331877839e-05,0.0001562369802854195,0.0001432905096017629,0.00011680300846996529,0.00012364295437903585,0.00020015184587469424,6.771590997736829e-05,0.00010519650893867129,7.006914846607332e-05,0.00016196682105596168,0.00013897098626035537,0.00014286961907973862,8.038375972899958e-05,7.745191061512236e-05,0.00014705495133479797,0.00013479216645184542,0.00012771597516245283
3,9.746306958808845e-05,0.00017847283470296698,9.671963408598944e-05,0.0,0.0001503414433491291,0.00022173690752953063,0.00010958570932212164,7.682953562096665e-05,0.00012727947808236905,0.00011706129050005923,6.58126763155737e-05,8.406354296081636e-05,0.00011846544048463638,9.717250544761911e-05,9.112417477573264e-05,0.00013930772797619528,0.00016550213199932427,9.714887261094667e-05,0.00012009641911148492,0.00012760011273311173,6.554123815651438e-05,7.482948664925048e-05,0.00014597975604669657,0.0001629402539738049,8.161788195035666e-05,0.00017095860723255956,0.00020814673227752408,0.0001471916176971936,0.00012843144807254514,0.00012927566131873768
4,0.00013613366892857782,0.00011181982236530555,9.474229206794758e-05,0.0002603056377787651,0.0,0.00013744719692349068,9.905826787417922e-05,0.00013201770668953345,0.00012061633024629767,9.57522780013834e-05,8.937186381581716e-05,0.00010378732162389043,9.972777707798433e-05,0.00012428168768819657,8.478048220593058e-05,0.0001389314626515206,0.00019755730020595572,0.00010919648653211805,0.00011072579071272242,0.00014956966469991816,0.00010346424904539642,0.00012069068948347098,0.00011153573106746634,9.244977175215697e-05,0.00012119193658718003,0.00011942032393585326,0.0001011214271159858,0.0001453420024848649,9.809651116186413e-05,0.0001270658113114547
5,0.00011930750448740232,0.0001415484636486576,0.00012339164135343999,0.0002165270455543423,0.00017584485988246537,0.0,0.00023303006063501774,0.00012618468996503579,0.00011349629426158114,0.00012570141286411083,8.741153056363702e-05,8.407727912120206e-05,8.95714391406448e-05,0.00012476680768794054,0.00010907846755031703,0.0001314348895729442,0.00016543173224283886,0.00012341113570615866,0.00011055364947444159,0.0001349839602851829,0.00010520594872412463,0.00014722239589990685,0.00020628646997444074,0.0001536514108323222,0.00010703599689131572,0.00012219113790171062,0.00010077933152861094,9.580445947306538e-05,9.393085249901007e-05,0.00013027289483070407
6,0.00010591284895787484,0.00010772027058984463,0.00012496839872628199,0.0002292183859831049,0.0002179790182601299,0.00013844133875757855,0.0,0.0001456036030749977,7.015822452332833e-05,0.00010576607442247687,8.74303975673273e-05,8.747500966847979e-05,0.00017226709736690646,9.651359450272468e-05,0.00012006571418201195,8.689541928878827e-05,0.00013137377045456666,6.710733909115838e-05,0.00012038696761585525,9.107819189955714e-05,7.252048752079693e-05,6.807668778914674e-05,8.037501546947772e-05,9.705113726112372e-05,7.520348974336381e-05,0.00012287741374034336,8.905213008187871e-05,8.563139188855598e-05,9.616729749329493e-05,0.00016467571818237932
7,9.50974402198806e-05,8.173986885867905e-05,8.483982213348464e-05,0.00016785002658390108,9.360152147281702e-05,7.78683491665452e-05,0.00013050903501025384,0.0,7.053959224612379e-05,7.476528796329147e-05,0.00011995327929293524,6.596859619176432e-05,9.58860608069617e-05,0.0001418996558871691,9.010981952632521e-05,0.00016627871999815862,0.00015935109546239663,8.430765858770042e-05,9.958167802288291e-05,0.00011471651948615966,0.00011271533388887169,7.465329025819953e-05,0.00010157818850824606,6.465825234354794e-05,6.590746447129216e-05,0.00015723187000135085,0.00012289369117447898,0.00012187440260882428,9.095112971105536e-05,8.821027618608726e-05
8,0.00010518357518890116,9.006298801274392e-05,0.0001228890977653856,9.084890393114808e-05,0.00015269312117601253,0.00010496581959495192,0.00011834778042508684,8.477750223019549e-05,0.0,9.408708391752937e-05,0.00011257010068722523,7.10156962914955e-05,6.418699177581695e-05,0.0001700890774054877,0.00013268653025641898,0.00015764840917363964,8.86373938936605e-05,0.0001095702370463079,0.0001522547614861838,8.776587121221032e-05,0.00013384964889487223,0.00010909010062831039,9.257340883323019e-05,7.16956686012144e-05,6.853787727993171e-05,6.612810831094644e-05,0.00013130655714647864,0.00013401775464681046,9.695725408690011e-05,0.0001860337818478833
9,0.0001249219872904168,8.198233721625758e-05,9.644600904266917e-05,0.00012005982722934574,0.00012680405994048552,0.0001180128324147173,0.00013155987563726637,0.00012833898846040644,0.00010543411861225975,0.0,8.622399297119803e-05,8.958154433555927e-05,0.0001188191588371999,6.854892567727006e-05,7.199893328733332e-05,0.00013665653564234363,0.00012733289094957632,9.33688979526403e-05,0.0001394676028101306,8.30031044862599e-05,0.0001228321685210086,0.00012012733997112457,8.421830622920095e-05,8.665692806835562e-05,0.000149511247794059,9.457406037283991e-05,9.949335529518304e-05,0.00015245082272012975,7.65823141210516e-05,0.0001460710799896276
