,0,1,2,3,4,5,6,7,8,9
0,0.0,0.00012777085173897357,0.000112022043686979,0.00015601445257910115,0.0001138686561068106,0.00017080661376087528,8.161547898169104e-05,0.0001515831916265311,0.00013452491985862833,0.00020106812084301097
1,0.00016316287453594088,0.0,5.541229475177556e-05,0.0001646738819446075,0.00018652127844875243,0.00010174840519725759,0.00011892317084625655,0.00012564193807100175,0.00014055672242916409,0.0001574862450388216
2,0.0001367516073786152,5.6348328947247455e-05,0.0,0.00012360956009053355,7.462650370320855e-05,9.331191780710727e-05,8.674584622671375e-05,0.00011582099736967772,7.392736837621895e-05,0.0001333465277754494
3,0.00012658687909025205,6.656090762060846e-05,0.00015294466690637276,0.0,0.00015761920293012096,0.00024834414206579685,9.733231546598168e-05,0.00017218980254390096,8.498831980691677e-05,0.00018094704701125737
4,8.155413642504486e-05,0.00011405330167476567,9.19733689476903e-05,0.0002796454252939308,0.0,0.000148835558835059,0.00013152464768000535,0.00019938599579258067,8.642853371277136e-05,0.0001567910835160996
5,0.00015479344702166376,7.280449516998408e-05,8.44150994076244e-05,0.00016097959761824765,9.831766374853835e-05,0.0,7.400209772819324e-05,7.111954610793331e-05,8.162889614414664e-05,0.0002026884053569149
6,0.0001310318246634116,8.399761756305479e-05,0.00016135011565177737,0.0001352027943765357,6.389521479219584e-05,9.324903736951651e-05,0.0,0.00012504454513246357,0.00017077639323911662,0.00024197206422139325
7,0.00013363563806141808,0.0001051294044243129,7.283536607208e-05,0.00013914426976542602,0.00022846603948619462,7.818341806445188e-05,0.00011670915092585307,0.0,0.00010587147894847744,0.00022106938466834907
8,0.00014657666991494997,8.511238421401833e-05,6.626200212714206e-05,0.0001202108294755312,0.00017780012371453329,8.436467681899985e-05,0.00011051469823005963,0.0002398844735111533,0.0,0.00027051899240998056
9,0.00015902921966445957,7.977562474776839e-05,0.00012228536813731078,0.00014730474541392236,0.0001197492546281831,8.014282608666543e-05,8.703362679969977e-05,0.00017209562973610363,0.0001685565053704663,0.0
