,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.0,7.76812356110308e-05,0.00018255140118941292,0.00011660458738712498,9.898349977401068e-05,6.72965885858387e-05,0.00010673803040524307,0.0001630968550647189,0.00019683201012103124,9.457578408253094e-05,0.00010723373190589037,0.00012379551513664133,0.00011763061796073269,7.880092350532459e-05,9.580236620097516e-05,0.00016000249251867422,7.883225328536143e-05,0.00013014003888594817,9.917442894548817e-05,0.00011211136437748914,7.162323850263988e-05,7.715940471971358e-05,9.233709136279327e-05,7.895680600395551e-05,0.00010366854539608056
1,0.0002015292724506506,0.0,8.813567394073346e-05,0.00012887215278525988,5.487105479368298e-05,0.00013998546657515196,0.00015838580919588907,0.00013498125395720295,0.0001046848511722515,0.00010937648491587253,8.919291435212561e-05,0.00017445624363293284,6.419062488279839e-05,0.00010171496167821816,0.00014661618339382293,0.00018753190462655604,9.195606304876723e-05,0.00014466820829917793,0.00013174104367394868,0.00010716476965255984,8.987602458567301e-05,0.00010178993862977393,0.00015885407336534393,0.00011850588114452385,7.640856075083592e-05
2,0.000111819975717179,7.427221255370506e-05,0.0,9.45589541029707e-05,8.891437238751826e-05,7.239288136500568e-05,0.0001243420606021296,9.205387215946502e-05,0.00016968154839839847,9.335907473356143e-05,5.863269119077101e-05,9.638978472558809e-05,0.00013554368818696253,0.00011169800130615488,0.00013532109039701636,0.00019832035369815736,0.00015919128921790688,0.00020379420731622442,9.919165174049076e-05,0.00014250770778287354,9.134128563201087e-05,0.00013377053805536764,5.906522297203307e-05,0.00014298355493252442,0.00011956105761849852
3,0.00015557792501873113,9.748720215881516e-05,9.962368031576945e-05,0.0,7.123405322793144e-05,0.00011281050579182192,9.486236057441646e-05,9.670854628523518e-05,0.00014812919927351185,0.00011180392527505577,0.00012014479029612109,0.00010265892158855832,6.043397683390864e-05,7.273194889251075e-05,0.00014988517269713615,0.00010858524705137036,0.00010609937474038932,0.00017226733868271556,7.128917329459252e-05,7.75400174325518e-05,8.6659191121745e-05,0.00016706578803911529,0.00015983281675605601,0.00011195873324976835,7.324093309700917e-05
4,0.00010191513771914085,0.00011708725594894245,0.00010916454905555519,7.228198087999594e-05,0.0,8.536475344776622e-05,7.348693784718295e-05,9.989569218681026e-05,7.995805973031169e-05,8.448409010620754e-05,0.00015983322085159215,0.00011488385302333361,0.00017287163959408446,9.151745282867622e-05,9.153905275193481e-05,0.00015521799150419193,6.740066438806964e-05,0.00016260567656988255,0.00016638922396668973,0.00015142846879129878,7.493903484778745e-05,6.954402061523665e-05,0.00013931615064853627,0.00014900118783583787,9.685238765209474e-05
5,9.75067745733289e-05,0.00013898713766239868,0.0001116266199589436,0.00010228314272899202,9.051613542361675e-05,0.0,6.846311897371303e-05,9.573055498189012e-05,0.00011996569186617937,6.330201268835586e-05,0.0001245942012499361,8.418693087133822e-05,0.00019723792994338766,6.921894302141906e-05,0.00010095110942376752,0.00011938580317434352,9.358921732542338e-05,0.0001344211194954718,8.615547637671742e-05,0.00011622291145930243,0.00012652951486839765,4.953524235865592e-05,7.260797941042069e-05,0.00011449926338762927,0.0001202761775794206
6,9.186106446612425e-05,8.416216537178317e-05,0.00012060653701563211,0.00010906921219070824,0.00010667804658220193,0.0001345185537151717,0.0,0.00011955444220916702,8.84477357922454e-05,8.867850803215887e-05,9.835569766327678e-05,8.630700639196135e-05,0.00011838680724888071,6.793990082832596e-05,0.00012668036618085718,0.00022477898919696205,0.00018745839188905305,0.00017876755083411452,9.319184075350441e-05,0.00017217952081034917,0.00012680489380453036,0.00010684268270614848,9.702858137899661e-05,0.0001331304210365827,0.0001204139826420776
7,0.00010134788022724571,9.076129015924108e-05,0.00010941512370799937,0.00010168957861060344,0.00010930137170410685,6.69394306702966e-05,0.00014059328336810023,0.0,0.00010032996682760506,8.815655920220047e-05,8.429265823197816e-05,0.00015102184453280232,7.062188121465222e-05,0.00012464325937184797,0.00013069257214953154,0.0001708900313893513,6.632458095093127e-05,7.482398538404373e-05,0.0002446903656012874,0.00011784138793568469,8.209138327476357e-05,8.441399407920616e-05,9.16772095227605e-05,0.0001248957658430304,0.00010188539345448213
8,6.245851799274572e-05,0.00014377083509341075,9.0239821979608e-05,8.532546630686975e-05,7.571132847422588e-05,6.971656022909205e-05,0.0001345422928221961,8.829521459499831e-05,0.0,0.00011454673843978515,8.391169251213226e-05,8.049752343238951e-05,7.169695882310537e-05,0.00019860780201924136,0.0002010738013330327,0.00013220617236376101,0.0001432747182910809,0.00010153948032316017,8.295609556789484e-05,0.000126335073605435,0.00015863967796896872,8.357193208652751e-05,0.0001257777417496361,9.099643356148854e-05,0.00011432782399654045
9,0.00011819573863721278,0.00011843318894844297,0.0001178711719098341,8.757991797558225e-05,6.617260781992731e-05,9.262566393001908e-05,0.00010330655963098889,8.079449628579055e-05,0.00015091231915497204,0.0,0.00013600344764485228,0.00011347093595151645,0.00019659627069595485,0.00010442763882925585,0.00014421709003565493,0.00013366926923654026,0.0001310148785092123,0.00014234948450817208,0.00012114647489160924,0.00010507018411254755,9.667292537714233e-05,0.00012101256676083263,7.673029642073939e-05,0.00013196269217315384,0.0001236091169657593
