,0,1,2,3,4,5,6,7,8,9
0,0.0,8.968259078789538e-05,0.0001342685434270674,5.370658500983345e-05,0.00011091032314191516,8.222434631793664e-05,9.193130827382054e-05,7.91941891899948e-05,0.00013127927699937877,7.189264011276752e-05
1,0.00015067674162672372,0.0,4.837226376110012e-05,8.223983067435178e-05,0.00012723867240594313,0.0001341388886274756,7.703689736059406e-05,0.000154719587033056,0.00012147710032675067,6.746203530136961e-05
2,0.00013411447774748706,5.1569057056633913e-05,0.0,5.756015432329892e-05,0.0001131484794726922,0.00010281052701805525,0.00015163597377197178,8.939697030583134e-05,0.00015261718763842774,9.978518979383495e-05
3,0.00012000764555461105,0.00012060078253053709,5.519585308287466e-05,0.0,0.00019465348845187254,7.445413135416351e-05,0.00010395267260717576,8.842187437229908e-05,0.00010420045365421844,6.476887514099673e-05
4,0.00011015383611187537,0.00015045793881482297,6.889766426699836e-05,0.00010914738969273204,0.0,9.183319800900741e-05,8.437017371533684e-05,9.974389593240387e-05,0.00010074200656655195,6.999054779155634e-05
5,0.00013130985180503113,9.326367963188116e-05,7.444848255574428e-05,0.0001298088332051662,0.00013909195640084425,0.0,8.066043203528669e-05,0.00011387989407701399,0.00010505141421601568,0.0001306405398634413
6,0.00015166984971811862,0.00011010185845632569,0.0001165242634274182,9.385407129684949e-05,0.0001382873532481055,8.882173821281627e-05,0.0,8.992780302320694e-05,8.995918478316426e-05,9.707465976004498e-05
7,0.00010712411245372745,0.0001355841611558441,7.95060244097616e-05,0.00010815506693554169,0.00017888741781967873,0.000136896163754899,8.911740236432822e-05,0.0,0.00021039211356523727,0.00013506377523083622
8,9.666000347218998e-05,0.0001652930259318208,0.00012238282176411258,6.538397520123446e-05,0.00011967087489370265,6.5819875739785e-05,9.464125330990272e-05,7.208172491933287e-05,0.0,0.00018222666649339654
9,8.241837458755754e-05,0.00012711889525494538,5.185124728092352e-05,8.923800539565795e-05,0.0001489488586113337,0.00014471706786625457,0.0001014369434529126,0.00017032394388898984,0.00012776600511300341,0.0
