,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0001306645831041834,6.398059289661477e-05,0.00012476666718571141,0.00010718920080044813,0.0001050969006664738,8.321977310466814e-05,0.0001608439935452876,7.16476909533147e-05,0.00014885071238589836
1,7.510882146382767e-05,0.0,0.0001302990060202569,0.0001518505668255024,6.454928978991226e-05,6.878173707303e-05,0.0001198719526589495,6.470850567205297e-05,0.00016006279135838815,0.0001750270134071753
2,9.406654586291948e-05,7.349479324631901e-05,0.0,9.374020567463865e-05,0.00010124839447563623,0.000130342344390392,7.674679098049147e-05,0.0001330667583322457,0.00010471165515621322,0.00014948307143218317
3,7.330565804505646e-05,0.00012087131898228736,5.1840827593539046e-05,0.0,8.13355352141632e-05,0.00011177055551257227,0.0001340520287927079,0.00014644520420407152,0.00016848548767905885,0.00012980114833682627
4,0.0001439680591680631,0.00012540350248960107,5.3232243837814375e-05,0.00013795250607752946,0.0,0.00011214472508005856,0.0001204736334850108,0.00011299136629066779,0.00014683178849095186,0.00021166684081305753
5,0.00011936380205022444,0.0001098664420510498,0.00010348734391926098,0.00012975890025292088,7.811875937855509e-05,0.0,0.00017122928672411557,0.00011956872729766409,0.00011025240998964102,0.00016916608795284078
6,9.8773242726035e-05,0.00013413252476073776,9.620615506294577e-05,8.341285366167655e-05,6.19842633025209e-05,0.0001250337811930209,0.0,0.00014493205301365433,8.699538099320215e-05,0.00012536622101392823
7,0.00011949304243290032,0.00014419286860402255,7.099595761706912e-05,0.00010865231666496584,6.184551992436292e-05,0.00010749233569629919,6.863285437082856e-05,0.0,8.397534064669519e-05,0.00013100022044397513
8,0.00010354423153067314,0.00010083735658465209,0.0001517514737076604,0.00013195678324335266,7.414626923083629e-05,7.839920831075767e-05,8.96911062523936e-05,7.964555762535533e-05,0.0,9.025631764665624e-05
9,0.00012795236117458302,0.0001333128252686184,8.064920866587166e-05,0.00010726744435712633,8.285280050910173e-05,0.00014331965726506487,0.00015497559756087143,0.00012836436544778505,0.00010740117889510413,0.0
