,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,0.00014830286087552837,8.318262720822626e-05,0.00011224187221139924,8.890849190742679e-05,0.0001041868686950508,0.0001736448127800213,0.00015360370259356567,0.00011972099765873653,7.373322446085915e-05,0.0001846623650279817,9.992787707884638e-05,8.900550862410775e-05,0.00014598681663446195,0.0001567631875913139
1,0.00012225388048650818,0.0,9.932788174904004e-05,0.0001242272494439872,6.691882979004364e-05,0.00011538467202735804,0.00013145900814352877,9.983615869682041e-05,0.0001409833162339339,0.00010078315564322147,0.00022504238891738845,0.0001487357043012556,9.650620503249057e-05,0.00013186830750787915,0.00024662621971676497
2,0.00013114189040855506,9.323209700375337e-05,0.0,0.00021246183887396305,9.479233601068043e-05,0.00011501967992374303,0.00011925281421455194,6.31709452871919e-05,0.0001033288558488909,9.353793937891547e-05,0.00010727257714556971,0.0001275420719750544,0.00019366031232840702,6.28954892421577e-05,0.00017761945770301073
3,0.00015853746265834516,0.00012398310002229956,0.0001488078852267122,0.0,0.00011047421295843607,0.00015143239200816864,0.00013173788839695929,0.00014030787298459536,0.00011944507272077847,0.00011340019512144719,0.00025345454828830865,0.0001351393374001991,8.664559565613276e-05,8.175072572663215e-05,0.00022547738379388767
4,6.42997866458529e-05,8.548848524164449e-05,0.00011439670835376516,0.0002209440516540071,0.0,0.00013851737354252688,9.164922303405272e-05,0.00016826391924022673,0.00010243581326321176,0.0001083327694161916,0.0001716875702138037,0.00016604376295211476,8.869158054822429e-05,9.210901637551306e-05,0.000215765281076634
5,0.0001938947889617812,0.00014995894469022527,7.092689908407594e-05,0.0001321116212472529,9.761895155884669e-05,0.0,0.0001481564386120328,0.0001306230804649703,7.296128276352746e-05,0.00013110796892786493,0.0001870525048318425,0.00011776323080476018,0.00010851253433643551,0.00011547751528608869,0.00017003680202244911
6,0.00012910270605069797,8.03386572080958e-05,0.00010902051857769464,7.806465685312871e-05,0.00010237352272281251,0.00012432063994753426,0.0,0.00010837503445626612,0.00018038666326300194,0.0001011382898250958,0.00016816025801320213,0.00023686731654320883,0.00011926079019909174,0.00011377385889730833,0.0002458606462481251
7,0.0001319979062196514,0.0001817782903024467,0.0001011381223097918,0.00013434018634009637,8.690183090334759e-05,0.00016203938337133153,9.259217893224966e-05,0.0,0.00013489392294492155,9.909138599628752e-05,8.718902916008096e-05,0.00010654243100831107,0.00014799466475392566,6.557880397952917e-05,0.00022908672210477643
8,0.00013386994359768824,0.0001052606371908752,7.255952828061796e-05,0.00016693433568638528,9.039166350802612e-05,0.00017279773384886178,7.122593265689886e-05,8.935292321274785e-05,0.0,0.00012066424290575444,0.00029188241896490176,0.00010681493438914272,0.00010112073430976723,9.008656171211136e-05,0.00016887677540535558
9,8.862166233737465e-05,9.820237773538592e-05,0.00012385828362659727,0.00020833177628930657,0.00016315999924342554,0.0001598104377077815,0.00013767835701872076,0.00020371569066657546,0.00015086988330937455,0.0,0.00019463310606009773,0.0001487217024560494,0.0001729705418235668,9.782574637780611e-05,0.00016888125107709703
10,0.00014510474706361413,0.00015685809959027863,0.00011061986829799554,0.00016375449408422433,0.00010870708435566805,0.00012557309817307224,8.12249078343029e-05,8.88187614248651e-05,0.00013137389319995752,0.00011283499894441087,0.0,0.00013969733357078985,0.00012635521378173017,0.00013608733313383498,0.00019399089507476995
11,0.0001222539586295518,0.00021931582690040016,0.0001114959842511294,0.00010170268410271374,9.354234085508791e-05,0.00010947392517870886,0.00011926350910984831,0.00019002112208713523,7.55915644230175e-05,7.759662273485429e-05,0.00017948344132565826,0.0,0.00011956626263697948,0.00011315193977196417,0.00022561821701444165
12,9.640045997990547e-05,0.00013322695592772284,0.00010520807962701286,9.080056658975666e-05,0.00010024374167665412,8.817523421267484e-05,0.00014640679382623646,8.95838297221359e-05,8.512290170570877e-05,8.954381352621477e-05,0.00024093991661886462,0.00013745583330311307,0.0,8.393810691884321e-05,0.0003172267603356382
13,0.00010470625881735556,8.95314995335416e-05,0.00014312202491112324,0.0001132266092586535,0.00010054196394645713,9.761946493261041e-05,0.00013567292122870062,6.70159291224828e-05,9.584369912232821e-05,6.506845859707832e-05,0.00013623476626023728,7.847824756802663e-05,0.00012532707832461275,0.0,0.00012276197256251843
14,7.476336292217154e-05,0.0002093496278194687,0.000126527545745335,0.0002243053419127667,9.323624771488742e-05,9.675139214924433e-05,0.00018236738612801632,0.00015350339612624434,0.00017856349667733288,0.0001239361789704465,0.00025149622750781053,0.00015536630607091686,0.00013589453064602054,0.0001471119995942533,0.0
