t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.00038532100185437987,0.002098953136127426,0.027066544882630727,0.14236531029319585,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.015387374511234514,0.0030085481973845035,0.015002053509380135,0.002239730346402228,0.000367238245401014,0.001986974980007561
1,-0.0006070279292285784,0.002632677296110799,-0.03907829165095042,0.17456420036022063,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.014408227616511317,0.00332062102924685,0.01501525554573989,0.0022413002752302764,-0.0005669427505697334,0.002469092719551086
2,0.00019668873074009627,0.002222263851985616,0.011698947316384389,0.15000604774149195,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.01520120864578285,0.003295968453729727,0.015004519915042749,0.0022357399313618627,0.00017111980627623408,0.0021026853700096826
3,0.00019470652150467267,0.0021964150199587722,0.01531612039260598,0.15988094799606006,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.015199293714944667,0.003022585244340833,0.015004587193439996,0.002240695915290186,0.00019356363818859445,0.0021546880045232894
4,0.00053512624615196,0.002326610261403947,0.034896108367309414,0.15978522068496587,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.015535044125725747,0.0033452626148109737,0.014999917879573785,0.002236248976190096,0.0004973108924124497,0.0022176249957239864
5,-0.00017614797824016637,0.0028367219168124436,-0.007483830141925949,0.19234985934311327,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.014833238135723108,0.0032865512125039046,0.015009386113963274,0.0022453545967846423,-0.00013633442821115807,0.002690359628054712
6,-7.722301824245409e-05,0.0024178761500591906,-0.005898602894531311,0.1598582906862882,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.01493089687215993,0.003301685727541236,0.015008119890402379,0.0022385344483138486,-7.863861465483506e-05,0.0022661361934955015
7,-7.668900105977467e-05,0.0024431210017635627,-0.0025609863271609376,0.1644948581493501,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.014931566191841258,0.0031213627349191315,0.015008255192901034,0.0022423708004077943,-6.106641702484939e-05,0.002312193397476098
8,0.00010222136110762741,0.0024129760081311145,0.008667005088761982,0.15853209277029628,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.015107940753624266,0.003162808087078301,0.015005719392516636,0.0022411386325087877,0.00010794823251927177,0.0022514377071384995
9,6.1121729382450055e-06,0.0025394017706712366,0.0003998159046163373,0.1676962281762733,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.015013165791166183,0.0033924059333302293,0.015007053618227944,0.002238537071895727,2.20443034583404e-06,0.0023778667503061416
10,-0.0003509828621679918,0.002126113008929217,-0.021751348028266167,0.14107424569160762,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.014660804607145583,0.002917413042170573,0.015011787469313575,0.0022416493917251407,-0.0003207327150299185,0.0019898954705027086
11,-0.00011136396839703014,0.0022423670156867773,-0.007521956059397349,0.1491827017832292,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.014897358100532823,0.003221740520757291,0.01500872206892985,0.00223770768104209,-0.0001132063109188851,0.0021080538198270968
12,0.0007330405892010327,0.002931504379844697,0.048400786991016284,0.19697555001515166,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.0157304261564299,0.003768179809835872,0.014997385567228863,0.0022367442082205226,0.0006814420889319665,0.0027650096285476385
13,-0.00023893578311513772,0.0021106253572000717,-0.015098388402886275,0.1439760871482577,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.014771317559950514,0.002999411047550515,0.015010253343065648,0.002240154983066759,-0.00021958284827701115,0.002007541423382116
14,-2.8493032619735865e-05,0.0025356602017142125,-0.0017536525189067096,0.17076324889451788,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.014979027435047776,0.003379753780908726,0.015007520467667512,0.0022386164969572164,-2.9954908146328474e-05,0.002393758929033316
15,0.000344978845771268,0.0024541135213579576,0.018605355315979663,0.1647859400540584,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.015347498170125689,0.0036759160623061338,0.015002519324354419,0.002231133276206101,0.0002901332350842669,0.002311456823462355
16,0.00021834466695333805,0.002280694826810302,0.013561666632303942,0.15213196995846606,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.015222463003059678,0.0033198401926084844,0.015004118336106341,0.0022360185901609446,0.00019806892546733845,0.002142220493271402
17,0.00012895664237479523,0.002604099189734936,0.00800098924037079,0.17353141261991664,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.015134478159763055,0.0034826787947939866,0.015005521517388262,0.0022375443212141375,0.00010982129357729066,0.002451174511796952
18,-7.90323388970136e-06,0.002346616967499886,-0.005178602618260215,0.1617772470939092,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.014999283011783923,0.003528734200060586,0.015007186245673624,0.002232766246932326,-4.076820931112627e-05,0.00224117438596512
19,0.0001626495363677256,0.002320816391771187,0.011230130895799304,0.15589206373570233,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.015167704076434883,0.0032303085118425773,0.015005054540067161,0.0022384689624671108,0.00014892333980716117,0.0021837894068141707
20,-4.286468269232099e-06,0.002694087781014766,-0.001869091158210253,0.17934976767277894,0.013379736842105262,0.00027471264261238565,0.015007105263157893,0.002238805817600014,0.015002765244776528,0.0036465236787240935,0.01500705171304576,0.0022354553425902243,-1.5140102505581721e-05,0.0025251464670227645
