t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,5.98316970217106e-05,0.0022980169413054207,0.005572492488677705,0.16266881787347276,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.014178060442878466,0.0030603815347028593,0.014118228745856758,0.0021430057969765767,6.484104213507008e-05,0.002228612652996232
1,0.0002927868840166588,0.0023095185028308676,0.023858839972539136,0.1645442796839271,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.014407868246855237,0.002917199976872465,0.014115081362838577,0.002145908416487375,0.0003054770250151322,0.00224900879721052
2,2.0563206053659367e-05,0.002068811799499133,0.0025590751272087185,0.15096991379134952,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.014139364808615416,0.00287946822420109,0.014118801602561758,0.0021433122091623143,2.4362320782828267e-05,0.002041370812344545
3,6.116216312432663e-06,0.002193711959400309,0.0016955040654591644,0.15803092201535396,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.014125080844856367,0.003023260685316123,0.014118964628543935,0.002142245479836765,1.0772682605370006e-05,0.002145499062629143
4,-6.517635136649628e-05,0.0022068336473376952,-0.005959718497118204,0.16055379794078833,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.014054769467035861,0.003183977832801354,0.014119945818402358,0.0021393400511252984,-7.685616632386246e-05,0.002163837490187059
5,1.398672500013519e-05,0.002276203983341423,-0.00036446020637073706,0.15702118646546998,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.01413282849429884,0.0032532449943623986,0.014118841769298705,0.0021388182971730126,1.1293855298069465e-06,0.00217787352510357
6,9.837450195639919e-05,0.0020736152897475133,0.006455903322515176,0.14969284330649946,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.014216154584514968,0.003052502792855549,0.01411778008255857,0.0021401636258644003,8.724970122553154e-05,0.0020313976240933966
7,-2.491212625084548e-05,0.0022507409610513615,-0.001023744976645635,0.15627424680939395,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.014094378204987977,0.0030670178465858878,0.01411929033123882,0.002142234770297517,-1.8873922794387135e-05,0.0021638287162999473
8,7.020493961603219e-05,0.0025012347011865695,0.0006226876128526974,0.17262272395893782,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.0141882284219123,0.003601541410078003,0.014118023482296268,0.002134568632402523,3.698950572400515e-05,0.0023887288296795157
9,0.0002733464767127394,0.002616774153286313,0.017029678998580825,0.17692509467802334,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.014388672856851178,0.0035714601380636857,0.014115326380138437,0.0021370833403768427,0.0002474963006675001,0.0024780691222752583
10,-0.00018254491832653215,0.0024196661803866657,-0.013061362506144415,0.16478147682247565,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.013938953752497167,0.0032384140371437896,0.014121498670823704,0.0021412616670404678,-0.00018202630878695568,0.0022964998379897384
11,0.00023996340109557623,0.0024248843421551336,0.020235229962972265,0.177579584687026,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.014355780759217578,0.0030470983855212445,0.014115817358122004,0.0021451672737016073,0.0002524721146830733,0.002391385158358242
12,-0.0004287573489180217,0.0023381761276154425,-0.033770877235919136,0.16439707113556684,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.013695886262279664,0.0033495699762305315,0.014124643611197687,0.0021376197938261167,-0.00043813148042720434,0.0022587911744247568
13,0.00015190920775614845,0.0023508414931003095,0.013511352148504838,0.16565954125579874,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.014268911882719377,0.0029710495219800598,0.01411700267496323,0.0021455205601943715,0.00016463409453809085,0.0022670543084109995
14,0.0002196460780397061,0.0023908319945063513,0.01657561018686574,0.16664453957448291,0.013425645161290321,0.00027201233942445975,0.014119032258064516,0.002141672891258832,0.014335749772975585,0.0031519109388677543,0.014116103694935878,0.0021425132265011654,0.00021751776153636825,0.0022920635587183906
