t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,-4.468269345792588e-06,0.0023239316673518973,-8.439166982335135e-05,0.16839171460061853,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.013870284605724726,0.0025589520084651823,0.013874752875070517,0.0011068739471261255,-4.290168390039968e-06,0.002286586205704924
1,0.00013128281714015297,0.0019662972546248417,0.008467021848616708,0.1445586389176447,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.014004280736519176,0.0023410122263038506,0.013872997919379022,0.0011041933939169536,0.00011931732323817732,0.001947103951802903
2,1.1450036883688138e-05,0.002131146346297027,0.002348193647191343,0.15664648386485835,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.013886003591167253,0.0022833460876031347,0.013874553554283567,0.0011098825082287071,1.9828533933784065e-05,0.002107511167322179
3,-9.192281676372846e-05,0.0021451140778455725,-0.008155815002524918,0.15398614414607678,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.013784068041216633,0.0025394576026452893,0.013875990857980363,0.0011026662125851732,-0.00010416248566693032,0.002101057015633658
4,0.0001403505679210734,0.002255649152877193,0.0110531976182225,0.16323710068750535,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.014013188344319869,0.002447171938462622,0.013872837776398795,0.001108463523438903,0.00014195385145685397,0.002217178492355133
5,0.0005489861113340614,0.002383305811113886,0.04008938140331661,0.1707919017521369,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.014416316580789592,0.002614172522970248,0.013867330469455532,0.0011067916434703486,0.0005411674667075428,0.0023265481880227245
6,-1.804811322128041e-05,0.002313729626277359,-0.0025494003646722727,0.16528696156178557,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.01385686405972637,0.0026500130098864407,0.013874912172947649,0.0011036550130797775,-2.6561734117622827e-05,0.0022592856877970153
7,0.0001441458775400723,0.002360614065434709,0.010868835642348319,0.17082867667588883,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.014016943936901798,0.002585902936249098,0.013872798059361726,0.0011070078213930945,0.00014172803793916007,0.0023128494922521206
8,0.0001837424626578552,0.0023925452242394758,0.012259985101593535,0.17212545047168912,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.014056021892865969,0.0027134925417093845,0.013872279430208115,0.0011038261346098994,0.00017051761796822818,0.002345943403473781
9,-0.00035701509781316373,0.002427033387955412,-0.027139716222496394,0.17534214383300278,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.013522486846010966,0.002760926554715151,0.013879501943824129,0.001103224583241817,-0.0003628450372295657,0.0023832279117057564
10,7.870959461079487e-06,0.001965958371211326,0.0019031338227665498,0.14436718889389252,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.01388254517938063,0.002136676271386997,0.013874674219919553,0.0011097035471758425,1.2817298225026359e-05,0.0019476166075960563
11,0.00026433966887876953,0.002119242775071064,0.020289388581113812,0.15556590711188267,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.014135541670162786,0.0022914736929371114,0.013871202001284019,0.0011093275671283207,0.0002651772388015433,0.0020984006340664953
12,-3.2600746451350864e-05,0.0022707374019057705,-0.0014819840993942114,0.16473039349323199,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.013842591896967002,0.0024664618178928334,0.013875192643418355,0.0011081938066081435,-3.0035304194582924e-05,0.0022313797016827713
13,0.00025449207259526827,0.002538593176386329,0.021073008564826613,0.1869458237063727,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.0141258540708146,0.002579814897560325,0.013871361998219329,0.0011126756607163384,0.0002636651604847738,0.002516797075838332
14,0.0003146228391127263,0.0020676344014433252,0.021949542224953843,0.15015506787952107,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.01418518685155156,0.002421068826092558,0.013870564012438838,0.0011043215665700976,0.00029997773857458625,0.0020318106438022648
15,-0.0003629735841466835,0.002230733346837898,-0.0261944988626304,0.16089720772649146,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.013516608184853441,0.0024783933262199813,0.013879581769000122,0.0011067825591611945,-0.0003588474084989156,0.0021872843009313006
16,0.00017205966527828593,0.002280326147937153,0.013164406878001253,0.1672868203314952,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.014044458308834952,0.0024800886460169236,0.013872398643556666,0.0011080043755933623,0.000172269182920242,0.0022527488762228457
17,2.955542354527648e-05,0.002002591330370096,0.002099986175923034,0.1452747479767012,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.013903990936673173,0.0022910567128875017,0.013874435513127899,0.0011064209751582425,2.3013201009799336e-05,0.0019693918598273014
18,-0.0002031327641547315,0.002245311877095667,-0.011936625635295206,0.16249839722583048,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.013674374830183508,0.002280252123614319,0.01387750759433824,0.0011130182253960166,-0.00018587256659572914,0.0022047239982676027
19,-5.184182585579912e-05,0.0021562347166654773,-0.003826123735968432,0.15616419193896128,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.013823630495648784,0.002436990231816992,0.013875472321504583,0.0011060833796990774,-5.58031870877993e-05,0.0021207744853824675
20,9.039719033708225e-05,0.0021967077643493915,0.00638311533579055,0.1574520983106768,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.013963873017261597,0.0024652653733046466,0.013873475826924516,0.001106247490993583,8.712262401483129e-05,0.002144771197034133
21,-0.0004940027497697973,0.0021320935205378384,-0.0352963576510616,0.1540077054711739,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.01338729433754236,0.002349237573811132,0.013881297087312155,0.0011079587724642393,-0.000483525876631582,0.00209263666305283
22,0.000433499699297835,0.0018867725348455093,0.03207546054466075,0.13941728617314644,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.014302467479629743,0.0021378398347564336,0.01386896778033191,0.0011079051049367392,0.00042758994422181584,0.0018731819048522869
23,0.00012401683411993245,0.0022363677322699937,0.008849368553091031,0.1580159553474597,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.013997053891145887,0.0025149522992879993,0.013873037057025958,0.0011058596771455936,0.00011971869735205442,0.0021700151126829528
24,-0.00041734204122567176,0.0025416402917993893,-0.030704079810211744,0.18183750793454823,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.01346291736263734,0.002810821529682833,0.01388025940386301,0.0011049279705931938,-0.0004153795111253338,0.0024764090825899615
25,0.00014092889234934209,0.002380337380283893,0.010130255880410846,0.1695780487710522,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.014013685857555044,0.0026247001943871424,0.013872756965205698,0.0011063451680089276,0.0001385653538816965,0.0023169960497762656
26,5.528786595982369e-05,0.0022944673529240326,0.004626064904184022,0.16481915362914756,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.01392924266231071,0.002495247387670383,0.013873954796350889,0.0011080169020553027,5.7280278441081356e-05,0.002244183753475428
27,-0.00024566986932362265,0.002283855584878454,-0.01817279406703685,0.16602764875864062,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.013632315292298027,0.002571414829744734,0.013877985161621647,0.0011054784868029814,-0.0002458112483987385,0.0022473159643829426
28,-8.444377103577859e-05,0.002040944456567282,-0.00500152347861128,0.14895428607147743,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.013791386583672233,0.002223564607404542,0.013875830354708012,0.0011092487898200117,-7.66744421895091e-05,0.0020183423341426517
29,-0.000512976099097088,0.0024396306516641653,-0.03484750673249271,0.17568284036010223,0.013370905511811025,0.00026316847192490447,0.01387472440944882,0.001106861617631256,0.01336856025211764,0.002500598311017655,0.01388153635121473,0.0011119982308307973,-0.0004900828303340152,0.002389010448844599
