t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,-0.00022737120686976695,0.0023909941871363936,-0.014178722261031233,0.17101540390279804,0.013393571428571428,0.0002690127952267393,0.014038759398496239,0.0013191913970728116,0.013814408358263345,0.002586546073677954,0.014041779565133108,0.0013227678315464394,-0.00021028230426926978,0.00233445511041683
1,8.566352869234661e-05,0.0023695544259742917,0.005392621360620009,0.16910840077631423,0.013393571428571428,0.0002690127952267393,0.014038759398496239,0.0013191913970728116,0.014123290229558556,0.0027683374718875625,0.01403762670086621,0.0013172439928746842,7.569999960256895e-05,0.0023103833895078015
2,-0.00010586591541676232,0.0022952829991685886,-0.008205969460003397,0.16601640340002582,0.013393571428571428,0.0002690127952267393,0.014038759398496239,0.0013191913970728116,0.013934313612863392,0.0026929236749231285,0.014040179528280154,0.0013175558249392903,-0.0001104545604579449,0.0022484322621748615
3,7.83541395690242e-05,0.0022232568618643068,0.007099372965236392,0.1591089516025356,0.013393571428571428,0.0002690127952267393,0.014038759398496239,0.0013191913970728116,0.014116056772994677,0.00247683911189821,0.014037702633425651,0.0013215921624631765,8.44815713644915e-05,0.0021747284150711336
4,-0.0004256458803057118,0.0023179030335564424,-0.0322421932583819,0.16461791752507926,0.013393571428571428,0.0002690127952267393,0.014038759398496239,0.0013191913970728116,0.01361880113940089,0.002790080970838138,0.014044447019706604,0.001315367139148874,-0.0004305763685454206,0.0022513451917314416
5,0.00016082635135786295,0.0023777866383867283,0.010324732985935007,0.16952111700702566,0.013393571428571428,0.0002690127952267393,0.014038759398496239,0.0013191913970728116,0.014197462580057739,0.002827059406332769,0.014036636228699877,0.001315804006516384,0.00014529697757762535,0.002314404965349363
6,-0.0001110003579489496,0.0024892655991051713,-0.006848138102548665,0.17510849867153336,0.013393571428571428,0.0002690127952267393,0.014038759398496239,0.0013191913970728116,0.01392917813102732,0.00273993738397104,0.01404017848897627,0.0013210546409566622,-0.00010157225870794342,0.0024231050806576716
7,3.074261315605625e-05,0.0025563427499315635,0.0017204815410606393,0.18105420155842164,0.013393571428571428,0.0002690127952267393,0.014038759398496239,0.0013191913970728116,0.01406909313781381,0.002935298197411314,0.014038350524657755,0.0013169160585881847,2.3044385143744694e-05,0.0024839514594253253
8,0.00030973907616178425,0.0019778546074771326,0.02062354560391655,0.14093922337010453,0.013393571428571428,0.0002690127952267393,0.014038759398496239,0.0013191913970728116,0.014344316754343122,0.002508318046097627,0.014034577678181337,0.0013156357984925135,0.00029194051621357587,0.0019287768496399666
9,-8.456747517702318e-05,0.0020511110648437753,-0.004822528410028231,0.14836494263098055,0.013393571428571428,0.0002690127952267393,0.014038759398496239,0.0013191913970728116,0.01395534561735879,0.0023325241382896548,0.014039913092535817,0.0013215104763751842,-7.706054911716653e-05,0.0020104789660415237
