t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.00017840569586737292,0.0021672690381696405,0.013297809227912677,0.15657417326447462,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013984352852741905,0.002280626986960668,0.013805947156874533,0.0008087662676651843,0.00017747089305019558,0.002127135654319127
1,-4.796327163441756e-05,0.0022097211259212482,-0.0020105920982298854,0.16036260932164834,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013761127522478388,0.0022323578744565683,0.013809090794112808,0.0008121820395815643,-4.234482962257769e-05,0.0021788733050626128
2,-1.9021993757963404e-05,0.0023129809960486586,-0.0005824314837468345,0.1682960210788788,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013789611743225228,0.002381701856626199,0.01380863373698319,0.0008102032388733616,-1.5955850101935357e-05,0.002280327939049573
3,0.00010897507135706436,0.0023357333645628053,0.008393255221707656,0.16857142592929816,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013915885576732805,0.002436997035731939,0.01380691050537574,0.0008088551458881297,0.00010823166282047566,0.0022922286085452727
4,-0.0005164664259489997,0.0020329683823846205,-0.03834621691545964,0.14798837897875797,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013298780253576621,0.0022610749622230114,0.01381524667952562,0.0008048172581216578,-0.0005153421913647343,0.0020059169083416874
5,-0.00020045756425283472,0.00252905115671118,-0.013926566510809577,0.18595272317284944,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.01361060879529606,0.0026113032687792503,0.013811066359548896,0.0008092188911950146,-0.00019684258831025234,0.0025079370608812857
6,0.00010009363396292729,0.002355138713226275,0.008151759480169229,0.16913638580362342,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.01390713095905177,0.0024241437507734774,0.013807037325088842,0.0008101565646443865,0.00010191321499333512,0.002304980801893256
7,-9.984615906714396e-06,0.0021506661439482304,-0.001224435535872309,0.15593774764285126,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013798548027839086,0.0023334939139789943,0.013808532643745802,0.000806176280156322,-1.6081795991662707e-05,0.002112460363676012
8,-0.00010213732978070572,0.002163891399048345,-0.007285806159357711,0.1567113213390016,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013707611351596025,0.0022973272826691178,0.01380974868137673,0.0008080284282560016,-0.0001021906258432588,0.0021290407533949233
9,6.711233572307798e-05,0.002312227833406966,0.004481225560074431,0.16885772233737126,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013874605953449217,0.0024859314515757744,0.013807493617726136,0.000805939535290233,6.0225890148985514e-05,0.002282855106626839
10,0.0001930772350189608,0.0021770550157587743,0.015063599334153344,0.15795866879807144,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013998898645204538,0.0022360959582836343,0.01380582141018558,0.0008107726719425747,0.00019388245814891156,0.002145716951565108
11,0.0002378415186665499,0.0022095478147674905,0.017161631478362516,0.15963270149040976,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.014043054643893238,0.002362238969560307,0.013805213125226687,0.0008071392530350626,0.00023060180366339021,0.002169597503508542
12,-0.00017937579000097434,0.0021555888315977125,-0.012776684144879228,0.15642398490391002,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.0136313861850327,0.002282237970436912,0.013810761975033675,0.0008083073067445881,-0.00017683460544344894,0.0021234516102619097
13,0.00019560522828041034,0.0021483447918927896,0.014705843366289084,0.15657905331881347,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.0140013757271729,0.002256496751482118,0.013805770498892488,0.0008090522341415892,0.00019344563276425773,0.0021189236939987556
14,-0.0002599529004337406,0.002452087885479388,-0.017822732002047606,0.17577806447872588,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013551950218912446,0.002502148272063087,0.013811903119346188,0.0008107397859461479,-0.0002537288939534716,0.002401226007407109
15,9.634129355443813e-05,0.0025187949893412174,0.007913433581048375,0.18279569419742583,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013903403606711422,0.002576761729871274,0.013807062313156983,0.0008103536619596121,9.901150797733961e-05,0.002484727748380079
16,0.00023599905794214249,0.0023146356274776365,0.01844287548460234,0.16808233204344267,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.014041237581289518,0.0023456787633167418,0.013805238523347373,0.0008117043576269904,0.00023808296264004336,0.0022824526242152814
17,-0.00018997728630868038,0.0023677055377417295,-0.012823917461885293,0.16863640374378155,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013620962551256477,0.00243004540504105,0.013810939837565157,0.000810367673730019,-0.000184216667495921,0.002311793811555793
18,0.00014084703065042736,0.0023458418454501665,0.011094509608009498,0.17104962557941203,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013947326722698281,0.00241916613586092,0.013806479692047851,0.0008099884046480421,0.00014229159605710817,0.0023163120219529608
19,2.5299845110893243e-05,0.0022536929665517144,0.0020787893607212816,0.16259723080004848,0.013395250000000001,0.0002592926676556821,0.013808375000000001,0.0008080459358074886,0.013833325224289327,0.002370754693987213,0.013808025379178437,0.0008084287192558758,2.468632802184633e-05,0.002213004190618091
