t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.00017126404143177887,0.002600375760877843,0.013113505448716301,0.168607771192266,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.01535556849580906,0.0038769039959178526,0.01518430445437728,0.00309640706965688,0.0001748502420939101,0.002401066964137374
1,3.705405610374322e-05,0.0022321666923030194,0.003359744905891624,0.1476359508697821,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.015223286041208482,0.0037702525078419386,0.015186231985104737,0.0030943500178215923,3.675266179922816e-05,0.0020837037924416424
2,0.0021786218443891813,0.00896713867984058,0.09689658583517918,0.41146044056209596,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.017336092385856774,0.011030019171459913,0.015157470541467592,0.003021336134210392,0.0016721599900707974,0.006898645230834439
3,0.00311172030432735,0.012462993095742555,0.1359534639374961,0.5753635554845657,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.01825672423767956,0.014514455508559482,0.015145003933352209,0.0029874052800146207,0.0023616245417819003,0.009595664531483424
4,0.0032727216669518992,0.013937252181387758,0.14497869935262794,0.6346959370059414,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.018415571779935195,0.015841601823350572,0.01514285011298329,0.0029830116480004886,0.002491624176634744,0.01063744709954651
5,0.003074789994157009,0.013149011275755585,0.1353416552414039,0.615887355346441,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.018220326579051295,0.015066378628701697,0.015145536584894285,0.002989631148926871,0.0023348212531791005,0.010181328190321349
6,0.0029235890690349135,0.012456047901879801,0.12841906493975624,0.5721878843228052,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.018071204210663206,0.014405829810919561,0.015147615141628292,0.002994059574970864,0.0022184629299254327,0.009558046850009178
7,0.0012401424696183196,0.006621462606439095,0.04671131307231675,0.32450097948241075,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.016410232793650656,0.008739113618340266,0.015170090324032336,0.0030417826433356025,0.000887608840234861,0.0052737160177846795
8,0.0004023170877102939,0.0034785521038342947,0.013866827738804224,0.20168926917661967,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.015583658601034998,0.00546635011031082,0.015181341513324701,0.003075510720256365,0.0002768241512484863,0.0030216030820664295
9,-0.00010674431882379348,0.0026975141908673478,-0.010168692502250892,0.17241621069349558,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.015081413465381232,0.004340879853136875,0.015188157784205028,0.003089224911635707,-0.0001285599091425292,0.0024674242798667055
10,-0.0001449369292759063,0.00224068034218482,-0.012780935050494187,0.14542549724429008,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.015043701898787403,0.004083857484123767,0.01518863882806331,0.003089085218352779,-0.0001634523249590826,0.002065220185649421
11,-9.887355799526147e-06,0.0023856357667937232,-0.00019301808440778167,0.16171567431972317,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.015176901107906673,0.003886101393611658,0.0151867884637062,0.003094007796860632,-8.070196997064481e-06,0.00225937394903222
12,0.00010002059545032763,0.0022637351478560484,0.008015985487047466,0.15531817372284784,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.015285313697837538,0.0037206439711948173,0.015185293102387209,0.003095598729214874,0.00010398917876520931,0.0021545106464671547
13,-0.0001875128632268821,0.0023356394504165825,-0.006325825284531845,0.16017689128483026,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.015001657554448948,0.0034649015933601486,0.01518917041767583,0.003100351520306219,-0.00013487436970042953,0.002223584013133559
14,0.00012626454211940485,0.002419390000580991,0.00993807604598901,0.1654557025685092,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.015311151478515174,0.003850536146679795,0.01518488693639577,0.003095027661730569,0.00013055413333538381,0.002300778818218979
15,-4.070485113582016e-05,0.0025625362458828447,-0.00260642383895305,0.16428762466838367,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.015146488937459962,0.003991233556801432,0.015187193788595779,0.003094203161065986,-3.8633413000391706e-05,0.002354133501967734
16,0.00010408326574306736,0.002232348153534464,0.007025501919793314,0.1483476465579036,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.015289428507551772,0.0038450836872655045,0.015185345241808706,0.003093224231787268,9.370793252311133e-05,0.0020878330424822047
17,-9.15186606428178e-05,0.002558202422587784,-0.005059821271599776,0.17287665081362266,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.015096333666988752,0.003976188417712906,0.015187852327631573,0.0030943851917091788,-8.059624723138777e-05,0.0024120752775957364
18,5.8628291363944434e-05,0.002484596834881021,0.008326831084723202,0.15967564781766247,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.015244478926709272,0.00357670084093443,0.015185850635345327,0.003100007885853543,8.765029429651274e-05,0.0022806914553712117
19,-0.00010205853302759104,0.0022907342782763564,-0.006287549258342787,0.1572418574545248,0.013397725000000001,0.00025322756440601007,0.015186675,0.0030938511711740436,0.01508589461225479,0.0037875021626301653,0.01518795314528238,0.0030946859382111245,-9.142562277207389e-05,0.002183794610977283
