,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.00016003393656829424,0.0001633679110428749,7.138102327127433e-05,0.0001917697814292415,0.00010051978300387012,0.00010324134553018434,0.00017057646079221675,0.00010807305199977476,7.00310927034231e-05,0.00010680739255675439,0.0001259939647758507,0.00010721696831451066,9.369870472546833e-05,0.00011792809680669105,8.498897065196621e-05,0.00011504114215607281,0.00010399717210764751,0.00016205779528131092,8.184276414959087e-05
1,0.0001826186868964916,0.0,0.00012712774225941253,0.00018986873727837268,0.00011121947728826446,9.28627890268727e-05,0.00015983450813303264,0.0001809236413429132,0.0001648718671532825,8.918824109787646e-05,8.384910662918683e-05,7.07026221999468e-05,0.00011445548097622524,0.00011063988488083582,8.366238149096833e-05,0.00011101274036263577,8.332415657943093e-05,0.00012135047741184055,0.0001999770642877642,0.00010516993593006271
2,0.00020269969960931357,0.00011226407955415937,0.0,0.00013352816710556273,0.00014475509952780475,0.00011778336367202342,0.00012160322442349828,0.0001464842462184654,0.00015267952903500888,0.00011739754822170402,0.000128735403614871,0.0002057387662750819,0.00012056086780955192,0.00015841974057340436,0.0001247433600409243,8.648099715091976e-05,9.458443142009706e-05,0.00012776511204482668,0.0001438935811778482,0.0001084122382098576
3,0.00019254105699768626,0.00018825723561561163,0.00011128043052355748,0.0,0.00016643936884323706,0.00017097003130870067,7.251025808394893e-05,0.000149623932653963,0.00015377996059260504,0.00014307844421691243,0.00015255962842980377,0.000134664517387339,6.018265224058951e-05,0.00012406188743585274,9.063431034510609e-05,0.00011847546603286381,0.00012754360875948768,0.00016500099949089706,7.081998285379458e-05,0.00010539038629091379
4,0.00013194751473428483,8.195462535673403e-05,0.00018721403518183447,0.0001187689746317895,0.0,0.0001180138807701883,0.0001134811148307401,9.166635871474884e-05,0.00013587299207300634,0.00011144562629886608,7.059906115633085e-05,0.00012897928552635095,0.00011129373167634413,0.00011551393586626742,6.945072705102788e-05,7.902312236037451e-05,0.00012483135872550365,0.00010570601115949011,0.00010987830717812294,6.238202459530215e-05
5,0.00015435365488010496,0.00014731351853574618,0.0001125821205380942,0.00014012549045266845,8.460557013633931e-05,0.0,0.00010217157879093508,0.00014520521962274943,0.00014461818588516582,7.892220241044371e-05,0.0001248151830874829,0.00013862899508133264,0.00012865319053635902,0.00011524791617264588,6.775584142320531e-05,9.355213139015679e-05,0.0001557672828787837,0.00011159436187634702,6.873954685857477e-05,0.0001121506027633733
6,0.00019965092242927812,0.0001079033271613678,0.00016408544479726837,0.0001803362459472201,0.00014514879521751776,0.00013597367932661252,0.0,0.00010384765532809184,0.00013786539450047448,8.581303262761278e-05,0.0001330521628412123,0.00010139308845366694,0.0001550007682549281,6.508327075581871e-05,0.0002000631302592471,0.00016498270792549864,8.418121788853012e-05,0.0001549432423011175,7.983841021946785e-05,0.0001238827616105248
7,0.00021337365704587947,0.00012085060019794935,0.00011549977768146277,7.103871741724973e-05,0.00012820462452337752,0.00023532657812446253,0.00018787142888699522,0.0,0.00020268915431745496,9.029108516950514e-05,0.00013085987813367565,0.00011627348435989097,0.00019447385589315834,9.300287536749252e-05,0.00017021100951210164,9.964696788745397e-05,9.927348063846842e-05,0.00020191782121577293,0.00011614265660719876,0.00011558664226877522
8,0.0001939243474892474,8.24596879194395e-05,0.000212670284339,9.017035539287841e-05,0.00011482983765050759,9.536391641296456e-05,0.00017028863830559384,0.00018808918385570833,0.0,7.353974728447521e-05,0.00014674073240491877,0.00012278434556322752,0.0001931721179296177,8.059274555778716e-05,0.00010381778148255851,7.467533072063869e-05,0.00014141965188994266,0.00012826003848180693,0.00012110858174630962,9.970342677794394e-05
9,0.00022023502746293296,7.164323967445271e-05,0.00010270794221671011,6.619179851649692e-05,0.0001393661710749937,8.232578810529921e-05,0.00011891620250371704,0.00013462935167534094,9.475444546365069e-05,0.0,8.292326374862737e-05,9.345789153234126e-05,0.00014604249794481527,9.561730072275112e-05,0.0001320992489067102,7.168140021307169e-05,7.559263247757731e-05,0.00015214464878692598,8.843435202630402e-05,0.00011279892073426471
