,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,0.0,0.00010447744848428531,0.00019501960207260496,0.0001970858265753957,0.00015445867041412876,9.240024339760414e-05,8.742833977505461e-05,0.00015284280198297936,0.00016908465403515504,8.60115555219176e-05,0.00011108217177625352,0.00011939432492706247,0.00011473944989433348,7.520511341649466e-05,0.00013457899200401384,0.00014090609716336462,6.851789349754698e-05,7.476395944756979e-05,7.163878185372523e-05,0.000106694349073481,9.983333578562813e-05,0.0001531037449462973,7.13992744825603e-05,9.520396645317234e-05,0.00010664200114383031,0.0001329459841130108,7.430059744596858e-05,5.8304727582987995e-05,0.00013359932743152236,7.943544994420296e-05,6.123123385233162e-05,0.00010902524369696564,0.00010962421093172522,0.00015256955331175925,7.4773283018318e-05,9.610906850170501e-05,0.00012387677764065747,0.00016176895889234534,0.0001221699399986348,8.479345997174411e-05,8.09229750356931e-05,0.00012155933927906627,0.00020990466747060343,5.91216284937146e-05,9.631908232782148e-05,8.282546816434707e-05,8.741137037638022e-05,0.00010818758346376924,0.00010184063091173736,0.00011329969460762114,0.00013833766819233785,6.70309376693622e-05,8.950308512644184e-05,7.332409287801769e-05,9.278187234320367e-05,0.00010990687825187727,9.63535015024669e-05,0.00011595317743194657,7.453879787117199e-05,0.00012313130298201386,8.955610089260411e-05,0.00011116297197151847,0.00012161044404177574,8.996626038249428e-05,7.222794620563503e-05,7.52696341322453e-05,0.00010514601636975313,0.00013996422646812907,9.045961126520144e-05,0.0001816736395888958
1,0.00011817447700754362,0.0,0.00014439721517330847,8.758338187175811e-05,0.0001550771006433279,0.00018202450311967293,9.899752495954526e-05,8.729856135245847e-05,0.0001566554397614112,0.00010919491398974615,0.00018452750804774645,8.422440025659089e-05,7.881765310146259e-05,0.00015625126430814432,0.00014117773525647092,0.0001296134905041788,7.210571190508203e-05,0.00011285934451406678,9.629359352964913e-05,0.000214801452918479,6.0816477982594756e-05,9.07457119582226e-05,0.0001361334803286194,9.019474718377858e-05,0.00011231429598210561,0.00011481628526808936,9.032816486768128e-05,0.00013837965503034157,8.962388369346616e-05,7.196593616024922e-05,0.00017238225361393454,6.620660301247316e-05,0.00012807873809976683,0.00013927280025120543,9.865948753675772e-05,9.194941100018233e-05,6.932703615556836e-05,8.891577345155711e-05,0.00011046619195128562,0.0001048759270306592,9.655639172636474e-05,0.00014509517604250529,7.778967529999584e-05,0.0001235069286664268,0.00010626350795707188,0.0001381393373328656,7.267515182411629e-05,7.745892552451e-05,0.00010669883433837323,6.639229895423555e-05,8.860727043370042e-05,0.0001177992205122021,8.790382789516603e-05,0.00010375249666118987,0.0001193233110923552,0.00012323965504885338,7.345889982558786e-05,0.00012139711270626506,0.00014800748144398558,8.685638532409102e-05,0.0001364407794388993,0.00014754551177011282,0.00018569173591279225,0.0001061277258293473,0.00010299808766097382,8.159401919019114e-05,7.426825491514963e-05,8.489595395897366e-05,0.00010599138606295401,0.00019355496812169804
2,0.00024410770453914114,0.0002185543818008622,0.0,0.00015524087158796273,0.00012548037258408815,9.74038602484943e-05,0.00011130608310342412,5.66377594628629e-05,7.301376634891818e-05,0.00013093603270370992,0.00011024168175750466,0.00014181117617570834,0.00012468575810165527,0.0001418843859516123,0.00011504408880429911,9.026389341614277e-05,7.839584318393403e-05,0.0001082051713379224,0.00011217050747890747,7.396238512289391e-05,0.00012481440746053387,8.866911330313028e-05,0.00013694390402326615,0.00011806921268106091,0.00012991329830370246,9.867064051270717e-05,7.932812400451031e-05,9.621042909481941e-05,0.00013819129501482105,5.968325903951138e-05,9.259491482353695e-05,0.00011176905687934716,0.000161923084771909,0.00011439325475152288,8.616762303752484e-05,6.56149619384344e-05,0.0001236046244337518,6.525968776526077e-05,8.525224223557421e-05,6.623091116970979e-05,0.00010866876516253518,0.0001591236495219358,0.00012497121818516376,0.0001531060266124089,0.00015986006285680443,0.00010862971566319709,7.517057804435072e-05,0.00011748439609978793,7.702398562503147e-05,0.0001360996264448171,8.339650730659478e-05,9.806212225089758e-05,7.463307119594999e-05,0.0001093769815021274,0.0001455459530008171,0.00010583787497605475,6.742924897632356e-05,0.00014480497145927392,0.00012207552386927446,0.00010163092802288544,0.00013325945968268273,0.00012596465001802677,8.047768422303772e-05,0.00013861591999924288,7.456868811043774e-05,0.00010451467509347644,9.59499968613456e-05,7.939533835373913e-05,0.00010530982922157761,0.0002077365052468561
3,0.00014668253648964804,0.00011013715022104836,9.211262500535506e-05,0.0,0.00015265268052361608,0.00021241251839491967,0.00012676451013213323,0.00011746090043271333,7.86876527819903e-05,0.00017899563123404847,9.50856543771123e-05,0.00011897735353692216,9.436927338924718e-05,0.00010398769507644916,0.00014285315158272347,0.00010167214734403824,0.0001449057790424504,0.00017809084776501005,0.00015054112087522204,0.00015534312480853133,8.841634988696726e-05,0.00012847061656332838,0.00015652387593231945,9.876506556617759e-05,0.00012057204797935134,9.030152629550742e-05,9.305555711492561e-05,0.0001447850750711057,8.335115312443714e-05,7.010689284254138e-05,0.00014639508631182394,8.010289710063729e-05,0.0001966875015951995,0.00011193557768376601,0.00016735995058583236,6.541738550751923e-05,0.00010720637665691212,9.018076984624523e-05,7.535421305600503e-05,7.05946988906651e-05,0.0001462231542751804,0.00010062977051528417,0.00013042408795125478,0.00013788610113150054,0.00010485294944398752,0.0001144902648723426,8.234626558719795e-05,0.00011920567061069185,0.00012698592478986858,0.00012025708659268102,0.00011237419468443335,0.0001481828312877704,9.023081779982631e-05,0.000139948245302757,0.0001443259926373294,5.9985942001832586e-05,0.00010828547249310726,8.949452124070977e-05,0.00014199037396597411,7.727488904339427e-05,0.00017575216686194204,0.00010847382369051493,7.059455466152637e-05,0.00011142371085455619,0.00010406415347315144,0.00015946823261711859,9.162434798282516e-05,0.00014604214737607506,0.0001591082785961521,0.00017362094565717275
4,0.0001047991175565399,7.477368368701868e-05,6.577113444398229e-05,0.0001840768935238477,0.0,0.00016088382829962373,0.0001244889556346757,9.286699460378303e-05,0.00011681042296620213,0.00015666074783450575,0.00012507033354283476,0.00016474759323249674,0.00010910120648058375,0.00012846871612738213,0.00020504208545907645,0.00016665506038285002,0.0001830260647358131,0.00013558186384540392,7.559945293512062e-05,0.00013432533411167875,6.787956763734871e-05,9.743032736123123e-05,7.39269275741724e-05,9.909761646498175e-05,0.0001435320565164493,0.00010013973725006812,7.564585220503046e-05,9.623220718798447e-05,0.00015133133445891062,0.00012699640510524843,9.322437787196233e-05,6.718855637072471e-05,0.00017354674066924133,0.00011799796666822079,7.782990144430627e-05,9.394661955592433e-05,0.00010337827213405586,0.00011881421776786092,0.00013811504210191607,9.07963214658187e-05,7.145122953702458e-05,7.214824033077714e-05,0.00012645505589081325,0.00012788550747830512,0.00013622930181220847,7.568445478508854e-05,0.00013160456094306607,0.00010008002868998073,9.14567060762034e-05,0.00012227015268376966,0.0001038677773417146,0.00010165899593524776,9.581157318817967e-05,9.64249831226412e-05,7.734562866836004e-05,0.00013544496543220274,0.00011103097188934442,0.00010040079801820414,0.00012954086259082422,0.00010516982935482986,0.00010262084930509048,0.00012372974871275628,5.836020624359082e-05,0.00010639152277485457,0.00014402222840856856,9.886625001978605e-05,0.00016231747444450634,0.00010223039100181625,8.043771030619856e-05,0.00010453558281016919
5,0.00010280739651783829,0.00010237074709274492,0.00017621079801730073,0.00012609098550624183,9.296394007974033e-05,0.0,0.00012055934703959866,6.161315227830526e-05,8.368603421578316e-05,0.00010528951136921335,0.00015161417493408756,0.00010408839373886982,7.34649631197481e-05,0.0002109705798792234,0.0001343188272666646,0.00013066170872121,0.00012519607340960576,0.00013876442746350935,9.184144415697237e-05,0.00013688901989098373,0.000142271004654986,7.94989584437882e-05,0.00020432589396498786,7.168003302009715e-05,0.00013302426889179303,6.76245034483447e-05,0.0001120037487062025,0.0001255486386084223,0.0001531172131305012,9.55392096512866e-05,0.00014994502373397024,8.493114846682911e-05,0.0001766649299342242,0.0001133275554033942,9.384854791600934e-05,0.0001023752160160688,0.00011368092343179136,0.00014485984277323494,0.00010094223287270194,0.0001409407881889686,0.00016753861613933756,9.645906032639936e-05,0.0001005858685829799,0.0001109777262621869,0.00014597373614133434,0.00016321537298521119,6.86833434097109e-05,8.24067624537825e-05,0.00011700767071886249,8.593331394957483e-05,6.398837091818265e-05,0.00017399575203014516,0.00010283197727313418,9.538050470843589e-05,0.000106621398547277,0.00014006477482071791,0.00010615514660602101,0.0001109451478195223,0.00011984372191571602,0.00014812615702103658,0.00016450264829245714,0.00012814525479956442,8.26801394972046e-05,9.945237401436712e-05,8.597637846315753e-05,0.00010638608382692692,8.77695700168875e-05,7.821694347680539e-05,0.0001505007967801157,0.00020776701316318298
6,0.00012374454318828115,7.966906389072409e-05,9.238412877587317e-05,0.00010712361995959493,0.00025884649210286575,0.00016240504078218046,0.0,6.113216216991185e-05,0.00011225245029226067,0.00010795941702466856,0.0001862947220592889,7.51912966573975e-05,0.00012140083490606853,8.063636585514143e-05,8.302337533640408e-05,7.724959963636581e-05,8.666955554198278e-05,8.359563320004001e-05,8.500887915617436e-05,0.00014782185952872865,0.00011824921927623595,0.00014185058262243086,9.138312141525333e-05,0.00012297603147017435,0.0001303773895315744,0.00012736692063439686,0.00011586224586363845,0.00011371006606970423,0.0001272597059286523,0.0001459259731385762,0.00011612604901415834,0.00012156576831120229,6.95995563416895e-05,0.00015890000943190416,7.413902708655514e-05,0.00011894376100073929,9.538263218584068e-05,0.00013211048263153967,0.00011886121549658064,5.821479469393511e-05,0.00010341396766396902,9.339214490320652e-05,8.31457812771042e-05,9.003678683488768e-05,0.00012327820130934823,7.119295717442236e-05,0.0001013653077742924,0.00012854533555254857,0.00012057398598279338,8.816196742333355e-05,0.00010327039437834786,0.00010888034334741349,0.0001458797027352242,6.743481972644691e-05,0.00011300001356089329,0.00012610936064167834,0.00016200644950004254,9.984914507830158e-05,0.00013748055847467866,0.0001259866815498994,0.00010081984629766599,9.54962385815026e-05,0.00012313410476086115,0.00015012175386712952,8.530693791309316e-05,8.767887741826388e-05,6.61688596029411e-05,9.309296692435956e-05,0.00011572183503120155,0.0001804536548554292
7,0.00011489969097140417,9.133428460310591e-05,0.00011462138337806768,9.025897448638907e-05,0.00010936493028130691,0.00016679273986588606,0.00010398922226324315,0.0,0.0001577464459043837,0.00012255582433604492,0.0001400153583909894,9.944185885896989e-05,8.229118391861248e-05,8.154671888202258e-05,9.038458829135554e-05,5.970012523663489e-05,8.359199766911401e-05,0.0001657182182244186,0.00011770478864572671,0.00016500197578955746,0.00012645652315946643,0.00011033024385441235,0.00016200888448665167,7.264608951735098e-05,0.0001622968090376028,0.0001058800547582639,0.00010783723370103898,6.600690976542356e-05,0.00015404296734961226,0.0001308093798176672,0.00011351086281560643,8.888809359089145e-05,8.146727664547332e-05,8.750112889621231e-05,9.425881040745997e-05,6.45835629915953e-05,9.587350857229504e-05,5.9333909301679135e-05,7.340975576386738e-05,0.00014914228621225922,0.00010752165521636129,8.747686521401254e-05,0.00016164024906603318,9.60387035298923e-05,0.00014130520340091904,0.00011412336486600726,9.09578237588549e-05,0.00013106105179826216,7.344704823920105e-05,9.638818766663101e-05,0.00014132489099218256,6.434235257094217e-05,9.245316615188841e-05,0.0001251147310796393,8.686536677241672e-05,7.168787011617766e-05,7.407241900553099e-05,8.197136644768424e-05,0.00012151461183504174,0.00016699548889925758,6.872796652497866e-05,9.483406100732782e-05,0.00011434565413656472,0.00013840182973858791,0.0001002483959671881,9.629216518449205e-05,0.00010346818035783653,7.197548814739215e-05,9.658212560263024e-05,9.175384819015421e-05
8,0.00017463805603439248,7.786545570047982e-05,7.506233789648928e-05,8.249864219142433e-05,0.0001065635589677916,0.00010438825675251171,0.00010251266057020251,9.036146789947669e-05,0.0,8.776832061536545e-05,0.00021899549560366083,0.0003555755990513406,0.00010975554331434814,0.00010762167096215001,9.402401965591515e-05,0.0001593046441480501,0.00010512312515927267,0.0001148525040481218,8.402220857714991e-05,0.00012458725721616726,0.00011934432232690006,0.00012014581884044183,0.00011704239654620112,0.00010494320018741023,0.00018694616811816347,7.950267126209455e-05,9.643204696775835e-05,0.00014904817023317889,0.00017888996520919632,5.3733886869984375e-05,7.169823710521967e-05,7.48952024138488e-05,0.0001035126068162298,0.0001257093540501914,0.00019727959001043476,0.00010854194623638913,0.00012305582895373257,9.579785213339583e-05,9.378952571337528e-05,0.00011090075185991017,0.00015895198764275052,0.00017737217367840832,0.00019967340798711014,0.00016769750412431905,0.00012547538942452057,8.875346305705255e-05,9.574986396599974e-05,8.81796946349747e-05,0.00013018184372227043,8.069443819944958e-05,0.00010696193285462563,8.113373683705524e-05,0.00018307375706528762,5.904251930021393e-05,0.00013632339367299602,0.00012974105391451776,0.0001044418956519305,0.00011064901052093573,8.477315779731208e-05,7.012264273224899e-05,0.00015419314072036524,8.719936919666902e-05,0.00012271796154413712,6.685491518638447e-05,0.0001343138315324859,0.0001094151302710715,6.677509503839275e-05,0.00012913272480446225,0.00010308157754271854,0.00010503129372159412
9,6.906191498613515e-05,9.522005762178515e-05,0.00013793510071316226,0.00013819566073721613,9.760511842766477e-05,5.681676170061845e-05,0.00016970837676238208,7.950363154046008e-05,8.30854155699497e-05,0.0,9.21466359420995e-05,0.0001587084129110245,7.198250532212212e-05,7.381488112656357e-05,0.00020622582752319177,0.00010075550473720253,8.150488537512212e-05,0.00014184424324068995,0.00011639488481737616,9.34825844358516e-05,0.00010875866204561748,0.00010355312541571909,0.00021419165468642852,7.951659047687828e-05,7.827129789592826e-05,0.0001197732325580036,6.0135422361286536e-05,0.00014253373665863342,0.00015956344200611478,7.492163581038504e-05,0.00014974540373353598,0.00016414661769706033,8.700020151783074e-05,0.00010399243175372487,0.00012296306891299567,0.0001197317274295767,0.0001169295605637689,0.00010349718057952273,0.00012636610012428992,8.432753735474613e-05,0.00014442627445195166,0.00012564952944238032,0.00014347869264608922,9.717189487163524e-05,0.00010467507601623055,8.533549584435748e-05,0.00012352671078887377,7.195920237818419e-05,5.691540488095305e-05,0.0001122355573947389,0.00014228872969225374,9.16816851635306e-05,8.140635819810497e-05,8.139080131635514e-05,0.0001339493261972386,0.00012051655093762455,0.00011812872668823653,9.21729598365766e-05,0.00012570524049638758,7.092867722640557e-05,0.00010011193382209359,0.00010970829238161345,9.386048320476259e-05,8.841168385525251e-05,0.0001289085180817634,7.388092474430669e-05,0.000143658276223917,6.24370666288413e-05,8.283488138315793e-05,0.00016311291171443426
