,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,0.00017983325811883098,0.0001694366775786881,0.00013152699004768208,0.0003375716702781958,0.00012428039368233087,0.00010071281432649946,6.881242860926782e-05,0.00010356489985230527,0.00012229919217685887,0.0001233707697670229,0.0002327610655431845,8.982809387672973e-05,7.683237640938635e-05,0.00017100540616709072
1,0.00024613498146506754,0.0,0.00020598907760413157,0.00026169216873918316,0.00022251868305575548,6.251045760168125e-05,0.00019216233502473008,0.00011368867126584585,0.0001220841003097471,0.00011158460152663629,0.00018541925888093918,0.00017259432008989346,8.62679164595266e-05,0.00016648827729890233,0.0001996822942268872
2,0.00018428711579991807,0.00020583451742355822,0.0,0.00026711349814860887,0.0003444271400828635,0.00014853808979304735,0.00025069547711186894,9.597726996841879e-05,0.0001318370975818577,0.0001166948355165118,0.0001742197021138269,0.00014201517739339536,0.00011946720950407233,0.00012735986557050024,0.00017020462159548103
3,0.00019305403489954556,0.00019285215104672843,0.0001275957296774134,0.0,0.00022951419291681569,0.00012332588667559344,0.00019370681412830154,0.00012392429934055357,6.238165010018363e-05,7.952427765343919e-05,0.00020300147782148704,0.00019026736075335025,0.00015382589465805,0.00014185355997503398,0.00022415312056865594
4,0.0002449926324697725,0.00014203167957922,0.0002530853691240324,0.00031611790333840834,0.0,7.244981260794478e-05,0.0002508622640193293,0.00011447107168253897,0.00011362474396097104,0.000168767761851761,0.000238319019374599,0.00020800838450780277,6.953142047492613e-05,0.00015053365876006088,0.00022923445822814508
5,0.00014716767082638342,0.0001185123980592531,8.389784930307276e-05,0.00019612578943412016,0.0001747833198858661,0.0,8.53711135511202e-05,7.961504014462972e-05,6.380726188485676e-05,0.0001031222533514119,0.00022080394287116972,0.00011656925963670871,0.00011623119120138134,0.00012174971650319974,0.00010759218120121976
6,0.00018301263840679051,0.00026908097271927974,8.47067415109063e-05,0.00020674026821803864,0.00019266645662607707,0.00013323573973766085,0.0,0.00016145514132094688,6.286101053911708e-05,0.0001517826806632692,0.0001241152541347931,0.00021612500839944773,8.451893816984606e-05,8.589234469468569e-05,0.00013104189043006538
7,8.88225699193747e-05,0.00013371837640760093,9.699456826008582e-05,0.00017201784747860794,0.00012054173547095772,7.764295834674682e-05,7.089091960665812e-05,0.0,6.097896234659117e-05,4.36798060538464e-05,8.360215453977912e-05,9.893085155321458e-05,7.695676979254678e-05,0.0001467508796273388,0.00016669346573285255
8,0.00011195380722515069,0.00015666614067815385,0.00012601674744888852,0.00014389320775707633,0.0001401376243876164,8.75156209282328e-05,0.00010722404801881394,8.012749393346402e-05,0.0,0.00011415492810093064,0.00010615274419316913,0.00014413344454932325,0.00010271617989641331,0.00011032166879426625,0.00011909351263825244
9,0.00021205843271711441,9.633490898166521e-05,0.00012602555075209534,0.00015078377365329045,0.00016092472293216192,7.117410550181473e-05,0.0001655260315075579,4.929922040509659e-05,0.00010149294731754682,0.0,0.000145111880491912,0.00014582261154490972,0.00013044334092912103,6.669894080844548e-05,7.492647313767262e-05
10,0.00021272450121688952,0.00018487578173985702,0.00018857487150186674,0.00022407028663654045,0.0002409757420494838,7.583365483203681e-05,0.00010477485811587523,0.00010479724031193854,0.00010020633282621184,0.00015939864071074262,0.0,0.00020833480297561592,7.657709344609321e-05,0.0001541902873641906,0.00017996824205916142
11,0.0001285090824258865,0.00014507930825315493,0.000170373037532516,0.00019713717958712922,0.00028307898961186866,0.0001248366958481285,0.0001109088709627983,0.00018733060358761545,0.00011126082125488822,0.00021861974330584006,0.0002891056844078305,0.0,0.00015911615660989343,0.00010601825442106608,0.00031749364164761906
12,0.00016520946469197683,0.00011992940548427446,0.00014402188063809775,0.00019793262123345693,0.00010104680263244484,5.8122837965383026e-05,0.00010993199027837132,0.00012081066587476417,6.683474917190194e-05,0.00010183629318211292,0.00013781649421992383,0.00020341512923259688,0.0,9.986515149373473e-05,0.0001326709158693321
13,0.0001645106814185827,0.0001565768210531359,9.669416709520529e-05,0.00011168458495075271,0.00020092889048637866,0.00012287762178546312,0.00013699141825685563,8.06269052775306e-05,0.0001115037373986403,0.00010226352564361924,0.0001988231971125368,0.0001544904879800275,8.341663893660787e-05,0.0,0.00015717030887777648
14,0.00020878593625840307,0.00021500205021009744,0.00010100327646120703,0.00014454447650022765,0.0001962873034255751,0.00014442269648807276,0.00016099867743731055,8.35297664173791e-05,0.00010329977469843565,0.00012979592846904613,0.00023669381911877891,0.0001495409777765242,0.00012528998675861552,9.847397261987099e-05,0.0
