,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.0,0.00016731624673502004,0.00016128734380162053,0.0001792086700527483,0.0001237406964511127,0.00014631136678370594,8.41221505064869e-05,7.770559342811261e-05,0.00014042412452674915,0.00010630056355785912,8.472909944390314e-05,7.524585036181536e-05,0.00011984103147265221,0.00015453518713612967,9.757846135107119e-05,9.214109067110682e-05,0.00012621293169009715,0.00011908537196034019,0.00010554412633041192,0.000149412273228783,0.00015652763222014315,8.83580586171122e-05,0.00013785252349128265,0.00010640868581687134,0.00017437680408791096
1,0.0002160466015986949,0.0,0.0002059126847755987,0.0001175838363650581,0.0001435914072471003,0.00022633518657029484,7.99562753465288e-05,0.0001373845208331399,9.518967845458322e-05,0.00015153483773240408,0.0001282862011231758,0.00011620141697662179,0.0001179540979077046,0.0002456780199531688,0.00015446585383875814,0.0001475518652568876,0.00017043414577921069,0.0001497424861157561,7.513760819731218e-05,7.520464655797958e-05,0.00010162200106777018,7.848159318253378e-05,0.0001929443622215432,6.989949685288363e-05,0.0002684352176992141
2,0.00011764053848450997,9.908979440476538e-05,0.0,0.00014570132509686802,0.00011334076560512961,0.0001591359745290517,7.992460526803147e-05,0.0001251209194531541,0.00010608479263513916,7.891914809501881e-05,6.798468539339442e-05,9.990564531921187e-05,7.603785569562973e-05,0.00014039630228624846,0.00011034661642185039,0.00012678453314535692,0.00017074182568447088,0.00014592308279690177,9.83434550907648e-05,0.00011254802037160029,8.835777771145641e-05,9.677541872642283e-05,0.0001231197509651976,7.882660333446947e-05,9.682556289174268e-05
3,8.062226065849265e-05,0.00014733397377286546,0.00017280899232994872,0.0,0.00011935947851654024,0.00014728073221969754,9.817930399017289e-05,0.00011889113660919894,9.954890906240482e-05,0.0001381262531664068,0.00011086432494474052,0.000163166882732438,0.0001268595413278762,0.00014007473696651224,7.975016272762025e-05,8.515047953727357e-05,0.00011322636429622255,0.00010172533973333458,0.00011291359003366634,0.0001195312648221245,0.00010679698611898343,8.313804085883677e-05,0.0001326435221396279,7.612030079064296e-05,0.00013880044356794942
4,9.788961903018598e-05,0.00017068227215920467,6.540444551799306e-05,0.0001442006505501978,0.0,0.00015576112133554624,0.00011868846329987535,9.787784498480517e-05,0.00010083712790545287,6.953680384904128e-05,8.923421151199598e-05,6.52955398772576e-05,0.00012901947794213223,0.0001142823832127946,8.763434253752376e-05,8.60029809992011e-05,0.00010190251353259193,9.979440219867134e-05,0.00010300687350063049,0.00011036195492282842,9.494153219456423e-05,7.326112347481956e-05,0.00013967196851219464,7.030643504411776e-05,0.00013014123258909193
5,9.242892701714537e-05,0.0001603720672396656,0.00012270824378789825,0.00017082379928675507,0.00010116326363142311,0.0,0.0001774756454817404,0.00011603514943765547,0.00010421342823546198,0.00013384300085139803,0.0001274748551798963,6.575423068296808e-05,0.00014000455259426301,0.00014129784875288443,0.00010445967119514892,0.0001263779889905469,0.00014653144813606305,0.00015336506073185423,0.00012305853147506906,9.330085102331079e-05,0.00010869313977769746,0.0001333783022873795,8.366355634649626e-05,6.228882067894835e-05,0.00019053873501879905
6,0.0001343257407958265,0.00011061298939326335,8.926401054727176e-05,0.00017927177371691378,0.00012414681207112668,0.00020757723051539854,0.0,0.00018340802347391444,6.030146603599817e-05,0.00012236493737107832,0.00011169921793874708,7.087555185946362e-05,0.00014540989285820018,9.727280345497502e-05,0.0001409873406811626,0.00012561777245531376,0.00016957199092220416,6.535518051392137e-05,0.00013469703056046985,7.9145399583004e-05,8.903752744608982e-05,9.339865251508515e-05,6.0196838771816276e-05,6.22426912240557e-05,0.00011825926965297282
7,8.974855738400403e-05,0.00010952490812184155,0.00014046124857066658,0.0001294190611260283,8.130291086701482e-05,0.00017847728415081179,0.00020173516847376733,0.0,7.777041585017084e-05,8.605099935209368e-05,6.737672017991292e-05,7.461119730532822e-05,7.2963556662302e-05,0.00011696955889092957,0.00011745121532240025,0.0001100328179628609,0.00015018237676474427,0.00013176882449815228,0.00010164059165452933,7.556189097746295e-05,0.0001250963459658968,9.207075857338551e-05,0.0001341882665536158,8.020346615013984e-05,9.54266422278922e-05
8,9.95215937795886e-05,8.977012471774022e-05,9.147655147580872e-05,0.00017113422907139822,0.00011102205949378625,0.00014312300759926694,0.00012674270280147321,0.00014915495472702202,0.0,0.00013412413136863746,5.3730907794873895e-05,9.843433743618187e-05,0.00010954128249751629,9.146853872933722e-05,8.651221846398775e-05,8.087895131986587e-05,8.186139463547086e-05,7.4068507089451e-05,0.00010783271929395801,6.400447127144305e-05,0.00012215149727338824,0.00010886741162288214,0.00011840129466936692,0.00012566957836441053,9.927813931075875e-05
9,0.00016885037652665421,5.883647549601361e-05,8.949379894942642e-05,0.00014367220505902208,0.0001394809896919402,7.729148944142873e-05,0.00019711338556610065,0.00023058728650502194,9.117601032474182e-05,0.0,7.93737121294453e-05,8.906018480342586e-05,0.00013362395449533485,0.00012037456473830367,0.00010270636409047152,0.00011512827577612928,0.00012426640811026365,9.303316956480439e-05,0.00012370384498497795,7.321401953871558e-05,9.436721428411558e-05,0.0001254114690684104,9.727001537798484e-05,9.296288275916084e-05,0.00012377890389558773
10,6.367091227317907e-05,0.00011513638427487053,0.0001071816746285435,0.00013138744588598044,0.00010881912684790085,9.21229308332719e-05,8.587632241688832e-05,0.00011582844039324542,7.28896983958706e-05,8.578796065593347e-05,0.0,5.571315702620254e-05,8.123887862975476e-05,0.00013682599597554735,5.616647800475827e-05,0.00010895359765782724,0.00011888072239987519,0.00010527044875239824,0.00015371181809524162,8.044614577998424e-05,7.171987576938881e-05,0.00013072567511311544,0.00010516329480571658,6.409500820708726e-05,0.000216752956718428
11,8.63588930088367e-05,0.00016292066422949326,0.0001338549500367841,0.00020012154122546689,7.062459249226481e-05,9.684059239357144e-05,8.94473987905369e-05,0.00018320871688042568,7.035711458025993e-05,0.00011465915551587027,6.162261758915179e-05,0.0,0.00012561125312372004,0.00014736721360742689,0.00010248672076827085,0.00014742249262249136,9.041134183234078e-05,0.0001082733657762907,0.00014021928670281467,0.00010925062402671374,0.00011811768462665262,6.510733682848074e-05,6.978064705934716e-05,0.00011282050811753079,0.00010907413938236656
12,8.200459155642911e-05,0.00014973084406698546,0.0001122486210687644,0.00014577188876611956,7.489974878947301e-05,0.00014467921463959623,8.412823400468544e-05,0.0001254426818319407,0.00016247574309349695,0.00013189388595761552,7.18105679504959e-05,6.508249378861214e-05,0.0,7.166823323890577e-05,0.00017174432327301072,0.00013991081869504975,0.00016846309814246956,8.533580666636327e-05,0.00014464643612021957,9.313439122252469e-05,0.00016168869983360223,0.00017745789761119184,9.686883826982604e-05,8.301712447202323e-05,9.088536187721628e-05
13,0.00020397359368899118,0.00020094045869466256,0.0001395125869442997,0.000129774839118233,0.00010151365922790768,0.0001430406754879019,0.00011051296215211856,0.00011117772330549462,0.00011982097078480662,7.827759470966217e-05,8.99826757630143e-05,7.662164229404445e-05,0.0001130698088668821,0.0,8.105436077294155e-05,0.0001401942092653478,0.0002153405114718114,0.0001871283066773329,0.0001311521553826602,8.967587147527562e-05,7.769616815220849e-05,8.291334201494426e-05,0.00011133783374188888,8.644200904494637e-05,9.869618044865316e-05
14,0.00012655960305847988,8.021321578215984e-05,7.867525725280817e-05,9.061985250600266e-05,0.00012893741251118597,7.798280824452407e-05,0.00011137910205026081,0.0001731316224186182,6.539235841573225e-05,0.00011824295487530632,6.132571159215885e-05,6.793292191653938e-05,0.00014811315603224356,7.51500036089611e-05,0.0,0.00010604343089937121,0.00011450235701535162,0.00011419012710358761,0.00010463094051535427,0.00013745283656403743,9.097665237833829e-05,0.00011215306710295146,5.892990266653289e-05,7.42977835915251e-05,9.973088595315731e-05
15,9.135254797317533e-05,0.00018201212748493695,8.285036308875249e-05,0.0001696171408314767,0.00010582574064464934,0.00016819115711086088,0.00013272477370734559,6.38796895854177e-05,0.00011853639380243933,0.00011114729267843087,6.086076755662578e-05,0.00015451049649774145,8.413260452913343e-05,0.00011048597574879739,8.591784073341824e-05,0.0,0.0001711390627795191,0.00018804565496566994,9.430241829369756e-05,0.00010905463187823111,9.27992751888639e-05,7.095320895402273e-05,0.0001253179961521613,6.729801861661817e-05,0.00013669343165659774
16,0.00021037215383111255,7.451451919390957e-05,0.00010866443055255405,0.00011685966527498548,0.00013846822238801525,0.0001432338231149822,8.7192238447572e-05,6.779063995648875e-05,0.0001194333523304036,0.00010739656278070084,7.273744777412525e-05,9.952751983872659e-05,0.00016341249209158998,0.00011931819361208985,0.00010693559932635514,0.0001311280351546657,0.0,0.00022180201471818037,0.00013265178091290703,0.00011525664535574838,0.00011351545733745354,0.00012797036833993492,0.00021258122258635545,0.00010038909160020698,0.00013023934931746803
17,0.00025065214547556456,0.00012138366844782423,0.00014601191491549174,0.0001863337293780228,0.00010761694657248356,0.00016442145455154635,0.00012153002646703841,9.940672575647916e-05,9.917746491907838e-05,9.142398689190478e-05,7.342332895286535e-05,0.00011479126375200818,8.285817848378218e-05,0.00013724731385531553,0.00010102797011282255,0.00011878498655549266,0.00021600709428812897,0.0,0.00012462984995787935,0.00018076637371782444,7.402354670588044e-05,0.00012395603877459466,7.058620633584888e-05,0.00014889930838827718,0.0001491602409737489
18,0.00014649663609194295,0.00010593625745992772,0.00010561159625523074,0.00014404984313462677,0.00012945598615168502,8.787593068879377e-05,0.00013184929373452376,8.202498523258855e-05,7.595691750461742e-05,0.00010953007837259586,7.381406824609695e-05,0.00014948781612763486,7.334716754120793e-05,0.00013809028269789152,0.00010351011166877276,8.492643408428195e-05,0.0002866435472564579,0.0002513822235777213,0.0,0.0002421142628162698,9.914068587586854e-05,0.00011724732046469858,0.00010159067444061182,8.374581796043047e-05,8.496968750761265e-05
19,0.00014861124884798228,9.750095614390866e-05,0.00012950935574471413,0.00015966115732184627,0.00013066744477654058,0.00024030971267055884,9.021352975361538e-05,0.00013324374278766545,8.691685763195976e-05,0.00011108279347078241,9.006673365109199e-05,8.007641778653007e-05,0.00010755989788179606,0.00013907183778754623,8.877066971009956e-05,0.00013168508011225365,0.0001746274165262714,0.00016484268286685134,0.00023240453807065237,0.0,8.234391933806146e-05,6.609382703026147e-05,0.00012191836954548253,8.250114731700545e-05,0.00014103287102905666
