in_degree,out_degree,te_out_shift_0,te_out_shift_1,te_out_shift_2,te_out_shift_3,te_out_shift_4,te_out_shift_5,te_out_shift_6,te_out_shift_7,te_out_shift_8,te_out_shift_9,te_in_shift_0,te_in_shift_1,te_in_shift_2,te_in_shift_3,te_in_shift_4,te_in_shift_5,te_in_shift_6,te_in_shift_7,te_in_shift_8,te_in_shift_9,1_source,1_mediator,1_sink,2_source,2_mediator,2_sink,3_source,3_mediator,3_sink,4_source,4_mediator,4_sink
3,3,0.0034189263247371973,0.0034287699398842055,0.003342482131922426,0.0034224844437767328,0.003148216378167801,0.0029664381127977933,0.003175780719121187,0.003068061079955828,0.0032311119061835254,0.003494457797242503,0.0038119572450310713,0.003459538964537408,0.0035343726907406687,0.0034324408488526433,0.0034059271471666153,0.0035943479828184155,0.002987498490407923,0.0031950035499938067,0.0035285287654850386,0.00337268050555957,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,0.004193441902249453,0.004105145354329279,0.003733328198585431,0.0036137572634114337,0.0032453506885656365,0.003077617565343174,0.0031675327723701776,0.003085792209363657,0.0031557593210701246,0.003304065570859177,0.0032786441489386854,0.0032386863275284204,0.0032962859730775395,0.003227933201820097,0.0031334694774452928,0.003444864277243222,0.0036047940800351353,0.0032279319264585824,0.003109709271742856,0.0030542018021010075,5.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,0.0039917947661760635,0.003855109440942336,0.0031592702169198645,0.0036357671969874015,0.0034279484615797216,0.003720204197187062,0.003490224763143823,0.003392215053140015,0.003514279150614394,0.003654982711556896,0.0038698520467228266,0.0040551327762379024,0.0038632499332993853,0.003811400217990242,0.003935621337026241,0.003638642990259342,0.0036406996004596697,0.003232323421589607,0.0035708267944294264,0.003983485512351644,3.0,0.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7,3,0.0035031637649418808,0.0031700599357120146,0.003559935926308267,0.003435342477748295,0.003267553819448912,0.0030886762022501045,0.0031090266555245595,0.003056342107863497,0.0030006778125849704,0.003487356641083686,0.0032759841315988885,0.0031830638027120356,0.0029869903039072064,0.0029974776449865786,0.0031981110506729233,0.003077730366410628,0.003038260069660519,0.003187868539472726,0.003078203489186056,0.003010347325470842,3.0,0.0,7.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.003307569686405348,0.0034440832403578904,0.0033053972509723495,0.0035668965170761588,0.003191406054343234,0.0033043913283131825,0.003086838195335875,0.0032118398634038057,0.0034241412431621127,0.0031164762418326615,0.003553411717133775,0.0034592720915648015,0.0033613737808627746,0.003524276885364724,0.0032694565293504138,0.0031656828778739913,0.0031338843153325153,0.003281666280015534,0.0033710616724278893,0.0035788807588635974,6.0,0.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.003417376568761663,0.0031991571412334505,0.003369789858411044,0.0033896184348208994,0.0031868126328371176,0.003131863992167079,0.0032013574235524108,0.003230299860593847,0.0030124020686758267,0.003111438040279,0.0038924369477466828,0.004089156027890159,0.003392738640443493,0.0036121107587135746,0.0038502705393599727,0.0033908733908074662,0.003176091714691877,0.0036725561463200524,0.003423352424153299,0.003610115122001749,4.0,0.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0.0033608957484275274,0.0031810751162006474,0.0032116218796781532,0.0030841898132627113,0.0030864937847337537,0.003332414789487006,0.0033307839330143827,0.003325069290329963,0.0031731409669089345,0.003311563770495758,0.0034081109659473696,0.003314631917842918,0.0032615192693551142,0.0033707393590488386,0.0031473853932738978,0.0034513405390465507,0.003306846653311544,0.0033299456237996542,0.0031283145364075495,0.0033125063548446678,4.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.004327844502797613,0.0038757893566509346,0.003775921680541672,0.004135857539609684,0.0036712460079843137,0.0033786301741670056,0.0035811845929276547,0.0035539560877883374,0.003168405190335075,0.0031857838751353324,0.004845866197821497,0.004112182551546434,0.0047207867325486765,0.004213419432401377,0.003994886140157333,0.004119392115541057,0.003957113446121068,0.003692136540708308,0.003727169693582926,0.0038900035514783477,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,0.003461509120859726,0.0038649207702674666,0.0036626101028360957,0.003485943589618895,0.003340202828838299,0.003436540280182967,0.0031743350547343784,0.003374550322384907,0.0036299250704322217,0.0034189588369373056,0.004367814071257904,0.004035344133842046,0.004057146717328908,0.004264017920849371,0.004089802028389134,0.003482249606771614,0.0035332039658610946,0.0037319441077371847,0.003754007613709292,0.0036867920345172904,3.0,0.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.004727329426307706,0.004690460660663675,0.003827361492866653,0.003910233553959694,0.0035363309744028348,0.0034457115629406183,0.0037603060721197222,0.0037003046187023135,0.0033188256492720095,0.0034602972883355154,0.004133064117622029,0.003720347040819231,0.003758324904893486,0.003746350622345993,0.0035754257322906592,0.003160340537498829,0.003700146932625018,0.003341289131317075,0.0033850471690680937,0.003686085808599141,5.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,0.0036441906185404353,0.0035026950569795583,0.0034527457934819747,0.0036107924938910065,0.0035724499126696986,0.003576787353221325,0.003031882045591034,0.00312888002388162,0.0031301097313364648,0.00339886417419328,0.003766004147826756,0.0034913063809216614,0.0035037354986173362,0.0033432564935885014,0.0033780656488710385,0.0034873568622368176,0.0036696663138917154,0.0032078498074944607,0.0034720398679614576,0.003505588729738401,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.003384410691080176,0.0033897148461205537,0.0033097793276790194,0.003598885508088966,0.0036500668532113076,0.0033457612640221536,0.003516467921907764,0.0033626629587236428,0.0034427040616003403,0.0035402432640905886,0.003446970698749735,0.0038834174859564198,0.0035775579475646117,0.003124257041065831,0.003349042790407627,0.0033639067220054787,0.003369039807672705,0.0031227983016570197,0.0031146329140604436,0.0033352022069791294,3.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.003402210361256854,0.0031679217327961564,0.0035088260458917987,0.0034588115694959534,0.003385779727039251,0.0032966253465389742,0.003429859872853922,0.0031846517731485857,0.0033727881403067825,0.0035006391071991817,0.003774972959337078,0.0035266483152500317,0.0031122957246034638,0.0034852697633519143,0.003371131877145227,0.0032208451729362833,0.0034437844941911044,0.0032804743148086265,0.0033782307499751764,0.003173033521899923,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,0.0039354305461622476,0.003574421261083809,0.0038118495839019623,0.0036814680924021222,0.0036987039845051634,0.003663123770774065,0.0035184323619493157,0.0032307839807950178,0.003381091724402509,0.0032765957240883784,0.0038345947899403425,0.0037377293662141445,0.00378361629948015,0.003934475719000498,0.0034158476776523345,0.003595351663379339,0.00346501565225776,0.0038949653476943033,0.0035023707639358784,0.0037649394869370212,5.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4,0.004152974098533322,0.004137016833513118,0.00360455490255982,0.003438746976459312,0.0035564072194047953,0.0033751343036909436,0.003653912385334654,0.003410427619862805,0.0032463861777685243,0.00354690080933876,0.004500199735021051,0.004099260244670348,0.004302340142776478,0.004149079026752446,0.003799225786041386,0.003953401481091484,0.003642114307728317,0.0038093826091630187,0.0037931234245189445,0.0034617775699450886,4.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.0039029119319891293,0.003538808043274203,0.0035614613569732367,0.003909743637565383,0.0035335411078289687,0.0033208281532855727,0.0034597244240538705,0.00339736159532534,0.0034880542197390637,0.0031827933867370037,0.003497099702962756,0.003353865044446594,0.0037568253096304737,0.0034981840988640503,0.0030951199558836295,0.0035804418522636682,0.0035447700612405626,0.003504146760537036,0.0033018975332520847,0.0034880333091447777,5.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,0.004204982827750742,0.003476572375524275,0.003649634994077378,0.003148562983928971,0.0031628106563584535,0.003490694414816594,0.0031281605074112775,0.0030421795865532347,0.0033743786671000327,0.003321007182985499,0.0036077170077435405,0.0037279407771869284,0.003516937019517361,0.003911045151437509,0.003639021574087957,0.0030687785719752335,0.0033129755065124146,0.0033623168374774188,0.003448397448099662,0.003309578433036148,5.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.0032119683730797996,0.0032142358878122675,0.003193251272272177,0.003600480426421253,0.003224701511847247,0.003404600079405304,0.0032089335460765223,0.00305749063651577,0.003298084984445623,0.003212397974946336,0.0030988510220652608,0.00301482228602528,0.003013822194615509,0.0033073670768889478,0.0031069956510757306,0.003153189544070959,0.003101507755890885,0.0029201896983138747,0.003081132573782885,0.0028768107516590428,4.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,0.003290653174382459,0.0033905867082276004,0.0031278219398828745,0.0031489735007588456,0.003457614520042494,0.003319674316450674,0.0031485747414549503,0.0034145127299332867,0.0030038668667456865,0.003222255645684207,0.002941811265050053,0.003254114677531505,0.0026883915757283197,0.0030757130759358803,0.002866856033927005,0.003088786792291043,0.002647120241236701,0.002661603229014314,0.002923896814477596,0.002722872644131702,3.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0034499097365244488,0.0030252971555449855,0.00318053640540172,0.003125858526343831,0.0032387101513636387,0.003412648271591282,0.0028550169942034944,0.003267311935265606,0.003050486753538738,0.002897028683940144,0.002995666422498753,0.0034097161048622666,0.003225197213012423,0.0033364199909810812,0.0031584667416636376,0.0028970667072422663,0.0031406525879748987,0.0029746713660432434,0.0030743195178113956,0.0031240912480767482,4.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.004759956644469222,0.004023296569362078,0.00417134382373448,0.0036005744386244875,0.003921979804163964,0.0038251773458655406,0.0039583086508678585,0.0035394204659728997,0.0038800521927144,0.003823135665593822,0.00602606149768005,0.005373424273659186,0.005623217805815294,0.005281231539397473,0.004818197460774114,0.004744637634702464,0.004808972664317403,0.004329196297238968,0.004753738787691992,0.005239818756309017,4.0,0.0,4.0,6.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0
4,3,0.003691309985246029,0.0030025054230867422,0.0033944320871037584,0.0034906064573987814,0.0032946118106574355,0.003505735916695359,0.0034025670875158375,0.003411390258483286,0.003382842223679253,0.0035344503985154283,0.004525819554431511,0.0039469770438150635,0.004058674979272058,0.004215902337212569,0.003773806193970306,0.0036947904377498215,0.003734337844571203,0.003547048464136636,0.0036739355489818475,0.003469046623935677,3.0,0.0,4.0,2.0,5.0,6.0,0.0,5.0,3.0,0.0,0.0,0.0
5,4,0.004157498284903183,0.003500177715129948,0.0029739781532713222,0.0037339156366232107,0.003485231569369418,0.003406269529635404,0.003168324162818402,0.0035457983581770516,0.003043542201651038,0.003259112416342275,0.003734381956500037,0.003690210345103559,0.0033450151913595365,0.003217204543666116,0.003270111071294285,0.0032291827346896825,0.003249622599861668,0.0030723533580794384,0.002972383660540497,0.00330777841888061,4.0,0.0,5.0,4.0,4.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0
6,4,0.0033220049557055693,0.0031707638347912336,0.0032043614331140917,0.0031181662484351036,0.0034035529077993906,0.0032382955102901925,0.003397450484696279,0.00326583240439776,0.003042694158712922,0.0033636596346322883,0.003292298445806145,0.003762316147801403,0.003173964247028564,0.0032991732737896037,0.003167229247308215,0.0029311807569898725,0.0029759825266514914,0.003092625356843881,0.0032765133057895087,0.0031579572839044285,4.0,0.0,6.0,2.0,6.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0
3,2,0.0037331525547758078,0.003368812174746755,0.003162586511300877,0.0035618146778732744,0.0033248997800540783,0.003197100597692247,0.003379419612163853,0.0037411986235113956,0.003521746775713354,0.0032341931015446848,0.003457967553208082,0.0032449271560246818,0.003479332907871915,0.0032757453882380134,0.003444135926497947,0.003354020145279275,0.0035046392050288493,0.003052254879013928,0.0032720900140529347,0.0028496989576040424,2.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.003940386319974923,0.0036639645986719215,0.003369078552961821,0.003459964302543214,0.0035583510393612113,0.002891327945126468,0.002952491070009044,0.0031282713528693207,0.003207555356032024,0.003109133148219571,0.003244942902841207,0.0030235721877767963,0.003338057786671745,0.003113557783134767,0.0028485959476858996,0.002811533550630186,0.002902933763809301,0.002871419314319673,0.002925236887206935,0.002877573869067282,4.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.003479706124880109,0.0036779584841276497,0.0035568822712452857,0.0034620528816489016,0.003626276781356067,0.003133311088379962,0.0033432611055219537,0.0036271671235046476,0.003323752447303725,0.003717779314920358,0.00329414001874009,0.0032809504040225146,0.0031223815368588274,0.0033601767484149852,0.003151166093136433,0.0032811084838413546,0.003204892995863018,0.003337871125541649,0.003094994812841755,0.002955341002473048,4.0,0.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0038181384818466485,0.003530919915020178,0.0035716709557767805,0.0036789061532676286,0.003584297462831528,0.0031605838128342546,0.003668659134581963,0.003476618181246665,0.003250930352505381,0.003634647042568457,0.004712278701595612,0.004255919496414047,0.003973329673799735,0.004144454197315301,0.003713067619380149,0.0038465730167130028,0.0035076862547211794,0.0039935860841591895,0.0037783289814308924,0.003814727232613577,4.0,0.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,0.0034937283608697206,0.0032055904184589627,0.00338403032647735,0.0031201163730304733,0.0031062810466160945,0.003158655914887703,0.003190464257701837,0.003062716018188369,0.0033033298192597696,0.0029265207476972745,0.002764429080089452,0.002923895311907312,0.00246040277123553,0.0027370871818379276,0.0027219030663257326,0.002613437144782571,0.002835862440992241,0.0028175429460500557,0.0027992299447855626,0.0027484740899948942,3.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.0035180682395287714,0.003107574533291751,0.0034027471624805913,0.003318530280501955,0.0034517327395368496,0.003283218023326407,0.0030450868276705075,0.003288969822432894,0.0033892998450305006,0.0035601075854617787,0.0037443496693528957,0.00362326914441634,0.003521580669824814,0.0035739463677166255,0.003480706894770807,0.003426173908325198,0.0034113134727050388,0.003404322045817521,0.0035626910098285765,0.0033127475073726383,4.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,0.0036409043846162906,0.0036185680421349587,0.0032854024548311708,0.003472080949423753,0.003473368146767456,0.003583867989899824,0.0033130557403461608,0.0031980995285446367,0.0035526006027340345,0.0034155097357247426,0.003508272382778727,0.0033167703879219035,0.003124014178769602,0.0032804870701747973,0.003473300527000205,0.003095019299331866,0.0030796753280518314,0.0036286714356861443,0.003032904242247728,0.003049377320186367,4.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,0.0034801598808405216,0.003257053040203563,0.0032301330075201174,0.003208408969488472,0.0034969211660901716,0.0033214375757881272,0.0030857050739288515,0.003080358867482395,0.003188072840456879,0.0031212676565617998,0.0034077103341693415,0.003416699463138988,0.003282030158725799,0.003226691127080472,0.0030825363592160314,0.0031778078467996056,0.0030345642382853407,0.0029400948117054627,0.003208429800460085,0.0028063790368848328,5.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.003520793056011878,0.0032261121020427577,0.003375341924095844,0.003182333402136148,0.0030739175002350936,0.002802405452676058,0.002930335665148644,0.0027865766428877177,0.002792419170307937,0.0030053752131382738,0.00272600307340893,0.002681578165758114,0.002643039766558745,0.0023890768711123276,0.0025764029568240785,0.002629403491294336,0.002611741792085396,0.00264751831795836,0.0027398771818646197,0.002581750849910767,4.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4,0.0030328982327288393,0.003210448277318371,0.0028836549236483174,0.0030769018249726114,0.00302169662037737,0.0026959109964837693,0.0029657599202331745,0.0030521867793150245,0.0031264520637810916,0.003154425050266052,0.0025912666760924048,0.0028050192789865797,0.0026437958715032402,0.0028007075396080583,0.002565988803644561,0.002556511809947083,0.002814886169138343,0.0025812614794940764,0.0028440251530476184,0.0026991508281604413,4.0,0.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,0.0035731115705616317,0.003638563664774502,0.0034807022205954248,0.0030640283972026097,0.0032083632060249086,0.003372954472396151,0.003024455039287338,0.0029661393488541275,0.0032388625115010576,0.0025691103578478224,0.003258238184753436,0.0029830734792493222,0.0025412291551421924,0.0026608649221524882,0.0029065945928674554,0.00276276668508559,0.0029915710768807485,0.002896224760293275,0.002933234257903506,0.003057597440902289,6.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.0034189645628537376,0.0030914547720283674,0.002966005873797421,0.0034171572805682068,0.0028404638535624916,0.00322634930575037,0.0031863613980963007,0.0029264865396281033,0.0029633729171370388,0.0030374433315457383,0.0031120959403021014,0.003065266380405946,0.0030060355835607876,0.0028904060002469005,0.0028462147061659943,0.0029286300963292126,0.00299373249041869,0.003155919454127013,0.0026297134526075123,0.0033226833756665737,3.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4,6,0.003433717842482036,0.003467018116507832,0.0031124052480963667,0.0028009711595569,0.003042395454186693,0.0032875972093587076,0.003064354226569686,0.0034747903478652108,0.0031139822382059497,0.003288346952582661,0.003199001379639724,0.003207777480828486,0.003040923581095821,0.0034033805157387548,0.0029043985432084217,0.0028167602770151168,0.0030013163778584723,0.0030688196124061843,0.0030069244722116125,0.003180269290273583,6.0,0.0,4.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4,0.0034071418815969944,0.0035303725217743095,0.003541817059928236,0.0035613281281890413,0.0030386283794378273,0.003167130847370486,0.00354366349089557,0.0033523192886142535,0.0030290832198258755,0.0031796779716183,0.003250943128116665,0.0034624720010989936,0.0033888030436748503,0.0031177566463341713,0.0031466542444798986,0.0035834851144240583,0.003224723114881963,0.003402726733326136,0.00304074142713002,0.0031686249593439165,4.0,0.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2,0.0033849361297678365,0.0034945628872678626,0.0032582962388828145,0.0033847772002438934,0.0031835671264414385,0.0031994579469810276,0.0032471373447572165,0.002967680195154984,0.0033576394344219016,0.0033083255991628816,0.0033569846553470864,0.0031699366041492523,0.003256259239579043,0.0033654110228955084,0.003451497199290211,0.0030226389761787006,0.0031090643619731276,0.003273102278121865,0.0033206239104954646,0.0032238218852851186,2.0,0.0,7.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2,0.0031970567359646805,0.003321168736294368,0.00365755845993788,0.0030826497137341176,0.003210529554206894,0.003249516273959778,0.0031554439909098294,0.003242465873970542,0.003254268272478867,0.0031985614625813837,0.003450340325060243,0.0030991830985825355,0.0030366527183173556,0.0030996582305069004,0.002885367040667545,0.003135328830239409,0.003109487898187668,0.003023854716464198,0.002795609550828298,0.0030171104468269118,2.0,0.0,6.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,0.0033824037545434117,0.0035365980222736935,0.003139849869397502,0.003384820046925425,0.0031370685200829817,0.0032933494486612606,0.002859677740754003,0.003190565970277108,0.003358491615025774,0.002850244342385326,0.003478248628987524,0.003041653153967973,0.0032282356112672906,0.0033807857165541505,0.0032755823292994852,0.0031389159349210095,0.0031280464421499002,0.002948828733248148,0.0029061835986206336,0.003151375667540923,7.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0034829188489602964,0.0038968043922209886,0.0037315034241728823,0.0034874294120849783,0.0037343322482434635,0.0036820097228619213,0.0034602075299100905,0.0035362559232183554,0.0035694288576020067,0.003503437410967506,0.004438977133523961,0.003979405784857312,0.0038731214507116514,0.0039713790904598424,0.0037498600846864703,0.003899376000804844,0.0036323867146870405,0.003981265694487453,0.0035990038303843623,0.0035062057371230302,4.0,0.0,4.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,0.004306084876375159,0.003894843614322905,0.003759513101213876,0.0033985181301957688,0.003654529806417914,0.0032864710595462824,0.003486820560794674,0.0036467218779294742,0.00343277594280115,0.003448217595789185,0.0044568900892062195,0.0039136139156873365,0.0036901338716443773,0.004132646818765402,0.003677608839192974,0.0037439385328198833,0.003511372980713132,0.0035069953645140237,0.0038281145205797357,0.0037545297673203123,3.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4,0.0038557214856101054,0.003526525150221268,0.003378392313677708,0.0034486398399980783,0.0034609242446189447,0.003534555894931525,0.003521461351327972,0.003405910431136399,0.0032900460310778725,0.0034861972756950244,0.0041611941336346285,0.004255214877795272,0.004018179317241634,0.003940870037810407,0.004486612833882102,0.0037326350445692105,0.0038241550639269506,0.003914856116849425,0.003700824510332196,0.004146144595402169,4.0,0.0,6.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,0.004299091230975774,0.003964083630123337,0.0034767129155246395,0.0038869095042425215,0.003387658286629626,0.003157788972911088,0.0032575963943524203,0.0030798246726257334,0.003156927114028631,0.0030091601170298046,0.0030539236969978787,0.002924217594995272,0.002817657650719211,0.002592224489756107,0.0027995912984539227,0.0028650799492557005,0.002848226643647785,0.0030185045510673627,0.003119874878852422,0.0032956467495749552,5.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
