,0,1,2,3,4,5,6,7,8,9
0,0.0,9.43580385486157e-05,0.00016046787163427625,7.617884151550549e-05,0.00017384072016851036,0.00017636217468425884,9.413468314282945e-05,0.00015270373007090943,0.00014618613547352034,0.00015017005466405416
1,0.00019253134680187594,0.0,0.00017396741643163917,0.00011848608958546168,7.763489599915133e-05,0.0001495512905745338,9.919014716538371e-05,0.00011283333575893007,0.00015107924601400404,0.00016423195335574058
2,0.00020109077104943593,0.00010343925072939043,0.0,0.00013495973183446437,8.141291923184654e-05,8.582715828558924e-05,0.00011668880357185629,0.00011917829970826925,6.455208611734444e-05,0.0001273197468987306
3,0.00012641467284192019,6.914162289407853e-05,0.00015124988964041564,0.0,6.84938613299805e-05,0.00012732504065536256,9.329774386451797e-05,0.00010432160919373225,0.00010242485888284297,0.00017587494042153442
4,0.000169363778863531,9.182402434829589e-05,7.939489629217133e-05,5.692715939603664e-05,0.0,0.0001138648385365042,0.00013235400866200403,7.08086061664442e-05,0.00013334278014679978,0.00017467704155921666
5,0.00020954094911776531,5.477150751339996e-05,0.00010936599229822436,0.00011158279937571564,0.0001195914416347185,0.0,0.00010717357494666333,0.0001570078383452246,6.507788530219539e-05,0.00012918247948984362
6,0.00015826411338965322,0.000104087082923717,9.970239848102007e-05,0.00012367373926875483,8.119714119676111e-05,0.0001257168103321789,0.0,0.00016014125157532116,0.00013022360188749566,0.00014519631051319645
7,0.00017226328145550436,0.00010479104187948876,9.817348728962842e-05,0.00013882443862245594,7.378293270551045e-05,6.692960996041381e-05,0.00011152332466540347,0.0,0.00014091404541888164,0.0001651203290364436
8,0.00017700425437453744,0.0001432484121470088,0.00012930744790406296,6.357047676368482e-05,6.855474477140651e-05,7.410905741727753e-05,0.0001282203832201866,0.00015774884351727755,0.0,0.0001845388123465539
9,0.0002900789001398204,0.00010379818253710006,0.00010353471079031817,8.244994722672145e-05,0.00013821935603726624,0.00010768388181611082,0.00014814625957702674,0.00019673110527051497,7.797884771536151e-05,0.0
