t_shift,stim_15,stim_15_std,stim_15_se,stim_20,stim_20_std,stim_20_se
1,0.012794557305536948,0.015785972616386236,0.0011190379290532467,0.017648973433623233,0.020207726624415067,0.0014324877599994382
2,0.007963909221145381,0.010184088215672855,0.0007219308726237367,0.011414884620506348,0.013819517556395494,0.0009796396258011492
3,0.004032213484587444,0.0060077277507544135,0.00042587652873168083,0.006279184816890887,0.008038370179746871,0.0005698249539322035
4,0.001342674822503282,0.0032701132581580685,0.0002318121826956827,0.0028117962359051644,0.004222625182865166,0.0002993339627928004
5,-0.0009011611297960729,0.0028118096327890813,0.00019932390007455702,-0.00034021324515122047,0.0025924519489257144,0.00018377404614806691
6,-0.0008876703569502557,0.0027110943522562912,0.00019218438313187337,-0.0006346999518614814,0.002617482009172379,0.00018554838007497562
7,-0.0013825494964451548,0.0027934751433189896,0.00019802420257567993,-0.0009633714656639211,0.002647133951889484,0.00018765035056338958
8,-0.001236215946524365,0.002970571228063828,0.00021057821117129787,-0.0011150727231203914,0.002764051302821858,0.00019593840182492196
9,-0.0012388134382415577,0.002944525452014536,0.00020873187506017791,-0.0009560959575074374,0.0029218134525254152,0.00020712186410357827
10,-0.0010056234499557922,0.0027788986681444817,0.00019699090364703198,-0.0009940548849758997,0.002826882523953753,0.00020039238899973423
11,-0.0002845492106920595,0.00239034915293831,0.00016944735879255643,-0.0007789661982925202,0.0029909803589791666,0.00021202497610294164
12,7.675976035030874e-05,0.002111591800543177,0.00014968677400547687,-0.0010058511591810337,0.0028333457549515706,0.00020085055529753227
13,0.0009154109279497291,0.002810653467633232,0.00019924194169967032,-0.0011381605589300156,0.00274189654305098,0.0001943678925446169
14,0.0017101530332894813,0.0036037143081187706,0.00025546053412450157,-0.0011269586734205272,0.002549511596027815,0.00018073008523749232
15,0.0032058662853122638,0.005070035117351227,0.00035940526034225175,-0.0007271426348197386,0.0025707507583701303,0.00018223568953695113
16,0.0013784893756578426,0.0041525119654328094,0.0002943637685867543,-0.00039127298925028235,0.002286754812269596,0.00016210375068802824
17,0.0007862657663895576,0.002621084689894017,0.00018580376734009713,0.0004796972712137216,0.002638370398149873,0.00018702911870988048
18,-1.1374384177514091e-05,0.0022183861370257533,0.00015725722379886033,0.0011460329334979098,0.0028320354469555937,0.00020075767002642023
19,-0.00045960619267376636,0.002492106752743347,0.00017666076378941147,0.002528833776909168,0.0043676200793450635,0.00030961237848647324
20,-0.001360718370776444,0.0027348982730065236,0.0001938717983344081,0.0034135026623453397,0.00589179393097698,0.00041765819814517616
21,-0.0009581740808982923,0.0030752068170937508,0.00021799563141512674,0.0023300134128129034,0.004165332906719052,0.00029527262101758763
22,-0.001185779826836978,0.002923137673651887,0.00020721573565036136,0.0013568475640313134,0.003074422412196742,0.00021794002642626611
23,-0.0010658006054593404,0.0031874517520756587,0.00022595246389173245,0.0007460533991724056,0.0024937551603185786,0.00017677761630423898
24,-0.0013868858822640017,0.0030888982846621854,0.00021896619381795113,-0.0003135845064485084,0.00223857312136885,0.00015868824117752222
25,-0.0013844051380728405,0.0027802466245123746,0.00019708645774046903,-0.0010918344594347624,0.0024279816253659353,0.00017211505403275023
26,-0.0007647411797096108,0.002239636964054942,0.00015876365498604782,-0.0011210343117415325,0.0026984087297512393,0.00019128512319510713
