t_shift,stim_15,stim_15_std,stim_15_se,stim_20,stim_20_std,stim_20_se
1,0.024002201532784248,0.035735989362918094,0.002533257120175045,0.03186054966142379,0.04372992770430833,0.00309993238459575
2,0.014706943394024619,0.023668591849231584,0.0016778219910933761,0.020314129342949187,0.03017036700109346,0.0021387206115278867
3,0.007676162404191897,0.013384247630339468,0.0009487841588325006,0.010957066368980709,0.018286501773276023,0.0012962957412426977
4,0.002081811199872516,0.006149022147325978,0.0004358926229419385,0.004387639335213557,0.009305053621399417,0.0006596177623804799
5,-0.0022115537870193744,0.0040118473485609,0.00028439231827573477,-0.0011694386390193755,0.004089067844490593,0.00028986633409633296
6,-0.0027369064573189534,0.004483614142034132,0.0003178349795797572,-0.0018125971742843695,0.0036533754342949827,0.000258980918021088
7,-0.0029825499552035705,0.004792222132364522,0.0003397116199858179,-0.002374695928073949,0.004182800719748871,0.0002965108814525314
8,-0.0029271822610367963,0.004925249077312547,0.0003491416500891512,-0.0024076842866760963,0.004600357662870491,0.00032611070835249657
9,-0.002563424573280051,0.0049998499694050135,0.00035442996711727176,-0.0024197992955234666,0.004788562558502595,0.000339452199672912
10,-0.0026581215484322764,0.004279251226111384,0.00030334807656992374,-0.0025720818288250675,0.004797868351938471,0.0003401118698793501
11,-0.0012116527052907318,0.002938858273442625,0.00020833013942267255,-0.0023812645920840954,0.004785344640227348,0.0003392240874944544
12,0.00043474827412390336,0.002365979445527991,0.00016771983603708365,-0.002777345467256701,0.005030928919707105,0.00035663309549132586
13,0.002028024865640993,0.004122611043409549,0.0002922441484232834,-0.0024860716650267193,0.004478097597915872,0.00031744392213555367
14,0.004094114621179548,0.006641696042741788,0.00047081734940778943,-0.002343834222901242,0.004170095305470321,0.0002956102185141406
15,0.006728761365325414,0.010243531053722887,0.000726144663690339,-0.00184919759634213,0.0036282259531328527,0.0002571981185699335
16,0.004286085678214435,0.006787639776255236,0.00048116302637543233,-0.0004550223537915494,0.002472255571527277,0.00017525355086328283
17,0.002093234388819013,0.0041150025889553936,0.00029170479938711217,0.0010662287642587277,0.0030586114989652746,0.00021681922050388562
18,0.0003610858363188716,0.0023333104431062218,0.00016540399185676727,0.0030768103149577614,0.005659019307790512,0.0004011572426071977
19,-0.0011303551620527297,0.0028963707201951484,0.00020531827662827984,0.005439981050057113,0.008791201495213254,0.0006231917509397854
20,-0.0025912950853571393,0.004427242348794475,0.00031383888910773626,0.00811483910639177,0.012486888649561882,0.0008851720672706339
21,-0.002792010354694602,0.0049970245246480265,0.0003542296766488699,0.005192350583030575,0.008623564800599913,0.0006113083007316736
22,-0.0029213269202112923,0.005010393283573407,0.0003551773628425189,0.003231444243313705,0.005840762844986694,0.00041404070037220827
23,-0.0031285354755041838,0.005110132381251027,0.00036224768001733455,0.001448364685171742,0.0032114577677223224,0.00022765420522163804
24,-0.00275368694813072,0.004849658098211398,0.000343783147653853,-0.00023605182010529108,0.0023467104171050277,0.00016635389082830267
25,-0.0031630914316234525,0.004393209696436294,0.00031142637834640657,-0.002256773970388283,0.0035107643847637404,0.0002488714887571669
26,-0.0013352249087658097,0.002709475404991699,0.00019206961900309645,-0.002325511522352172,0.004056994764144284,0.0002875927337119109
27,0.0002780117211355657,0.002218209396670887,0.00015724469500728722,-0.002341652175970406,0.00450542371797645,0.00031938101942722826
28,0.0017254250708080424,0.0040898748623410565,0.00028992354207496297,-0.0026825855254224286,0.004780880984990136,0.0003389076673641248
29,0.004204005268511888,0.006922161973146205,0.0004906990520786762,-0.002514260229420301,0.004700234104820644,0.0003331907616046535
30,0.006808831222935321,0.010322934864187802,0.0007317734505748011,-0.0025665946518106412,0.00495104607582083,0.0003509703508279663
