t_shift,stim_15,stim_15_std,stim_15_se,stim_20,stim_20_std,stim_20_se
1,0.019651639318508104,0.027667862266855244,0.0019613227543733014,0.026993927574276162,0.03506465326180633,0.002485667365742875
2,0.012741309265421797,0.01942784562054722,0.0013772034614209431,0.017897600824323,0.025664284596890144,0.001819292899072036
3,0.006774754064142931,0.012575832431703295,0.0008914771248168743,0.010280599373470286,0.017260115921118355,0.0012235371772745941
4,0.0026297987658088317,0.007366725944900938,0.0005222133564787549,0.004901595220599586,0.010247121212212041,0.000726399163277935
5,-0.0006767079559572212,0.004180816200747708,0.00029637020263044076,0.0003209264754030299,0.0055450470141182725,0.0003930779609196036
6,-0.0010070610151393677,0.0031917003853709817,0.00022625364152073515,-0.0004997235259336073,0.003807803686392856,0.0002699280465645351
7,-0.0016199632518688965,0.003068307583658765,0.0002175065577240241,-0.0011811357711468747,0.0031319909036465615,0.00022202094858521213
8,-0.0016531017797030046,0.0031850241851354684,0.0002257803782339524,-0.001396184934705877,0.003177350301527751,0.0002252363910480591
9,-0.0015046403992824131,0.0032892792893246935,0.00023317082662254515,-0.0013428105474774651,0.0032612491825136764,0.0002311838250332745
10,-0.001362820247731682,0.002969631088804307,0.0002105115664661814,-0.001458718357330169,0.0033130986662787665,0.00023485933748632027
11,-0.00037162639714800096,0.0023891812993906353,0.00016936457184954152,-0.0012898947483993047,0.0034403835495274617,0.00024388232362798827
12,0.0002588703998327638,0.002275124012322283,0.00016127926513984198,-0.0014454813304008473,0.0032394882355863555,0.00022964123240527836
13,0.0011397994051603334,0.0028901868257638053,0.00020487991197466635,-0.0014691251353686208,0.0031119554651875604,0.00022060067400944344
14,0.0022182321213759003,0.003788195082418052,0.0002685380294831161,-0.0013961934332839267,0.0027356309153044344,0.00019392373396990642
15,0.003931407415539922,0.005364682714128816,0.0003802922746879025,-0.0008661861639741804,0.0025989380855991353,0.00018423383618615727
16,0.0019313211852922433,0.004369964370636986,0.0003097785608900641,-0.0003803145518898668,0.002266785090424861,0.0001606881346395305
17,0.0011842662629730247,0.0028200835304987635,0.00019991042113241255,0.0006739884121693851,0.002778464109841811,0.00019696009862570766
18,7.684769948090133e-05,0.0022083909481782757,0.00015654868364741174,0.0016100738039645595,0.00342410300691154,0.00024272822656121187
19,-0.0005624525777418832,0.0024259189442553423,0.00017196883444562768,0.003119073175748147,0.004941997171467142,0.00035032889100574153
20,-0.0015541507010157474,0.0028986997758993346,0.00020548337900969135,0.004239795089787413,0.0065955913226661755,0.0004675490724554122
21,-0.0015156240516045044,0.00329596065385742,0.00023364445599665108,0.0029709422212709263,0.004971015715256692,0.0003523859610346538
22,-0.001591272072556518,0.0033172026056155156,0.0002351502580325518,0.0019064281028328928,0.003574919931327716,0.0002534193548727909
23,-0.001598359826643199,0.0034167928440826394,0.00024221002285771607,0.0009277918894721484,0.002609645417007285,0.00018499285878526052
24,-0.0018091204459099535,0.0032854322952452974,0.00023289812044267893,-0.0003338306419469687,0.0022196239541699106,0.00015734497032973336
25,-0.0016771762118868991,0.003055972393513986,0.00021663213927864027,-0.0013536656343711329,0.002634216195249056,0.00018673463507406243
26,-0.0007943574997601222,0.002256212411864288,0.00015993865732771205,-0.0013782279453458269,0.0029901591322589916,0.00021196676088424337
27,0.00020775537048664733,0.00235440384133252,0.00016689926321200512,-0.0013579734821150087,0.0030670338462090298,0.00021741626487020078
28,0.0010325332642388207,0.0029157636741793595,0.0002066930066871797,-0.0015571082742847323,0.003009425789864735,0.00021333253803024766
29,0.002310805548501334,0.004171733121380443,0.0002957263202057355,-0.0012211317084697432,0.00321053156992738,0.0002275885488007426
30,0.0035088204969574268,0.005671637336949123,0.0004020517109786763,-0.0012847825127685073,0.0030695354527896946,0.00021759359905893668
31,0.002493851552672481,0.0038152523141283374,0.00027045606578501375,-0.0014215001429794486,0.0031734328174641297,0.00022495868796569703
32,0.000993087060936821,0.0028853712376634985,0.00020453854398512944,-0.0014978997054423693,0.0030180306824844553,0.0002139425226951711
33,0.0003069978244459106,0.002199843942073881,0.00015594280244876207,-0.0011552643966091674,0.0029722130633093855,0.00021069459778602745
34,-0.0008391502509666599,0.002416569746470675,0.0001713060873864821,-0.0013468437408220052,0.0027583139744772624,0.00019553169340187737
35,-0.0014150724662896847,0.003139016602839813,0.00022251898719622594,-0.0010170934476781733,0.002679291677239844,0.0001899299512730586
36,-0.0013940663106494688,0.003210372365897871,0.00022757726312631446,0.0002369648938290328,0.0022864853324196794,0.00016208464776795478
37,-0.001981082242051537,0.0033347857006631697,0.00023639669059306753,0.0007572342567876229,0.002776118469403075,0.0001967938205836349
38,-0.001607196263079142,0.003221327829505448,0.00022835387535067092,0.002022347137348577,0.003865004923995548,0.00027398293478851155
39,-0.001228895189119812,0.003124070468169914,0.00022145948380072447,0.003230246503088881,0.005019583963214621,0.0003558288728484099
40,-0.0015482902030643072,0.0029550336112544526,0.00020947677871861907,0.004036617735627461,0.0064485433724306975,0.0004571251196397191
41,-0.00040497757948194214,0.002383636479830932,0.0001689715100124379,0.00309279226975529,0.005051591521466135,0.00035809782849468067
42,0.0002788331982886314,0.002395796017229823,0.00016983347676480487,0.0019508965885768387,0.003711866999728071,0.00026312727515979116
43,0.0013522917206944692,0.0029180026549910573,0.0002068517238287584,0.0008909129103994602,0.002733563343240349,0.0001937771676722834
44,0.0022953157769174835,0.004036983189978007,0.00028617415083100056,-0.00016198219564846075,0.002347737239918986,0.00016642668036767155
45,0.0034156982797319373,0.005583218266735823,0.00039578384927482427,-0.0013080598949163406,0.0029182660592005014,0.0002068703960580979
46,0.002260548126190363,0.003953244562486074,0.000280238076914778,-0.0011903340782422809,0.002953769947285369,0.0002093871999549061
47,0.001211791850401261,0.0031349377553197806,0.00022222984536172136,-0.0013054795996852067,0.0029161948690292487,0.000206723573279658
48,0.0002632842786477923,0.0021724037240018843,0.00015399761696350522,-0.0016427975134194492,0.00330198675493789,0.0002340716349761936
49,-0.0006791125021016318,0.002404149039892067,0.00017042560684183225,-0.0013612214306831676,0.0033509642456052177,0.0002375435572364476
50,-0.0015153075293818045,0.0029380492875930816,0.00020827279193628664,-0.0016502747203010664,0.0033784234322488077,0.00023949008736809326
