t_shift,stim_15,stim_15_std,stim_15_se,stim_20,stim_20_std,stim_20_se
1,0.02238256954367535,0.04662276304323389,0.003305000044690575,0.0304889780598822,0.056894605890407526,0.004033151678206646
2,0.01565725022742473,0.04305365858731807,0.0030519929379395523,0.021627002291484346,0.05268346216586876,0.003734631614415212
3,0.009711642758529662,0.039783043251331224,0.002820145163890242,0.014078222694778873,0.04850784521708,0.003438629976984151
4,0.005565066116596691,0.03697340976088626,0.002620975526456402,0.008764136977615062,0.045522705248500814,0.0032270190151796555
5,0.002193409784239021,0.03504627494634739,0.0024843645615020187,0.004045920455851487,0.043154523684661536,0.003059143075114364
6,0.0016883011944174241,0.03388886788937825,0.0024023181505790753,0.0031639689862341465,0.04208377418036752,0.002983239655227762
7,0.0009327584037165566,0.03210270786809562,0.002275700623756621,0.002218349899846388,0.040219838112499434,0.0028511087306428793
8,0.0007676082808784237,0.03091331310509494,0.0021913866644739685,0.0018199163993475908,0.038926349442558954,0.0027594157499416755
9,0.0007844710696118148,0.029976376704896363,0.002124969004035074,0.0017123546128498769,0.037998940016152456,0.0026936734387689627
10,0.0008370341954745838,0.02886436814158748,0.0020461408070012754,0.001394475390212674,0.03686483475211239,0.0026132788481510612
11,0.0017331613786874768,0.028348339648125567,0.0020095605169748836,0.0014804894799239797,0.03596442755215676,0.002549450674060788
12,0.0022475514256183214,0.027563324030391863,0.00195391223526994,0.0012379247860949897,0.0351163529672806,0.002489332260694392
13,0.003043151363593143,0.027093645948315315,0.0019206176387910978,0.0010872511671737705,0.03437615890056471,0.0024368612944990343
14,0.004039096720606206,0.0264400869267914,0.0018742880681189035,0.0010881551384926975,0.03340312990521576,0.002367885097825933
15,0.0056316479677948105,0.02593903732612767,0.0018387696036501586,0.001574969043130547,0.03271900763819102,0.00231938895612378
16,0.003637342010977548,0.025023533901938816,0.0017738712865973333,0.0019804422665236337,0.03208673827602398,0.002274568569389497
17,0.0028464167134581715,0.02390064910833716,0.0016942720940399455,0.002929694831601245,0.03146789615665492,0.0022307000146606724
18,0.001742050436101438,0.023002083352027552,0.0016305744564287473,0.0037911392200088113,0.030890340845887765,0.0021897582041951135
19,0.000991629601071485,0.022169979189880833,0.0015715881563132454,0.005148315287186279,0.03051765105975438,0.00216333892572626
20,-3.216093318473283e-05,0.021325003920015777,0.0015116894475628272,0.006224410496230542,0.030155169160675007,0.0021376432651849507
21,5.468751403846397e-06,0.02064472394055335,0.0014634656784043901,0.004924400264390892,0.029178978229511182,0.0020684429248247886
22,-0.00012751247610097674,0.019985990522046474,0.0014167693044553483,0.003849507702651569,0.02817856259355915,0.001997525340672503
23,-0.00017123406019262406,0.019396810389969054,0.0013750034322559473,0.002844121280464432,0.027318895697693038,0.0019365851701677685
24,-0.0004306560294191342,0.01878494031086392,0.0013316291123574879,0.001554013485118047,0.026506349014552566,0.001878985262980754
25,-0.0003162884641051448,0.018264300355314768,0.001294721924450971,0.0005838254024866745,0.025813467550426104,0.0018298681982589632
26,0.00045007353432801635,0.017933889357238525,0.0012712997098045416,0.0004388252071392481,0.025174168881301896,0.001784549517166064
27,0.0014552905821870598,0.017502371610404917,0.0012407102277687523,0.0004216879447972878,0.02451386678092382,0.0017377419423075095
28,0.0022123408844390226,0.017301731207485616,0.0012264872067092735,0.00016672530068987632,0.023960667529801718,0.001698526687132995
29,0.0034393710321667386,0.017010826051515292,0.001205865486958535,0.00045103954461939307,0.023239934455378253,0.0016474352741043283
30,0.00457053058522914,0.017181985843790982,0.001217998682938272,0.00034023048379182785,0.022825708703833537,0.0016180715891142775
31,0.0035355170039159996,0.016065994945639116,0.001138888185672249,0.00016485019972013637,0.02236119460796523,0.0015851430579120298
32,0.0020104481419109498,0.015404415924387163,0.0010919900922929172,6.332758891035143e-05,0.021688294602810333,0.0015374424412615978
33,0.001322602932823154,0.014510495733697124,0.0010286217700971535,0.00038405262236268517,0.021262720390869978,0.0015072742852435224
34,0.0001828424550447918,0.013999124479870983,0.0009923716230352635,0.0001293061568033504,0.020779793899188503,0.001473040533908161
35,-0.00043611466674981636,0.013530202498746194,0.0009591306251317999,0.0004473385448714609,0.020307168640865098,0.001439537017644394
36,-0.000411880848922142,0.013022966205619763,0.0009231735976622573,0.0016556580041445573,0.019847383378277888,0.0014069437045456045
37,-0.0010138005713537183,0.012727878026940382,0.0009022553512936618,0.0021281661349511526,0.019669831484915967,0.0013943573845338136
38,-0.0006805727437840864,0.012193385495868467,0.0008643661803442403,0.0032915959714310632,0.019461505012044838,0.0013795895124214112
39,-0.00035840377181662003,0.011855777276142286,0.0008404337681822189,0.00443908302897842,0.019299132191838236,0.0013680792083765455
40,-0.0006944221683228489,0.011443407548393295,0.0008112016532306526,0.005244344954944133,0.019373285756082687,0.0013733358151742723
41,0.00037191126062588903,0.011260900936416525,0.0007982641025286445,0.004254859294789487,0.0184584356857933,0.0013084838131514022
42,0.00103172684346876,0.01102590312807452,0.0007816055495734645,0.0031029737479157673,0.0176991701104963,0.0012546609035576138
43,0.002086974890280141,0.011034804473997087,0.0007822365492558432,0.0020636093114593033,0.01707789834860302,0.0012106201160367576
44,0.002963420415799227,0.01124621596884173,0.0007972231127776515,0.0010434839281425487,0.01655868061389763,0.0011738137466927923
45,0.00404939426224302,0.011685159146904392,0.0008283389696771763,-0.00015138136892456973,0.016130145134037422,0.0011434356719575794
46,0.002832708505813121,0.010570957724565,0.0007493553249881813,-5.8223675396595626e-05,0.015554982356439987,0.0011026634636716582
47,0.001824260666942028,0.009900299152610943,0.0007018135993245852,-0.00023005794493359639,0.015227226119697228,0.0010794294400665377
48,0.0008793692941849391,0.009178564191352852,0.0006506511644212572,-0.0005705542652859021,0.014953084006094445,0.0010599960208831105
49,-8.491184592769112e-05,0.00897443853743169,0.0006361810804687824,-0.00033587754393442235,0.014516843870312001,0.0010290717775704645
50,-0.0009162460305894978,0.008630329974997263,0.000611787871229562,-0.0005944050124982786,0.014288104326335361,0.0010128568612137426
