t_shift,stim_15,stim_15_std,stim_15_se,stim_20,stim_20_std,stim_20_se
1,0.01542403440883585,0.019239387481927373,0.001363844018181097,0.021293106238106107,0.024554057380754207,0.0017405909783912866
2,0.009853884299960605,0.012979667200527109,0.000920104212571683,0.013959300379264832,0.017178842867910424,0.00121777588328532
3,0.005009001196444073,0.007482881843665761,0.0005304474298272782,0.007792033719233276,0.010474757686416326,0.0007425358850917134
4,0.001711672984023299,0.003933616914278836,0.0002788467098235153,0.003535066105341971,0.005499806083355376,0.0003898709163681135
5,-0.0009296009860201129,0.002865852611767829,0.0002031549052806265,-0.00023934744758403925,0.002854372180391705,0.0002023410790778343
6,-0.001030079237374689,0.0027596032733470553,0.00019562308937552087,-0.000708428521291104,0.0026894120861448937,0.00019064736803903746
7,-0.0015470872114271867,0.003043521690695022,0.0002157495323568895,-0.0011138887554096267,0.002786213847714478,0.00019750946297787512
8,-0.0015260856263947659,0.003191334400259904,0.00022622769752407953,-0.00128483388314519,0.00314977833440838,0.00022328186612045615
9,-0.0014383933806237233,0.003111390175289369,0.00022056060167102254,-0.0012271023027255034,0.003245814877621259,0.00023008971616821425
10,-0.001174833244202466,0.002905452657791239,0.00020596207811497254,-0.0013225239015554474,0.003177102681962293,0.00022521883776246458
11,-0.0003502122837391469,0.0023714275398891774,0.00016810604120665935,-0.0010663091491112699,0.0032741594883514955,0.00023209901234920848
12,0.00022654622663781672,0.0022603341276093963,0.00016023083801012145,-0.0012076898392479316,0.0031337563225325377,0.00022214609581193564
13,0.0010315070250050946,0.002891178586778773,0.00020495021604900342,-0.0013128086721982213,0.002942239457891752,0.00020856982523333783
14,0.001962454394038849,0.003780931285240624,0.000268023112553509,-0.0013270102652657065,0.0026254850866325955,0.00018611570319435292
15,0.00360780223615888,0.005272423221501999,0.00037375217265722693,-0.000826301418134121,0.002598909451147261,0.00018423180634368234
16,0.001752942894383645,0.004422269566010395,0.00031348637788251394,-0.0003601062463528789,0.002303077361360784,0.0001632608255148851
17,0.0009703846028776809,0.002905529169751417,0.0002059675019040254,0.0005551839356744951,0.0028233070735546994,0.00020013893204100136
18,1.1479821618795287e-05,0.00218927923938068,0.00015519389053119092,0.0013285129293768817,0.003171700705663106,0.00022483590181562519
19,-0.0005520513203414808,0.0023731872313887702,0.00016823078242972678,0.002880258641951259,0.004869222376874721,0.0003451700225972506
20,-0.001504855253126913,0.002788808044264485,0.00019769336069551486,0.003825588175929262,0.0064123653264672445,0.0004545605259579771
21,-0.0012626033951375984,0.003222627381705575,0.00022844599816363066,0.002607813821073387,0.004741050774481068,0.0003360841786019844
22,-0.0014148831354968236,0.0032293294657066516,0.0002289210963019057,0.0016567871767787787,0.003381800976965557,0.00023972951516497114
23,-0.001366006956447973,0.0034464897150517674,0.00024431517822547333,0.0008368131937591147,0.002607804614245592,0.00018486236773727135
24,-0.001576763412571903,0.0032563108796891645,0.0002308337580275809,-0.00032879504731021266,0.0022617006170378706,0.00016032770587739024
25,-0.0015837003760685942,0.0029737004121094847,0.00021080003314699565,-0.0012703388612255071,0.002507812693260298,0.00017777412839335601
26,-0.0007791785671239201,0.002295291247945956,0.00016270888256890163,-0.0012692143551501424,0.0029124699004000024,0.00020645951725460618
27,9.528682245898e-05,0.00230374513512881,0.00016330816274222023,-0.0012238809775985608,0.0029178216924588734,0.0002068388957349708
28,0.0008679207347129173,0.002738106895047322,0.00019409925152027787,-0.0014034759910679208,0.003043377443596657,0.0002157393069511987
29,0.0021224126085453237,0.004109415776322479,0.00029130876073997454,-0.001053943096086527,0.003041605073298644,0.00021561366695194105
30,0.003144316330827346,0.00559314164076816,0.0003964872986090034,-0.001185621284255978,0.0029747451867600007,0.00021087409525831767
31,0.002458939576987926,0.0038715245276514433,0.00027444509723808836,-0.0012012297506263328,0.0031598832589219317,0.00022399818522702463
32,0.0009055071228427052,0.0029939949632248656,0.00021223867573197313,-0.0013202155932712004,0.0028586380833680288,0.00020264348092206483
33,0.00024218995355142472,0.002230297948804579,0.00015810162974762098,-0.000979809029749563,0.002884557018322879,0.0002044808255063975
34,-0.0007952736742730749,0.0024459126396573867,0.00017338614993454477,-0.0012691912584043641,0.002702558105003873,0.00019157926460801903
35,-0.0012962392087403185,0.0030189645967886366,0.00021400872612490336,-0.0009941912741859905,0.0026349849959653475,0.0001867891339118801
36,-0.0012095394920810492,0.0031201247417352407,0.00022117977866976,0.00016983207267747534,0.002345395792407995,0.000166260699554366
37,-0.0018040842950784238,0.0032430057517843273,0.0002298905825173838,0.0005335435152135603,0.0026320231729975918,0.00018657917584843963
38,-0.0014503556027927222,0.0032282923836442134,0.00022884757950369428,0.0017880689234240166,0.0038409790619794524,0.0002722797865867782
39,-0.0011951159637845178,0.003097167508905339,0.00021955238358254827,0.00289953689093656,0.004938544196885126,0.00035008411612748525
40,-0.0014063938428093448,0.0029242019455839787,0.0002072911798873291,0.003703596274371345,0.006404595312623563,0.00045400972428033315
41,-0.00038043441413358335,0.0024174430071488514,0.0001713679911946653,0.002875815665962658,0.004967419271651212,0.00035213101590697414
42,0.00022454136667428206,0.0023085278272898108,0.00016364719880044762,0.0017257348931689746,0.0035473586043092316,0.0002514655842019417
43,0.0011688719990754182,0.0027582400655597936,0.00019552645413762978,0.000818603219570703,0.0026998453796487696,0.00019138696460616078
44,0.0020267519489674144,0.0038754596946719328,0.0002747240538320277,-0.00014353549288401927,0.002289624935015997,0.00016230720829512728
45,0.0031182394816729265,0.0055541327617896165,0.00039372203249537,-0.0012318978043721416,0.0028218132874688446,0.0002000330403529448
46,0.002068421747201168,0.0038705846805386895,0.00027437847324270705,-0.0010395654224361333,0.0029302132419224878,0.00020771730938653956
47,0.0011045653020933098,0.0030235099496211744,0.0002143309376442151,-0.0010587544651748442,0.0028002096931219805,0.00019850160215363318
48,0.00027931322202477297,0.0022221245701941803,0.00015752223429978807,-0.0014419201103002988,0.003124174127222621,0.00022146683199614374
