t_shift,stim_15,stim_15_std,stim_15_se,stim_20,stim_20_std,stim_20_se
1,0.017185839618629475,0.022051848421404105,0.001563214088162611,0.023503950550065218,0.028185177539269888,0.001997994261741152
2,0.011055842976836816,0.015174989254357318,0.0010757264668617365,0.01552179538754228,0.020011806770146207,0.0014185993697615217
3,0.005745948528704324,0.00898284103545456,0.0006367767177611355,0.008826647016771777,0.012836269210983752,0.0009099389986093563
4,0.0020553062816830604,0.004891551422996924,0.0003467528867094299,0.004014715296181356,0.006859745594907405,0.0004862744723368585
5,-0.0008809286518725848,0.0031942379886147824,0.00022643352744526501,-4.428897662590416e-05,0.00360319580205036,0.00025542377820384366
6,-0.0011071959487011572,0.002825623821600077,0.00020030316195561215,-0.0006613598681940399,0.00301022326744618,0.0002133890697171378
7,-0.0015821512923888373,0.0030352071287675676,0.0002151601286890645,-0.0011791767680196423,0.002876482974492435,0.00020390847171441597
8,-0.0015400704559848182,0.0032575327506762135,0.0002309203741653473,-0.0013130971471628588,0.0031821099520482283,0.0002255737937276966
9,-0.0014897932610879626,0.0032090251359113055,0.0002274817605246845,-0.0013207746161282136,0.0032459093289102766,0.0002300964116425716
10,-0.0012124741902958727,0.0029331949342462043,0.00020792867595127956,-0.0013943625507564495,0.0032703824232013404,0.00023183126329970474
11,-0.0003496753465181029,0.002366326600917583,0.00016774444523017356,-0.0011083752833921014,0.003319963876214031,0.0002353459993154748
12,0.0002617064158803687,0.0022300108928675353,0.00015808128089176535,-0.0013036811450007244,0.0031644775061891025,0.00022432386278091048
13,0.0011049655478242498,0.0029077592887912806,0.0002061255908512545,-0.0013455011600343528,0.0030356022155997825,0.00021518813565203483
14,0.002078194742214112,0.0038042761939067,0.00026967798925211074,-0.0013694620095102581,0.0026473114192301014,0.0001876629308896162
15,0.0037026094381163773,0.00536169667983662,0.0003800806003291777,-0.0008953704821277453,0.00262239724019433,0.0001858968115639491
16,0.0018290281935312046,0.004420217890393983,0.00031334093845418904,-0.0004035878814608633,0.002245918925181829,0.00015920897140339214
17,0.0010595544370409896,0.0028714924181784843,0.00020355470055706646,0.0005009118208532175,0.00276251815564322,0.00019582971990297711
18,-3.360663915818259e-07,0.0022029187545263,0.0001561607701244066,0.0014186752380017267,0.003279685260744653,0.0002324907239684748
19,-0.0005716894557702433,0.002391482925931565,0.00016952772982912283,0.003013939154645769,0.004962753156914984,0.00035180024380328164
20,-0.0015558396911066006,0.0028618389426149815,0.000202870383818069,0.003983677022760605,0.006483878802707207,0.0004596299818791092
21,-0.0013610922636994299,0.003218992081854586,0.00022818829858973707,0.0028027692431204522,0.00481625410839343,0.0003414152015984283
22,-0.0015133574762644987,0.003301425661781327,0.00023403186013689898,0.0017852223837938747,0.0034027207762580168,0.0002412124804180683
