t_shift,stim_15,stim_15_std,stim_15_se,stim_20,stim_20_std,stim_20_se
25,-0.0013402930273124858,0.0027831842249218986,0.00019729469871228268,-0.0010574755144792738,0.002461592446937506,0.00017449766200244773
26,-0.0007779645696204437,0.0022080775926078306,0.00015652647045997443,-0.0011094157300826062,0.002706856499772242,0.0001918839697343193
27,0.00010041095427384242,0.0022624311400843236,0.00016037949128313583,-0.0008026207248735804,0.0027012270901934825,0.00019148491146975166
28,0.0007650883763862153,0.0026298577596423683,0.00018642567376558046,-0.0011383603577067945,0.0028465260340593294,0.0002017848805111577
29,0.0017662526797272435,0.0038968189238691602,0.0002762381694451657,-0.0006925127109366207,0.0027975160080802148,0.00019831065188380122
30,0.0026563473198951575,0.005340319315767098,0.0003785651991690273,-0.0009590123826908916,0.002699368950788413,0.00019135319145969777
31,0.001980737230734109,0.003702736764366721,0.00026248004993529477,-0.0009245799190456902,0.0028117343745935122,0.00019931856516252085
32,0.000765335780225647,0.002791155710785755,0.00019785978236277045,-0.0010542227996120299,0.00268687215566517,0.00019046731714112707
33,0.00017528207808951445,0.0022637368444546895,0.0001604720502118808,-0.0008233600935395977,0.00269371073095461,0.00019095209089029893
34,-0.0007069648747251951,0.002458176044272018,0.00017425547963861727,-0.0010525189570858796,0.0027572112290934407,0.0001954535218542273
35,-0.0010451623139063153,0.002934106690780423,0.0002079933086583447,-0.0008062874197390621,0.0026041013786352067,0.00018459985232507944
36,-0.0010322144149738778,0.0028746354117911723,0.000203777501467016,0.000222026798548526,0.002136861383056997,0.00015147808721572236
37,-0.001566887570925573,0.003058387428151244,0.0002168033365450199,0.0003229818414376029,0.002494898473395674,0.0001768586636194183
38,-0.0012262190719917307,0.003031101488309922,0.0002148690875535698,0.0013119518294854263,0.0033408235730223034,0.00023682470401643047
39,-0.0008667690811200628,0.00295803040873307,0.00020968921605939988,0.002496324039050485,0.004504217869928571,0.00031929553912550453
40,-0.0012187019903879426,0.0029018510714745103,0.00020570676843015813,0.0030873191405534515,0.006020826180633085,0.0004268050518072918
41,-0.00023607578337123377,0.0023759611896043862,0.00016842742311397964,0.002437879097795427,0.004561386533745763,0.00032334811825504925
42,0.000198890096035736,0.0022773698626336707,0.00016143846924734248,0.0015191304322823699,0.0032168236016213445,0.0002280345791016594
43,0.0010112665211109214,0.002712523030005976,0.00019228565941234986,0.0007116476905875791,0.00262883460218076,0.00018635314405615066
44,0.001628489108442376,0.003552793693306827,0.000251850867445736,-0.0001331422590064487,0.0022598928919333994,0.00016019955964235208
45,0.0026252413702897515,0.005259066644976578,0.0003728053500510143,-0.0011036269624157317,0.0027886828232470498,0.0001976844840129417
46,0.0017972108728306895,0.003760321425553688,0.0002665621183365162,-0.0008675272659665308,0.002774324370285947,0.00019666664026922947
47,0.0008551938110986263,0.0028221787185196794,0.00020005894507331114,-0.0008390837235503494,0.002663249700909539,0.00018879276572188444
48,0.00020301163716106955,0.002106509730789998,0.00014932651563241987,-0.001082214054647779,0.002844354255881361,0.00020163092723797678
49,-0.0004001443332978565,0.0023666674999874367,0.00016776861092451597,-0.0009424388309964267,0.002841114517228693,0.00020140126825397522
50,-0.0012343365349026985,0.002751709963060873,0.00019506354744480353,-0.0012581706563228193,0.002891618263337155,0.00020498138389385537
