t_shift,stim_15,stim_15_std,stim_15_se,stim_20,stim_20_std,stim_20_se
1,0.024669265852693797,0.030600086910638733,0.0021691826482573393,0.03334934061822445,0.03823890742116255,0.002710684277091591
2,0.015263245750320833,0.021151425362729223,0.001499384789877537,0.02144481042777731,0.02691575250008226,0.0019080071065964443
3,0.008310151027307396,0.012967092327948028,0.0009192128034890145,0.012449348750754721,0.017677935951727262,0.0012531556539520606
4,0.002951882648797508,0.007065234145594651,0.0005008411694795177,0.0056055118863644424,0.010431114936641629,0.0007394421325866968
5,-0.0013732740892012693,0.0038700016318970938,0.0002743371420203438,-0.0005116298780176801,0.004853427827738226,0.00034405037669480636
6,-0.0017271105806740735,0.0036301165509452604,0.00025733213949547803,-0.0007988797441093807,0.0034766748977127374,0.0002464549490912838
7,-0.0020752494411261555,0.0034981445582931785,0.00024797689297762214,-0.0015138800840858993,0.0030281348016604186,0.00021465878471287156
8,-0.002325376951517672,0.0035190491172412226,0.00024945877787134783,-0.0020727861557542416,0.0031576543764591787,0.0002238401839384228
9,-0.0021396033288861942,0.003415776750189176,0.00024213799387135605,-0.002058052904798421,0.0032714408567911073,0.00023190629366755827
10,-0.002102413515512064,0.0033641232263846837,0.00023847637265161052,-0.002044433054671936,0.00329917648458346,0.00023387242019266887
11,-0.0005842490926230982,0.002592017967494254,0.00018374328202005842,-0.001729021148378855,0.0032720482196639603,0.0002319493484800768
12,5.6378779623727184e-05,0.0021957735494201446,0.0001556542599638383,-0.001974035827376606,0.003450686121192412,0.0002446126535696417
13,0.0017560530779806363,0.002914611616303662,0.00020661133946966334,-0.0019414502645028993,0.0034116724522552364,0.00024184704790484364
14,0.003085056617140367,0.004507358902261092,0.0003195182010039893,-0.0017800059742384556,0.0031025664527056696,0.00021993510456124333
15,0.004968767623314241,0.006577378519574399,0.0004662580010751845,-0.0013592989786632775,0.002721002840176436,0.00019288677721753764
16,0.002991948820323132,0.0047132183022738135,0.0003341111869583204,-0.0003764456269416516,0.0021922620336512016,0.00015540533521086886
17,0.0018439607364747884,0.002829197958721662,0.00020055652581857361,0.0010857210186308265,0.002565088742135289,0.000181834319847818
18,0.00047268546328229374,0.002328050179005399,0.0001650311016213219,0.0027733791632168887,0.004058909515998057,0.0002877284668720504
19,-0.0009353922105248304,0.002397106867092789,0.00016992640044784932,0.004196025451328745,0.005681962817933526,0.0004027836649189278
20,-0.0018823305070217087,0.0033057909118399437,0.00023434130450907046,0.0056156798198874446,0.007852926600911116,0.0005566792071695887
21,-0.0020703583591865585,0.00362730157864358,0.00025713259139975,0.004122501053340239,0.0056965972555197975,0.00040382107269400534
22,-0.0020272191852117294,0.0034501826762164457,0.0002445769653015199,0.002830092826848281,0.004257904780277671,0.00030183486714539895
23,-0.0022241734784707824,0.0036326859492893174,0.0002575142793149062,0.0011985035400833158,0.002754892101043298,0.0001952891232255519
24,-0.002193202105496556,0.003344528625278393,0.00023708734820722204,-0.00019180916206890095,0.0022850237968219103,0.00016198104225638386
25,-0.00217634394994847,0.0032979716248957725,0.00023378700995394146,-0.0015593812889968975,0.0029412008424159397,0.0002084961997343344
26,-0.0008449313066704235,0.002630224734482834,0.00018645168792229215,-0.0015911783673845414,0.0031902195565812488,0.00022614866835104746
27,0.0002156535912287567,0.0023892858468176643,0.0001693719830201468,-0.002025156226241076,0.002951325979690029,0.0002092139516855075
28,0.0016449652198247053,0.003262900934869354,0.00023130091465330132,-0.0019001642028401682,0.003404337814003382,0.00024132710918461616
29,0.003130239085243476,0.004405914101129584,0.0003123269697171959,-0.00201592331613483,0.003469336058998626,0.00024593471260818167
30,0.004800565220712171,0.006265297669454603,0.0004441351761658898,-0.0018678077867291733,0.003486453481367056,0.00024714813450769864
31,0.0029915759136683014,0.004940474113185355,0.00035022092426673237,-0.001992473473517835,0.0034723959846670294,0.0002461516249876871
32,0.0015281029058403061,0.003275412257032116,0.00023218781876639997,-0.0019035001037246719,0.0032263303206767255,0.0002287084925476248
33,0.00017906658369948533,0.002257150872012368,0.00016000518300377436,-0.0020000365435417448,0.0032196887873981034,0.00022823768673625955
34,-0.001113048909810864,0.0024817064256671103,0.0001759235041503831,-0.001787849774068176,0.0031107419966349,0.00022051465350445844
35,-0.0019555480528385297,0.0034391116872845985,0.00024379216370405574,-0.001676075058339486,0.0031362367070019797,0.00022232192560509386
36,-0.0021834886447401895,0.003394857160727405,0.00024065504349276206,-2.5382251155059137e-05,0.002311517282362633,0.0001638591156518817
