t_shift,stim_15,stim_15_std,stim_15_se,stim_20,stim_20_std,stim_20_se
1,0.01654091187309081,0.0209325698415647,0.0014838705333209536,0.022191047299000156,0.02736441505257981,0.0019398119516821019
2,0.009644266027673107,0.013053061097910924,0.0009253069680134528,0.013784368847622313,0.018350868502345782,0.0013008585776892395
3,0.004946880575276558,0.007950053425813201,0.000563564345237111,0.007541353886575414,0.011497853529417346,0.0008150612264942715
4,0.0014906811788573926,0.004273815768897501,0.00030296276722396875,0.002990864390878578,0.006033618677370856,0.00042771188785754535
5,-0.00153665799419031,0.003311077880781748,0.00023471608780050124,-0.0008404228167544367,0.003331987677375166,0.00023619834398106343
6,-0.001822976788017584,0.003358612984446031,0.00023808576195707458,-0.0013743087673755902,0.002916113962585977,0.00020671783797395808
7,-0.0020131918068944836,0.0033174421393687677,0.0002351672381301164,-0.0015571298148535206,0.0031645573740436816,0.00022432952446301
8,-0.0019930774626241987,0.0034576117453017476,0.0002451035980460478,-0.001566043172823561,0.0032955509120388923,0.00023361541016924498
9,-0.001898426391438117,0.003372788504696075,0.0002390906379447217,-0.0016762605096488448,0.003266610736844205,0.0002315638955427288
10,-0.0020772966647284656,0.003404568003514436,0.0002413434268864138,-0.0016875469886404296,0.0034161316778724285,0.00024216315402773555
11,-0.0007349958696564904,0.002477614903653773,0.00017563346384486984,-0.0013883663243575834,0.0033040514698252934,0.0002342179987339317
12,0.00022389729999955157,0.0023463111892955972,0.00016632559031924045,-0.0016419162880646312,0.0033934050869277666,0.00024055210871027719
13,0.0013553357569819396,0.0029581521130186564,0.000209697843447462,-0.0017239591984290106,0.0029203043163505784,0.00020701488427656427
14,0.0029482901271889817,0.00469690760933758,0.00033295495259200457,-0.0014933330427297261,0.0029048813085241192,0.00020592157623927694
15,0.00455065458045158,0.007082402874659284,0.0005020582284142975,-0.0013164537340694701,0.0028016354736640605,0.0001986026730565079
16,0.0029348014571143766,0.004827912232633581,0.0003422416241143778,-0.0002679654404522496,0.0024210996429880234,0.00017162720323666016
17,0.0014165637171827108,0.0029269938779625704,0.00020748909472621287,0.0007638086550970216,0.0025208726596761717,0.0001786999248663813
18,-0.00010208972843418637,0.002130571962326397,0.00015103224200109107,0.0020179225922431036,0.003986711188392668,0.00028261046312480097
19,-0.000872026953973068,0.0026233113242733054,0.0001859616092662874,0.0036035134095416936,0.006067810941056197,0.00043013571316586816
20,-0.002081145901898378,0.003264987319147235,0.0002314488145134028,0.005035934919913625,0.008265950585869078,0.0005859577011850231
21,-0.002159455054533785,0.003473989946337032,0.00024626461793462393,0.0032797167051120246,0.005550546235783866,0.000393467790407695
22,-0.0022806425990419994,0.003602300219765135,0.0002553602920588902,0.00180426995056581,0.0035849995069931976,0.0002541338770471628
23,-0.002027811124313155,0.003799404967118258,0.00026933267714054476,0.0007694150083482104,0.0023661814445932704,0.00016773415537116423
24,-0.002025278418992327,0.003465612695084088,0.0002456707703383395,-0.00031691811431697273,0.0021946744956726433,0.0001555763501093485
25,-0.002096931390365997,0.0033001448824859212,0.0002339410680998713,-0.0014424551653310633,0.0029958225891425004,0.00021236823269825283
26,-0.0008897462797237563,0.002521366127900844,0.00017873490590135523,-0.0014860055626042098,0.0030991179798995037,0.00021969064880541597
27,0.0002060834561743975,0.0022752335488120897,0.00016128702997573067,-0.0018749974418673478,0.0031970794053901145,0.00022663495014002785
28,0.0014900043064776944,0.0033083879133487416,0.00023452540106496699,-0.0017147355497304083,0.0031531530279025883,0.000223521091799527
29,0.003192262165727915,0.004589111174647602,0.00032531346594014116,-0.0013179845390109614,0.003164354384002122,0.00022431513488048346
30,0.0046515450143668115,0.007082544108666593,0.0005020682402276265,-0.0015104810811827835,0.00329904509461412,0.00023386310620468966
31,0.002764021146777468,0.004788415410501314,0.0003394417686276657,-0.0015166736707867084,0.003310860814748394,0.00023470070039737222
32,0.001519774433356712,0.003050095048609231,0.00021621550534480703,-0.001619024682830986,0.0031151720407158164,0.00022082869100309045
33,0.0005594074983141282,0.002337728898875885,0.00016571720788179472,-0.001632770903135596,0.003322922028315705,0.00023555569715811805
34,-0.0010457534088814042,0.0023988634323692396,0.00017005092005883393,-0.001454488339526306,0.0030448634941729912,0.00021584465028352424
35,-0.0021554799718422864,0.003301130478066463,0.00023401093511814982,-0.0017154107387442113,0.0029737823671639276,0.00021080584278677065
36,-0.0018205564020397757,0.0033731722759811665,0.00023911784276982401,-0.000344350830142688,0.0022143163921118803,0.00015696872723099803
37,-0.002201230246177222,0.003730444997823977,0.00026444423452747797,0.0007156230334315118,0.0023406915516035677,0.00016592722476535687
38,-0.0020948252871086097,0.003327098570448417,0.00023585176438009855,0.002127257830913919,0.0038795159906988433,0.0002750115970335704
39,-0.0018255916318130538,0.003531240309870138,0.00025032298860347527,0.0036808004721002436,0.00566159310755114,0.00040133969443477413
40,-0.0020479933121945034,0.003147496929965134,0.00022312014164737218,0.0051343915994055455,0.00794898617531627,0.0005634886898552801
41,-0.0009677895014667368,0.0026564676090326733,0.00018831199597566943,0.003641970889538942,0.005556631109022008,0.00039389913563503263
42,0.00023574784992358918,0.0021345824129483317,0.00015131653530804146,0.0021094050075023147,0.0037360567941341714,0.0002648420442205412
43,0.0016241865757198426,0.003137832571149281,0.0002224350534150707,0.0010405794000785185,0.0026910572529321003,0.00019076399082049294
44,0.0027972548894346326,0.004514489304623614,0.0003200236618258831,-6.151564311314155e-06,0.002274968863494469,0.00016126826693104037
45,0.00472606907375138,0.007239902784232346,0.0005132231009829832,-0.0013418867411540086,0.0031385924823047803,0.00022248892208863167
46,0.002762670342388917,0.0042449202989731875,0.0003009144216700459,-0.0015537259896578628,0.0035013710463554066,0.00024820561265217187
47,0.0014093117449991025,0.0031512678525339594,0.0002233874552608304,-0.0016089709636269412,0.003213953247072755,0.00022783110506253884
48,3.568840128251329e-05,0.0023720376000451464,0.00016814928722450845,-0.002012003624172348,0.0033516067763341784,0.0002375891050321876
49,-0.0008008264445159349,0.002566235251312996,0.00018191559372856265,-0.0017613601222912002,0.0033974970118472547,0.00024084217757705024
50,-0.0019877188474812318,0.0033577570161314914,0.0002380250839720486,-0.0017813826252660178,0.003278622978840213,0.00023241542080082697
