t_shift,stim_15,stim_15_std,stim_15_se,stim_20,stim_20_std,stim_20_se
1,0.030994532670485676,0.07223216009446563,0.005120402068811983,0.0431631709048929,0.0911544226397969,0.006461765696273837
2,0.024173152544193995,0.06950632844666556,0.004927172986497746,0.034262531112461844,0.08844855333083276,0.006269951706640478
3,0.018090076706180364,0.06634397058640064,0.004702999381432527,0.02623885925420228,0.08532547376788878,0.006048562466248814
4,0.013406905873220552,0.06324510571792616,0.004483326675220309,0.020440993532560726,0.0824394653098702,0.005843978750910369
5,0.009640439470909288,0.06075243999724538,0.004306626287244393,0.015392876611427513,0.07976928399037599,0.0056546946157749875
6,0.008885144474572164,0.058958401970132024,0.004179450303395303,0.014040051033140606,0.07806118083204656,0.0055336103932594775
7,0.00784292725789809,0.0565057794069669,0.0040055884995945906,0.012664179679445848,0.07561119236120613,0.005359935315312888
8,0.007331867770446853,0.05460037387398096,0.0038705178825693284,0.011857370299399744,0.07337872837561443,0.005201680139288492
9,0.006984769662166429,0.052548125366494426,0.003725037843072967,0.011279137121430421,0.07119838503766794,0.0050471196980149515
10,0.00674054195094082,0.0508426570791545,0.0036041404016096644,0.01070773823817799,0.06908781044101445,0.004897505031681381
11,0.007421008302040755,0.04954004875957238,0.003511800946085738,0.010456854931596293,0.06721132126984503,0.004764484241197013
12,0.007710304807992363,0.04800009009399481,0.003402636170633972,0.009899481275194483,0.06540075757681127,0.004636136783950802
13,0.008293084185102446,0.046945924631584854,0.003327908362306839,0.009445865118095831,0.06377427469620581,0.0045208384695178995
14,0.009017466484373533,0.04559059994646938,0.0032318319427106184,0.009142746932832523,0.062057397592487656,0.004399132278504405
15,0.01042587778977065,0.04426896832381374,0.003138143960986093,0.009345259124137355,0.060450559420068745,0.004285226540512634
16,0.008205866333016322,0.042765734487801535,0.00303158253967793,0.009581928964596783,0.05901462795078174,0.004183436057486878
17,0.007424156433666831,0.04110913058465189,0.0029141490025693063,0.010206885777443104,0.057786174154928704,0.004096353276776742
