in_degree,out_degree,te_out_shift_0,te_out_shift_1,te_out_shift_2,te_out_shift_3,te_out_shift_4,te_out_shift_5,te_out_shift_6,te_out_shift_7,te_out_shift_8,te_out_shift_9,te_in_shift_0,te_in_shift_1,te_in_shift_2,te_in_shift_3,te_in_shift_4,te_in_shift_5,te_in_shift_6,te_in_shift_7,te_in_shift_8,te_in_shift_9,1_source,1_mediator,1_sink,2_source,2_mediator,2_sink,3_source,3_mediator,3_sink,4_source,4_mediator,4_sink
2,3,0.003273819739061858,0.0031803193426433885,0.002931146647702686,0.0030707603469512105,0.003037592546550959,0.0026944762855730152,0.0027905630978373747,0.0027295482908557597,0.002859205377525336,0.0028543031871921566,0.0034876963550907556,0.003330881746136377,0.0035945451812027,0.0031610321943235406,0.0029359891832509847,0.0028417910551859007,0.0025901509533258083,0.002867584584405244,0.0029413943691371266,0.003021432765790028,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4,0.0036292458164840576,0.003360717137938274,0.0030195281853626224,0.0033743453182734973,0.00303469950965202,0.002957745626143556,0.002532428322315505,0.0027532592574942903,0.0027725051794330706,0.002693502311006946,0.003186715280184892,0.003421325279757974,0.0034233537146642367,0.0033011914869053665,0.003055789727352995,0.0032544629262765807,0.0028368538440954106,0.003317603179768033,0.0029045515251321322,0.003215920311977887,4.0,0.0,5.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
5,2,0.003014963975625283,0.0028532850504300556,0.0027116731315283134,0.002760743833549173,0.00264932017338546,0.0027166278825924003,0.00296500351309646,0.0029650828449554033,0.002954014229872723,0.002778646976752545,0.004330115173887321,0.003789378719512354,0.003994530003246141,0.0035787333327432823,0.003773794209150994,0.0032194253734197983,0.0034462998274551802,0.0036446519821035877,0.0031356049130995033,0.0034796161511236163,2.0,0.0,5.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3,7,0.0038083992866871953,0.0036938879039163748,0.003269854026828629,0.003068086503198679,0.002873336793800433,0.0030451582178818676,0.0028351559757132786,0.002575079887037411,0.002695420228710164,0.0027525508530815224,0.0027949809373052463,0.0027682046291071637,0.0025358965906117268,0.003152140665236013,0.002514690470958291,0.002795910026841499,0.00293578683755155,0.0029743787328994162,0.0026971683107116806,0.002691515908807813,7.0,0.0,3.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
6,6,0.003316288584785932,0.0030806390631343927,0.002954444071369663,0.002866623661782425,0.002787616828868874,0.002962767932958143,0.002869323106366616,0.0028201052414180946,0.002932066989562033,0.0028490958149015116,0.003927962235846098,0.0035652754103147125,0.0031595359630203846,0.0029859335755883726,0.002815338201812974,0.002900020338135547,0.0029200911966673353,0.0030009791794875264,0.0029521115801176014,0.00314382593543997,6.0,0.0,6.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
4,3,0.003332061351687859,0.003276401315811617,0.0030624438835337455,0.00312848380994131,0.0033556494120329616,0.0029850113335993366,0.0029858484163642262,0.003113281725383127,0.003111611318768633,0.003282314318251777,0.0037868050607609157,0.003823647233309857,0.0033772845574873128,0.003287763772605442,0.0034450270067200276,0.0034276003338024716,0.0030565335001987745,0.003369236970037506,0.002903417836235023,0.0031800274661197697,3.0,0.0,4.0,5.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0
5,2,0.003063984002152373,0.003327364505430822,0.002937449626150379,0.0030384177770382634,0.002993375086934402,0.0031884392356787256,0.003157080371906638,0.0030247267434680676,0.0029517987274291723,0.0030516626354866656,0.0038491995945069543,0.0035546875978735484,0.0033908804284938704,0.0034086933867971962,0.003327157524814818,0.003113048756558673,0.0031965695991524076,0.003061921091676999,0.0033101359496681684,0.003331739327025493,2.0,0.0,5.0,1.0,3.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0
5,4,0.0036763119770262444,0.003561558152716082,0.0032746693538533464,0.0034275880821432463,0.002847629249947403,0.0030474729943257032,0.002912232546918113,0.003077165014768864,0.0030639891477753376,0.0028496297202100724,0.0035762430188488003,0.003190928069902654,0.0035771956594329167,0.003238878378517725,0.0030135687282483712,0.0031356199689945795,0.002909299668033837,0.003140099638730463,0.002958898243729672,0.002906239999211375,4.0,0.0,5.0,4.0,6.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0
7,2,0.002891280265878124,0.0034030779146154476,0.003018449845247809,0.003066058481968011,0.0030885485494802083,0.0036497343079753644,0.0033238480070636157,0.0032556495486538587,0.003197858173160357,0.003218879913148341,0.004863589438972522,0.004537773271640399,0.003985171109004489,0.0038508973793604973,0.004003270393091688,0.0035913368172233143,0.0034301980221202,0.00385616365052927,0.0037207367681367956,0.003560961149556095,2.0,0.0,7.0,0.0,2.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0
2,4,0.003304965383110295,0.00317542862888443,0.0030121652451138865,0.0028868377959846256,0.002939826869502537,0.0027516189975958687,0.0028693256485828604,0.002986947849912248,0.002884666547177302,0.002832023606072279,0.0026107198372653725,0.0025334495412546853,0.00250847592955703,0.002630543311335077,0.0023290305368929504,0.0027309878042167295,0.002695214657888495,0.002554485318492268,0.00229229043718232,0.0026699292656155284,4.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.003832500147807076,0.002978248029852168,0.0029689981497242894,0.0035206586534167828,0.002968864019484679,0.0028127464102842103,0.003154376558688384,0.0028430313690054718,0.002909149083978283,0.0030711243520364293,0.004064933153392682,0.003566657299659726,0.0036176766025062313,0.00341332097013561,0.0037380321380264727,0.003399949638373547,0.0033007981328924915,0.0031757279723516464,0.003258697070821608,0.0033205405848947493,4.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,7,0.003982482909079184,0.003359150397932961,0.0034758003161498526,0.003010862170392669,0.0035879622411034134,0.002908116658510671,0.0027673937286879914,0.002866031719408112,0.0028212285631645092,0.0027570009130321346,0.002925303153248928,0.0030692552024375853,0.002887975960947458,0.003169434686051049,0.0028661116302946417,0.0028324452015289197,0.002828084737558006,0.0028465778064142235,0.0029415281383482566,0.002850120041495464,7.0,0.0,4.0,8.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
4,4,0.004032593775154043,0.0028695539587008856,0.003007946917669934,0.003333800829274508,0.0032984560302680766,0.002865655401906337,0.0028061555340004123,0.0026708113005460155,0.00297428622384163,0.003091066366934345,0.003163222974996379,0.0028455151843836076,0.0027848293010633305,0.002779509207715071,0.002953728408031125,0.002517273573417742,0.002718846862268893,0.0027202273491910966,0.0028901965582175597,0.0027385106234627307,4.0,0.0,4.0,3.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0
3,5,0.00322570805254324,0.002990613805130411,0.0029604424401849373,0.0029706089369308402,0.002897600478660697,0.00263861209450324,0.00244627575227738,0.002640205936062857,0.0026317971736548405,0.0026590885650622587,0.0026734566821059766,0.0027535243794506795,0.002567761969119511,0.0027498493363484634,0.0026739196523255368,0.0027049073890515808,0.0024411751169872895,0.0025036292196231385,0.0027259315895819614,0.0025470451478039227,5.0,0.0,3.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
5,2,0.002760722107833561,0.002924530651360616,0.0026771751705535174,0.00263614836752115,0.0030814597758578254,0.0028456048337465187,0.00253609493020892,0.0025508522311757415,0.002755493020411842,0.002996844614356304,0.0028173311650547847,0.0027291406593802194,0.0027087706219557847,0.003116605174091744,0.002590923933935876,0.0024674313256328817,0.002668529415309068,0.0025889313603445754,0.0026775385113359715,0.002556330880988683,2.0,0.0,5.0,0.0,3.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0
2,4,0.002604292379124575,0.002638380439047051,0.0025479938120357834,0.002538483013967518,0.0023906418117052896,0.0026554669877235527,0.0028018022895847845,0.00282490416014611,0.0023970998908488567,0.0027968175241251704,0.0021245240830303097,0.0022829694005281616,0.0021781164138920655,0.0019568008124451197,0.0019985415114089624,0.0023162390389775307,0.002200050245176858,0.002079844759019431,0.0022930680853251824,0.0022286857519785317,4.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,0.002745077899490855,0.0026660712359371235,0.0024843165643853816,0.0029831011250516745,0.0028317998810784622,0.002726204915316526,0.0027629910619414166,0.0027596725378991184,0.0026402358000362017,0.0027129547505380367,0.0028794208753667493,0.002548950753434449,0.0025333907494471245,0.0024909807056143233,0.0029504205770167925,0.0025968018805834128,0.002333955096490506,0.0024296443347806185,0.00239244348629748,0.0024571053859907144,5.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.0037221436000833496,0.0031332151420367564,0.0029343064603535867,0.0028618365524018495,0.0029107445935822713,0.002727223083509819,0.00240394968415108,0.0026669557254450963,0.002669067075176505,0.0027101275046800505,0.0027363895779013007,0.002677957049793986,0.0026213247968909156,0.002568276823834156,0.0027005273024719484,0.002674309505535365,0.0026625247503503082,0.002464876289337741,0.002720127874136161,0.0026593509120170253,3.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3,0.003076892653934374,0.0030665090598706187,0.002936335353985407,0.0031552816858493446,0.0030818765260454796,0.002797941593641012,0.00305972431163748,0.0026570500701789176,0.0031431652815847705,0.0029096501311978652,0.00463414707941967,0.003698361289563491,0.0035015651301077977,0.0033990683201384248,0.0031613936795452497,0.0031323291278059595,0.003402426422587313,0.0028860763045211978,0.0031645120373909865,0.0032148005442515317,3.0,0.0,5.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4,6,0.002882147556168381,0.00298142864721879,0.0032031425031471927,0.002911088678868909,0.0027275136315269674,0.0026515796657114255,0.0028426141435001977,0.0025016596899428384,0.0029260352888681625,0.002809599492925522,0.0030316448295603024,0.00267361516237603,0.002551863467637147,0.0029899493090853927,0.0028786272872857806,0.0027526418749984375,0.002673702962709852,0.002553237738782047,0.0026707738542310067,0.0025635648315087884,6.0,0.0,4.0,3.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
1,5,0.002619894489964621,0.002864564084809025,0.0025243045838155196,0.0025573492378092224,0.003052819062201042,0.003112907396306061,0.00256731396601988,0.0028821487267139652,0.002755631426810151,0.0028547948927776273,0.0027715899098765995,0.002523219827520709,0.0026835414136261275,0.002750057696980902,0.002672026781724189,0.002409152393113264,0.0026854023529406692,0.0026398159291357347,0.0028094386740286155,0.0029027637746715197,5.0,0.0,1.0,10.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
5,5,0.0034064598122554913,0.0028855781882235424,0.0027810900224360937,0.0034827510016430564,0.002939168187122603,0.003038625960139388,0.0030846804308779867,0.003020927703932887,0.003225672576956872,0.0029306326952298835,0.0045228461690477355,0.0039823855700257425,0.003988978978918038,0.003654486511881644,0.0038363798592866,0.0033400710744954216,0.0034880642338772,0.003437417175485204,0.0034927146255106945,0.0036875518353134185,5.0,0.0,5.0,3.0,5.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0
5,5,0.004069789411466235,0.003622420890338127,0.003271408217595756,0.0033075695436239707,0.0033030721247003176,0.002937503025372236,0.0029854631407772417,0.002787977644320901,0.002907793759385236,0.0029236712582871565,0.0031924797015929103,0.0033551380447039737,0.002990871723103082,0.0028551528227728864,0.0031182573964797316,0.0030091166091895105,0.0028746729205425064,0.0029594083753390612,0.0027322423198316193,0.0030659080211836386,5.0,0.0,5.0,5.0,6.0,8.0,1.0,2.0,2.0,0.0,0.0,0.0
7,4,0.004192057618667872,0.003252516116189924,0.003065787320505061,0.0032123490266828653,0.0032236268630944356,0.0028461485932198484,0.002735372631690107,0.002848756363217421,0.0029880858920820876,0.002714726164380099,0.003596354437716167,0.0036333880070371785,0.0032078996597911364,0.003353776474328149,0.0031284580955366873,0.003583721067952114,0.0028591445081814623,0.0032948076692951326,0.003099318181915187,0.0030651451730372183,4.0,0.0,7.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3,0.0036461239940711447,0.0034214005214888263,0.003212005584446913,0.0028086153630776907,0.0030978350555248774,0.002905445514389763,0.002728279044594559,0.0029146578337311065,0.002804960702976928,0.0026435060332473405,0.003952446675399014,0.003394087548203305,0.0027830858573641695,0.0035507137254477293,0.0032065770379303706,0.0028832011740618367,0.0030440959715223527,0.003160533469275171,0.0025929948711964014,0.003144938204655068,3.0,0.0,6.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.002698137778471922,0.0029547757475523588,0.003117659219475472,0.0028094683025372703,0.002523637679028708,0.002896131649202296,0.0027518354417572426,0.0029407269810873406,0.0029113890240402,0.0026545038733777225,0.0030329781695972776,0.0027823539535215204,0.0029974317198457672,0.0029225224872591682,0.002592032214306779,0.0028917349333148785,0.002967452689295234,0.0025733863467648247,0.0026902372841203985,0.0026768814342545497,4.0,0.0,3.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4,0.0033244244297882582,0.002914094527352241,0.0028763821158278766,0.0030630448716816947,0.0028342417809842134,0.002609034513757342,0.0028380898540577414,0.002892595944513018,0.002471216074448476,0.0026859234924544078,0.002549649393143589,0.002714748776586378,0.0024790881004087867,0.002469338726155144,0.0024575682234062703,0.0026311918429331354,0.002735546978316562,0.0026948087748596555,0.002414045547740179,0.0025652305238847307,4.0,0.0,5.0,1.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
4,3,0.0029979047472209167,0.003170144610262563,0.0029785401045981956,0.0029288093471276475,0.002860987697550691,0.0029077400947298696,0.003020025621338933,0.0026580439643294554,0.002794971622081969,0.0028654910339298606,0.0029715958041440834,0.0028006964618052035,0.0027831999024369065,0.0028004276542111946,0.002890537960798881,0.0026022418387303837,0.0023780253663672327,0.002466488126302753,0.0027646910393835044,0.002573232859375439,3.0,0.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,0.004323227957672266,0.0037442133218428385,0.003794605187845057,0.0029536459954684962,0.003210401859474983,0.0030254432401106185,0.0029148615994420454,0.002619841761068294,0.002669731455234934,0.00277694793331405,0.0024563028737598137,0.0023960783667408988,0.0026632046267291566,0.0025981082005525134,0.0023737120081813215,0.0023612731507637054,0.0022896641513705115,0.002422361926002648,0.002440512906792134,0.0023399777744345,6.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.0035010134775898196,0.003273174683225515,0.0035799230593662576,0.0035148222915001074,0.0029036014779727304,0.003133260575113265,0.0029342994076095555,0.003150587938071248,0.0030469564463839454,0.0032667137588275764,0.005129024119533242,0.004385885924696751,0.004333756378235099,0.004102525068238098,0.0040455100571042,0.0035590427551136002,0.00354995576154076,0.0032755028866896735,0.003697398405120313,0.0032591140311524856,3.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4,0.002869757056542357,0.0029487683717361146,0.0029298977854120486,0.0029097227641641417,0.003040612594281391,0.0028188085870572265,0.0026765706773581904,0.002725106725046218,0.0029964249620562564,0.0027032812576580417,0.0031231887970229744,0.0031461363929868318,0.003140114666955185,0.0029511282767535852,0.003003704783765352,0.002808348143383925,0.002774153700885115,0.0032136374252479815,0.003139578708520669,0.003184310113737162,4.0,0.0,5.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,0.003088169691209971,0.0029455529734533827,0.0028805334131071707,0.0030149966979607368,0.002966986338978473,0.003009162225676214,0.002675434642238699,0.0027259654513458326,0.002655070707116599,0.002488535308665413,0.0033502305157746093,0.003240376751927927,0.0030473889953067422,0.0031427899353744294,0.002715384517468154,0.0029643545820712924,0.003185908715233363,0.00286843025726888,0.0030373595507938046,0.00313326145078945,3.0,0.0,4.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,0.00349007337967855,0.002999497609026881,0.0028656281966035054,0.0030008910536662033,0.003037045385974462,0.0029728041415063105,0.0027575146582023845,0.0031469305163514677,0.0028900100142079076,0.002821431337497859,0.003093971197981007,0.002958014931629024,0.002599790718528063,0.003251208760298755,0.0027849379990455784,0.0028192434721067117,0.0027644988666728518,0.002774301881898646,0.002774515291600358,0.002828893318050201,6.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,0.0026074273850059206,0.0024437257591115483,0.002669069496664508,0.002627748974529279,0.0025018546028056496,0.002716029863790483,0.002571885789429227,0.002547726318481423,0.0026198872453281185,0.0026310780677386686,0.003345405442164849,0.00335645401560176,0.003113836418569733,0.0030849743783852436,0.0027559075268278484,0.0027925465357180107,0.0028867595973805634,0.002914286084773284,0.0028862033282309025,0.003037103256868322,4.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
