in_degree,out_degree,te_out_shift_0,te_out_shift_1,te_out_shift_2,te_out_shift_3,te_out_shift_4,te_out_shift_5,te_out_shift_6,te_out_shift_7,te_out_shift_8,te_out_shift_9,te_in_shift_0,te_in_shift_1,te_in_shift_2,te_in_shift_3,te_in_shift_4,te_in_shift_5,te_in_shift_6,te_in_shift_7,te_in_shift_8,te_in_shift_9,1_source,1_mediator,1_sink,2_source,2_mediator,2_sink,3_source,3_mediator,3_sink,4_source,4_mediator,4_sink
5,5,0.004112599750066353,0.00467751185915644,0.004553413999727718,0.004227991311973784,0.0040038862658661415,0.004235977271316203,0.004135451674456447,0.00401355882956146,0.003988749236613344,0.003933612639367271,0.0037313021185714757,0.0035641641955319837,0.0035636190139847973,0.0037442230878442567,0.0035010385395680206,0.0038411274494943495,0.0036447201308312106,0.0036664650013890146,0.003502383834865205,0.0035255595355357817,5.0,0.0,5.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4,6,0.004324893800669077,0.004154676678438108,0.004102837962248852,0.003664795682447134,0.004127254021190405,0.003956635403367242,0.004368943689079984,0.003939466898889851,0.004036788727664847,0.003997000474273855,0.0036997336215525934,0.003913492228978914,0.0034228556865654423,0.003469610705272942,0.0034362828817295307,0.003436916272086067,0.0036208542329545495,0.0035061758495935095,0.0034468449323308654,0.003429214725168668,6.0,0.0,4.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
5,9,0.004090990809109468,0.004026071277462293,0.004127496955132182,0.004251738728105639,0.004035253284074807,0.0037276937269144603,0.003956925131426257,0.004181800934477791,0.0040035399927743414,0.004136452307108894,0.0040695794849447495,0.003993504371245635,0.003952839881100986,0.003893298233253236,0.0038785982500067193,0.0037786000334500184,0.0035618036052947454,0.003913208187614894,0.004054867673163802,0.0036577903605186034,9.0,0.0,5.0,10.0,7.0,9.0,0.0,3.0,4.0,0.0,0.0,0.0
10,6,0.0042619921056396715,0.004268900634982266,0.004059548568836477,0.0041862661844311614,0.0041036365283982235,0.004244189851383703,0.003924370894823107,0.004453220824128846,0.004156438285071428,0.004210288239258362,0.0038147148409548885,0.004071705015224626,0.004017291788283333,0.004015697123382402,0.004195459402186653,0.0038996599070855835,0.003889642355946128,0.004050797587197183,0.003881238457050418,0.003956736966101284,6.0,0.0,10.0,5.0,10.0,20.0,0.0,10.0,10.0,0.0,0.0,0.0
5,5,0.004077038514473401,0.004435828088562147,0.004255731600264568,0.004023592667590933,0.004309947507521782,0.004358473624443207,0.003974039528487657,0.004015126244188435,0.004256155607471343,0.004350443248270674,0.0050510444690330045,0.004263974454459942,0.004042972152859793,0.004055942067162473,0.003950453151243354,0.004273065959990223,0.003923249772880154,0.0039627754262674605,0.003920799161361681,0.004055736254829252,5.0,0.0,5.0,12.0,10.0,5.0,12.0,16.0,3.0,0.0,0.0,0.0
6,8,0.00422654308085414,0.004176718181993242,0.003829562986556327,0.003943510692318083,0.004046669307739093,0.003769558943387916,0.003876597572848596,0.004206675511521569,0.004053884793702592,0.003993360821031562,0.004074769333428869,0.004085592333869003,0.003931667537100404,0.0038421026384800657,0.0038148277537580558,0.004136328311104767,0.003868695881431159,0.004077412239352346,0.0038455090072606665,0.0037060954573337546,8.0,0.0,6.0,15.0,11.0,10.0,8.0,15.0,6.0,0.0,0.0,0.0
6,7,0.0039288119501213505,0.004025748057940619,0.003893371850483325,0.0039426031551439075,0.003967494756690231,0.004051658531438704,0.0040659953280821545,0.004206229880877204,0.004172125298560282,0.003821403365294142,0.0038619139379220046,0.003956444531136583,0.004081980843636996,0.003929997317268633,0.003969272799439395,0.003991181794572942,0.003726229417208034,0.0036333756805712763,0.0035699284277597946,0.003861606054533411,7.0,0.0,6.0,8.0,11.0,11.0,3.0,12.0,9.0,0.0,0.0,0.0
6,8,0.005115596292613325,0.004789365349459749,0.004748906176574915,0.004821813652479316,0.004657637748153869,0.0045406784457170815,0.004441713036133058,0.004448963677112268,0.00470203302784053,0.00474169761200083,0.005076310952680812,0.0051372507691257435,0.004722347238494257,0.0046217588157243415,0.004940782438651176,0.004721705285280512,0.004788389524479847,0.00460746128943173,0.00437123186597175,0.004625187421578986,8.0,0.0,6.0,12.0,9.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0
5,4,0.004390886831239963,0.00415369764551323,0.004335384066311421,0.004119846513105904,0.004040972838509705,0.004058319070981291,0.004349344326794425,0.003992243744272648,0.0041856927156156696,0.004321159805853972,0.004523113907027691,0.004571876305828344,0.004109578411100036,0.004064816945711732,0.004384714791310718,0.004244898873841578,0.004258431694905381,0.0037439427525025873,0.0042924071653367285,0.004267992904265536,4.0,0.0,5.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
5,4,0.004688338866657946,0.004654477945710902,0.004748427622379576,0.0042362248505290745,0.004817335501325745,0.004881216682558736,0.004303537718430436,0.004683981722863134,0.00460059593679141,0.004547145999836555,0.004954736192750727,0.005038144533652079,0.004853149066717086,0.004535169548861401,0.00517161679697629,0.004759031816504191,0.004805952270471308,0.0047254775817147905,0.004386927286007748,0.004723119330027278,4.0,0.0,5.0,4.0,5.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0
6,4,0.004640989376014135,0.004844283139348998,0.004518630915876049,0.0048981672742833765,0.004366396996306074,0.0043310361368959615,0.004237011186702424,0.004231232852586646,0.004511356456713514,0.0046572533931912635,0.004632377666311199,0.004613941940727394,0.004714542895408504,0.004475305994950325,0.004080813828479416,0.004149539618614695,0.003947762355605504,0.004234380029173545,0.004525878739815016,0.004342850726332332,4.0,0.0,6.0,1.0,5.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0
5,9,0.005701496973538081,0.005167811104135963,0.004666206878486948,0.005262373119192879,0.004630400140018034,0.004530154711447303,0.00449255407040763,0.004499529085488813,0.00435536255033446,0.004446407436846486,0.0053684532942295995,0.0058115509634498515,0.005245828530884313,0.005011836955688532,0.00535118938566695,0.005502106014027102,0.0046410428517829755,0.005262929319541839,0.0052728305082881885,0.005551572521598361,9.0,0.0,5.0,16.0,8.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0
4,8,0.005437719108030143,0.004882407835426113,0.00477533367038508,0.00444471349970273,0.004988853918092355,0.004628097625715603,0.004696609544721256,0.004615452953683377,0.004101572438005082,0.004408312351034271,0.005703414399662711,0.0053822244935909785,0.0054476285323051075,0.005225104438860236,0.004923517115765965,0.0047118722950298345,0.004900694913050606,0.004840242663692891,0.005165404782289773,0.005250114167272389,8.0,0.0,4.0,15.0,6.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0
9,6,0.005251664620115644,0.004973397882612669,0.004849266303041696,0.004882584231317307,0.004453087025353508,0.0049124218705135945,0.004690952868440195,0.004425030958372542,0.00451957509959939,0.004618647068918394,0.005985982061698026,0.005355339916663157,0.005507250383987843,0.00574260757950791,0.005265355292060882,0.005462550453532453,0.005618721446804579,0.0050273647097985865,0.0051476100994940245,0.005292465259501208,6.0,0.0,9.0,4.0,13.0,16.0,0.0,3.0,9.0,0.0,0.0,0.0
7,7,0.004936589884173605,0.004956820181239005,0.004485324127844353,0.004537469178590557,0.004388598952552821,0.004489901691501421,0.004419434487989103,0.004243511200636645,0.0043252460156652265,0.0041122951820373975,0.0047819870113472475,0.004424215717143927,0.004345362601055732,0.0040783296478962665,0.0037897174336900792,0.0042424434368634675,0.004361673025525696,0.004415976023320693,0.003991180818836418,0.004335810923441274,7.0,0.0,7.0,11.0,7.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0
5,6,0.004728435286684583,0.0046026160389772966,0.004852369598326459,0.004199719819988476,0.004338316907016896,0.004411087429000085,0.004392232337691675,0.004735116020686448,0.004309582342475838,0.0042600438451721925,0.0052333279641022116,0.005056970400255727,0.004898402391684826,0.005052740394508929,0.004817675081425759,0.0049781607068664175,0.004940744639314975,0.004737131866493013,0.004700700175626568,0.004782039798740424,6.0,0.0,5.0,7.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
8,6,0.005223347165363555,0.0049896320980977946,0.004769713368195568,0.0046825864539664745,0.004471963538202138,0.004446004497301838,0.004431735745792461,0.004547341134457125,0.004210208911513261,0.0044146701975293565,0.0050907211537938295,0.0049563442271613675,0.0055215160047575335,0.00458541806521015,0.004799556143272653,0.004418095716504275,0.004226544977635807,0.005010390726169744,0.004760705636186685,0.004673292202212872,6.0,0.0,8.0,5.0,8.0,16.0,0.0,1.0,2.0,0.0,0.0,0.0
6,8,0.004337085425835322,0.004537651612482678,0.004086019907032989,0.004225663240123642,0.004199390873965517,0.004267188245433296,0.004171014974686536,0.004367128798917062,0.004368218074570709,0.004587870469640662,0.004297866631536445,0.004167582263294769,0.0046584909268164235,0.004525231927271674,0.004130285046200017,0.004372467949093243,0.004362895300407401,0.004258542428215705,0.0038601436215039415,0.004398035870660821,8.0,0.0,6.0,11.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
7,3,0.004687209244452972,0.004470913807226687,0.004870878681454324,0.004871730943246801,0.004790833657500612,0.005045625100189156,0.004755740614349155,0.004967585554005582,0.004349042833165873,0.004740896998466689,0.0058766392931503385,0.005834811580401127,0.005374719041448409,0.005672144719227075,0.005388895004032651,0.004851825092338691,0.005138345428967904,0.005351274391194529,0.005315364152745956,0.004796507733183799,3.0,0.0,7.0,3.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
9,7,0.005165309915393897,0.004592753586061795,0.004780529800847584,0.0041613221096362205,0.004550931835446306,0.004327040292711568,0.0040498587584117144,0.004378224338483604,0.004357399515354797,0.004119524745315748,0.004182899795980172,0.0038353900442704256,0.004447044066108423,0.004230664348413854,0.003401452749217825,0.003854051933423983,0.0038675243714768382,0.003956133105673247,0.0036616567731084628,0.003700830509529607,7.0,0.0,9.0,11.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
6,4,0.004418551166664425,0.0042471118793644186,0.004141034439705021,0.0041545492738344495,0.004441109941599153,0.004322335479045102,0.004471282071993707,0.003996373430310104,0.003907669929152156,0.00400311595662124,0.00485870121142516,0.004625991143180682,0.004718703272367543,0.004518143823709955,0.004854800838694079,0.004839564556984915,0.004437035990869189,0.0045819470177920485,0.004852838952674033,0.004534924474782615,4.0,0.0,6.0,2.0,7.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0
4,7,0.005083218172227018,0.004908202254165069,0.004637540683545748,0.004465098295920744,0.004509489272637665,0.004358848202964587,0.003988403378428953,0.004068504457776199,0.0044528641656513225,0.003965679183515377,0.003976754288268904,0.00464889709711354,0.004286751716260586,0.0043182341731221275,0.004319223963984859,0.0044582001020791835,0.004075832221976577,0.004408555576937341,0.004403603583955111,0.0039531192246220065,7.0,0.0,4.0,8.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
6,7,0.005218768124082821,0.004562691210375747,0.004458892248088971,0.004452315671210284,0.004262307903913781,0.004594142401433258,0.004211467715128409,0.004348022665948603,0.004134725714637272,0.0043364786110558695,0.004150980144019415,0.004365690929149616,0.0040344860160819365,0.0046375259774175115,0.003992080050577549,0.0042532263153988534,0.003928276364207471,0.004283560084939651,0.0044725159742105055,0.004025518038949447,7.0,0.0,6.0,11.0,9.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0
7,5,0.0043130984522387165,0.004330787010823179,0.004374704645468724,0.004359439344508131,0.004440847803268755,0.004205657771669368,0.004227194148807084,0.004254611378728636,0.004100245874398747,0.004204915570002462,0.004950627173578792,0.004806788030103849,0.004760515722625815,0.004802259619569759,0.004699602687114294,0.004675244820472695,0.004345212764987692,0.004535001085361878,0.004401962467417413,0.0045487848805335716,5.0,0.0,7.0,4.0,7.0,8.0,0.0,2.0,4.0,0.0,0.0,0.0
6,5,0.004861637930634904,0.004698253782845443,0.004926224752712833,0.004359582207665864,0.004398078540006344,0.00450344168993695,0.004466757061008781,0.004569416214205704,0.004340566030055269,0.004518658907718199,0.0046158905633303235,0.0047373817092113135,0.004522221642326832,0.004665881527564013,0.004377158884030509,0.00446879318555227,0.004102369629312139,0.004293440796878122,0.004295805722657175,0.004341952649439018,5.0,0.0,6.0,6.0,7.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0
5,6,0.004207190776056594,0.004384297571077109,0.003931306680579283,0.004432583976538694,0.004324681857321916,0.004576201140942817,0.004074402814625085,0.004130267927253528,0.004048166014015004,0.004172941222716085,0.003933568980049087,0.004151110913816609,0.003838589258655058,0.0037100220067111936,0.00382798069923596,0.004102259374411478,0.003734933130196996,0.0042609329874323375,0.0037166666270804457,0.003770973356443603,6.0,0.0,5.0,8.0,6.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0
5,7,0.004335041337871379,0.004138555769587615,0.0040324399700443925,0.0043562942247575304,0.004463778270586238,0.0039399812542593084,0.00399043227122503,0.004206667232711604,0.003961217917892635,0.0043677707899632216,0.004144169044422236,0.0038057310931307476,0.00359137292655668,0.0037710237708852208,0.0038864626520138793,0.00363910626419353,0.003790629835052649,0.003635086004898587,0.004098174502773804,0.0036930919573390135,7.0,0.0,5.0,5.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
5,5,0.004509642567534995,0.004397394366516476,0.004433333228997573,0.004442167219853919,0.004396874681461094,0.003927086290944949,0.0037740360397149836,0.003950969921979417,0.00441763867920757,0.004280897078330485,0.004259429720651081,0.0038529964869967372,0.004164086192647572,0.004044534943301431,0.004324085414278843,0.004279317720598222,0.0035647727953710944,0.004011767275147896,0.003982474169760221,0.00430066396913685,5.0,0.0,5.0,5.0,6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
6,8,0.0041080728445893,0.004460142203255617,0.00444381477314111,0.004065420932136254,0.003966620752255895,0.004376262430307127,0.004136881145109554,0.0040273796602494655,0.004307079407596436,0.004465823353644813,0.004882468500313694,0.0041862972423875105,0.004450520754740971,0.004197591200941127,0.004426902213295577,0.004330882822079081,0.004467919258147525,0.004526537818826423,0.004201406432470869,0.004495737197712302,8.0,0.0,6.0,11.0,8.0,9.0,3.0,1.0,2.0,0.0,0.0,0.0
6,5,0.004312576595913878,0.00432498356034289,0.004127930438817875,0.003935649349595402,0.003838159717479333,0.004263097893431933,0.003869495876854823,0.004052295122211606,0.0038737283895879746,0.00391562073573392,0.004128950863603212,0.004128164304366867,0.004321334861566566,0.004195426611106474,0.004403191339760026,0.004365608412079626,0.004048351108011196,0.0038442235411156405,0.00417901335041588,0.003907064576113826,5.0,0.0,6.0,6.0,9.0,7.0,3.0,9.0,0.0,0.0,0.0,0.0
7,5,0.0059716456337667685,0.005480942443883178,0.005182521962688883,0.005383799964560397,0.005203907847578404,0.0050172104562643165,0.0051000980954309895,0.005468174794043801,0.004992380135141102,0.005180103041093316,0.007856108740414178,0.007281646583288917,0.007280854400150953,0.006857093994120633,0.0067720144546842,0.006337271722897732,0.006369139619725614,0.006041353102034225,0.005855347515693646,0.006256752716721339,5.0,0.0,7.0,6.0,10.0,12.0,1.0,10.0,3.0,0.0,0.0,0.0
6,5,0.004736920061142578,0.004804365276466717,0.004718939131826788,0.004943657704825453,0.004657054653555901,0.004638985097010212,0.004801169905505178,0.004592536855326282,0.0048513677284125045,0.0048684650827456495,0.005738655431386373,0.005714328501609227,0.005236233725876501,0.005072093894047205,0.005302073154955132,0.005116064469006469,0.005218999312852229,0.005252306654230602,0.004857818232316569,0.005154303464987598,5.0,0.0,6.0,4.0,5.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0
5,6,0.004541297442798663,0.004705661318556154,0.00410015053900675,0.0042441569333512095,0.004201427907311083,0.0042527377460029004,0.0045328397200261345,0.004123835341667566,0.00412836953789172,0.004073782598314855,0.003888196993259225,0.004305559420134366,0.004255167093864353,0.00442946188800507,0.003996150201581009,0.0041099653123731405,0.003951362236217329,0.003966994001355743,0.004267129439236958,0.003959617834647261,6.0,0.0,5.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
9,6,0.004916014598674334,0.004548036005675163,0.004338833765939396,0.004405828826644491,0.00435014143170918,0.004328338987435489,0.004121067981566296,0.0040542803191300405,0.004195433236815092,0.003958850900094982,0.004192038747724329,0.0039660595968127885,0.004322493118254445,0.0042322024860620335,0.003952871663416544,0.004237015317253968,0.003894471025780938,0.0043083690131823,0.004039007479239547,0.004007269850393318,6.0,0.0,9.0,10.0,7.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0
4,5,0.004439136536560434,0.00461726236988667,0.004308736356999258,0.0045406865311141955,0.0040552263931000095,0.004200539983637782,0.0047759999073542034,0.004110919910431013,0.004452011480416331,0.004359869362718323,0.004821823363417544,0.004577267665669828,0.00456300237693324,0.004524922132706324,0.0044763119927832915,0.004193765140651883,0.0040692720153057485,0.0039281911521357495,0.004742718088325094,0.0043362577972155016,5.0,0.0,4.0,4.0,5.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0
6,7,0.004841266855326997,0.004598121333097032,0.004244680215577019,0.004439062461953026,0.00433662555664486,0.004286412204383957,0.004214251368750756,0.004442953520035076,0.004665420610947253,0.0044631156621632515,0.004602961172094531,0.004351239496069926,0.004508338626268595,0.00413661968317001,0.00433785504626857,0.004254547377410807,0.004211433768361326,0.004685618891647301,0.00369151375358528,0.004248926091226511,7.0,0.0,6.0,7.0,9.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0
6,7,0.004627169522773787,0.004631578569816727,0.005001906377783167,0.005038705969207006,0.004964206480909137,0.004510529728809006,0.004801331937560519,0.005037633451152103,0.004654003882612865,0.004840169045085192,0.005251427875689484,0.005263290520181512,0.005322906580957323,0.00534193879786765,0.005021373288184562,0.0046163107094376,0.004621337722878993,0.004922457396663449,0.0048817085196112475,0.004869228746721948,7.0,0.0,6.0,10.0,8.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
6,7,0.004782416100530291,0.005127137153193389,0.00476971176656403,0.004616743952348092,0.004541431866073074,0.004150616598487202,0.004273180323016754,0.004269111427583873,0.004537463957724019,0.0040215697160974236,0.003791079715784066,0.004179810686776511,0.003695925624340162,0.003759884920992815,0.0038906513452520264,0.0038185058763385974,0.003740863256194744,0.003612765479342529,0.003959991262834745,0.004116758190445542,7.0,0.0,6.0,13.0,7.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0
5,3,0.0044209798874324585,0.004517387080522519,0.0044832778790575645,0.004464751823151321,0.0041278935575529635,0.004350043906418809,0.004241168077773885,0.0042806557061020436,0.004609133091759428,0.0041334653301063244,0.004018590091984418,0.004064620917247541,0.00405624851887971,0.004005703076849328,0.0038705779516826793,0.003879276325398678,0.003528344763196095,0.003867921269034136,0.004108178388495661,0.0036123107586632504,3.0,0.0,5.0,5.0,6.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0
8,7,0.004167075868255056,0.0043465471731403615,0.004039972649727379,0.004103575879694148,0.004460144876113795,0.004375605973551073,0.004100320810087628,0.00433313271915602,0.004428319767888068,0.00435372725729838,0.004154870731557714,0.004130974778497264,0.004246988424054785,0.004193506847479517,0.003875062574859313,0.0038629767382661407,0.004176751232955609,0.004212926058176825,0.00397417855696833,0.003949936515492145,7.0,0.0,8.0,6.0,10.0,17.0,0.0,3.0,10.0,0.0,0.0,0.0
6,5,0.004203064930002773,0.004281759346512684,0.004346472267750544,0.004479813616094919,0.004377302669930672,0.004373996255573289,0.004566064076642847,0.0041815104992265996,0.0046931563841617376,0.004373193051331946,0.004172812547161217,0.004630895298027206,0.004455282010505303,0.004343362211928327,0.004467050476582321,0.0039963597586526525,0.0038751364695341134,0.00432828719412164,0.0041321338659709266,0.004110975635664597,5.0,0.0,6.0,9.0,9.0,10.0,3.0,10.0,1.0,0.0,0.0,0.0
7,6,0.004251380820032121,0.004244399226527718,0.004444374683701007,0.0040246131669579846,0.004127857834605845,0.004088112295017849,0.0037336225818620987,0.004369939635849634,0.003775547699087966,0.003984553627940209,0.0037482762485167246,0.003706029690826751,0.0037060066999680037,0.003854186536993362,0.003316830376816243,0.0036931859231621395,0.0037578921060066805,0.0037281819814370216,0.003951217876403339,0.003802788495480749,6.0,0.0,7.0,12.0,12.0,13.0,3.0,6.0,3.0,0.0,0.0,0.0
4,8,0.0043964866060926125,0.004511554244288743,0.004393418757162441,0.00417534703414959,0.004401098935051739,0.004177687351196376,0.0043199695856995035,0.004241061533062024,0.0038388099439757065,0.004001859930972336,0.0043974521135554355,0.003835166536928777,0.004093678292099257,0.003823907710819297,0.003784740856551472,0.003769429213968438,0.0034311650607296027,0.0037826971986022907,0.0038498687189291504,0.003715602607603786,8.0,0.0,4.0,7.0,6.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0
5,5,0.0042906932923806275,0.004079125432760874,0.004240141129282054,0.004303007297058564,0.0042741360219410605,0.004207109240439335,0.004170680094300783,0.004078718125449269,0.003988100351532893,0.004122150720160194,0.004177298864931718,0.0040421531478917316,0.004426318547776519,0.004083141573783802,0.003937231744418019,0.003982427394555905,0.0038566511419032895,0.0036842399123845375,0.0038652362108046803,0.003924408731340381,5.0,0.0,5.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5,7,0.004608579412034392,0.004471118594723945,0.004658564568702875,0.004153221207649046,0.004226779563759354,0.003974996247270142,0.004349028432518122,0.004248695384124749,0.004151462153602547,0.0044623125567977845,0.004127411183032447,0.003916525374670013,0.003944520012681958,0.00443274986809224,0.003928083702553164,0.003949108667940685,0.003950640724080337,0.003977599644062479,0.00442166124362334,0.004398963106436625,7.0,0.0,5.0,13.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.004393554622923091,0.004217794351740691,0.004475930712636244,0.004105054005098091,0.004778217922922129,0.0044504653153716895,0.004293422906694257,0.004348674483426316,0.0044064225274692325,0.004634407913121248,0.004160639257740016,0.004387558121646737,0.004006250630546847,0.004271803962724446,0.004251803778361471,0.004123181941262634,0.004298388243666013,0.004186160287807881,0.004311463226510166,0.004516603453689847,5.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.004312398627237191,0.004655777325020822,0.0042850883962211265,0.004727523936799858,0.004486278462548935,0.004623533755186934,0.004783588990037046,0.004557887267900647,0.004304922138079104,0.0044024919970734626,0.005213606715054665,0.004989215994271958,0.005163481442501798,0.005143902575241673,0.004983216492934232,0.0046818007478897,0.004791673843014918,0.004583326177775527,0.004534800837968119,0.004803136256743532,5.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
