t_shift,absolute_ATE,absolute_ATE_std,absolute_ATE_se,relative_ATE,relative_ATE_std,relative_ATE_se,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.0003932404924734802,0.0025509825609209323,0.0002300143513748568,0.013660239145284254,0.13303448037549054,0.011995315131834026,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.020562383083451635,0.005288619376647658,0.02016914259097815,0.004004340147083899,0.0002711228208823326,0.002108436209373655
1,0.025564320090049466,0.02055199756193598,0.0018531112133356776,1.2887813601818912,1.001713773938565,0.09032148925885207,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.045397318755380056,0.02177505474517329,0.01983299866533059,0.00394331307422323,0.02068113658320655,0.016080729405663588
2,0.024763465431477966,0.017899831780168313,0.0016139734781832858,1.2185430133794573,0.796937791706195,0.07185746075003951,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.04460696473814656,0.019896855119032615,0.019843499306668597,0.0039049167584930045,0.019840153884534265,0.013414128003733502
3,0.023059874005973154,0.015528817725806547,0.0014001863405645138,1.118160231546841,0.649189408450524,0.058535437674755046,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.04292617872853405,0.018050873907194315,0.019866304722560894,0.0038905967297063796,0.018368905414301223,0.011311803810438135
4,0.020623700735018024,0.01528759645502474,0.0013784361510545292,0.9717069048759411,0.6013193273743204,0.05421913782320696,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.04052232967205696,0.018278144529821835,0.019898628937038945,0.003863311412928399,0.016221908731142883,0.010906000961116295
5,0.01779558172626039,0.014391639075989138,0.001297650394791267,0.824830767925008,0.5511177992704294,0.049692618472688736,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.0377320974474236,0.017569399181586242,0.019936515721163204,0.0038617507381495868,0.01389335336789413,0.01014791508377603
6,0.00766510040246242,0.009708657254458367,0.0008754001439738793,0.32842035330301655,0.3697346810501185,0.033337853478633994,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.02773701519269508,0.013032348292281356,0.020071914790232653,0.00390948659120424,0.0057817322712205455,0.006880314273872071
7,0.005061049353749551,0.00793512380634265,0.0007154860183505822,0.21190831182793732,0.30983538020886126,0.02793691540799689,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.025167536172566257,0.011082878670160872,0.020106486818816702,0.003937234683859207,0.0037854698717753547,0.00569967969675983
8,0.0030692865449261615,0.0053549030168072815,0.0004828353446844153,0.1260747362304755,0.2121713893829332,0.01913084991517909,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.023202668887298147,0.008612806964967022,0.020133382342371983,0.003962805084736412,0.00227163203779387,0.0038697512726850367
9,0.0017468405523169519,0.003984122729302803,0.00035923624858006715,0.06969408392112406,0.17650941176532609,0.015915317682180498,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.02189787800692525,0.007132218015676022,0.0201510374546083,0.003981139031105876,0.0012758062391761789,0.0030355234710247735
10,0.0010756667772731036,0.003277460036353305,0.0002955186193615794,0.043892601979308964,0.1555183588334416,0.014022618179342795,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.02123577856667799,0.006064883425070467,0.020160111789404883,0.003996573757606209,0.0007921236566233102,0.0025936597535584386
11,0.0007324751775982528,0.0026074973888465173,0.0002351101217997523,0.03211625846520639,0.1269060226770191,0.01144273071042847,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.020897039862125467,0.005254325429521911,0.020164564684527212,0.004005366286917051,0.0005609356608940178,0.0020924649754383937
12,2.7993794654017893e-05,0.002662633364010695,0.00024008156525808397,-0.003801926442323415,0.13431978544696435,0.012111207187257226,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.02020191675388455,0.005259753484682078,0.020173922959230536,0.004005800656668195,-1.8415878695311502e-05,0.0021736277163588516
13,0.00028289835422547953,0.002504320525628272,0.00022580697734333964,0.017617829049165177,0.12913793155333128,0.011643975156540011,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.02045351223224474,0.004423374335017401,0.020170613878019255,0.0040182242672442475,0.0002580036549225641,0.002066680355136935
14,-0.0007712719450524636,0.0026011953765256524,0.00023454188848504989,-0.039858982933989685,0.12958613205756905,0.011684388035031391,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.019413524731756504,0.004876074460126761,0.02018479667680897,0.004011858100291132,-0.0006466321977572828,0.0021094938190427456
15,0.00032413507765299615,0.003049874946560694,0.0002749979628846736,0.015364781684977314,0.14906220285648197,0.01344048619923268,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.020494093636564202,0.0050795384018029995,0.02016995855891121,0.004012586468196766,0.00025999152319337653,0.0024543966391590497
16,0.000395777724186915,0.002754146867035576,0.00024833305994204216,0.018782026122008518,0.13602542430392803,0.012264999463760527,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.02056487939139759,0.005040491949579833,0.020169101667210674,0.004010542004468302,0.0003127730612307551,0.0022296564900556276
17,-0.0006665706553902316,0.002576011587047739,0.00023227114265924077,-0.031260386216143056,0.1284317704527312,0.011580302754380566,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.01951671232332849,0.004472782253551355,0.020183282978718717,0.004018045849049205,-0.0005281519304704223,0.002089040397306209
18,2.9135947550908466e-05,0.0028512011047837366,0.00025708414585137317,0.0006601683945024444,0.1453528208971054,0.013106022491617375,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.020203100509318492,0.005141965410682486,0.02017396456176759,0.004009736719438045,1.310185289090339e-05,0.002334526127804303
19,6.2138578192977985e-06,0.00268055373188222,0.00024169739041326639,0.0021952117004608333,0.13268249076111618,0.01196357729713406,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.020180547129510076,0.004709199376337988,0.020174333271690787,0.004015226734210381,1.6710146909275632e-05,0.002157978650498063
20,-5.124476061370467e-05,0.003020230152379601,0.0002723249818107679,-0.0028346216432664673,0.14740918480541895,0.013291438581012614,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.020123906515040244,0.0049646905982929455,0.020175151275653946,0.004014326927948525,-4.671401710617206e-05,0.002421822343198185
21,-8.66449304262594e-06,0.0026506359847511224,0.00023899979800068945,-0.002746365635568104,0.13338362939619547,0.012026796838828376,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.020165790293975226,0.004890071194912925,0.020174454787017855,0.004011970487730854,-2.34860619752256e-05,0.002162196790328127
22,-0.00015231943152442927,0.0028578574415648126,0.00025768432752673473,-0.005559058547423107,0.14081661599373854,0.012697006669817835,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.020024014796895542,0.0047010702944421225,0.020176334228419975,0.004017053263388595,-0.00010609958503566615,0.0023098562416266
23,-0.00019210700259612555,0.00282460080506262,0.00025468567759821483,-0.0062877210744936305,0.14220497378477528,0.012822190676041012,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.019984924248268046,0.004498656094776832,0.020177031250864168,0.004019805700871318,-0.00013243988969912368,0.002306197524980341
24,0.00020826968350101397,0.0027695657996580155,0.0002497233382765058,0.011233842637654378,0.1416698355466035,0.012773938886070119,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.020379864138712213,0.004752213863426833,0.0201715944552112,0.0040153080214573745,0.00017651285177882448,0.002284123954761943
25,-0.0001017540298664051,0.002376013995777641,0.00021423796715375318,-0.004617249180723382,0.11820313574587725,0.010658017822453006,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.020074009431886856,0.004566770230485989,0.020175763461753267,0.004014944304200277,-8.003903470910599e-05,0.0019224739238415049
26,0.0001182294407013456,0.0028161766889606803,0.00025392610062941156,0.00265396572324777,0.14560223859669208,0.013128511728223966,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.02029109175035385,0.005225188697719488,0.020172862309652505,0.004007945215995429,6.610677735203034e-05,0.002321276266113532
27,-8.693127189813359e-05,0.002609643252716594,0.0002353036078289301,-0.0029494471325328757,0.137270302427696,0.012377246344066862,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.02008866919861515,0.004668599310598057,0.020175600470513273,0.004015327519603104,-6.327896902197926e-05,0.0021794890283588003
28,-0.0003488842068343766,0.0025932320351457257,0.00023382385817377288,-0.014647822329055591,0.13061435519877862,0.011777099793440495,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.019830231211934488,0.004499444107913514,0.02017911541876886,0.004017737342647309,-0.00026652801842633997,0.002115274207709752
29,-0.00030746232396396453,0.00286748302283584,0.00025855223696154566,-0.015200860327869251,0.13862043251275055,0.012498983474121324,0.013361290322580646,0.0002525426113579822,0.020174395161290323,0.004013538107734204,0.019871039237878304,0.0048456410374247486,0.020178501561842272,0.004014812924268981,-0.0002509258594085694,0.0022943710170541436
