t_shift,absolute_ATE,absolute_ATE_std,absolute_ATE_se,relative_ATE,relative_ATE_std,relative_ATE_se,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.015317446382874788,0.07493034331826974,0.006783874533541593,0.5553066468388071,2.9610936683201055,0.2680848243631387,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.03654116400115796,0.08112253015204643,0.021223717618283167,0.014548362300264335,0.013018193778255863,0.06598615940933918
1,0.05368223618114862,0.08260754132168353,0.007478935382296796,2.5969491068300044,3.7461105863721307,0.3391569166949774,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.07433039180478478,0.08907068799374133,0.02064815562363616,0.014438490963722583,0.045090058994039374,0.07273333717365091
2,0.04849469498593216,0.08106637204586375,0.0073394044721326445,2.2173749744339193,3.4009761266040694,0.3079099108948944,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.06922512743244678,0.0884081081276768,0.02073043244651461,0.014360839416396496,0.04000343811703981,0.07014771020316815
3,0.04404009960703537,0.08059952296974042,0.007297137942736557,1.9182570616176466,3.2444307141454822,0.2937369551884224,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.06483992952032076,0.08841855670367893,0.020799829913285387,0.014320282629520611,0.035763806377204665,0.06907886747601863
4,0.039692462473656466,0.08027949105519361,0.007268163614595646,1.6511883406137693,3.101760707628023,0.2808202197104733,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.06056034003923569,0.08850465960693399,0.020867877565579226,0.01428204316037759,0.03178034163472856,0.06807571707284285
5,0.03594295404778803,0.08082101840609383,0.007317191197311826,1.433420407150626,3.0536589348890555,0.2764652898295831,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.056866155022199064,0.08930410091579599,0.020923200974411034,0.014242907643488432,0.02840647564753825,0.0678926849286335
6,0.022346973130503486,0.07821784320457813,0.007081510788363219,0.7487853311576723,2.866211687719039,0.25949461346342934,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.04347415755758873,0.08661809312018329,0.021127184427085242,0.014287168596266038,0.017202706642230118,0.06601678985135723
7,0.019506396581756208,0.07673169382288458,0.006946961145360966,0.6239906526591704,2.795702875960384,0.253111045588288,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.040678912641022594,0.08505843070365532,0.02117251605926639,0.01432001800333327,0.01498985811589291,0.06504004683725169
8,0.01796160760639377,0.07609556426139258,0.006889368680931588,0.5659227409213722,2.7771212984610028,0.25142874860673464,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.0391573935920695,0.0843271233944175,0.021195785985675734,0.014339406314123015,0.01388019311657954,0.06467243171960778
9,0.01602658838108839,0.07503417865000722,0.006793275342766018,0.4867435082702669,2.701358558107702,0.24456951238662297,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.03725472337319736,0.08319492508313532,0.021228134992108967,0.014362218890040083,0.012416458699479545,0.06378582943389728
10,0.015433280884993766,0.07403087969757077,0.006702440923603508,0.4699373353386706,2.648561212249234,0.23978946529026168,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.03667376421160527,0.08213554956875664,0.021240483326611506,0.014384730730841653,0.012027459551235829,0.06307525807038679
11,0.014815899559327748,0.07331576707719312,0.006637697669013197,0.44459900057363755,2.611803582904653,0.23646158589479566,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.036068584638828866,0.08137867246219094,0.021252685079501114,0.014402264191789176,0.011546513806865413,0.06257669293765142
12,0.01416657841395442,0.07242444864049398,0.006557001489385189,0.4208227687446656,2.56881978934562,0.232570016077191,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.035431724673560254,0.08044344404728497,0.02126514625960584,0.014423349973642132,0.011089168878440163,0.06196335631068717
13,0.013159289162322325,0.07166905450861656,0.006488611318099525,0.37538080520030725,2.5210434742660137,0.22824455174829641,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.03444188860397587,0.07967652219225071,0.021282599441653543,0.014438571090829891,0.010305308959675226,0.06135267994772216
14,0.013676133140702542,0.0709563485547666,0.006424085952858776,0.4136850580876082,2.4962056753937074,0.22599584309733814,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.03495351972812006,0.07887518591270193,0.02127738658741753,0.01445781041425025,0.010836631447603839,0.06092664877930134
15,0.01270240295750072,0.07002449376744328,0.006339719784485167,0.36444194587569834,2.4401417444917777,0.22092005328705572,0.014672398373983738,0.00445447561309293,0.021758252032520322,0.01564583755892344,0.033997687375250836,0.07797472486604133,0.02129528441775011,0.014472586062078135,0.010025918284732151,0.06015380832880276
