t_shift,absolute_ATE,absolute_ATE_std,absolute_ATE_se,relative_ATE,relative_ATE_std,relative_ATE_se,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.0036681267717283833,0.007472033033244732,0.0009197436867089201,0.1611206072604895,0.3358341076426142,0.041338321031443095,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.035929277641608984,0.10086817323659393,0.03226115086988061,0.10006995592160342,0.0030106589322097866,0.006153500168145242
1,-0.008576717559605606,0.006977559628701969,0.0008588782180941247,-0.4806073940541684,0.36371179854133673,0.04476982756922784,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.023863496507044075,0.10157509190368115,0.03244021406664968,0.1000582418408479,-0.007642500110537887,0.0060041369640913365
2,-0.008837377097312799,0.005420469918277509,0.0006672137240494006,-0.48255416078057917,0.2871876314181831,0.03535035374208722,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.023607701492548077,0.1011427286450633,0.03244507858986087,0.10006296315610648,-0.007779401525258316,0.004663315999171318
3,-0.008720070899652776,0.005115389411132085,0.0006296609095561392,-0.4536103842924372,0.24779990689254103,0.0305020600039427,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.023723495391578923,0.10086995199427325,0.03244356629123169,0.10006673081141414,-0.007459292159339699,0.003996647623812812
4,-0.009122194961145772,0.004385241483185274,0.0005397859124696958,-0.47349094860625657,0.217041793722419,0.02671599799412133,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.02332805000475175,0.10059252470747489,0.032450244965897525,0.10007010451195099,-0.007822231845736124,0.0034895383233721437
5,-0.008644949394062235,0.004539920132870442,0.0005588255380821131,-0.4336280204427974,0.17648540200323512,0.021723851268665127,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.02379863400061902,0.1003096282937198,0.03244358339468126,0.10007422662814863,-0.007266988854820381,0.0030314006480028697
6,-0.003552466407919747,0.004760391327051626,0.0005859636660918689,-0.14979648153009154,0.15554762332185873,0.01914658887297922,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.02881765862735441,0.10011830552028875,0.032370125035274144,0.10007751253741284,-0.002697687572127971,0.002891072452410455
7,-0.002417018115442515,0.00474127380644127,0.0005836104619761121,-0.09283523529504303,0.15528474033218478,0.01911423021382715,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.029937133248932095,0.09980541700495454,0.032354151364374605,0.10008181802832034,-0.00174918778948657,0.002797926046265316
8,-0.0017447622209730846,0.003889939920086022,0.00047881850458341487,-0.06932058963604432,0.14645946575442725,0.01802791400774897,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.030599311005377012,0.09950047404891056,0.0323440732263501,0.10008558522987913,-0.001267053122514361,0.0025444944185252913
9,-0.0019183392028371813,0.003849012406260123,0.0004737806758845077,-0.07913578864053357,0.13485427525346833,0.01659941380588675,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.030427695750800437,0.09986939530646712,0.032346034953637616,0.10008047409340046,-0.001410651393173192,0.002415428395833483
10,-0.001257888471950568,0.004091263913669631,0.0005035997751235349,-0.04527109727195744,0.1565236484916994,0.01926672926636826,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.031079064529095233,0.09954208971171143,0.0323369530010458,0.10008519310204114,-0.0008456177652592813,0.0026376151770925076
11,-0.00047706440725903837,0.004147937411866639,0.0005105758005156192,-0.0017988151293754022,0.15264044902890328,0.018788740454722546,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.0318483760305915,0.09952327493530835,0.03232544043785053,0.10008558678931191,-0.00014139130467281615,0.0026373548933503643
12,-0.0008549687064686883,0.00397731278492947,0.0004895733607881306,-0.028341806912365965,0.13733855968986972,0.016905208081180147,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.031477384810632406,0.0995097849916465,0.0323323535171011,0.1000855082418197,-0.000561785514598324,0.0024577635495119606
13,-0.00039312361857693533,0.003568820851762563,0.0004392914796815861,-0.003962309957747253,0.1495716713196266,0.018411000031003533,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.031931641680924834,0.09917833067006891,0.03232476529950177,0.10008998832584638,-0.00014774528569859975,0.0025023907756426436
14,-0.0002673755613838045,0.0034170435598287275,0.00042060898652064485,0.007953179508232266,0.13639710527398313,0.01678932305343959,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.03205641810274352,0.09899513849379742,0.03232379366412733,0.10009245025641457,-1.2201109296125583e-05,0.002303899281171484
15,-0.00025857209237756013,0.0037022438629851695,0.00045571471706392887,0.008275704306789786,0.1466969342709514,0.01805714436150858,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.032064223977452386,0.09903895914529016,0.03232279606982994,0.1000919655875445,1.277037545571699e-05,0.0024788152573699063
16,-0.00030951060117584623,0.0030596033880493077,0.0003766111428404072,0.0014320222728466847,0.12379323519197247,0.015237893892935093,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.03201419705344744,0.09877457037871287,0.03232370765462328,0.10009536043443938,-7.529266284959827e-05,0.002124876002170312
17,-0.0007268176163202265,0.003908654787778188,0.00048112214555112454,-0.01639154494531738,0.15458799225209174,0.01902846645381151,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.031603411162104335,0.09906183716040923,0.032330228778424557,0.10009166148987328,-0.0004055504265012094,0.0025505376219502073
18,-0.0001622022145607125,0.0036416191835125377,0.00044825233487749856,0.013201086733936947,0.1369673043650757,0.016859509709717235,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.03215953983991918,0.0986397092889411,0.03232174205447989,0.10009750827074673,9.567785435270017e-05,0.002352114647412364
19,-0.0001058107169746638,0.0036074811419897768,0.00044405023244734754,0.007135892434395633,0.1480834323092247,0.01822781047227956,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.03221440313234539,0.09912461432061472,0.03232021384932005,0.10009085846084669,8.145187532568535e-05,0.002568921350809029
20,1.7061578768134592e-05,0.0031673979661365837,0.00038987973817665813,0.01405928478100417,0.14436282118727267,0.0177698349019242,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.032336997391687,0.09897286186673361,0.032319935812918865,0.1000925975029582,0.00014419403359459295,0.0023417901754232673
21,-0.0003300248808988668,0.0041989904944680564,0.0005168600005721186,0.010597399309320382,0.17067004257560184,0.021008030006137025,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.03199421543965675,0.09867534097056216,0.03232424032055562,0.10009735777308264,3.3983553208546614e-06,0.0028614523385317382
22,-0.0005967570151941929,0.003542072989148124,0.0004359990453918644,-0.008155672508798166,0.12884200287471836,0.015859354234612554,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.03173111612503191,0.09876146688410234,0.0323278731402261,0.10009578878695617,-0.0002624724528621832,0.0022450496220162617
23,-0.0005253895896350519,0.003087732750599171,0.0003800736280169681,-0.019841795664731335,0.13130047900115993,0.016161971726553346,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.03180026970106252,0.09905624120424665,0.03232565929069757,0.10009156484681395,-0.00031318251196757756,0.002193317385166677
24,-0.0006713993785421274,0.00361983012809778,0.0004455702875594647,-0.01657625460871468,0.13109554194338904,0.016136745718555407,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.03165791818495848,0.09887179140697458,0.0323293175635006,0.1000941443570625,-0.00038289877172186665,0.002277106425731356
25,-0.000324494170979646,0.0036783638450508856,0.00045277529005178477,0.008980692784900407,0.140519649846964,0.01729677321155656,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.03199951852504839,0.0986296394918084,0.03232401269602803,0.10009767763272587,-6.441024657874623e-06,0.002364874847739356
26,-0.0007093233709958528,0.003855920350725799,0.00047463098506839017,-0.01787186418986628,0.13791757915906241,0.01697648045094914,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.03162036920782135,0.0986072563000399,0.03232969257881721,0.10009795490484816,-0.0003987379286866832,0.002372470737684584
27,-0.000694360910652417,0.0032777223974887713,0.0004034597369232459,-0.018241621276095406,0.13895406409545108,0.017104062927146838,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.03163487586774484,0.09838183917222601,0.03232923677839725,0.10010082881252419,-0.00039773358717952044,0.0022838454203939398
28,-0.00030024090174088813,0.004021103068518097,0.0004949635720854624,0.0055033899550878205,0.14712064907702616,0.01810930004873834,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.032023160898861425,0.09858993648630708,0.032323401800602315,0.10009839285994615,-1.3533598916000492e-05,0.002530032047619325
29,-0.0005645715612789667,0.0038667605797463,0.0004759653250210811,-0.00889611584383573,0.14802211405124968,0.018220262716481157,0.014341641791044777,0.0014538005745260644,0.03231955223880597,0.10007654077371152,0.03176284908399542,0.09849748029791087,0.032327420645274385,0.10009952243014077,-0.00025844507042334884,0.00260075686018101
