t_shift,absolute_ATE,relative_ATE,p_sink,p_sink_given_source,p_sink_given_not_source,correlation
0,0.00013624530494295908,0.008243251019606532,0.017357225,0.017491625209103728,0.017355379904160768,0.00012034998051359951
1,0.021794200097253507,1.259979577327947,0.017357225,0.03885908223948264,0.017064882142229135,0.018435068416128055
2,0.017333485535747616,0.9540391737217501,0.017357225,0.03445834959609539,0.017124864060347772,0.014435270383694555
3,0.013485436747190611,0.7177216572918457,0.017357225,0.030661969820633385,0.01717653307344277,0.011108544579004162
4,0.010871551235756467,0.5595157335654177,0.017357225,0.028083180693818176,0.017211629458061713,0.008835318341527957
5,0.008177115077697089,0.40942509984604775,0.017357225,0.025424827894890575,0.017247712817193485,0.006571928861917803
6,0.002039466675962782,0.0888859088676631,0.017357225,0.019369355049662765,0.017329888373699986,0.0015397365134712368
7,0.001185592477154664,0.05069128159271081,0.017357225,0.01852693451883111,0.017341342041676443,0.0008904819898854269
8,0.00015502271123246484,-0.0014953330492748296,0.017357225,0.017510174904016674,0.01735515219278421,4.960475663240172e-05
9,0.00017652421517797814,0.0062216001904823095,0.017357225,0.017531423489005035,0.017354899273827062,0.00011858769764798309
10,0.00018282636911900473,0.01225840884763128,0.017357225,0.017537572649850793,0.01735474628073179,0.00017227213230731778
11,0.0002434688115133749,0.012812563214420663,0.017357225,0.01759742996946651,0.01735396115795313,0.00020251654523054468
12,0.0002869146592597091,0.017764195522863777,0.017357225,0.017640267310615423,0.017353352651355715,0.0002602080527149348
13,8.485908135717712e-05,0.009682256593961156,0.017357225,0.01744092309445352,0.01735606401309634,0.00010936545854813559
14,-0.00020831235374652688,-0.011736724813360848,0.017357225,0.017151705001110396,0.017360017354856924,-0.00018019365080541638
15,9.257146934236794e-05,0.0076515572284714195,0.017357225,0.01744850846910343,0.01735593699976106,9.860488856561287e-05
16,6.770861272575026e-05,0.0044333841610402405,0.017357225,0.01742402638618064,0.017356317773454893,6.185016172804107e-05
17,-0.0003899868783793639,-0.019267620902426865,0.017357225,0.01697251440149962,0.017362501279878987,-0.000321187781618605
18,0.00011432909819016392,0.008515589259841689,0.017357225,0.017470013254635392,0.017355684156445225,0.0001118624309272228
19,0.00022336119636788464,0.011014864785885939,0.017357225,0.01757767826706414,0.017354317070696255,0.00017411704770613852
20,0.0002905909389945421,0.01583633902519015,0.017357225,0.017643892866752844,0.017353301927758302,0.0002458535938948836
21,8.280416433079073e-05,0.00679122233537312,0.017357225,0.01743891917864068,0.01735611501430989,8.619352607863597e-05
22,2.9506381695203207e-05,0.002354873786841688,0.017357225,0.017386382220166325,0.01735687583847112,2.7160778136351206e-05
23,-1.6214977789056954e-05,-0.0010536833252269553,0.017357225,0.017341191913042012,0.017357406890831067,-1.6030295746966095e-05
24,0.00010457531309099769,0.007168465842353377,0.017357225,0.01746038608746279,0.017355810774371788,9.880612334976886e-05
25,0.0002584386049667499,0.014819726160740197,0.017357225,0.017612068517618797,0.01735362991265205,0.00022968520983681753
26,-0.00011117615954175209,-0.008794639729878616,0.017357225,0.017247600379864864,0.017358776539406616,-0.00011965134027410979
27,5.238439489229543e-05,0.005610580292012538,0.017357225,0.017408879173074272,0.017356494778181977,6.447655365622195e-05
28,-9.075694327680054e-05,-0.00634363310805072,0.017357225,0.017267689409479942,0.017358446352756744,-8.979703345850027e-05
29,-0.0002864391851878175,-0.019161303025675938,0.017357225,0.01707464270439203,0.017361081889579844,-0.0002746946194387081
