t_shift,absolute_ATE,relative_ATE,p_sink,p_sink_given_second_last,p_sink_given_not_second_last,correlation
0,0.01911138639500172,0.9295816533732882,0.019027024999999996,0.03775054607320641,0.018639159678204686,0.01837822364017619
1,0.0363304208387369,1.876528366123007,0.019027024999999996,0.054706270312319366,0.018375849473582465,0.032947785782317864
2,0.025434924350192515,1.265310192971082,0.019027024999999996,0.044002149767408315,0.018567225417215803,0.022957819551587332
3,0.016891638148168773,0.8140190582606305,0.019027024999999996,0.03561459092684828,0.018722952778679514,0.015068944745714465
4,0.010886388273428653,0.5130444084710917,0.019027024999999996,0.02971886351786579,0.018832475244437142,0.009616164943281005
5,0.006188783978446957,0.2867440666789818,0.019027024999999996,0.02511046003693961,0.018921676058492654,0.005294945370226669
6,0.0005430262609954017,0.012248825237461798,0.019027024999999996,0.019555825103141414,0.019012798842146014,0.00045890379323170534
7,0.0007669887893625568,0.033541518809231126,0.019027024999999996,0.01977818829087649,0.019011199501513934,0.0007106018258428867
8,3.432533547149197e-05,-0.0040745468193237365,0.019027024999999996,0.019059764917146414,0.01902543958167492,-3.0041529959462737e-06
9,0.00019694734018765208,0.010749451211804772,0.019027024999999996,0.019220450534455986,0.019023503194268335,0.00019073587681488462
10,-0.00011395350334537045,-0.008484151529973743,0.019027024999999996,0.01891563804857033,0.019029591551915703,-0.0001489171977797932
11,-0.00027151211674272493,-0.014130738201416283,0.019027024999999996,0.018760598244273476,0.0190321103610162,-0.0002683155018436439
12,-0.0005752546926956587,-0.03091790714030261,0.019027024999999996,0.01846100260701909,0.019036257299714743,-0.0005330944289323468
13,-9.213536905383786e-05,-0.0048615186571015,0.019027024999999996,0.018935878392979156,0.019028013762032992,-7.586432517589063e-05
14,-0.0001883666647084553,-0.009469255897150315,0.019027024999999996,0.018842626823384234,0.019030993488092687,-0.0001941937945626203
15,0.00014547650593686883,0.00713186602024088,0.019027024999999996,0.01916999470640973,0.019024518200472854,0.00013297753524029452
16,-1.416447472251818e-05,0.0018801943064424376,0.019027024999999996,0.01901353497009151,0.019027699444814028,-5.838059692306425e-06
17,-0.0002966227393480993,-0.01777622776154987,0.019027024999999996,0.018735266216648006,0.019031888955996105,-0.00029510583778905974
18,1.5305011863587383e-05,0.0015724812383976188,0.019027024999999996,0.01904304557723657,0.01902774056537298,-1.0122606878927766e-05
19,-0.00016987117454633218,-0.010284031206800704,0.019027024999999996,0.01886001597943268,0.019029887153979016,-0.0001725174145201129
20,-7.750434858068245e-05,-0.007262252023054701,0.019027024999999996,0.01894985947228473,0.019027363820865416,-8.322613420675948e-05
21,0.00010958686455939531,0.005256283444559799,0.019027024999999996,0.019135258172934946,0.01902567130837555,7.965606556412275e-05
22,-3.859919600787191e-05,-0.0034655132202448965,0.019027024999999996,0.018988009376768547,0.01902660857277642,-1.9313389834158325e-05
23,-2.525340563821861e-05,-0.0010559855383185219,0.019027024999999996,0.019002240559615625,0.019027493965253845,-2.3626414288934766e-05
24,-0.00012533848945917297,-0.004431024465468559,0.019027024999999996,0.0189038865029946,0.019029224992453773,-0.00010255540277354864
25,-8.143556349104141e-05,-0.003806079579682698,0.019027024999999996,0.01894704636913013,0.01902848193262117,-7.886821219456223e-05
26,0.00019289797814342545,0.009539244587305993,0.019027024999999996,0.019216592448206275,0.019023694470062854,0.00017383783282773097
27,-9.668863229018982e-05,-0.007568225570092616,0.019027024999999996,0.01893124352995576,0.019027932162245954,-9.836644454519144e-05
28,-5.3133944814732284e-05,-0.002913904074830328,0.019027024999999996,0.018974940133136154,0.019028074077950888,-6.0715098680093404e-05
29,-0.00012718774242992062,-0.0070821578013419975,0.019027024999999996,0.01890161848885,0.01902880623127992,-0.0001104683018451752
30,-0.0001185293182798541,-0.006884411401928467,0.019027024999999996,0.018910829995618182,0.019029359313898035,-0.00012316180633344117
31,-0.00021035579554322685,-0.010396659103168343,0.019027024999999996,0.01882120392439816,0.019031559719941388,-0.00021570698149094705
32,-0.00023924800851287677,-0.01431530490841238,0.019027024999999996,0.018790998500384442,0.019030246508897317,-0.0002212900041941547
33,0.00019401482092701317,0.011623793515215192,0.019027024999999996,0.01921724950891356,0.019023234687986546,0.00020574942552925652
34,-6.373227800282182e-05,-0.0030784578658403353,0.019027024999999996,0.018964341986536876,0.019028074264539698,-5.9581738111454164e-05
35,-4.057535059572962e-05,-0.0014422681184850395,0.019027024999999996,0.018987569777846467,0.019028145128442194,-3.9685103692219426e-05
36,0.00020373472537152084,0.010202383252393874,0.019027024999999996,0.019227513316978875,0.01902377859160735,0.00017764382862687649
37,-6.308263943588799e-05,-0.004761288777084343,0.019027024999999996,0.018965150235394176,0.019028232874830065,-7.545541433336626e-05
38,0.00013701364593696704,0.008887938100299227,0.019027024999999996,0.019161578584832986,0.01902456493889602,0.0001515001755268843
39,-0.00022107682198309583,-0.013359696549026476,0.019027024999999996,0.018809417554228235,0.019030494376211328,-0.00021042601738045905
40,8.730704831022401e-05,0.00296287859751205,0.019027024999999996,0.019112240438612427,0.019024933390302205,7.838623120991236e-05
41,-1.490063527286002e-05,-0.0012652396874808553,0.019027024999999996,0.01901262302792638,0.019027523663199247,-2.236875270617813e-05
42,2.6025559598738674e-05,0.0006077387264913359,0.019027024999999996,0.01905259925491589,0.01902657369531715,1.3135145853253837e-05
43,-3.89674040014732e-05,0.0018205612632230506,0.019027024999999996,0.018988778237140694,0.019027745641142166,-5.933249673071793e-06
44,-6.936610754113938e-05,-0.0010671917759888538,0.019027024999999996,0.0189584264177723,0.019027792525313437,-3.512127280574387e-05
45,-0.00018131553205509736,-0.010133529983322329,0.019027024999999996,0.01884855385601946,0.01902986938807456,-0.00017435233228876455
46,-0.0003527466625317499,-0.017797368812864693,0.019027024999999996,0.018680063544360366,0.019032810206892115,-0.0003131983512535871
47,3.578311455385785e-05,0.0010904531295369412,0.019027024999999996,0.019062982049736988,0.01902719893518313,7.444063305377434e-06
48,5.0282683571210186e-05,0.0025378164499191137,0.019027024999999996,0.0190755901411256,0.01902530745755439,6.852573998170949e-05
49,4.5147761109878525e-05,0.0023357770420446254,0.019027024999999996,0.019072201807205022,0.019027054046095143,2.30516211407346e-05
