t_shift,absolute_ATE,absolute_ATE_std,absolute_ATE_se,relative_ATE,relative_ATE_std,relative_ATE_se,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.00010104544394493182,0.0025317715673884005,0.00023306846432544163,0.010208963750018157,0.14608325231136093,0.013448053417787547,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.017114236631581764,0.0037907933130765523,0.017013191187636834,0.0033542537200319544,0.00012261297603043014,0.002211428331270985
1,0.03719651988517204,0.04055063090494808,0.003732988155085852,2.1929236805387307,2.270700103026199,0.20903488797050268,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.05371396554172204,0.041713303980145354,0.01651744565654999,0.0031248778070315296,0.03199367876352557,0.03329531845147886
2,0.029980515982934972,0.030174755966771723,0.002777811444428603,1.7041767485072343,1.5674154149352997,0.14429228466920055,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.04659424703047073,0.0319691222666805,0.016613731047535753,0.003111457693513583,0.02555002817281772,0.024104400974919574
3,0.02390587318089199,0.023001059758847947,0.002117419179875795,1.3282941182420003,1.1174238276393813,0.10286720131596054,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.04060068699385793,0.025213342701231333,0.016694813812965947,0.003133149344859741,0.02026231829094574,0.01789572446823566
4,0.0192940944308642,0.018662072516309993,0.0017179830275892874,1.0551033434331283,0.8856955670650831,0.08153488582251776,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.03605053030221129,0.021085972485968937,0.016756435871347095,0.0031604999895194245,0.01627935097515546,0.014439473434061406
5,0.01627158506133752,0.016773206899360998,0.0015440988532308777,0.8798704158004249,0.7648100815231998,0.07040647485630053,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.033068306002629944,0.01925979789917476,0.016796720941292417,0.0031766009898821436,0.01367649628689204,0.012775896168364782
6,0.0037088024200346128,0.0081735435447386,0.0007524356725573045,0.17319108549246423,0.40442761718174614,0.03723057991546154,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.020673527233510514,0.010595710702548517,0.016964724813475898,0.0032754444091424,0.0029279610809886084,0.006584087195867139
7,0.0026159823281092583,0.005522802861359227,0.0005084152133823539,0.12833678062657092,0.26983371480102847,0.024840206889904196,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.019595443732336015,0.007885473663819958,0.01697946140422675,0.0033049799555837115,0.002114086723410366,0.004430682644890256
8,0.0018713519114492577,0.003611182931753491,0.0003324363347559917,0.09406278074293,0.1962816901365686,0.018069194189790874,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.018860821795283336,0.006091252846775649,0.016989469883834075,0.0033211231807135115,0.0015318194463758504,0.003052220844241368
9,0.00040751343318793054,0.0029383791349770145,0.0002704997249421871,0.01633905641886279,0.16432528898386473,0.015127369011735285,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.01741661649640187,0.005046942699094512,0.017009103063213942,0.003336031593165534,0.0003000277991390272,0.002526513073541572
10,0.00039588255817548024,0.0022281725909298836,0.0002051199131506795,0.02311078186467,0.13648972864600395,0.012564897979534095,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.017405112977372458,0.004132668528016753,0.017009230419196976,0.003345745046683804,0.0003479607059166728,0.002009808778768909
11,-3.552453148986202e-05,0.0025571251702828524,0.00023540245265513222,-0.0026634849811065044,0.15224613438472556,0.014015392698771553,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.016979584299879703,0.004277982374463269,0.017015108831369564,0.003346462710829588,-4.040380962704316e-05,0.00227084691112966
12,-0.00022747317541554636,0.0024597927075011377,0.00022644227318169426,-0.011630297507252805,0.14685017059723865,0.013518653968585658,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.01679014746990466,0.004003652924737445,0.017017620645320204,0.003350167148647964,-0.00019067423645175043,0.0021867186276749045
13,8.343990886348671e-05,0.0024590346003835035,0.00022637248376468003,-0.0007028871064758488,0.14646870034112489,0.01348353678505951,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.017096886868645553,0.004629508047414648,0.017013446959782064,0.003339149053278417,2.870505397084928e-05,0.002184207907864093
14,0.00010008160780327748,0.0023830389909743925,0.00021937652085530574,0.009665394903483338,0.14811201407738903,0.01363481607654435,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.0171132726009705,0.0038839760776921985,0.01701319099316722,0.00335135255021053,0.00011565165517662532,0.002165412768275545
15,-0.00021777018769286383,0.002205825880679977,0.00020306273172572027,-0.01333207626362664,0.13122669509785478,0.012080396469776745,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.01679972277525991,0.004057985061157048,0.01701749296295277,0.003346836172821959,-0.00019914121215153875,0.001962001033597979
16,-4.966809318006937e-05,0.0024035693701805784,0.00022126649545460998,-0.003106024760198823,0.14549979745752192,0.013394342044874169,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.016965524427129786,0.004141948451040071,0.017015192520309853,0.0033472897083737644,-4.572310195512428e-05,0.0021536771441993466
17,-0.0002781815957581299,0.0024486630728824507,0.00022541770726804968,-0.01590285735632013,0.14702891155652306,0.013535108407615262,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.016740163726471573,0.004082671695889746,0.0170183453222297,0.003348736433048515,-0.00024622125123396855,0.0021850211372314286
18,1.556162578839828e-05,0.0026172494827385695,0.00024093734425166435,-0.002893732124704655,0.15673558793290088,0.01442868039723993,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.017030075418886476,0.004522091722794408,0.017014513793098072,0.003342836464314151,-2.1426532558682573e-05,0.002330032184723305
19,-0.00026022567224146133,0.0024249880631420713,0.00022323824596350077,-0.014137178596703007,0.15153637864712632,0.013950054387077396,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.016757777544279213,0.004014003363252101,0.017018003216520673,0.0033496485195014135,-0.0002221895253033975,0.002206178691475122
20,0.0003629679065547967,0.0022608563784188127,0.00020812869966858858,0.02429328633373459,0.13949254797865687,0.012841329905511562,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.017372624000803766,0.003923763310392466,0.017009656094248968,0.0033494835226693404,0.0003422534389446737,0.0020402977632976074
21,-6.372452556146501e-05,0.002497823214382756,0.00022994326511579678,-0.0035096071406785084,0.15063865160868523,0.013867411914538406,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.016951724497408904,0.004112261824362853,0.01701544902297037,0.003348706323371236,-5.616546083636962e-05,0.002228281427868582
22,-0.00012047363527617505,0.0024531792951393277,0.00022583345922589648,-0.008796123509300934,0.1433148552123751,0.013193201807628577,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.016895742040596674,0.00425668282094872,0.01701621567587285,0.003345722072205339,-0.00012264561791921924,0.0021568828358203723
23,3.963911355552138e-05,0.0023424597670028005,0.00021564090049507989,0.0011779072383938454,0.14177100580780944,0.013051078950058517,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.017053639271371632,0.004237302351138924,0.017014000157816105,0.0033450164934580116,2.4612623566329083e-05,0.0020940810585042763
24,-6.708665752919604e-05,0.0025284961786708536,0.0002327669403537292,-0.0014788409651026332,0.15214817989185125,0.014006375256786632,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.01694844807235988,0.004014759421394036,0.017015534729889075,0.0033505382374595044,-4.551452723962576e-05,0.002258427655561648
25,-5.940556135925507e-05,0.002242430577459654,0.00020643246720084379,-0.00525807391809808,0.13033547987122263,0.01199835345810454,0.013412899159663864,0.0002438956380671892,0.017014579831932775,0.003347767321954468,0.016955957889467736,0.004180139382233953,0.01701536345082699,0.0033449887894824648,-6.79799363014812e-05,0.001962870748215974
