t_shift,absolute_ATE,relative_ATE,p_sink,p_sink_given_second_last,p_sink_given_not_second_last,correlation
0,0.016806629202457103,0.7945016556731352,0.01878085,0.035264899709861124,0.018458270507404024,0.015538071609522846
1,0.054866196205004165,2.7683055347211014,0.01878085,0.0726873035324788,0.017821107327474647,0.04755211670116068
2,0.03820504946872211,1.8453788947628822,0.01878085,0.05631472691206004,0.018109677443337927,0.03302511167675955
3,0.02558277505294206,1.1861074744085547,0.01878085,0.04391101600315288,0.018328240950210815,0.02198919725425676
4,0.016910239077130792,0.7616500733069844,0.01878085,0.035394361313986246,0.018484122236855454,0.01438262709774733
5,0.010049944452729186,0.44245252553633163,0.01878085,0.028657572347220307,0.01860762789449112,0.008416404475348312
6,0.0006827968869430426,0.015830879651817266,0.01878085,0.01944895349147308,0.018766156604530036,0.0005064272067880903
7,0.00044589762095940635,0.016327865998498853,0.01878085,0.019217757982473712,0.018771860361514306,0.00037523532030731276
8,-8.002100045385701e-07,-0.0043854170077823156,0.01878085,0.018779191504816602,0.018779991714821143,-2.534895603284874e-05
9,0.00022489835741176613,0.01266476554286159,0.01878085,0.01900278893559621,0.018777890578184447,0.00019269278367509756
10,-2.6924447831368985e-05,-0.0016795665875383825,0.01878085,0.018754378559798213,0.01878130300762958,-3.106690730494209e-05
11,0.00029795729896680873,0.014390746590798233,0.01878085,0.019073611282449877,0.01877565398348307,0.0002670186016064323
12,0.00011182232211569408,0.005792939111646003,0.01878085,0.018890027676052044,0.01877820535393635,0.00011651477361450739
13,-5.690555655031948e-05,-0.004111068875915556,0.01878085,0.018724182196477077,0.018781087753027396,-4.388754853430218e-05
14,0.0003254003422127551,0.01719310756819048,0.01878085,0.01910012771397677,0.018774727371764017,0.00031723236249547713
15,0.00030759364349312797,0.013407579000649667,0.01878085,0.019083514415742103,0.018775920772248975,0.0002561793531813488
16,0.00016272314261319754,0.00849911042440494,0.01878085,0.01894043371671424,0.01877771057410104,0.00015930564134150805
17,-1.2205186774812172e-05,-0.000628552607830335,0.01878085,0.0187682303397242,0.018780435526499013,8.787825789835085e-06
18,4.803904096131957e-05,0.0030555692625247564,0.01878085,0.018827580477421998,0.018779541436460677,6.022608717818751e-05
19,0.00024257179717047096,0.013134683961818782,0.01878085,0.01901880641186171,0.018776234614691238,0.00024175874066766426
20,-0.0001417499074682314,-0.01158919807834912,0.01878085,0.01864094303254631,0.018782692940014542,-0.00015799543881334966
21,8.899800180756957e-05,0.005979832479555616,0.01878085,0.018868189548821045,0.018779191547013477,9.661565364114309e-05
22,0.00015374075692873833,0.008060122302676453,0.01878085,0.01893168119701276,0.01877794044008402,0.0001454639730680387
23,0.00028497111334437617,0.013826717943441093,0.01878085,0.01906062130916267,0.018775650195818294,0.00025917042850355314
24,-0.00026041148848263704,-0.017779815049796432,0.01878085,0.018524188244742244,0.018784599733224883,-0.0002676176135653493
25,8.565961703306917e-06,-0.0021153904119181315,0.01878085,0.018788119064984853,0.018779553103281547,1.0890826691829762e-05
26,-7.847069670114866e-05,-0.004639829342023059,0.01878085,0.018704247927363003,0.01878271862406415,-9.751417932647003e-05
27,2.4522545718662584e-05,-0.00038908839108314384,0.01878085,0.01880483754323739,0.018780314997518727,9.963490028895407e-06
28,-0.0001243384326876248,-0.0052147393110013205,0.01878085,0.018659168026388867,0.018783506459076494,-0.00011832536260503018
29,-5.5303518304163886e-05,-0.0012673021978790704,0.01878085,0.018726146030792902,0.018781449549097065,-3.5673758682910816e-05
30,-1.8627437515344944e-05,0.0015095995546911224,0.01878085,0.01876345852760717,0.01878208596512252,-2.168565878313102e-05
31,8.638485490381903e-05,0.004137165525724021,0.01878085,0.018866559517019873,0.018780174662116053,5.042905434750163e-05
32,-3.0778173574936666e-05,0.003245328652718984,0.01878085,0.018751669846914617,0.01878244802048955,-1.674604909576156e-05
33,0.00019141014880000876,0.010261604415131171,0.01878085,0.018969002701309093,0.018777592552509083,0.00017989929492088708
