t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,-0.00014115926052682523,0.0025492089827983525,-0.010764874255927051,0.13522672329470412,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.01895350534061752,0.004507590382397727,0.019094664601144343,0.0033997721187082656,-0.0001428654359093557,0.0021380631055686926
1,-0.011729142693908031,0.005585091939363984,-0.6037984028262251,0.2533724036797665,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.007520541636805057,0.004852110486176125,0.019249684330713092,0.0034420544000262716,-0.009765591711572473,0.004276336078959447
2,-0.010939200631088499,0.005276899578612028,-0.5644746235525777,0.24824095351735292,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.00829979098789821,0.004757269675578345,0.01923899161898671,0.003437331041523441,-0.00911300928140139,0.0041085527342330065
3,-0.01017960176977671,0.005339852871917009,-0.5202324320036761,0.24931483054021847,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.009049324927302562,0.004554358363066902,0.019228926697079273,0.0034423047521079274,-0.00844167635884629,0.004156865734991485
4,-0.009892265561307227,0.004855824413319583,-0.5049331634774347,0.21430804139325488,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.009332913664779566,0.003932154639931845,0.019225179226086797,0.003443054540759567,-0.008198413237297746,0.0036771441920820354
5,-0.008402309404699092,0.004513201299835764,-0.43101965851847196,0.1995061650007486,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.010802875371198586,0.004007671691969868,0.019205184775897676,0.003435661958799209,-0.006973619718374542,0.0034276709167635746
6,-0.003209534531269148,0.003139251485955442,-0.15301091017068882,0.1499468367893198,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.015926369437902422,0.002627816509478525,0.019135903969171572,0.0034330111749309674,-0.0025739949972329937,0.0024913986755236207
7,-0.0025273493961688242,0.0028973766188281676,-0.12468347284069534,0.14131404083848312,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.01659931993814434,0.0033338124370191654,0.019126669334313163,0.0034218264555799112,-0.0020555933393630677,0.0023243338335489274
8,-0.0016118074567381166,0.0029788380840596344,-0.07578250764902533,0.15243425369440824,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.0175027847358471,0.003572443341452962,0.01911459219258521,0.0034195863194267317,-0.0012891643993627863,0.0024547989342808105
9,-0.0004461420929418466,0.0027408730327978647,-0.01667580777524884,0.14983506790804216,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.018652759361371472,0.003634956119786868,0.019098901454313318,0.003415813343549744,-0.00032351731685676695,0.0023286877503384774
10,-0.0005571017755899733,0.003280834717370022,-0.023664283951270806,0.17155586861009056,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.018543398028091664,0.004202617153829025,0.019100499803681642,0.003413412619353673,-0.000431366429090369,0.0027321804873381163
11,0.0002552809266163645,0.002468131789378824,0.013729480330469836,0.14230332244098515,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.019344740223992834,0.004285531356925443,0.01908945929737647,0.0034027922323300198,0.00021253105922175027,0.002154120461693753
12,-0.0003355450567703799,0.0027581138690811794,-0.013770251161290057,0.1467011193208594,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.018761828501889614,0.0038880649790186098,0.019097373558659994,0.0034123463276013685,-0.00025064077215451453,0.0023171000339545097
13,-0.0001833925194192838,0.0027251408189924845,-0.009601039917178002,0.1429072848709246,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.01891196805436475,0.004376751224237254,0.019095360573784036,0.0034039446499582546,-0.00015721872146498553,0.0022737751741378665
14,0.0002595469775871836,0.0025296079718126366,0.020148306648707554,0.1419629787794595,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.019348936680526573,0.0037175217757205326,0.019089389702939386,0.0034124298781995186,0.00026576304584281443,0.002181525218891634
15,-0.0001039156990422594,0.002473189032003587,-0.010127786745697446,0.1365846508678675,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.01899040391516266,0.004523750094817408,0.019094319614204918,0.00339868646069367,-0.00012571558363366945,0.0021239725080425677
16,-6.862314538577054e-06,0.002597701493693758,-0.002732148494664894,0.13701431246961476,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.01908606756415237,0.0044588005188357085,0.01909292987869094,0.0034012003983398503,-2.4240111454280018e-05,0.002171696045705138
17,8.26133792713243e-05,0.002720444876412444,0.0022155593045395695,0.15232197443957052,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.01917443371018723,0.0045676371742874354,0.0190918203309159,0.0034004550693378633,4.800546183205794e-05,0.002348574963075607
18,-0.0002196218385827153,0.0024548422911625897,-0.013140704864876165,0.12686004084236052,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.018876154318296076,0.0043288548345619985,0.019095776156878793,0.0034018793338294762,-0.0001974101870090806,0.002026007465750877
19,2.2134957696325372e-05,0.0025282605947572518,-0.0030351298365738862,0.13092466372718853,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.01911457754655423,0.004561054766972607,0.019092442588857905,0.00339852746262413,-1.115549531008588e-05,0.0021023754044466715
20,-0.0006196231522823296,0.002838321928551038,-0.03559735443818283,0.14861582028556702,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.018481568888347958,0.004581721446872759,0.019101192040630287,0.003401623245568641,-0.0005448889452121593,0.0023614431013055724
21,-0.0002918247226804213,0.0028129983416238214,-0.01218788559427836,0.15871004042989875,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.01880506419064939,0.004074957766353528,0.019096888913329814,0.0034097523392043663,-0.00022544151811827647,0.002423244965522026
22,-5.927348178669616e-05,0.0029174117733767463,-0.0030512202263096823,0.15446302251616495,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.019034420940710475,0.004412302417419129,0.019093694422497174,0.003405359456346472,-5.0986761847834035e-05,0.002453148590227896
23,-0.0002616846352583971,0.0026174131926282877,-0.010228060749583585,0.1336582746756974,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.018834717204328933,0.003977034032716076,0.01909640183958733,0.003409557452178663,-0.00019429323605662618,0.0021610787116084847
24,0.00040582097947840386,0.002937304166619038,0.02666141771160836,0.15634018305421116,0.01337678082191781,0.00025286897612055126,0.019092876712328767,0.0034043431082220223,0.019493267006787076,0.00407140252895229,0.019087446027308674,0.0034115164519657234,0.00037989719220023427,0.002465138943243995
