t_shift,absolute_ATE,relative_ATE,p_sink,p_sink_given_second_last,p_sink_given_not_second_last,correlation
0,0.019515376917432662,0.9135945228462571,0.019489049999999997,0.03860312657224962,0.019087749654816962,0.018439487707874264
1,0.04301895788531654,2.129130643483684,0.019489049999999997,0.061723635398855385,0.018704677513538843,0.038372716408303004
2,0.030062484488038763,1.435568864209491,0.019489049999999997,0.04899902855243722,0.018936544064398465,0.02674051308891333
3,0.020574560024845652,0.9566675338283241,0.019489049999999997,0.03968573935154436,0.019111179326698712,0.018205540350193738
4,0.013371630880658247,0.6069245190991615,0.019489049999999997,0.03261690483092511,0.01924527395026686,0.01172043666977154
5,0.007960448944093604,0.3564067318736939,0.019489049999999997,0.027308988821644106,0.019348539877550502,0.006846334963699516
6,0.0012113679005024641,0.04374608103672045,0.019489049999999997,0.02067485568030469,0.01946348777980222,0.0010460871958412345
7,0.00038276517342096273,0.011447572993184154,0.019489049999999997,0.019863497279941175,0.019480732106520213,0.0003071932801236997
8,5.768701191079639e-05,-0.0015141985233065758,0.019489049999999997,0.019544961114147115,0.01948727410223632,2.353241435101107e-05
9,0.00013355328419507092,0.007703060599724176,0.019489049999999997,0.019620730662855964,0.019487177378660892,0.00011581964954663163
10,-1.6213685942021003e-05,-0.0008726882568986893,0.019489049999999997,0.019473307000673436,0.01948952068661546,-1.5410159180071552e-05
11,0.0001896910779535868,0.013996879781832254,0.019489049999999997,0.019675741397858257,0.01948605031990467,0.00020547837441324513
12,8.176457553519075e-05,0.00471515543638448,0.019489049999999997,0.019569141922608942,0.019487377347073755,8.175192381307123e-05
13,-0.00014544203360233968,-0.009113656475486141,0.019489049999999997,0.019345274514152754,0.019490716547755096,-0.0001321398437841443
14,0.00021318955099894785,0.014079870324637938,0.019489049999999997,0.019698516022096296,0.01948532647109735,0.00022239379642782908
15,-0.00016402830640619166,-0.005752503229472232,0.019489049999999997,0.019328313247120452,0.01949234155352664,-0.00014398571316955722
16,1.986668481188409e-05,0.0026889829844208204,0.019489049999999997,0.01950865852377718,0.019488791838965295,3.0222010413970806e-05
17,8.172172550784414e-05,0.002267567016079749,0.019489049999999997,0.01956923518708158,0.019487513461573736,5.895025668411955e-05
18,-0.00015802600305318866,-0.007178069734026624,0.019489049999999997,0.01933507656602014,0.01949310256907333,-0.00017517185857177244
19,2.7669590635979858e-05,0.003811430016072911,0.019489049999999997,0.01951609366666095,0.019488424076024972,4.460508723586691e-05
20,-4.237448826709758e-05,-0.0011208184010722917,0.019489049999999997,0.019446498006683806,0.019488872494950907,-1.6335827311854225e-05
21,0.0001047724439377673,0.0037103439522789307,0.019489049999999997,0.019591203602411858,0.019486431158474093,9.748926823902873e-05
22,-0.00030247270288693277,-0.01701373657411485,0.019489049999999997,0.019191477722215713,0.019493950425102644,-0.00028931468793811786
23,9.384479280484565e-05,0.0071147667862514275,0.019489049999999997,0.019580143577174164,0.01948629878436932,0.0001346199236099385
24,-0.00010278688143292917,-0.005399217710158104,0.019489049999999997,0.019387577255664395,0.019490364137097326,-8.536468813241103e-05
25,-9.273556860759199e-05,-0.004486758544083967,0.019489049999999997,0.019397928082473828,0.01949066365108142,-8.116186515256106e-05
26,-2.7440158275488653e-06,0.00024928618382957123,0.019489049999999997,0.019485601045762208,0.019488345061589762,1.1708313450942e-05
27,-0.0002567625211735562,-0.011131635017092103,0.019489049999999997,0.01923742285034505,0.019494185371518605,-0.0002392846778303348
28,8.459763077291858e-06,-0.0015857882739798196,0.019489049999999997,0.019498011574534835,0.019489551811457548,-3.0096590042034235e-05
29,2.3851276132415692e-05,0.0021220502916352844,0.019489049999999997,0.0195114529601934,0.01948760168406098,5.0551720914861774e-05
30,-0.00031410191791954295,-0.01942458461447953,0.019489049999999997,0.019179054272597317,0.019493156190516857,-0.0003000804960140807
31,0.0003345116645528284,0.01817769412513559,0.019489049999999997,0.019819110060930636,0.019484598396377808,0.00027507524906382334
32,-0.00019538268525624118,-0.008981345074782295,0.019489049999999997,0.019297382169633587,0.019492764854889832,-0.00018671019394940805
33,0.00011673281060337156,0.0069007037549658435,0.019489049999999997,0.01960367979883767,0.019486946988234298,0.00011992299840570415
34,0.00011812921598189562,0.0027133690741959083,0.019489049999999997,0.01960396001129022,0.019485830795308325,9.976323922044703e-05
35,-6.05162023231146e-05,-0.0038543870476877924,0.019489049999999997,0.019428934844553845,0.01948945104687696,-4.6522677135852726e-05
36,0.0001462473541286746,0.008635737721720802,0.019489049999999997,0.019631887930207564,0.019485640576078888,0.00016513878314232123
37,3.8089073957405827e-05,-7.406137083791675e-05,0.019489049999999997,0.01952621985783703,0.019488130783879624,1.9676187474824326e-05
38,-0.00018336692779592173,-0.005829724645985501,0.019489049999999997,0.019308996646623684,0.019492363574419604,-0.00014099362127868137
39,-0.00032511758717199276,-0.017963212176181603,0.019489049999999997,0.01916854893451365,0.019493666521685642,-0.00028687355445454964
40,0.00010604000653409651,0.008373972419388325,0.019489049999999997,0.019593996280852333,0.019487956274318236,0.00010917829897523746
41,5.545464775968619e-05,0.00330069879852741,0.019489049999999997,0.019544481226286506,0.01948902657852682,3.6100955441742084e-05
42,-5.606327054288483e-06,-0.0022995490800536544,0.019489049999999997,0.01948305027263883,0.019488656599693118,-9.764675656780565e-06
43,0.00016036641197633404,0.011680815214237575,0.019489049999999997,0.01964723703971519,0.019486870627738854,0.0001622583226200567
44,-0.00011356988935469953,-0.005035345891889178,0.019489049999999997,0.019376266353203744,0.019489836242558442,-6.802244642627207e-05
45,-4.954423745916168e-06,-0.005495383712447055,0.019489049999999997,0.019483512703009017,0.01948846712675494,-3.692713012883014e-05
46,-8.387441632398442e-06,-0.0012308838124454975,0.019489049999999997,0.019480669834758334,0.019489057276390734,-1.0475300067595943e-05
47,3.437040736784759e-05,0.0009655085374539557,0.019489049999999997,0.019523675663957855,0.019489305256590008,4.6598478816215276e-06
48,6.623495064932147e-05,0.0037860239947312573,0.019489049999999997,0.019554119251607504,0.019487884300958182,6.27530790252845e-05
49,0.00015043172253994337,0.009507016310606494,0.019489049999999997,0.019637411000704576,0.019486979278164628,0.00014205912528096002
