t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,3.800846384461998e-05,0.0025888833197461624,0.0003897209964475251,0.1445242874906788,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.01860978541890602,0.004763098581443002,0.0185717769550614,0.003908240833762132,2.0492041005204372e-05,0.002222913261338511
1,0.01805971520306418,0.03288437924629485,0.9533554756554119,1.7260757085692102,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.03639057038931321,0.03387959525701438,0.018330855186249034,0.0037946480980695987,0.014759002767346265,0.026764487254329034
2,0.015477422238761624,0.02783173837619174,0.788279151052688,1.3791615843049443,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.03384284020763604,0.02929997680219228,0.018365417968874413,0.003770767179067224,0.012486300531056774,0.022064009170946402
3,0.013249964186755446,0.023712315784258767,0.6564342796024439,1.139949505806432,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.0316451809787865,0.025490056194378455,0.018395216792031054,0.003769305139215647,0.010584384424477932,0.018593386922882947
4,0.01072688771284618,0.02071815475150763,0.5207899697777709,0.9575276198969284,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.02915588183101117,0.022660292370679177,0.018428994118164982,0.003778225712140042,0.008496652849296408,0.015935465121578462
5,0.00973104826401484,0.01880620559458698,0.46301275903426614,0.8378313397519848,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.028173216706855193,0.020970173836688644,0.018442168442840357,0.003776587212757373,0.007650278599725786,0.014201136199006932
6,0.003065051819732676,0.010067923705646395,0.12542546320430692,0.41114531444440156,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.021596362704025446,0.012583487054632265,0.01853131088429277,0.0038342825372986466,0.00225124129436911,0.007317514797427707
7,0.002029028038767784,0.007723814680426947,0.07836903723905428,0.31530499886277735,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.020574173733163628,0.0103455471822024,0.018545145694395845,0.0038521842091925845,0.0014546764851592706,0.005618536855956127
8,0.0013327110986675855,0.006053451297030627,0.053209860837808653,0.2544647089612391,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.0198872073784131,0.008500942763533269,0.01855449627974551,0.0038733098935145108,0.0009673674844255246,0.00448460511487183
9,0.0005692154702385043,0.0045958322946124345,0.0196637065428696,0.2103723805865124,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.019133923355930584,0.006948298485194386,0.01856470788569208,0.0038884165721674094,0.0003860980572091515,0.0035468288098465177
10,0.0003336908051450771,0.0035315927132933606,0.014952867826972964,0.1778551703609385,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.018901643378507905,0.0055887248306846415,0.018567952573362828,0.0039032240374534373,0.00025216239750856204,0.002870738888945997
11,0.00048045669068372753,0.002906804817893236,0.02296317518435818,0.15292830217033318,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.019046355550677335,0.005254304123625746,0.01856589885999361,0.0039026666424042088,0.00038016232884899054,0.002410898668439689
12,-8.903784819026598e-05,0.0027877810991950897,-0.004262042311683745,0.15168985595159426,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.01848453955119153,0.004730714417700493,0.0185735773993818,0.003910700755860777,-7.414090888791364e-05,0.0023600091697090564
13,0.00012393175760818919,0.00289625339196981,0.006716162126036419,0.1592967358079959,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.018694619945891756,0.004874719808776976,0.018570688188283568,0.003909217457513886,0.00010252799415914229,0.0024689539167562493
14,0.0004432984835163669,0.0025050184546359473,0.02746938504529514,0.13927202410646636,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.01900970423684421,0.004462471179896891,0.018566405753327842,0.003912262107305721,0.00040108345979891254,0.0021396924784753833
15,-0.00016485816656740206,0.002556467910621819,-0.011421658416966393,0.13940317528580262,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.01840968147138787,0.0047675822874394865,0.018574539637955273,0.003907846293042866,-0.00015965870338997094,0.0021710866706645808
16,0.00016863889559560645,0.0027817256474032734,0.008978145373057522,0.15008767200215045,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.01873871882923955,0.004860692954875068,0.018570079933643943,0.003908369798222828,0.00013955805389672654,0.0023358660036784124
17,3.9704924004568346e-05,0.0026124609632216774,-0.0013885364720045324,0.14534553357131322,0.01337305,0.0002594719589859374,0.018572349999999998,0.0039096139806251975,0.01861155928488735,0.00501541883065882,0.01857185436088278,0.003904156125729528,1.953761480213336e-06,0.002239259862963339
