t_shift,absolute_ATE,relative_ATE,p_sink,p_sink_given_second_last,p_sink_given_not_second_last,correlation
26,4.103191493601383e-05,0.0003158761435592028,0.0172451,0.017285125294291503,0.017244093379355487,2.8074512927789563e-05
27,-1.1803165327620505e-06,0.0013117512673045339,0.0172451,0.01724339437873584,0.0172445746952686,2.244451056537925e-05
28,-1.835417286044968e-05,-0.000518726809128549,0.0172451,0.01722673148357291,0.017245085656433356,-8.295946473787195e-06
29,-0.0003495546308199503,-0.019090984112617684,0.0172451,0.016900351103774063,0.017249905734594013,-0.00030515541365610355
30,-0.00012884855079718972,-0.011064094018822825,0.0172451,0.0171180719227187,0.01724692047351589,-0.00014569922605959078
31,-0.0002822812910920646,-0.01953300676145115,0.0172451,0.016966920405467146,0.017249201696559212,-0.000286057582801647
32,0.00013900304612588752,0.007311436699764456,0.0172451,0.017381003431708036,0.017242000385582146,0.00014857047134659218
33,9.965932042336487e-05,0.006776153539716418,0.0172451,0.01734377199195437,0.01724411267153101,8.354636648543097e-05
34,-0.00014449922926754728,-0.008049189433515428,0.0172451,0.017102596395753587,0.017247095625021136,-0.00012847618246636684
35,-9.699270150245421e-05,-0.007451304075829668,0.0172451,0.0171494946432899,0.017246487344792352,-0.00010756817725851976
36,0.00023878336306720454,0.015457181531835347,0.0172451,0.017480373867779137,0.017241590504711933,0.00023414398916023777
37,1.1321603930873336e-05,0.0021166908177712497,0.0172451,0.017256157542093017,0.017244835938162142,2.5168315336336623e-05
38,-0.00017898895549163038,-0.01245146694699353,0.0172451,0.01706902753434113,0.01724801648983276,-0.00018906436136752807
39,0.00011244330571893485,0.0062546813268331385,0.0172451,0.01735500289059444,0.017242559584875507,0.00012386429984875252
40,2.6146930107169357e-05,0.0004775156033704858,0.0172451,0.01727137503438045,0.017245228104273275,3.944943504153257e-06
41,-0.00018846786388452484,-0.004168771488345095,0.0172451,0.017059156487296594,0.017247624351181122,-0.00011254981080422607
42,-0.0001430802443277165,-0.010013057151228784,0.0172451,0.017104195561447013,0.017247275805774728,-0.00014847291060880532
43,-2.2751516087485443e-05,-0.0012188321684809577,0.0172451,0.01722290098301972,0.017245652499107207,-2.8286940398116552e-05
44,-1.0236624741001514e-05,-0.0008589408583941136,0.0172451,0.017235342607654178,0.017245579232395176,-2.4748987588789628e-05
45,-1.6812546442942152e-05,-0.00034464435396299066,0.0172451,0.017228375289102597,0.017245187835545538,-8.291306871837917e-06
46,-7.189115915982393e-05,-0.001740807463225732,0.0172451,0.017174678284715136,0.01724656944387496,-5.821198685593252e-05
47,-8.796369626095697e-05,-0.0018029149648026977,0.0172451,0.017158863029141075,0.01724682672540203,-6.602052346948443e-05
48,0.00021091318683343484,0.01742157720192134,0.0172451,0.01745262182414285,0.017241708637309415,0.0002396494662451871
49,-0.0001227153527183958,-0.004203381973829735,0.0172451,0.017124542750043572,0.01724725810276197,-9.698289823407952e-05
