t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.012440085724198633,0.0644995686264453,0.3845351659557932,1.936193926378761,0.014648125000000001,0.004095094395661106,0.026259825,0.07054159471967143,0.03827641403084317,0.09889964610872379,0.025836328306644528,0.07033228292212076,0.009835867557883434,0.053300373306084455
1,0.030768437629444912,0.0764211261380788,1.3759064893007042,2.9040425785859574,0.014648125000000001,0.004095094395661106,0.026259825,0.07054159471967143,0.05632104692134551,0.10644154680242424,0.025552609291900598,0.07033555290120459,0.02524014150265322,0.06353042191358409
2,0.027423054135411996,0.07474460101425695,1.1405852423813192,2.579163995999763,0.014648125000000001,0.004095094395661106,0.026259825,0.07054159471967143,0.05302828405090258,0.10576461316341527,0.025605229915490586,0.07032308941578862,0.022023995242109674,0.06092084864368956
3,0.024525513681208238,0.07367082891236017,0.9547913295146988,2.4050811965690246,0.014648125000000001,0.004095094395661106,0.026259825,0.07054159471967143,0.05017610883756797,0.10528004050095909,0.02565059515635973,0.07031714882027165,0.019296742011349892,0.05948200537461996
4,0.02169638173793537,0.07269372847850257,0.7926593723625802,2.2528233311808727,0.014648125000000001,0.004095094395661106,0.026259825,0.07054159471967143,0.04739166349513396,0.10483418415656746,0.025695281757198596,0.07031204937364882,0.016786810929104015,0.05813668915850612
5,0.019623906744290633,0.07227318041143346,0.6729191044142994,2.1565981466179016,0.014648125000000001,0.004095094395661106,0.026259825,0.07054159471967143,0.04535097143995535,0.10479661596412773,0.025727064695664718,0.07030578853831011,0.014921767083720686,0.05725580517594917
6,0.013337297878375655,0.06794280003752083,0.36344315213587974,1.9005743622136653,0.014648125000000001,0.004095094395661106,0.026259825,0.07054159471967143,0.039164699267131245,0.10200316197818114,0.025827401388755583,0.0703073563130696,0.009771882710908552,0.05392485120960612
7,0.01191931353581414,0.06594842886635993,0.30104102281397865,1.8194947458548438,0.014648125000000001,0.004095094395661106,0.026259825,0.07054159471967143,0.03777245422900199,0.1007142465750578,0.025853140693187848,0.07030987507901679,0.008677002639675026,0.052473818515788674
8,0.011490650944684109,0.06482868674817147,0.2935794304760066,1.7850408515547944,0.014648125000000001,0.004095094395661106,0.026259825,0.07054159471967143,0.03735321592290381,0.09990019631253533,0.0258625649782197,0.0703133898588887,0.008417855143641871,0.05168215156936177
9,0.010457715943683867,0.06344718507429388,0.24772478214797558,1.7128381381713023,0.014648125000000001,0.004095094395661106,0.026259825,0.07054159471967143,0.036340774193051824,0.09905407244550321,0.025883058249367954,0.07031477537677017,0.007593865702316498,0.050473627256019477
