t_shift,absolute_ATE,absolute_ATE_std,absolute_ATE_se,relative_ATE,relative_ATE_std,relative_ATE_se,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.0002369549908249141,0.0021438996497545517,0.000247556207980267,0.021993071895589897,0.13745829658581432,0.01587231690723346,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015699775712410415,0.003330919109324026,0.015462820721585502,0.003249381679283278,0.00026321049212331123,0.001962859468126465
1,-0.009525188725503906,0.004829489260537813,0.0005576613849239825,-0.6294206037457843,0.3025072319841892,0.03493052636357604,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.006068262354675383,0.0058528583428467075,0.015593451080179292,0.003239758455450679,-0.008985361364355815,0.004363430730716907
2,-0.00861315204981766,0.00454677011609346,0.000525015790093981,-0.5732304935906368,0.2926712206252943,0.03379476160241401,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.006968096186587754,0.005804479206983162,0.01558124823640541,0.0032354970888020577,-0.008152752857668236,0.004174993807033994
3,-0.008098497681974643,0.0042398236076718965,0.0004895726602411798,-0.5308604752060277,0.2726587800350722,0.031483924010032784,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.007475882542754694,0.0050686018285363505,0.015574380224729336,0.003246541375176722,-0.007603259023400945,0.0038856230253987334
4,-0.00721273571693199,0.004196566576343671,0.00048457776850484096,-0.469724207820226,0.26669534514528215,0.030795325862249756,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.008349774849741018,0.004871564621730339,0.015562510566673007,0.00324992585766243,-0.006746557429462847,0.0038238008511756526
5,-0.006981621854934264,0.003540789963303706,0.0004088552076914639,-0.45123291681623456,0.21993989344986115,0.025396471337762985,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.0085776865192097,0.00401800585542918,0.015559308374143967,0.003255306631889051,-0.006496835663896196,0.003182580950102628
6,-0.0010026644626519039,0.0028928296290171283,0.00033403519300655285,-0.05234575964965849,0.17987731469325655,0.02077044321185174,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.014476557484156514,0.003289376983400312,0.015479221946808418,0.003257863629218924,-0.0008397623399424962,0.0026217256724175263
7,-0.0007438259610857775,0.0025555253433735534,0.0002950866489835264,-0.03882885914532819,0.15903674108515836,0.018363981055311396,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.01473213127289299,0.0033165056854569074,0.015475957233978765,0.003253710971856453,-0.0006296100937141523,0.002311519575764832
8,-0.000167893573339976,0.0024030514138501814,0.00027748047613258256,-0.003918331675151496,0.15499679165511698,0.017897487877122024,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015300192988627658,0.0035314450912565074,0.01546808656196764,0.0032490058506018733,-0.00010741354566810571,0.0022179443620852063
9,-3.794947847807588e-05,0.0024923233874274346,0.0002877887157277658,0.004487782547213648,0.16651263458798482,0.019227222880569363,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015428470963343736,0.0036742733187278215,0.015466420441821817,0.0032478519439935118,9.155093004839454e-06,0.002336015276781628
10,-0.00034765897725744623,0.0023422082921339712,0.0002704549175923444,-0.019709231111719457,0.1535562630770385,0.01773114996465623,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015122828046732385,0.003694748870260728,0.015470487023989829,0.003245883189899951,-0.00030281789405328105,0.00217209456284629
11,-0.00012097641404237588,0.002199373269910627,0.0002539617498862736,-0.007194889673420139,0.14478736745094384,0.016718605114611935,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.01534657802920415,0.003912523099387761,0.015467554443246528,0.003241206550241013,-0.0001133356092647157,0.0020464910629832494
12,0.0006466234230807358,0.0028687231318851253,0.00033125161448487663,0.04661912954884326,0.19670475234730045,0.022713508343718516,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.01610390882274453,0.004081294826240084,0.015457285399663798,0.0032454167808642805,0.0006288720729822728,0.002733258344769926
13,-8.522388147985053e-05,0.0021417116413185297,0.0002473035585283617,-0.002238338104805185,0.14020861768521578,0.01618989663265293,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015381728714543182,0.0036123575763458387,0.015466952596023037,0.00324539303886702,-5.4950257527675326e-05,0.001991862313249964
14,-0.00021114245105632306,0.0024011796044620414,0.0002772643382017597,-0.015121753622028977,0.16272819807737218,0.018790233792942715,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015257544534124501,0.004146635892513271,0.015468686985180821,0.003239094124212112,-0.00021051823486139195,0.002269073238931536
15,0.00018307383661046964,0.0023041268807556573,0.0002660576549702663,0.009713447927467533,0.15518139981786389,0.01791880459161333,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.01564649307991449,0.004189255765557051,0.015463419243304017,0.00323753743067527,0.00015079212043513692,0.002166792739137492
16,0.00045851589224927224,0.002245589682543877,0.0002592983615412307,0.028515066610117122,0.14726450672148347,0.017004640519545186,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.01591813260102182,0.004098409809118529,0.01545961670877255,0.00323831754403496,0.00041757412901483466,0.0020861622598343983
17,8.741522164105125e-05,0.002596620765688437,0.00029983193961071825,0.0040064446727385,0.1674060467443062,0.01933038523035925,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.01555223643497037,0.004193771697407133,0.015464821213329321,0.00324031920322595,6.388990752271976e-05,0.002394836044093517
18,-0.00017003060940577817,0.0024324304076432128,0.00028087287012756797,-0.009842980354294107,0.1601278712489819,0.018489973914072286,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.01529805552323296,0.003914437865402061,0.015468086132638737,0.0032433912634310114,-0.00014929253222657518,0.002261834836939378
19,0.0004229898565163207,0.0021822899220739662,0.00025198913479184234,0.02294426078674084,0.1484467655559645,0.017141156010813074,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015883276074503044,0.004246415163183559,0.015460286217986726,0.003235231659867429,0.00035506035655040073,0.0020664357061520844
20,-0.000120841025613819,0.0026369929459541517,0.00030449371743955473,-0.0008067519941181863,0.1760899256492714,0.0203331131950376,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015346510558441906,0.0036512515165393637,0.015467351584055728,0.003249632285654289,-5.957770493005774e-05,0.0024747833086314268
21,0.0001527998661409341,0.0023502116481009523,0.00027137906553673574,0.002647010707159979,0.15124811352471748,0.017464627811583738,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015616619082596808,0.004470679631515805,0.015463819216455876,0.0032327990334441543,8.707721954714662e-05,0.00215998978080564
22,-5.6703423935316155e-05,0.0024506676296620336,0.00028297872313593544,-0.009718600454455589,0.15929917627642212,0.01839428446097559,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015409916401389282,0.004375937338190012,0.015466619825324596,0.003235448851493317,-9.771640773458658e-05,0.0022651974461522775
23,0.00031647481311478836,0.002395092711145491,0.00027656148430279197,0.014798694393431455,0.1591746507888899,0.018379905496226052,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015778025806939575,0.00447126070892478,0.015461550993824787,0.0032333629362183798,0.00025197852296104906,0.002232558282119419
24,9.147640845845067e-05,0.0025684410020388303,0.00029657802078495815,0.004891731716614223,0.16810296174283368,0.019410858042759674,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.01555623072696759,0.00430506514775611,0.015464754318509133,0.0032381079516430075,6.881228329121543e-05,0.002373436915542743
25,4.9426753897009427e-05,0.002513574861160488,0.00029024262454385675,0.004506904894868615,0.1723104076731158,0.01989669205084951,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015514781724188319,0.004032943437165757,0.015465354970291311,0.003242159933612767,4.6575601170828966e-05,0.0023912994978150222
26,0.00021883919796712758,0.0022804703923944877,0.0002633260389855858,0.005977641610299995,0.13734473538648617,0.01585920398943314,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015681791754350558,0.004615458419088014,0.015462952556383427,0.0032294547061082896,0.00013879995389908805,0.0020078769053718656
27,-2.618530892075338e-05,0.00237155041015096,0.0002738430535394848,-0.007611331090271819,0.14880950494307021,0.017183041547371304,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015439966946222692,0.004466638450490911,0.015466152255143447,0.0032330401201488656,-6.91460212893942e-05,0.002144972420758696
28,7.293856373554255e-05,0.0023938080003364924,0.0002764131386765107,0.003570624117768957,0.15716669121724702,0.01814804629638407,0.013379736842105262,0.00027471264261238565,0.015465855263157895,0.003241214886362452,0.015537959860286466,0.00407911710319723,0.015465021296550922,0.0032401673608439623,5.267782108499916e-05,0.0022199883562254957
