t_shift,absolute_ATE,absolute_ATE_std,absolute_ATE_se,relative_ATE,relative_ATE_std,relative_ATE_se,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,-0.00041620506365620623,0.002318430816227867,0.00028537910590191955,-0.024939776781043164,0.1295671515535066,0.015948613866666295,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.018265623635388598,0.005158568479461098,0.018681828699044802,0.004439461096115163,-0.00037613185615639104,0.001993465918532915
1,-0.010610846930699323,0.005244337864405421,0.0006455333669290331,-0.573018893089855,0.2776370342122011,0.034174756492259845,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.008206899054241728,0.006032842411312618,0.018817745984941053,0.004457889630192206,-0.009027186367064182,0.004329408587231846
2,-0.010106951857292278,0.0046460863200613566,0.0005718936923550336,-0.5433459687552598,0.2369286706236097,0.029163903322811345,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.008703985711690935,0.005253686333007293,0.018810937568983215,0.00446239832973895,-0.0085699496647094,0.003727110561380658
3,-0.009336262913483155,0.0047088301180395935,0.0005796169199978809,-0.4944229822047475,0.2276892955263672,0.028026614866374457,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.009464464776171992,0.004819033641425071,0.018800727689655145,0.00446990479535371,-0.007857549037340476,0.0036965699667300595
4,-0.009367052462540479,0.0044464605405633816,0.0005473214575187164,-0.49512118278133466,0.20313015541103457,0.025003593692407816,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.009434206297376324,0.004253077742146716,0.0188012587599168,0.004474212869395567,-0.007874862363468176,0.0033656021697212805
5,-0.008561445708728658,0.004161912125113136,0.000512295968805139,-0.44664077004138886,0.1732061026026544,0.021320197416080013,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.01022891942047663,0.003469576974124399,0.01879036512920529,0.0044798434979672975,-0.007142202470803474,0.002998310080558063
6,-0.0032331934550809075,0.003674539342171668,0.0004523045262901271,-0.15008988813706223,0.16212796177885078,0.019956572544799014,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.015486150044936954,0.0025397917721481475,0.018719343500017863,0.004482436528775336,-0.002543314878291208,0.0027426323142262085
7,-0.002131948164182675,0.0033434188857630154,0.0004115464156170289,-0.09612893511824509,0.16242793447764126,0.019993496631546225,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.016572722138988617,0.003496993750277922,0.01870467030317129,0.004470201492420938,-0.001658448643848701,0.0026511336167219413
8,-0.001368660251595272,0.0028299472347948964,0.0003483424245237436,-0.06635866496721228,0.1467970736669261,0.018069470669064877,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.017325875393612255,0.004591175198698901,0.018694535645207518,0.004451872177452901,-0.0011062652030932533,0.0023353312748551043
9,-0.0016407171189737261,0.0027329587913399135,0.00033640397241110507,-0.08244221316020364,0.1392646583798726,0.01714229444070594,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.017057142375435874,0.0046357578956952306,0.0186978594944096,0.004450376149164962,-0.0013386812312573134,0.00224141345830327
10,-0.0007781536846575358,0.0026504310201447855,0.00032624550600749547,-0.04140973835393053,0.153813736404991,0.01893316214719241,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.017908439229105268,0.004988946683101477,0.0186865929137628,0.004444487993232129,-0.0006563757244784584,0.002323853981603554
11,0.00024853689333212805,0.0026173615026154873,0.000322174929788847,0.016567725850363688,0.1507762583084585,0.018559274439473163,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.018921209721268702,0.004968168351654243,0.018672672827936568,0.00444453490029251,0.00023904296878363986,0.0022775481608031446
12,-0.00010091329399665947,0.0026622191964021115,0.00032769653019893693,-0.010935352151761243,0.13988246985385655,0.01721834177618277,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.018576679346970357,0.005352378029186511,0.01867759264096702,0.00443898051726269,-0.0001279850377732234,0.002214757674870561
13,4.784468750228185e-05,0.0026614797359489763,0.00032760550890924023,0.0006780633353620188,0.14793878076247735,0.018210005097717964,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.01872339444364501,0.00531605302934682,0.018675549756142728,0.0044393756615554196,2.3974258474985316e-05,0.0022729230079744154
14,0.00016486019165013076,0.0025295773614396402,0.00031136944896717174,0.011330144466977886,0.1440697210365946,0.017733756767370965,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.01883889783958638,0.004829892602233893,0.018674037647936247,0.00444613337489994,0.0001576060111701534,0.002188934935554512
15,0.00024282523848778104,0.0025949553680778233,0.0003194169252815224,0.015881287730409473,0.1508459488736226,0.018567852755046403,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.018915880362769585,0.005082983285214032,0.018673055124281805,0.004442655110523987,0.00021995854748570653,0.0022696751291437344
16,0.0002649372915316298,0.0025027008690369306,0.00030806118144502756,0.012428600151653073,0.12846047150040976,0.015812390968893517,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.018937689800003994,0.005285834229111372,0.018672752508472362,0.00443875466807581,0.00020487089470514272,0.0020591816823556913
17,-0.00035121997177988687,0.002491149425649119,0.00030663929705545845,-0.017412760666899264,0.1467040769585086,0.018058023565569594,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.018329623873329655,0.004907960710461237,0.01868084384510954,0.004444508316874541,-0.00028577438636879344,0.002185573533915339
18,0.00036218377979084016,0.0028497624357270573,0.0003507815071505383,0.021859884427877507,0.15479607242095708,0.019054079352040374,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.019033497247937046,0.005061504553526266,0.018671313468146204,0.004445142177198382,0.0003263421760744938,0.002421946571414787
19,0.00029122088268527304,0.0032004447405623213,0.00039394751491277986,0.012076073388250166,0.1678690171475085,0.020663247609921994,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.018963671461591117,0.005676509849085655,0.018672450578905847,0.004438248311699546,0.00021310122996915713,0.0026588153905050533
20,0.00038228642661498495,0.002721549022997391,0.0003349995270140951,0.018961504546436848,0.1539352049429958,0.018948113890642503,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.019053450224862566,0.005309228220497717,0.018671163798247577,0.004440206083664244,0.00030774531632912734,0.0023483965017680668
21,0.00020373160359409494,0.003155135597191544,0.00038837034490027454,0.01719176065948484,0.1750115782576988,0.021542436106386315,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.01887708621642847,0.0047714829565136405,0.018673354612834377,0.004452330957250728,0.00022674214088581597,0.0026819869300358464
22,-0.00024015929347964937,0.0027018708521665217,0.0003325773116267774,-0.007212106307076855,0.13524907118867915,0.016648009826184428,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.01843932471649241,0.004326302627089246,0.018679484009972058,0.004454413841304028,-0.00015552710171916928,0.0021746588976663903
23,-4.714191748120686e-05,0.002589270914871537,0.0003187172174609584,-0.008804950116325105,0.1431117546168888,0.017615839252461244,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.018629540450025517,0.005605241507719963,0.018676682367506723,0.004434038335363414,-8.761258078551597e-05,0.00221183458166316
24,-0.0002041053008723591,0.0025181250924458582,0.00030995977210163074,-0.01285623588364438,0.13802670044201645,0.01698991235236553,0.013335373134328359,0.00026509124510903714,0.018676194029850744,0.004441834709803832,0.018474848601328368,0.005311078801422648,0.018678953902200725,0.004438450737728536,-0.00019199771861579142,0.00213329163492365
