t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.00013624530494295908,0.0024818194995990454,0.008243251019606532,0.1497075908300676,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.017491625209103728,0.004663253516949045,0.017355379904160768,0.003930375507085289,0.00012034998051359951,0.0022192420678308505
1,0.021794200097253507,0.04322313305877571,1.259979577327947,2.4357316327930274,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.03885908223948264,0.04386301569963323,0.017064882142229135,0.0038164179608340416,0.018435068416128055,0.03591093904438865
2,0.017333485535747616,0.03477070783017069,0.9540391737217501,1.8126651031230039,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.03445834959609539,0.03590356247306604,0.017124864060347772,0.0037890220201538764,0.014435270383694555,0.027998043870145487
3,0.013485436747190611,0.0284283398266136,0.7177216572918457,1.40266188203165,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.030661969820633385,0.02982699598755896,0.01717653307344277,0.003796115434050802,0.011108544579004162,0.022390143132069815
4,0.010871551235756467,0.0244659718341086,0.5595157335654177,1.1558836934635275,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.028083180693818176,0.0260909712696434,0.017211629458061713,0.0037998384888537546,0.008835318341527957,0.01892979540816849
5,0.008177115077697089,0.02046414223558233,0.40942509984604775,0.948892678274152,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.025424827894890575,0.02220120316039666,0.017247712817193485,0.0038185251798801877,0.006571928861917803,0.015725433496592472
6,0.002039466675962782,0.00951158957037565,0.0888859088676631,0.42412941576006996,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.019369355049662765,0.01148927678211024,0.017329888373699986,0.0038835496373398476,0.0015397365134712368,0.007220774578723864
7,0.001185592477154664,0.005958721127303219,0.05069128159271081,0.2746183969268695,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.01852693451883111,0.00818735331280006,0.017341342041676443,0.003902222879726356,0.0008904819898854269,0.004607400337885527
8,0.00015502271123246484,0.0038920334484471384,-0.0014953330492748296,0.2030188937424634,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.017510174904016674,0.006230785144865971,0.01735515219278421,0.003916168794422124,4.960475663240172e-05,0.0032012593236059855
9,0.00017652421517797814,0.0029214816177552936,0.0062216001904823095,0.16462196677230204,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.017531423489005035,0.005268754011898876,0.017354899273827062,0.003924062174920453,0.00011858769764798309,0.002509804105306105
10,0.00018282636911900473,0.0025304694224756717,0.01225840884763128,0.15183427346813705,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.017537572649850793,0.0045579579598002675,0.01735474628073179,0.003932419575818018,0.00017227213230731778,0.0022495254969762575
11,0.0002434688115133749,0.002701853039406494,0.012812563214420663,0.16409425656012516,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.01759742996946651,0.004880291700386836,0.01735396115795313,0.0039288838658647065,0.00020251654523054468,0.002418754794228013
12,0.0002869146592597091,0.002613730474730859,0.017764195522863777,0.15874581013664582,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.017640267310615423,0.0046356392374546605,0.017353352651355715,0.003931945069096705,0.0002602080527149348,0.0023484456467272375
13,8.485908135717712e-05,0.0026327346071221627,0.009682256593961156,0.15238299348732764,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.01744092309445352,0.004398290192289398,0.01735606401309634,0.003935839734747718,0.00010936545854813559,0.0022944207723130275
14,-0.00020831235374652688,0.002435767458499192,-0.011736724813360848,0.14445614357446895,0.013412175,0.00027718205998043956,0.017357225,0.003930760826401805,0.017151705001110396,0.004469213104578066,0.017360017354856924,0.003933030766507833,-0.00018019365080541638,0.0021569250035713508
