t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,-0.00019900681361213426,0.00263595033847784,-0.008717087214720653,0.13894498015620108,0.013415420168067228,0.0002374227692491917,0.01929882352941176,0.004317069194609116,0.019102524608350498,0.004884681997711191,0.019301531421962635,0.0043196744582281385,-0.00015548340085134204,0.002191911949927251
1,0.02677226028950167,0.022122738866307473,1.364363969107041,1.0295632023484482,0.013415420168067228,0.0002374227692491917,0.01929882352941176,0.004317069194609116,0.04571204780321205,0.024409141605046474,0.018939787513710386,0.0041651358238095765,0.021776483374095372,0.016821655284838737
2,0.025487527878015035,0.021167745242505986,1.2674660480949211,0.9320664410927653,0.013415420168067228,0.0002374227692491917,0.01929882352941176,0.004317069194609116,0.044444606963435336,0.023952150905032412,0.018957079085420308,0.004134319566570558,0.020508320274857734,0.01568768114867573
3,0.022590073474686004,0.019021644449171003,1.1014561014349449,0.7654000211183444,0.013415420168067228,0.0002374227692491917,0.01929882352941176,0.004317069194609116,0.041585906298727555,0.02222275191834151,0.01899583282404157,0.004125216067732874,0.01803510334572022,0.013573399891735395
4,0.020398730114534004,0.018190980565860243,0.9824456532314594,0.7128496172841995,0.013415420168067228,0.0002374227692491917,0.01929882352941176,0.004317069194609116,0.039423732802461926,0.02150825356944018,0.01902500268792792,0.004126387065005957,0.016204847834500716,0.01283348175860977
5,0.017533122646019673,0.01678163655719802,0.8234998667583094,0.6195500657826789,0.013415420168067228,0.0002374227692491917,0.01929882352941176,0.004317069194609116,0.03659649635756089,0.020379408913357263,0.019063373711541223,0.004123818858290402,0.013777619937854667,0.011583045974667555
6,0.006070639999568093,0.01061940502792607,0.2518285386975329,0.3934255463811944,0.013415420168067228,0.0002374227692491917,0.01929882352941176,0.004317069194609116,0.025287757173594452,0.014187622597602138,0.019217117174026355,0.0042017654771180895,0.004513359306714527,0.007403045714878602
7,0.0032131165907594056,0.008473356523571568,0.11758310845938774,0.31343470372159593,0.013415420168067228,0.0002374227692491917,0.01929882352941176,0.004317069194609116,0.022468519989068736,0.011991966250491341,0.01925540339830933,0.004229467836409775,0.002259849805064857,0.005916663546516453
8,0.0021874522350017675,0.006333214411560372,0.08221578955910402,0.23244740658115323,0.013415420168067228,0.0002374227692491917,0.01929882352941176,0.004317069194609116,0.021456654796943843,0.009716874851781597,0.01926920256194208,0.004258747324104043,0.001556711929100923,0.004416498221521599
9,0.0016548174619612933,0.005029090124115433,0.0637147032090852,0.19126899637935954,0.013415420168067228,0.0002374227692491917,0.01929882352941176,0.004317069194609116,0.020931261378848053,0.008314208754225724,0.019276443916886765,0.004275923743988109,0.0011905255745598038,0.003567759708970615
