t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.00016717842709397177,0.002457908318807394,0.008349353181070003,0.14148541749776566,0.013423700787401575,0.0002685754286332273,0.017842165354330707,0.00427529966673384,0.018007061430056343,0.005055217700300411,0.01783988300296237,0.004273193371778889,0.00013532987646315084,0.002145750620128898
1,0.0484250626060492,0.04842832901849812,2.7096353856294813,2.5354975352950024,0.013423700787401575,0.0002685754286332273,0.017842165354330707,0.00427529966673384,0.06561767789321207,0.050184481869378114,0.017192615287162878,0.003966121047873107,0.040486045391920585,0.03811026805112873
2,0.04160677970621743,0.04099476624868686,2.218520036677276,1.8653281933878594,0.013423700787401575,0.0002685754286332273,0.017842165354330707,0.00427529966673384,0.05889073742908434,0.043652351935100815,0.017283957722866918,0.0038920224969053218,0.034216758046389864,0.030365231469069835
3,0.03378931018040601,0.03495071458265642,1.7430082845115835,1.4383473704866758,0.013423700787401575,0.0002685754286332273,0.017842165354330707,0.00427529966673384,0.051178220816347784,0.03804563970568601,0.017388910635941793,0.0039013470911788907,0.027471882012322438,0.024879353670557085
4,0.02810543126976051,0.030531966785173403,1.4136441807931486,1.1806290475407146,0.013423700787401575,0.0002685754286332273,0.017842165354330707,0.00427529966673384,0.045570561240162386,0.03389452943742772,0.01746512997040188,0.003924448385004063,0.02264119300438002,0.021263070508509983
5,0.02225950427352462,0.025151255415981046,1.0987099785432817,0.9579903353937635,0.013423700787401575,0.0002685754286332273,0.017842165354330707,0.00427529966673384,0.0398030890792499,0.028675224030628475,0.01754358480572528,0.003978162741074219,0.017819878438206874,0.017492222966388634
6,0.005905271350315137,0.013381380508231457,0.24490677661688812,0.526139228332061,0.013423700787401575,0.0002685754286332273,0.017842165354330707,0.00427529966673384,0.023668135938187142,0.01682517422269696,0.017762864587872,0.004132461312611866,0.004370346441148373,0.009541699991517754
7,0.003435360112724425,0.008022959765744372,0.13878813417884187,0.32038208468576335,0.013423700787401575,0.0002685754286332273,0.017842165354330707,0.00427529966673384,0.021231386651415423,0.011650023453556424,0.017796026538691005,0.004188515011473848,0.002521340906704124,0.005764102445333892
8,0.0008807765054349432,0.0045899148876686,0.020975497433752786,0.21637957345254868,0.013423700787401575,0.0002685754286332273,0.017842165354330707,0.00427529966673384,0.018711122566578777,0.0080856978591901,0.01783034606114384,0.004233156355419656,0.0005271888763446238,0.0035673767165129646
9,0.0007525704767209676,0.003234144173624191,0.02791957062144745,0.16786445322192123,0.013423700787401575,0.0002685754286332273,0.017842165354330707,0.00427529966673384,0.018584713342469094,0.006501018644611665,0.017832142865748128,0.004253496135784864,0.0005303316528829186,0.002660833421920359
