t_shift,absolute_ATE,absolute_ATE_std,absolute_ATE_se,relative_ATE,relative_ATE_std,relative_ATE_se,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.0019028576717911739,0.004840336273358004,0.0005704391003524446,0.10083256283033552,0.2419760882087149,0.02851715547622942,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.057216690389431855,0.17186738780183544,0.05531383271764069,0.17171577157746062,0.001688589921297711,0.004108850739409728
1,-0.010801516057510879,0.006891144709179432,0.0008121291923330959,-0.5422903788051067,0.33552333018272035,0.0395418036697491,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.04469236446139898,0.17258671912619578,0.055493880518909855,0.17170445358397113,-0.00905508693419665,0.005278782971307499
2,-0.01086178758865957,0.006463140512909792,0.0007616884140733358,-0.5350914394990975,0.3079108148337003,0.03628763752826415,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.044633209391442163,0.1720987657837469,0.05549499698010175,0.17171067695116327,-0.009026500535741706,0.004884919201294556
3,-0.010143453591687883,0.005923451937363846,0.000698085505490428,-0.5029981317936717,0.2668871113614565,0.03145294770916252,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.04534238849795041,0.17255587942608414,0.0554858420896383,0.1717042458490455,-0.00848046823974169,0.004310305247597574
4,-0.010304483451038553,0.005754388871412235,0.0006781612320933326,-0.49518095719357647,0.2481017844886329,0.029239075706065955,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.045183441965970766,0.17178314084143906,0.055487925417009316,0.17171447830447517,-0.008470220823617253,0.004108438496141018
5,-0.009845152087438315,0.005502780876259982,0.0006485089454978476,-0.4683741387675892,0.22786037618937502,0.026853602861204137,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.045636453468170295,0.1717131815894669,0.05548160555560861,0.17171534518366377,-0.008042849762825302,0.003800371246562501
6,-0.0036900126251938007,0.00388331648732405,0.0004576532369467266,-0.15428075955062576,0.15801411467497548,0.01862214200164399,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.051705443608088424,0.17146793633263352,0.05539545623328222,0.1717191295535068,-0.0028619401068695066,0.002837032909670055
7,-0.0027668728575672313,0.0037195428127341397,0.0004383523242996658,-0.10780401889477954,0.15679094603587154,0.018477990195103135,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.052616085430942,0.1711654872418172,0.055382958288509226,0.17172316373759267,-0.0021001843604031793,0.002779221945807638
8,-0.001849979418538082,0.0039075037596851825,0.000460503734330887,-0.06558009945331185,0.16269683619729317,0.019174006025450493,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.05351948896673896,0.17091687980013937,0.055369468385277044,0.17172675344180596,-0.0013292369215857692,0.0028666011462647662
9,-0.0015804462165060675,0.003619929715479315,0.0004266128082056856,-0.05305142188563033,0.1522376870038138,0.01794138347209198,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.053784844705618784,0.17109274548697878,0.055365290922124846,0.17172449761742223,-0.0011001168417147601,0.0025960342794606557
10,-0.0011071488074734228,0.0031913038478796995,0.00037609876527707636,-0.03246948850655832,0.12686342596287561,0.01495099813048448,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.05425211009561109,0.17103441180003157,0.055359258903084504,0.1717250862798188,-0.0007487379215552356,0.0022355695924080863
11,-0.0005062703834053263,0.003120147557132563,0.000367712915991846,-0.003779290856840161,0.14354179392747146,0.016916562644966177,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.05484359062870493,0.1708216574086066,0.05534986101211026,0.17172823234309015,-0.00023611654336116745,0.0023939117603006504
12,-0.00016889677839013095,0.0033042423663587725,0.00038940869732269546,0.009475389681941228,0.1597307580283637,0.01882445036098726,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.055176452169222075,0.17123365199275828,0.05534534894761221,0.17172280514507082,1.8101294398958162e-05,0.002601765263539758
13,-0.00042501999663522547,0.0035782193642774863,0.0004216971961756047,0.001311211170991935,0.15575368778739254,0.01835574813821294,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.054924226206278674,0.17116515440243169,0.0553492462029139,0.17172370285682292,-0.00017414110486856094,0.0026876299545648638
14,-0.0005101545331838321,0.0035173899450412745,0.0004145283803693439,-0.001555178851141787,0.14405417339262963,0.016976947144025194,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.0548397759569155,0.1707684685816921,0.05534993049009933,0.17172902104632892,-0.00020771082786160588,0.002497194663869984
15,-0.00036764305812888996,0.003125124963175023,0.0003682995089194031,-0.005882701213879343,0.1401112107242092,0.016512264537224274,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.05498069824159492,0.17116591606447176,0.05534834129972381,0.1717235523148295,-0.0001937586789210966,0.002350822208726261
16,-0.00047793214557407827,0.0029029077545106837,0.00034211095972891967,-0.00505655915213092,0.12894531289744787,0.015196350858667766,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.05487214793786841,0.1708987145366562,0.05535008008344247,0.17172698991030252,-0.00025280481643081155,0.0022317827784719677
17,-0.0008234477531334116,0.0033602073867922914,0.00039600423823232627,-0.02844645473569897,0.13382888299639764,0.015771885114228973,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.05453121296722047,0.17147808209414458,0.055354660720353895,0.1717194636067143,-0.0005877117538992352,0.002346795963862729
18,-0.0002248052558459967,0.003823432227234798,0.0004505958092141518,0.010718731357765307,0.16272102902819546,0.01917685717791501,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.055121942212907823,0.17089812107340005,0.05534674746875382,0.17172724663266772,-1.0850076825185868e-05,0.002769680443839207
19,-0.0005672866716172258,0.0035695285167601566,0.00042067296997331095,-0.02186702998086021,0.14217673326313846,0.016755688702886032,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.054784115623906296,0.17110341089221678,0.05535140229552353,0.17172440625689075,-0.00043080238014087785,0.002539381239867245
20,-0.00036544177850448515,0.003267773514729567,0.00038511080194117924,-0.00652203720031399,0.1386399125623942,0.016338870385996497,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.05498268752687852,0.17082698657202086,0.055348129305383006,0.1717281517611976,-0.00020922346819683772,0.0024144631540516273
21,-0.0003866931832651656,0.0034376727626529383,0.0004051336203286976,-0.0017738342899996707,0.1347296274813196,0.015878038869796423,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.05496142822344884,0.17099642458981945,0.05534812140671399,0.17172597503070897,-0.00014900372315306535,0.0023889996417527665
22,-0.0007101316067900359,0.0032928377165957175,0.0003880646464586098,-0.024733090672031947,0.12310288548384879,0.014507814184876748,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.054642857373880624,0.17120647898709784,0.05535298898067066,0.17172297966715389,-0.00047802722832920787,0.0022286090283899335
23,-0.0006576668878863799,0.0030217472496818234,0.0003561163285469695,-0.027719817252325342,0.1327567588826995,0.015645534075717372,0.014192671232876713,0.0016330329548536996,0.05534356164383561,0.17171577724977044,0.05469448915630588,0.17118510112194943,0.05535215604419225,0.1717233338126785,-0.0005146591128732669,0.002264656144772819
