t_shift,absolute_ATE,absolute_ATE_std,relative_ATE,relative_ATE_std,p_source,p_source_std,p_sink,p_sink_std,p_sink_given_source,p_sink_given_source_std,p_sink_given_not_source,p_sink_given_not_source_std,correlation,correlation_std
0,0.0002557017303113955,0.002643047762014237,0.015493672857677176,0.15576144589748844,0.013397725000000001,0.00025322756440601007,0.0172451,0.004402122157550833,0.017497303008467142,0.005073637360971226,0.01724160127815575,0.004402868569394238,0.0002309702452140979,0.0023247202372668617
1,0.05832590408134997,0.0812027793917833,3.290594808799314,4.455546341903821,0.013397725000000001,0.00025322756440601007,0.0172451,0.004402122157550833,0.07479150626684239,0.08288290950905715,0.016465602185492423,0.0038407350142746818,0.047685330575683436,0.06417778056806242
2,0.04285949549551187,0.06052880673030635,2.2228303997471035,2.853171744042342,0.013397725000000001,0.00025322756440601007,0.0172451,0.004402122157550833,0.05953181163940055,0.06319503015863055,0.01667231614388867,0.0038127548826233366,0.034269024409481846,0.04544110641240686
3,0.03140411467075777,0.047746081631746325,1.5471183305852867,2.0889249081172636,0.013397725000000001,0.00025322756440601007,0.0172451,0.004402122157550833,0.04822965620520428,0.050820406348517276,0.016825541534446504,0.0038917084075355875,0.024706081527081678,0.03493109486279617
4,0.023822911038945547,0.038897030985595146,1.1352836421434114,1.6342122133650203,0.013397725000000001,0.00025322756440601007,0.0172451,0.004402122157550833,0.04074970546065239,0.042154180715649914,0.01692679442170684,0.0039759201584443045,0.01854066047231594,0.028082639985825233
5,0.01802372953558707,0.03187891511262814,0.8333521323832628,1.308202695481083,0.013397725000000001,0.00025322756440601007,0.0172451,0.004402122157550833,0.035028189474008764,0.03523790702186054,0.017004459938421698,0.004051845568241336,0.01387009726244096,0.022854967546426026
6,0.0032770019833283843,0.013605832602512231,0.11304225586867499,0.5236332887478108,0.013397725000000001,0.00025322756440601007,0.0172451,0.004402122157550833,0.020478341488058875,0.016673413401528087,0.017201339504730493,0.004283888382762472,0.0022166945589719863,0.009566904491311534
7,0.0013502514742352245,0.007468349640324648,0.036701233329918766,0.3071002456586909,0.013397725000000001,0.00025322756440601007,0.0172451,0.004402122157550833,0.01857730942215668,0.010691108522870769,0.017227057947921454,0.004340259165881434,0.0008357683528757798,0.005432650805150695
8,0.0005670818650512266,0.0039868407066127485,0.012245294531130928,0.19591894631394588,0.013397725000000001,0.00025322756440601007,0.0172451,0.004402122157550833,0.017804656103969915,0.007359553888128114,0.017237574238918685,0.0043726578936702926,0.0003253666940837727,0.0031569313958280305
9,-0.0001108886176538746,0.0028496448231182547,-0.012457634809175269,0.16194949304784925,0.013397725000000001,0.00025322756440601007,0.0172451,0.004402122157550833,0.017135782699904355,0.005727487061461084,0.017246671317558228,0.004393841702630766,-0.00015177817456432196,0.002452020864185085
