t_shift,absolute_ATE,relative_ATE,p_sink,p_sink_given_second_last,p_sink_given_not_second_last,correlation
0,0.012995434033752544,0.6819912116314572,0.01746515,0.03021588517984698,0.01722045114609443,0.012570226943071467
1,0.03372378939056143,1.8922119197723646,0.01746515,0.05063462726134173,0.016910837870780293,0.030590163604362165
2,0.023082121149716653,1.253402724872479,0.01746515,0.040167353187582674,0.01708523203786602,0.0208406219154204
3,0.016046942318432712,0.8560497689883655,0.01746515,0.03324889414811198,0.017201951829679273,0.014442614759662154
4,0.010256221024413831,0.5372285703613234,0.01746515,0.02755545001674182,0.017299228992327987,0.009131871653053146
5,0.006272841498156353,0.32484579569603084,0.01746515,0.02364052251662473,0.017367681018468382,0.005454396129489583
6,0.00041418557033510203,0.01839856521817649,0.01746515,0.017871292882165088,0.017457107311829985,0.00037619751900691166
7,0.0005014836415764654,0.0259961069797605,0.01746515,0.017957421121813876,0.01745593748023741,0.0004737159553336941
8,-0.0003953982386422968,-0.02466294953234852,0.01746515,0.01707539757278801,0.017470795811430306,-0.0003802708683024746
9,8.773528994350777e-05,0.005288016101728179,0.01746515,0.017551788100535228,0.017464052810591723,7.203973330783944e-05
10,-0.00018275783736580454,-0.009710009351429946,0.01746515,0.017284555590417496,0.017467313427783304,-0.00014065724499529034
11,-0.00021796681243801407,-0.012096644896461596,0.01746515,0.0172512527435993,0.01746921955603731,-0.00022327292806262962
12,1.79734300583488e-05,-0.00028829202280968356,0.01746515,0.017482553717223563,0.017464580287165216,1.1391270599645057e-05
13,4.089751106092091e-05,0.0018027348972335605,0.01746515,0.017505873859943392,0.01746497634888247,2.059640643803858e-05
14,-0.00029150191569866186,-0.01442571335154546,0.01746515,0.01717865145195649,0.01747015336765515,-0.0002688625358839837
15,0.00010750949948299695,0.007164126072983361,0.01746515,0.017570606098453352,0.017463096598970357,0.00011562796819705218
16,-0.0004132857609109133,-0.02294612554457225,0.01746515,0.017058334015677717,0.01747161977658863,-0.00038231273879855727
17,0.00011030225953433897,0.007571166491056207,0.01746515,0.017573248636158126,0.017462946376623788,0.00012176677885881768
18,6.595082606448422e-05,0.006192141417589737,0.01746515,0.017529873299474436,0.017463922473409953,8.279818483468772e-05
19,0.00015271370647960538,0.010127056367029777,0.01746515,0.017615859321305653,0.017463145614826047,0.00014034319241903795
20,6.258194567941072e-05,0.0070015204463419215,0.01746515,0.017526889630104105,0.017464307684424692,8.151299167158357e-05
21,-0.00023993233462774329,-0.012298917419457028,0.01746515,0.01722930969663439,0.01746924203126213,-0.00022456573256185441
22,0.00016466979144303778,0.012315134638874554,0.01746515,0.017628540188825686,0.017463870397382647,0.00013900323946981145
23,-0.00042109372743491524,-0.022174185938387027,0.01746515,0.017051042873832283,0.0174721366012672,-0.00039232175900577544
24,-0.0002868301783216547,-0.01688871387197938,0.01746515,0.017183561475170597,0.017470391653492255,-0.0002970493845829095
25,8.064090750896128e-05,0.004996197261143296,0.01746515,0.01754471999819665,0.01746407909068769,7.113267458932492e-05
26,0.00015402563952722007,0.010046735392046506,0.01746515,0.017616834353043398,0.017462808713516177,0.0001525008650343464
27,-0.00020613132425620004,-0.0124897771097859,0.01746515,0.017262655259689407,0.017468786583945604,-0.0002089141851825127
28,7.956990710191174e-05,0.006621045128519925,0.01746515,0.017543491640103936,0.017463921733002024,8.746682748941758e-05
29,0.0001788185866901957,0.01253802135040965,0.01746515,0.01764072714044742,0.017461908553757226,0.00019669290945201762
30,-4.291243933426957e-05,-0.0018507804568411146,0.01746515,0.01742325486427042,0.017466167303604695,-4.785769792569725e-05
31,-0.00030539427451876504,-0.018121401198439076,0.01746515,0.01716426567992443,0.017469659954443197,-0.00028721808298309517
32,-0.0001132907628269363,-0.005909569583139852,0.01746515,0.017354095858511692,0.01746738662133863,-0.00011238301695862457
33,0.0003464080403221961,0.022750304707385628,0.01746515,0.017806634403325357,0.01746022636300316,0.00033095886205068557
34,0.00010809669891243822,0.008205211853998024,0.01746515,0.017571765063925538,0.017463668365013098,0.00010611205087023507
35,7.37681524476869e-05,0.0011400585011692838,0.01746515,0.017537274494250403,0.017463506341802718,5.4334116943593784e-05
36,0.0001596124430609603,0.009946861471465132,0.01746515,0.017621641893410714,0.017462029450349754,0.00017010554369807586
37,8.77380041840347e-05,0.007786233248964114,0.01746515,0.017552003244683086,0.017464265240499054,9.073062891141276e-05
38,-0.0001898568876108233,-0.011538071092537756,0.01746515,0.0172793723350631,0.017469229222673924,-0.00022216664891115779
39,-0.00024312792104366247,-0.015552901135244745,0.01746515,0.01722616238107682,0.017469290302120483,-0.0002552935428651034
40,-0.00030832921692507874,-0.017158090536858767,0.01746515,0.017162029348449095,0.017470358565374173,-0.0003039502920177127
41,0.0001251276785363753,0.0056988619577981224,0.01746515,0.017588779827182984,0.01746365214864661,8.909104637329506e-05
42,-0.0002713803084447134,-0.017166976146990923,0.01746515,0.01719769330286338,0.017469073611308096,-0.0002621219830637746
43,-1.2798287388585198e-05,-0.0020691049752027202,0.01746515,0.017452645863286747,0.017465444150675333,-3.3235615963852965e-05
44,3.98323764422956e-05,0.004316694089632453,0.01746515,0.017504369518336466,0.01746453714189417,5.7540129238925796e-05
45,-5.200369011733579e-07,0.0013429730260769118,0.01746515,0.017465403368033018,0.017465923404934188,-7.793519222653975e-06
46,-0.00012858249849519607,-0.005251665823833247,0.01746515,0.017338903799356778,0.017467486297851977,-0.00011318567400451406
47,3.068662522190544e-05,0.00298364861314917,0.01746515,0.0174955769470135,0.017464890321791594,2.959061192397222e-05
48,-0.00015837947534513548,-0.008894223484100234,0.01746515,0.01730881261698126,0.017467192092326396,-0.00013803755933543336
49,8.631556637783933e-05,0.0077050522273715005,0.01746515,0.017549924415469736,0.0174636088490919,0.00010824453675043769
