t_shift,absolute_ATE,relative_ATE,p_sink,p_sink_given_second_last,p_sink_given_not_second_last,correlation
17,1.2294858134734551e-05,0.0012640203393644005,0.019942249999999998,0.019954018422361042,0.01994172356422631,2.003283661355342e-05
18,-0.00016925618288563058,-0.0074497502312649054,0.019942249999999998,0.019777119595683915,0.019946375778569548,-0.00017463595191536673
19,0.0001981148110790318,0.010164853210875922,0.019942249999999998,0.020136688779501054,0.019938573968422024,0.00019271651663641952
20,9.426001642103061e-05,0.0063811959744589156,0.019942249999999998,0.02003560975306046,0.01994134973663943,8.646699711546829e-05
21,0.00018620275883313324,0.010868544961121392,0.019942249999999998,0.020126275280454867,0.019940072521621735,0.00015630974633796757
22,-0.00020169867609421126,-0.009511109784905434,0.019942249999999998,0.01974408945122268,0.019945788127316892,-0.0001813945318450844
23,-0.00021901759352493312,-0.011064348362699117,0.019942249999999998,0.01972774928572199,0.019946766879246923,-0.00022341966513076566
24,0.000424162736712369,0.022843211622818167,0.019942249999999998,0.020358892170074402,0.019934729433362032,0.00040874918516306676
25,-1.5065944911482896e-05,0.001026152687686107,0.019942249999999998,0.019927410208739994,0.019942476153651474,-3.257884558588971e-06
26,-0.00013184195190732234,-0.005318280624505829,0.019942249999999998,0.019813055544968018,0.019944897496875346,-0.0001224625280048368
27,7.706949686474578e-05,0.002052476772907077,0.019942249999999998,0.020017757311120085,0.019940687814255346,5.630516272647907e-05
28,-9.184317846289033e-05,-0.006331852633580679,0.019942249999999998,0.01985285978322662,0.01994470296168951,-0.00012985359147086638
29,-0.00011098771512333396,-0.005230144018354408,0.019942249999999998,0.019833322351686163,0.019944310066809495,-0.00010392408320549397
30,0.00017396611015163248,0.008754734793442416,0.019942249999999998,0.02011350817882453,0.0199395420686729,0.00014891476722714476
31,0.0002072189478619736,0.012043535511689272,0.019942249999999998,0.020145569044425563,0.01993835009656359,0.00021672829253635957
32,-2.274079255710548e-05,-0.0006160197877287409,0.019942249999999998,0.019918910110397602,0.019941650902954702,2.447432406235163e-06
33,-0.00012737845289433256,-0.005664326774313166,0.019942249999999998,0.019816396418275428,0.019943774871169762,-0.00010136401140899925
34,0.00042040594883858707,0.02090635767399225,0.019942249999999998,0.020354348803042897,0.019933942854204315,0.00040949442163930495
35,0.00016629332309102556,0.010299825630494315,0.019942249999999998,0.020105167001149064,0.019938873678058043,0.00018626351141651397
36,0.0001881299190417364,0.009956591722023116,0.019942249999999998,0.020127716204394526,0.019939586285352796,0.00016528820450578414
37,0.00030020484048498027,0.015183744169981668,0.019942249999999998,0.020237334194287387,0.019937129353802412,0.0002758096479537882
38,-9.348317164304235e-05,-0.004177382445974423,0.019942249999999998,0.019850805958097843,0.019944289129740885,-9.369478358529699e-05
39,7.085997857396555e-06,0.0009570035921799236,0.019942249999999998,0.019949305888243663,0.019942219890386262,6.050180016364457e-06
40,-9.657327703182176e-05,-0.004636263772999726,0.019942249999999998,0.019847093567853236,0.019943666844885057,-8.468342790672264e-05
41,8.287640430308212e-06,0.0027349701888075605,0.019942249999999998,0.01995032742786289,0.019942039787432586,3.2259488197787166e-05
42,0.00014943348978064568,0.008631456188526888,0.019942249999999998,0.020090102464902143,0.0199406689751215,0.00012664078474906634
43,-9.110828419637552e-05,-0.0038470403213769766,0.019942249999999998,0.0198531045101108,0.01994421279430718,-8.954304361648246e-05
44,2.2770217224240813e-05,0.004258597304777679,0.019942249999999998,0.01996463312959664,0.0199418629123724,4.754867911890541e-05
45,-9.065245438962127e-05,-0.00597131829891452,0.019942249999999998,0.01985301243592559,0.019943664890315217,-9.719093414027428e-05
46,-0.00017051812496200722,-0.01207227345471677,0.019942249999999998,0.019773685111019245,0.019944203235981253,-0.00016945763001390351
47,-0.00020796374204999735,-0.011020143315382463,0.019942249999999998,0.019737918519888167,0.01994588226193816,-0.00020109753707470292
48,0.00013688563557467704,0.0062092554109187455,0.019942249999999998,0.020075980811837955,0.01993909517626328,0.00013756923382909794
49,0.00011707154657608155,0.00834300592727546,0.019942249999999998,0.020056315685216364,0.019939244138640285,0.000152931382786288
