t_shift,absolute_ATE,relative_ATE,p_sink,p_sink_given_source,p_sink_given_not_source,correlation
0,0.00011634068569366553,0.005054450525486998,0.017597025,0.017711769439861847,0.01759542875416818,8.808474901740084e-05
1,0.010574497262083015,0.5924381609555487,0.017597025,0.028029771962073916,0.0174552746999909,0.008926354397350993
2,0.009361279906719899,0.5035771681259203,0.017597025,0.026832951237084877,0.017471671330364976,0.007787735466812178
3,0.008168879598091594,0.4268949551403452,0.017597025,0.025656643220679554,0.017487763622587957,0.006717744103737837
4,0.006567004685727693,0.33949734437683005,0.017597025,0.02407612822857235,0.01750912354284466,0.005383389190761059
5,0.005453083887886409,0.27217884365171957,0.017597025,0.02297720955721387,0.01752412566932746,0.00439880158289353
6,0.0021001913642200993,0.0998810692453914,0.017597025,0.019669269986242202,0.017569078622022106,0.001660955514868794
7,0.0013639435858929156,0.06440198320388393,0.017597025,0.01894277650958406,0.017578832923691147,0.0010753031154409414
8,0.0008126142897277379,0.03797251332159498,0.017597025,0.018398846570868398,0.01758623228114066,0.000635049649496143
9,0.0004285078439728233,0.020552953690502224,0.017597025,0.01801988401384767,0.017591376169874846,0.00033677979074717314
10,0.0003482651468428634,0.016418049356688433,0.017597025,0.01794062834874815,0.017592363201905284,0.0002749650612604414
11,8.748110970876474e-05,0.0013550941026283664,0.017597025,0.01768328984655862,0.017595808736849853,4.6808309329557374e-05
12,6.135000025256814e-05,0.0008358759713899311,0.017597025,0.017657564965012626,0.017596214964760055,3.0336953286590917e-05
13,0.00026454673018938286,0.012722201383183383,0.017597025,0.017858050524562494,0.017593503794373112,0.0002107702990385054
14,-5.772474806385635e-05,-0.0044758619605964325,0.017597025,0.017540112295238847,0.017597837043302703,-6.466171198782285e-05
15,8.890691665178436e-05,0.0037558132139198386,0.017597025,0.0176846388702169,0.017595731953565116,6.822677011367591e-05
16,0.0006473817061914015,0.03778125660392272,0.017597025,0.01823556150637955,0.01758817980018815,0.0005748847306582408
17,4.636137894519568e-05,0.002883626104016015,0.017597025,0.017642753370371564,0.017596391991426364,4.016873486872744e-05
18,-0.00016518338267768005,-0.009909378905553112,0.017597025,0.017434123761462517,0.017599307144140198,-0.00015169722467162986
19,0.00010203598063170668,0.005434797928397416,0.017597025,0.017697693302147634,0.017595657321515926,8.439657880655932e-05
20,5.9341301124419575e-05,0.004543033917629486,0.017597025,0.017655632953907482,0.01759629165278306,5.651068480789005e-05
21,0.00015616589026144542,0.010339434966637813,0.017597025,0.017751036843878375,0.017594870953616934,0.00014805036822589462
22,-2.2722316498667562e-05,-0.0001621664933964917,0.017597025,0.01757458170223109,0.017597304018729762,-1.3269121672712746e-05
23,0.0001168157355329529,0.007840377035448104,0.017597025,0.017712270239455416,0.017595454503922463,0.00010816449655434136
24,-8.910054979113816e-05,-0.0018667286099377568,0.017597025,0.017509116089645626,0.01759821663943676,-5.5449478506575716e-05
25,5.0795696857552285e-05,0.004609958064665714,0.017597025,0.01764716283126242,0.017596367134404867,5.3152810996121864e-05
26,-0.000292342775766894,-0.01863924540518842,0.017597025,0.01730866207432631,0.017601004850093208,-0.0002737379184904933
27,-0.0001712350132648417,-0.011540463191887916,0.017597025,0.017428071022825245,0.01759930603609009,-0.0001650868601464353
28,-0.00017219448672616954,-0.011900969414350926,0.017597025,0.01742713705253504,0.017599331539261215,-0.00016818064973793552
29,-0.00013282080593770334,-0.009111306113827383,0.017597025,0.01746595286230966,0.017598773668247362,-0.00012886120577417984
