t_shift,absolute_ATE,relative_ATE,p_sink,p_sink_given_second_last,p_sink_given_not_second_last,correlation
0,0.020932200340523913,1.0159448954571733,0.01950145,0.03999840503503183,0.019066204694507916,0.02042709133830188
1,0.03215808918799536,1.5630366745003375,0.01950145,0.051019837342796574,0.018861748154801208,0.03010408703414996
2,0.022690362429694265,1.075732532992726,0.01950145,0.041738369983673904,0.019048007553979635,0.021200139215224557
3,0.015362745778439364,0.7100907628406601,0.01950145,0.03455665451737323,0.019193908738933868,0.01428303428953601
4,0.009808482742124845,0.44050688157725904,0.01950145,0.029113855069226563,0.01930537232710172,0.00902105784362019
5,0.00558938786468842,0.24312246881436128,0.01950145,0.024980583078078794,0.019391195213390378,0.005035795389647089
6,0.0012129284654715357,0.04830221942889272,0.01950145,0.02068803080750414,0.0194751023420326,0.0011128453266560912
7,0.0006049815843809825,0.023691061571709974,0.01950145,0.020092498311023985,0.019487516726643,0.0005696902525286602
8,0.0004570657629533806,0.018494241275089987,0.01950145,0.019948057772193818,0.019490992009240437,0.0004310062285162586
9,0.0003489042524654601,0.015349518110799501,0.01950145,0.019842824945872545,0.019493920693407087,0.00033408518541016863
10,3.4496662654252274e-05,-6.678840347087655e-05,0.01950145,0.019533581101857926,0.019499084439203677,5.579116075237509e-05
11,6.485783929605515e-05,0.0006035835740230589,0.01950145,0.019564396563330016,0.01949953872403396,5.222967182249254e-05
12,-0.0001514916693342981,-0.0054758896225699715,0.01950145,0.01935392412084327,0.01950541579017757,-0.000158582637256147
13,2.9404880155680033e-05,-0.0008008446545109205,0.01950145,0.01952975981313517,0.01950035493297949,1.576740990248236e-05
14,0.00010681950245008049,0.0021017415487965697,0.01950145,0.019604918853298448,0.019498099350848362,0.00010263935978111276
15,-8.470636597505401e-06,-0.0010833525271069123,0.01950145,0.019492495756038727,0.01950096639263623,-1.3968629548684677e-06
16,-0.00011339847127053379,-0.005614851204538678,0.01950145,0.01939013118071206,0.019503529651982595,-0.00010884068312204409
17,-7.877699696102423e-05,-0.00279898928423022,0.01950145,0.019424169195503747,0.019502946192464773,-6.766348253325225e-05
18,-5.589877815429131e-05,-0.002916123153905181,0.01950145,0.01944720986906571,0.01950310864722,-7.29744321404074e-05
19,0.00028186168172765106,0.012000271574394074,0.01950145,0.01977867509595091,0.019496813414223258,0.00023140171059112262
20,0.00012301504201173383,0.003176271200601885,0.01950145,0.0196216955153953,0.019498680473383566,9.995900879893494e-05
21,0.0003486299672218436,0.02146263123060528,0.01950145,0.019843543176094127,0.019494913208872283,0.0003677653015763099
22,-6.244717526533625e-05,-0.002915022048429563,0.01950145,0.01944015975586293,0.01950260693112826,-6.446846836871224e-05
23,1.5023089500706913e-05,0.0032045567963016035,0.01950145,0.01951696061199705,0.019501937522496345,1.5514893364842834e-05
24,6.767424232486593e-05,0.004548249306971535,0.01950145,0.019568487701130562,0.0195008134588057,5.6276094715245265e-05
25,0.0002572822831627669,0.016066723297565203,0.01950145,0.019754472635418123,0.019497190352255354,0.00025731336074090184
26,0.0001150388421946887,0.005644222343720193,0.01950145,0.01961470774412507,0.01949966890193038,9.872915712886456e-05
27,1.3593390283301118e-05,-0.001318046098142059,0.01950145,0.019514797622708923,0.01950120423242562,-9.510503672063406e-06
28,0.00017808318678055743,0.01005021604416533,0.01950145,0.019676471248313124,0.01949838806153257,0.00017680838024988145
29,1.9195053927295912e-05,0.0007004747655949598,0.01950145,0.01952100453152018,0.019501809477592887,-5.486894030638702e-06
30,-4.066551068072589e-05,-0.003484780968295337,0.01950145,0.01946154231626153,0.01950220782694225,-5.216771447202414e-05
31,-3.405926192675395e-05,-0.0006649178604175021,0.01950145,0.019468123008991513,0.019502182270918267,-2.8167063643689927e-05
32,6.332525036721257e-06,0.001535245609765092,0.01950145,0.01950798782795412,0.019501655302917396,1.0279855848790964e-05
33,-4.343918039628561e-05,-0.0017972222548653391,0.01950145,0.019458872805887,0.019502311986283286,-4.021302745302489e-05
34,-0.00014602692102696056,-0.007107008626229006,0.01950145,0.019358165814292748,0.019504192735319708,-0.0001443869492189965
35,9.085360842521346e-05,0.0029430225825138,0.01950145,0.019589884300885037,0.019499030692459826,8.752267379816138e-05
36,-0.00011264990280110895,-0.005460037113793415,0.01950145,0.01939059562690309,0.0195032455297042,-9.997415661285324e-05
37,0.00017873723892768563,0.010603742430901177,0.01950145,0.019676728573164614,0.01949799133423693,0.00018575964185372996
38,-3.838472202442685e-05,-0.002713595383594627,0.01950145,0.019463194569453977,0.019501579291478402,-3.104264495812461e-05
39,-6.598813474833573e-05,-0.0015880480887027848,0.01950145,0.019436544468112858,0.01950253260286119,-4.6930872261487214e-05
40,-3.943351459636313e-05,-0.0035239566346959295,0.01950145,0.019462799440739996,0.019502232955336356,-5.368279076880477e-05
41,0.00021320007082660023,0.008889603101810598,0.01950145,0.019710503177248054,0.01949730310642146,0.00019008878319536082
42,-0.00010887526812637591,-0.006579885713177474,0.01950145,0.019395179389374875,0.019504054657501248,-0.0001289755446653815
43,2.3422772230262887e-05,0.0019245964766699498,0.01950145,0.019523540698366072,0.019500117926135808,4.7161755007824636e-05
44,8.072132658044417e-05,0.008720297359488647,0.01950145,0.01958157280006629,0.019500851473485844,0.00010218138916046303
