,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0001251315429151758,0.00010047626929015966,0.00017299174866924996,8.923027658474019e-05,0.00012298022880686423,7.127759852546961e-05,0.0001121136904315808,0.00012075184239436761,0.00012161012309215097
1,0.00011674067415419404,0.0,0.00011797470468072319,9.936281895486291e-05,0.00010788507772972794,0.00011131358233882645,5.169170428851409e-05,9.91873967928755e-05,0.00019411188009244593,7.315591971114154e-05
2,0.0001535304827202655,6.84948483656986e-05,0.0,0.00013329422081078996,8.400370305378819e-05,0.0001224873055675517,0.0001003733610756131,9.754410651243372e-05,0.0001037595446791366,9.881303032134345e-05
3,0.00011697136306689412,7.85912225014937e-05,0.00011152968148445091,0.0,9.31199874862734e-05,9.03692255754537e-05,0.00011970329595000699,0.00011614930785100889,0.00010715243702371163,9.229948699232368e-05
4,9.371276363331296e-05,0.00010314507816282211,0.00016526412988646132,7.21637391159903e-05,0.0,8.772739816817235e-05,8.546997298344748e-05,0.00011955626831318012,0.0001230864686937004,9.888930588656523e-05
5,0.0001536164944609267,9.230693405004408e-05,0.0001557043805641412,0.00011776508563672824,8.30120920669255e-05,0.0,4.872644692736857e-05,0.0001388514170868173,0.00013890916346953025,0.00011178336374172516
6,0.00016321642590354135,5.266108097708787e-05,0.00013548677111106385,0.00010706059359563001,0.0001717122766042287,6.195301379102469e-05,0.0,9.631973758299305e-05,7.93388122046518e-05,0.00013453908514385153
7,0.0001270542400256481,9.811691691998127e-05,9.599235065951648e-05,0.00023215005450796057,0.00010730507131244036,9.588170842937122e-05,9.976138825539197e-05,0.0,7.152730992958666e-05,0.00015721655596603027
8,8.887608468795323e-05,8.875224874162591e-05,0.00012857292653644962,0.00013798851325401583,0.00010221423980970228,0.00014895158214942814,6.510423774723957e-05,0.00010003652826172365,0.0,8.342519726006788e-05
9,8.266822869138303e-05,6.173903824186582e-05,9.56253047457292e-05,7.408552587184725e-05,8.043684175532427e-05,0.00012272370228794433,0.00012377273558949038,0.00017452579883296595,0.00016031068165745215,0.0
