,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,0.00011387668046824075,0.00017265625472077616,0.00013391752802838737,0.00016392177544427772,9.136893886892681e-05,8.096371512987469e-05,0.00011793824170795971,0.00013818440685304883,0.0001018846112410331,0.00018806873694151988,0.00019557779299225454,0.00020257224876950674,0.00010595665812045603,0.00015660174523130145,0.0001105526059514066,0.00011473748170113648,7.456964052019864e-05,6.94437882361018e-05,0.00011334501795045175,0.0001438339235226625,0.00011573754399537195,8.217180921564345e-05,9.740072145610607e-05,9.85167194223013e-05,0.00016017246454939175,0.00015141325076845942,6.766835662955255e-05,6.997432518639926e-05,0.00019728825853150607
1,0.00018518125551270954,0.0,0.00020523025221335362,0.000136747863990746,7.626486382926643e-05,0.00012896095167744387,0.00012125864353704982,9.683375414074585e-05,0.00015911700844168218,0.00012456072693688757,0.0001632472517697991,0.00013763130148093634,0.00012359462299627548,0.00016046448797464444,0.00013260741114604852,9.561905267492331e-05,0.000181967740265414,8.98227720442995e-05,0.00015712370366639312,7.309598094444284e-05,9.136064977940795e-05,9.929695903338884e-05,0.0001389832937235066,6.657201564341247e-05,7.331180123884142e-05,9.127808619549031e-05,9.115277296769163e-05,0.00010868740139012831,0.00010325332148486912,0.00011175345880530536
2,0.0002589704487564908,0.00017751170789514562,0.0,0.00017705859476562402,0.00021945381533443575,0.0001697547247705929,0.00010173211009263001,0.00012652039390154815,7.171620211371493e-05,0.00011626270120559605,0.00010820120559325408,9.986374586472373e-05,8.648064277446844e-05,0.00010384552298015231,0.0001042097844329749,0.00015606894043246125,0.00018558831404887971,0.00010373831231567982,9.412069355609148e-05,0.0001005234340674506,0.00010745311612040758,7.746579211726518e-05,8.636696794980533e-05,9.275073394310867e-05,8.572559758740836e-05,9.390517880033271e-05,6.135850964223953e-05,0.0001221278337851111,0.00012436619445988582,0.00012819885591224198
3,8.706244578101322e-05,0.00014133914864864652,0.00022495663880263704,0.0,0.000163982309693706,8.881002821233261e-05,0.00017796817814253087,0.00012109780533967643,0.0001085420496426392,8.372100342523735e-05,0.0001991603580248171,0.00016162619858670508,0.00015427350924805027,6.174884678270952e-05,0.00011931406289160551,0.00010322330669321798,8.78744313931519e-05,6.719154208629606e-05,9.211194846674854e-05,9.34405018922061e-05,5.720290270021652e-05,0.0001086646321680729,7.696663855057659e-05,6.363560443521651e-05,8.754393107984644e-05,8.828951113039198e-05,7.942882339874399e-05,0.00010730505300032597,0.00010641626168501406,0.0002539637972776109
4,0.0001663380025289579,0.00010268265182211594,0.00011351259182779122,0.00019718722953633304,0.0,0.00020583497755670513,0.00010799532019622411,0.00011933402757580947,6.253189236346414e-05,8.465473324054766e-05,0.00013197774982791674,0.00010373510862864127,5.963922303310533e-05,0.0001529762929259556,0.00012719835496545007,0.00015698303069372355,0.00019218685359364643,9.542912973716338e-05,0.00016221150116519907,6.24747853304741e-05,6.240360510211301e-05,9.371167052858109e-05,7.76267805324193e-05,9.9590812053359e-05,8.524242894421673e-05,0.00016588305482483423,0.00010920619968210294,6.801822367313939e-05,6.207895912626737e-05,0.00010494722272337525
5,0.00017746759640275178,0.00010491888333367758,0.00016745021270694337,8.944614282163634e-05,6.38281377100647e-05,0.0,0.0001783006166732301,0.00012921021655962772,6.63455381140224e-05,0.00010197361526697,9.6446490729383e-05,0.00016848876522589573,0.00014034662111550027,0.00011855157566784806,0.00012283042774865498,0.00011631420436547835,8.942033899462857e-05,6.689854652876816e-05,0.00010228957735075189,0.0001332323206834777,8.569771097176864e-05,7.154608599003436e-05,0.000158783564472014,0.00010964410232307037,0.0001816574369243052,0.00017862276728801874,0.00012045746409233372,0.00012845412668339908,9.098054169007302e-05,0.00010607130117250402
6,0.00015719847163409584,0.00018777387206157982,0.00010156120539571394,9.145169609239911e-05,6.810291888535651e-05,0.00015656188933476032,0.0,9.910509916119994e-05,7.841906795512774e-05,7.375639987588577e-05,6.807489184149684e-05,0.00010490598752855311,5.0346102684025076e-05,6.071704956019485e-05,0.00011699018671073202,0.00015192792242358134,0.0001317735701118847,0.00014746335019281864,0.0001667010049302544,8.832600118719952e-05,6.724807265476699e-05,0.00011980689970296745,8.154217880812968e-05,0.00011879634785572418,0.000159419966589257,0.00010203488162180593,7.137563970751636e-05,0.00014875168860060639,0.00010393449706235972,0.00014646950464407887
7,9.966836950878737e-05,0.0001251034868627844,0.00012662821833958832,0.00017409568643077632,8.68334467522892e-05,0.00012680843994744562,0.00010382989473634096,0.0,7.851589912732475e-05,0.0001054378315290464,7.683946963917965e-05,0.0001263765744100123,6.795768825328303e-05,0.00012902390564964312,7.745747352880497e-05,0.00017143852190786192,0.00018591561212334435,0.00011491091836721949,0.00013513343226173604,5.7668663740466795e-05,0.000141377280509106,9.255521710631868e-05,9.158208449215922e-05,0.00015315662269617337,0.00011755902316927519,6.706820473935464e-05,8.345465365962715e-05,0.0001083903550085537,6.954556749929164e-05,0.00017137721343962793
8,0.00010450759529526834,0.0001248182948474721,0.0001236975990984867,0.0001366301674035971,6.534971241640308e-05,9.202683698750596e-05,0.00012021383061663736,0.00011319719568187601,0.0,0.00010247281405078933,8.567183961922702e-05,0.00020535416455918533,8.579460862019089e-05,8.798943900596217e-05,7.587251196512923e-05,0.00010617013602591824,7.638920161156803e-05,0.00011684794744139182,0.00010136842991284906,8.540012645717076e-05,0.00010230785392366348,9.220040224946733e-05,7.858761246387035e-05,6.859643763453609e-05,5.721605231795183e-05,0.00012212340598748083,0.0001378342703175199,0.00012777267907957763,0.00011856582932562502,0.0001094173649548867
9,0.00013133402546066362,0.00018695017984817305,0.00015877501430744932,0.000132451870999093,0.00011223032534590209,0.00013811428724884176,0.0001270252012787375,0.00012602769039048568,0.00011218472234266886,0.0,0.00010609604929118845,9.980517714987338e-05,0.00010030522036345704,0.00010592364003023993,0.00017282000770500776,0.00011690135772316665,6.481540591238172e-05,9.27031562281361e-05,0.00019625511678132392,6.936468711463965e-05,5.820620983114973e-05,9.516105674928467e-05,0.00010514941765544592,6.639138164366386e-05,0.00013324183187080415,6.540426118106764e-05,0.0001061341865766077,7.347670447518049e-05,0.00010790706408730352,0.00010216263571226658
10,0.00010331782715798307,0.00013813695744236331,0.00012698998586740343,0.00015805655091975088,0.0001279645802360912,0.00011943421113792234,0.00010395431440634368,0.00012813290365941554,7.357662152085266e-05,7.598023421445621e-05,0.0,9.458962681570624e-05,0.00012705852461908034,0.00014792134655961995,0.0001516677458998872,0.00016283833462314072,0.000163364177428296,0.0001239548359162039,0.00021576234642876982,7.262260659486938e-05,5.7232296264497605e-05,0.0001259067433701112,0.0001083850008975439,0.00012607756374839697,6.839274547038984e-05,7.330407376486167e-05,0.00011740642153783142,9.97928399847861e-05,6.322529609550265e-05,0.00012061756626176071
