,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.0,8.918699019570184e-05,0.00011004660149411512,9.045908076811257e-05,8.13119186250435e-05,0.00011983263300043835,0.00011732723544340141,7.022366633420985e-05,0.00014546609329412738,0.00016067755969682607,0.00011822514468233138,8.420512785515642e-05,0.0001494730332249782,0.00010562906615820187,7.153808992449998e-05,0.00014563896653935622,6.974420512180636e-05,0.00010627090842398801,8.629402815010402e-05,0.00012458528723844153,7.42491845151625e-05,7.122400790877518e-05,7.094637148551052e-05,8.341995376578496e-05,0.00012338434993009668,0.00010893977677185477,9.832449469449801e-05,9.397289330020581e-05,0.00015969255695689194,0.00012748017053709396,0.00017908308587471467,0.00011160449950118032,0.00010476177010166253,0.00014768087351184524,6.207156361416315e-05,0.0001659771188338536,0.0001409909862485084,6.859390925378507e-05,0.0001835863580654546,0.00014646841076159184
1,9.588293968906094e-05,0.0,0.00015561766804692752,7.170411251777948e-05,8.850719288372577e-05,7.920345804773057e-05,0.00014741551194637952,0.00010895245708734334,0.00020027627897655813,0.00016157252138751518,0.00021810595905713643,0.00017091103289724113,0.00011253509120711213,0.00018230723986986118,0.00011609182971186875,7.126440332222738e-05,8.340874952753963e-05,8.477649353969418e-05,0.0001742041120234414,9.989134757585981e-05,7.193047818012267e-05,0.0001206591229446851,0.00010385025008421941,9.474791555665003e-05,0.00010522856015550515,0.00018705388893016872,6.48773826544248e-05,8.588907080463027e-05,0.00021174107139125293,0.00013819152053454246,9.143464367568857e-05,0.0001067039268866451,0.000133535901337214,0.00014469367888631337,0.00010760498029181662,9.925959825860363e-05,7.873966475809676e-05,0.0001252571530739928,0.00010563919181812055,0.00011720486276253287
2,0.00015104022444152403,0.00014683496814208658,0.0,7.064464922767405e-05,0.00012765219809638502,7.662803715260444e-05,9.393517377952925e-05,0.00011982127482630694,8.169980917902922e-05,0.0001508934612315511,0.00011934786026137743,0.00012279079653867877,0.00011206301678471019,0.00013000719157893104,0.00014020017112535832,8.537947152968936e-05,0.00018733197872684076,8.385372700082656e-05,0.00012355093994053626,0.00018055996395486632,9.342765156100019e-05,7.774426147633961e-05,0.00013592224439558162,0.00011231785070202785,0.00013759340420212734,9.546016962410863e-05,0.000132345843263992,0.00013796673153775645,0.00018483918815801552,0.0001344364297242932,0.0001002637541079715,8.003044374808838e-05,9.096405091542615e-05,0.00014601700613817934,0.00013959605552877306,8.758691060853245e-05,0.00016798027225314958,7.854512615881846e-05,0.00012775299647558626,5.4662253481222e-05
3,0.00013141526978260496,0.00015897224385907755,0.00010572124310908098,0.0,0.00011507703150782873,0.00010391186777085802,0.00016802782940772586,0.00015208114667681713,8.936940857357241e-05,0.00014117586378242325,0.0002103249403556677,0.00013339776721300588,0.0001085140014022057,0.00011509968467911876,8.35818403603922e-05,9.497667028795212e-05,0.0001498594301890113,0.00013506637708386919,0.0001304648782168376,9.311480471730945e-05,5.915745705974109e-05,0.00010798199162938861,9.890629608511067e-05,0.00013249743445178003,9.630964792897924e-05,8.74338923040398e-05,9.00409971253668e-05,0.00010607326769029938,0.00012940954660804415,0.0001940704883372946,7.814690583101632e-05,0.0001544168826613305,0.00011742189396900573,9.592717491809873e-05,0.0001466601543923829,7.903585807285472e-05,7.129154708577678e-05,0.00013235962255752137,8.620957593680183e-05,8.793250522594077e-05
4,8.135291530017561e-05,0.00010513013555550891,0.0001294192681515284,0.00010381152001498505,0.0,0.00011949428549974463,7.337106984997835e-05,0.0002278954887831057,0.00011596973172423436,7.616000918167918e-05,0.00018989371185366532,0.00011500944054304654,0.00013461157976486562,0.0001236447425375943,9.88056201048691e-05,0.00013517368764881142,0.00012043519789245765,0.00010272410820988567,0.00010620665219893824,0.00011191306001677766,7.204983959755272e-05,0.00010604852292270892,0.00012790305818696857,9.498508662566783e-05,0.00010155243244419091,8.234176480346703e-05,9.906682443803774e-05,0.00016975935820107222,0.00013193790958154048,0.00014952701714003553,0.00015579532800118217,0.00017267199377748668,0.00013929212734488584,8.272699423886355e-05,0.00015654882360951802,0.00011795303953474919,0.00014374878738252896,0.00010707130993586435,7.177370430402919e-05,8.669786216603096e-05
5,0.00011811382634736476,8.919540972913548e-05,0.00021212720618712602,6.747965568871016e-05,0.00011237182144101945,0.0,8.071870552884383e-05,0.00012584532950082755,0.00011798136585844096,0.00010184930139273764,0.00018752789072493296,0.0001365987558668424,0.00012624308417278436,0.00014234120624889279,9.145867665097629e-05,0.00012106534937709456,0.00012106041530151755,0.00015282096151257983,9.320219236494675e-05,8.489192564671985e-05,8.425675259641233e-05,0.00013299729325294194,0.00010026794432763082,0.00013616566175258962,0.0001495272966644366,0.00011196992067304725,0.00010686084809747077,0.00014239821012752837,0.00015316783510122648,0.0001468106683369157,0.0001525447115286968,0.0001823901419374129,0.00010395093430524574,0.00011796784249647165,0.00010738862428570803,0.00012420494272026,0.00010572118996545468,0.00022042292153422158,0.00016642044223186983,8.964427275239581e-05
6,0.0001387400955874634,9.902257306033115e-05,0.00015637315948579693,0.00010212461156857839,0.00017656601657440346,0.00014983522630830043,0.0,0.00015273978255319996,0.00016998063927928613,0.0001265331333924652,0.00016910144764900085,0.0001495568644912984,0.00010105096185091279,0.00010059585286923469,0.00014830636114733135,9.338781647996898e-05,0.00016874526922737993,0.00016695147453476568,9.66849090722959e-05,0.00014931317034835794,7.854099996564024e-05,0.00011497727163788979,0.00014053107442137003,0.00013865223867621295,0.00013266102599164656,8.517789182171611e-05,0.00014546789372885487,7.179588212767468e-05,0.00020854205630880542,7.477630897115426e-05,0.00014763165087352975,8.046397517676585e-05,0.00012028787686338532,0.0001360689809698119,8.898740315396845e-05,0.00011092135339640772,8.547177777502088e-05,7.988322144441612e-05,0.00010713023511964303,0.0001661666108634554
7,7.639811230612582e-05,0.00015754439041603912,0.00018190084366280127,8.684810745658345e-05,0.00020905649567906344,0.00019954501862676376,0.00013334881328525906,0.0,0.00017575732723867305,0.00015071110733527762,0.00020837401653629438,0.00015627037374609095,0.0001065022831152622,0.00013988768484522577,9.925821688163307e-05,0.00016482606383361547,9.75173410363166e-05,8.520644685482511e-05,7.000792908209022e-05,8.67077675427892e-05,5.933908276354778e-05,0.00013497387741574657,0.00010578178013281167,0.0001016715458756739,0.00019925790463746956,8.937839237990748e-05,9.70511967555814e-05,9.24996978914195e-05,0.0001255337334515441,0.0001280279113336305,8.688352049479898e-05,0.00013862910505691033,9.765959761251386e-05,6.852175926329459e-05,0.0001253931932395072,0.0001275135414709133,9.001373100307054e-05,0.00016888191697752723,0.00015376248706843338,9.299564471952298e-05
8,0.00011354064344129074,6.729650574367785e-05,0.00014370093231132016,9.013555958860244e-05,9.2322763550489e-05,0.0001032857788846096,0.00016304076531688008,0.00017531559985919397,0.0,0.00011317995580934074,0.00013603540609333345,0.00014655463323600185,0.00016202134325851234,7.610281055199778e-05,9.167271391317884e-05,7.10724562125887e-05,7.895449606112198e-05,7.873833767945604e-05,0.00011235153681474882,0.00012592178848049336,0.00013291852596219607,9.62322208389144e-05,0.0001152896713138361,0.00012680408818285447,0.00016224451148768137,0.00010874562836679245,0.00016307049945564958,8.289456207023267e-05,0.00013772928718275653,0.00018208958306902443,0.00011533241426847646,8.723580248566355e-05,7.219823427542628e-05,0.00015961404949959803,0.00010975430716727628,0.00012513316126492503,0.00015024364287291814,9.417974010569355e-05,0.00012370369973727706,7.151406829650062e-05
9,8.95994948111419e-05,8.329453473773743e-05,0.00013037428651247994,0.00012315241647978397,7.363724527588534e-05,7.600766555313876e-05,8.97287183206437e-05,0.0002061359337702476,8.292584984625867e-05,0.0,0.0001996899524174841,0.00025212370649048654,0.00016413983907690786,0.00010916396972121194,6.666357550773806e-05,8.034981720793328e-05,0.00010451986345065445,8.635141083246835e-05,0.00015697531619546327,0.00015761946671313714,0.00010234071006426029,0.00011576440393375127,8.129627148943892e-05,0.00014651031729399027,0.00013950635672994538,0.00011900334556198948,6.196239091157203e-05,9.339417514267225e-05,0.00016180905604439857,9.450959553573492e-05,0.00015258563917595585,0.0001824899621461239,0.00011866283231734757,0.00010652459990839634,0.00014535069512264806,0.00012540763523074654,9.897880031160441e-05,8.375032223308162e-05,9.269971776447134e-05,9.404686074202475e-05
