,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.0,9.236944072900068e-05,0.00010402456989191435,0.00015078084185488804,0.00014856637615939024,0.00010022187409241081,8.076244372583648e-05,7.419224536564329e-05,0.0001155175297244943,0.0001321859242428415,0.00010057638945132928,0.00012206331559686535,0.00013496194441142128,0.0001355990783223992,0.0001313257528482607,9.992836617576326e-05,5.689981933165082e-05,0.00013941311521087447,0.0001609106717821016,8.128649751943843e-05,0.00014014292416868125,6.206111004699594e-05,9.285682013043305e-05,0.00016306921565474434,0.00016162306545778127,0.00012092716382820963,7.773977550515744e-05,5.7920880472996725e-05,6.854488206624574e-05,0.00010350150966756517,0.0001541651809293072,0.00017306755006188106,9.070687963578723e-05,0.00011160483039853873,5.519816202192357e-05,8.215837391085006e-05,9.070725137753632e-05,8.531988536267886e-05,0.00012245164362028536,0.0001376893507793752,9.857689977969902e-05,0.0001308748094131317,0.0001414510421385151,9.32102201002385e-05,0.00011069728273533935,0.00014347616446749994,0.00014631152356686783,0.0002266370132289786,0.00014537837586066599,0.00021681576306573642,0.00010310272429924123,0.00013200153964552022,0.00010501918331993565,6.413920867082043e-05,0.00010791375460729814,6.0855864820073206e-05,6.233186680868834e-05,0.00010184735745778318,9.410697693841682e-05,0.00011232727869392961
1,9.988059459057632e-05,0.0,7.210127029577659e-05,8.248808976483341e-05,9.743318863039485e-05,0.00014190116551501757,0.0001629183441139888,0.00014047054792890533,9.13286489241472e-05,9.568759241157983e-05,9.010872489457615e-05,0.00016467130261133713,8.667855779118157e-05,0.00010054817138229982,0.0001049470608984517,6.749734718372401e-05,9.430291141114383e-05,0.00016494784662383788,0.00014226176646540379,0.00014995138728382377,0.0001294833175129926,0.00010420842815210892,7.565707357544882e-05,0.00010949417565559277,0.00011401742086261268,0.00012921034529452848,8.103013373676728e-05,9.584077254766193e-05,7.566405929672694e-05,0.00010879001028248352,0.00012305817930974506,9.222840575036135e-05,9.927273800408346e-05,7.914384834079255e-05,0.0001623238252560514,5.72958797917697e-05,7.16570191061607e-05,0.0001791846602144827,0.00013251117540428382,0.00011158466013513847,0.00018606320512604504,0.0001090548518314786,8.149885413863174e-05,0.0001402623837271475,0.00017760221956704164,0.00011166554528433173,0.0001041974234456326,0.00013192530328384982,0.0001191011905993564,9.152390874555679e-05,0.00012554320230423623,0.00014429801101471175,9.80371686035836e-05,7.609246573583742e-05,0.00018070031988720405,6.49523764308729e-05,0.00011456371867945325,7.375191182763792e-05,0.00012167235299092104,7.56783340455734e-05
2,0.00011130591005584498,0.00014798224363062092,0.0,0.00014896224391527184,0.0002006442572549459,0.00010514280171460995,0.0001150203919886106,0.0001480122316833629,0.00016315402139449706,0.00014400511966638002,0.00013642269689155518,0.0001053037606255508,8.540487132852218e-05,8.736336729783433e-05,0.0002212741990129621,8.727265761381502e-05,0.00013751690263531858,0.00011534114423807558,6.486146931583006e-05,0.0001052410161358317,0.00011016470022232543,7.162709439132346e-05,6.885176554169921e-05,0.00011525493165173703,0.00010330640210309431,0.00016702825413356285,9.364853274903042e-05,0.0001420461080001509,8.352559743005458e-05,0.00012642261524291564,0.0001116540062062405,0.00013525099409664748,0.00010180736516656187,8.242792541652777e-05,6.262704572988218e-05,7.988152057945041e-05,5.893237127245402e-05,0.00013278082014141963,0.0001202735799484547,0.00014695791420094552,9.735172052099726e-05,0.0001265926478596048,0.00014524379929458118,0.000168884825178183,0.00015424966040449633,0.00010180361332324057,8.531673091976327e-05,0.00010840551383683352,8.067641952033721e-05,0.00014351061127766993,8.071661480880371e-05,0.00014800220769723742,0.00013670820443055983,0.00011139416841108244,9.321041242402296e-05,8.469922920863353e-05,0.00010890377958612195,6.475559667429146e-05,8.504180838878025e-05,8.303419369853253e-05
3,5.5637372100447185e-05,0.00010599397510786022,8.967217228962268e-05,0.0,0.00010342961266592098,0.00011865335870537727,9.350988646653612e-05,7.101668746492665e-05,0.00011138659415269183,0.00015349816703548295,9.558196030964722e-05,0.00017298898551649562,8.502560272194526e-05,0.00011637450133443782,8.27159641074863e-05,8.615580237155114e-05,9.830418348196421e-05,9.488310929185412e-05,0.0001321233562611088,7.581884776924182e-05,0.00013265140140175156,9.782342513694842e-05,0.0001564877053812628,0.00017691800833021548,9.019433985999388e-05,0.00011180763272424856,7.738116897658312e-05,0.00021539385140143793,0.00011180263741868409,0.00011459561683194876,8.820942170264115e-05,0.0001772070906913271,8.70037036685531e-05,8.153018903836119e-05,9.918004081386368e-05,0.00013514345216742446,7.530217606063218e-05,0.00026759723309920715,0.00014249614123260267,0.0001073471311882138,0.00019985911449777076,0.00010177952455389952,0.00010140874181927075,9.493266444419683e-05,0.00012013230567601311,8.331325925531835e-05,9.85431560485437e-05,0.00011496274462434962,8.886424295698387e-05,9.854572840482762e-05,0.0001230187190263278,0.0001272097024764951,0.0001045106065056331,6.14074795622997e-05,7.337632982045622e-05,0.0001449386616276089,0.0001506581392260096,9.742643935594427e-05,0.0001251898492927153,0.00011003677170183262
4,7.402808846856035e-05,0.00010546202393291063,9.88730479914425e-05,0.0001148104634524658,0.0,9.10000731995093e-05,0.0001197809735254902,0.00014427722295157208,0.0001452378728815005,0.000160676401614109,0.0001547400167295792,0.00011857798949978773,0.00013324329853650195,0.00012374377921913548,8.274489172181483e-05,0.00014799234212402456,7.340759417431526e-05,0.00012893347742132962,0.00012060957554623953,8.889766390001751e-05,9.102614055639247e-05,8.641649979239637e-05,7.098779597747183e-05,0.00016944734663107343,0.00013786266537958895,0.00016574968819835196,0.00013872960588556072,0.00011976702190532546,0.0001602370175243796,0.00013483270461233732,9.579267831873547e-05,8.557621895779014e-05,9.331126714657936e-05,0.0001631396066994092,9.756872729033215e-05,0.00010368870123579107,8.007861547651241e-05,0.000108984173265432,8.78069355494702e-05,0.00015161526726234948,0.00012484728540344977,8.236293257131738e-05,0.00014261200005615234,0.00012902871601736934,0.0001276496265571773,0.0002210005625524004,0.00014630186744572993,0.00016450075771123188,0.00010831268860284884,0.00020462657465257622,0.0001265211921266988,9.799686144324003e-05,0.00023380328831760735,0.00012094856392440179,0.00012359744000448345,6.276923983834961e-05,0.00013076927998095024,6.420245606817085e-05,0.0001366373417453712,0.00012116767939431808
5,9.194780113011813e-05,8.073060513116845e-05,0.00017036168354429032,0.00014832616471778087,0.0001257901425260569,0.0,0.00011656464879389116,8.113033622924745e-05,8.29823674186502e-05,0.00013286535502638622,0.00010469656718002368,0.00014968278362969303,5.7778701827434e-05,7.08535548211787e-05,9.181469236344106e-05,6.985500959388981e-05,0.00014695281114570602,9.206454698445524e-05,7.827792172315251e-05,6.176512974723881e-05,0.00010800138336886818,8.214258562682947e-05,0.00011646967506226227,0.00015013499883125968,8.786145701379258e-05,0.00010371009373879111,0.00011685367157154787,9.323350651413533e-05,9.39965695748177e-05,0.00014657561914847386,8.432275331213786e-05,9.842703174293465e-05,8.33288314967962e-05,0.00012497330527990998,0.00012182238037443781,0.00010401550591681435,0.00015151509837813383,7.128342723401469e-05,0.00011161464947288998,0.00012626998228690273,0.00011026183280989336,9.033845867257212e-05,8.141239912156184e-05,0.00016823212901459806,0.00018986176936832536,0.00011357161252159341,0.00014474491573617052,8.438173918655243e-05,0.00010552650658244008,0.00014731411878010896,0.00014057325632738785,0.00013277813636726203,0.00015283954462058256,6.837710926352513e-05,7.196499669459072e-05,0.00012282360182071616,0.00010051830414782593,0.00010410206016985818,0.0001442287805496726,6.711895104494091e-05
6,6.053978052437024e-05,0.00018227781152982015,8.237651823430333e-05,0.00012317569263993076,0.00015780525819957024,0.00011546100712258712,0.0,0.0001125490412290653,0.00010237219729783036,8.268963878164061e-05,0.00012314465542892592,9.845188127137666e-05,7.721060570406442e-05,5.6401064114986416e-05,0.00011362764179647423,7.68465594080432e-05,6.418882990951608e-05,0.00016728691598024797,8.189892759150811e-05,0.0001065418495151392,0.00010811019417243024,8.466559117999046e-05,0.00010420534770077294,6.442757678775742e-05,7.140594153891034e-05,0.0001214535857445305,0.000127960246191827,0.0001266762629993914,0.0001194106091543366,0.00015014583705232212,0.00010246791807565381,0.00011365602569829329,0.00010460371363572224,8.573851225139022e-05,0.00014337062352480325,0.0001496303955561188,0.00012210892176281978,7.82170128625903e-05,0.00018657140986797762,0.0001747534239745898,9.541656040787963e-05,0.0001327597433569807,0.0001353320460941202,0.0001078471970468464,0.00018872595907640973,0.00020839105742874746,8.78182616808811e-05,0.0001308577863402853,9.706773263016466e-05,0.0001496627512517527,0.00010529443975163587,8.753118442990857e-05,0.00011527482045780091,9.175945426314157e-05,0.0001376212525601172,8.343287933959616e-05,0.0001634917173206859,9.615365128439471e-05,0.0001502827237601564,7.82137856388139e-05
7,0.00016473466991150017,0.00012927772798907857,8.560331703450524e-05,0.0001507923417349129,0.00020455864093208925,0.00011204462332852816,0.0001528242896898103,0.0,8.623681538734146e-05,0.00012882735346243356,7.289311681746078e-05,8.006475554895596e-05,8.087114941561612e-05,0.00015819255914602747,9.312649350524079e-05,0.00011444611269677382,0.00012108121979178993,0.00010742843351893181,0.00015300582662570723,0.00010053898752098346,0.00012320650360896597,0.00012565884562299782,5.4723208868394725e-05,7.320584717551861e-05,8.856257918506185e-05,0.00010031772347118045,0.00013339251225080278,7.346055132967056e-05,6.730398030941633e-05,7.120033737296409e-05,0.00011716169861750294,7.91536560705703e-05,0.00010293835346178366,0.0001130448891324312,9.719510600988714e-05,0.00012499764320834039,5.2900635838321886e-05,9.464820231339478e-05,7.475752804525848e-05,0.00010121895352004919,9.29963520437458e-05,0.00015923749667372996,0.0001007033166629985,0.00010556173888501886,0.00010465824251852052,0.00019421440968916728,0.00010034451450101941,0.00011265153862313904,0.00013833606098927868,0.00011577972871652094,0.0001235932660889039,8.256931352002769e-05,8.268859735061543e-05,0.00014327889459888512,0.00010689363537037274,9.747848404984684e-05,9.706635722222864e-05,0.00011549280867797651,0.0001309451133571757,9.869995164000098e-05
8,0.00010380757968680931,8.161613017463553e-05,7.674334726758207e-05,9.556442418579315e-05,9.732381936002548e-05,0.00010140358620704069,0.00013862943733103787,8.503078083550501e-05,0.0,0.00014451966584267816,0.00011368656207571637,7.685895943352639e-05,8.04527309881928e-05,8.326466235546263e-05,7.832523846346354e-05,0.0001485242388723137,7.578571676849401e-05,7.045406083765253e-05,0.00011729999513998743,9.897755981985653e-05,0.0001527161732301148,0.0001271332556993052,0.00010071510420219674,0.00010986367498725408,0.00018130197148897561,0.000153219412580356,0.00011903803287114004,0.00011398521832483294,0.00010630204833425007,7.925732699660243e-05,0.00018300392723360597,9.206466193768335e-05,8.562148836230552e-05,0.00010509889630018652,6.590089634745027e-05,7.591634049290293e-05,0.00010361008858467642,9.672707869445063e-05,0.00012742931804594497,0.00014925340882344105,0.00021257042213299865,9.322033977585557e-05,0.00019608988571944165,0.00011438501226058396,0.00019506205295309525,0.00012934877004365538,0.00013250507318093716,9.037354068036118e-05,7.347872021512585e-05,0.00013212787432049678,0.0001216657373622096,7.192687108323456e-05,6.685292325742348e-05,0.00010797950363175096,0.00010994683782369354,0.00013690425615982187,0.00012377541545810714,8.147919531600611e-05,7.939303941177041e-05,6.257993482282241e-05
9,7.652942685587366e-05,9.461232054752899e-05,0.0001011409565427294,0.00011601687766282068,0.00015551967835972848,0.00016456153933489906,0.00014774175348074785,0.00010657674317120713,0.00011341602142165342,0.0,8.994193035127308e-05,6.22583393663202e-05,9.76519430831257e-05,0.00011188590333725387,0.0001231179645008954,0.00012759029892133697,0.00012869779470191668,9.176848610551205e-05,9.835698902110906e-05,8.775732874105759e-05,0.00011800171248265317,6.931137818125835e-05,9.158773162587523e-05,9.673800175315194e-05,0.00012084939873194147,0.00011337726389091812,0.00013178172328557168,0.00015313529219162898,6.888798410244478e-05,0.0001548406772459005,0.00016983331785732847,0.0001598604996039267,0.00010880601090073126,0.00010071287549835744,9.070101533267791e-05,0.00011600781536723757,0.00012066307238345363,9.015657900924331e-05,6.300041911757201e-05,0.00012633090244007971,0.00016662053148127381,8.609077735256605e-05,0.00011258706248967204,7.113886835262342e-05,0.00019564944458788088,0.00016151019710441392,0.00010622342364176326,0.00010287667835287381,9.86280256173837e-05,9.420761256405562e-05,8.837727439020236e-05,0.0001243445289437526,0.00019993752682684432,0.00013196823913007744,7.879995960867336e-05,0.00013090622660608058,0.00013148171317455546,0.00014372710635394883,0.00021724891252394702,6.031695526973476e-05
