in_degree,out_degree,te_out_shift_0,te_out_shift_1,te_out_shift_2,te_out_shift_3,te_out_shift_4,te_out_shift_5,te_out_shift_6,te_out_shift_7,te_out_shift_8,te_out_shift_9,te_in_shift_0,te_in_shift_1,te_in_shift_2,te_in_shift_3,te_in_shift_4,te_in_shift_5,te_in_shift_6,te_in_shift_7,te_in_shift_8,te_in_shift_9,1_source,1_mediator,1_sink,2_source,2_mediator,2_sink,3_source,3_mediator,3_sink,4_source,4_mediator,4_sink
3,5,0.0031536087217802393,0.0027716042367779397,0.0025174313045892758,0.002503940049615676,0.0022799926427497716,0.0022219608602938585,0.0020096441081591753,0.0020153144004689963,0.0019117176465306294,0.002256215978179272,0.00280711537669662,0.0025355457516030187,0.0021426445580362253,0.002202126406916897,0.002264491320396361,0.002147218175388284,0.00207429010020303,0.002192758375643184,0.002095809249801194,0.002136568635778316,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.0027648516716579437,0.002617117366971428,0.002387231937132648,0.0022363479787565364,0.0025435056344970098,0.0020251972914198356,0.002296920697738903,0.0019763114894756463,0.0022208650930076726,0.0020330894584133377,0.0018868269230210273,0.0021641148250514156,0.0021520950956625145,0.0018890550644834077,0.001880178069405283,0.0019149905742949433,0.0019331876753229968,0.0016929400035751922,0.0018316597443153281,0.0018158593205022974,4.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4,0.0028211428580021732,0.0025121303443035145,0.002593204164673264,0.002483886020892855,0.002675965021719288,0.0019852098362387774,0.0023847854490485036,0.002215745804708208,0.0021019714865696234,0.002250256005555939,0.0028434312401883965,0.002533953057603066,0.0027714463834646874,0.0023024320565756865,0.002295714925817717,0.002196450449124347,0.0021565206343595535,0.0023089932370762138,0.00237268904539417,0.0023036406736314952,4.0,0.0,5.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
7,3,0.0020690135311841242,0.0021748901374300774,0.001999304000917445,0.0021483495628552766,0.002260208154281818,0.0023231412030308065,0.002145534124851704,0.00237320666089376,0.0020010663027186485,0.0022688842533718713,0.0025904753921022123,0.00250871576237651,0.0019841393777316535,0.0022556665390691174,0.0021318849841829085,0.001973385436212634,0.0021212864146238834,0.0021531905952653515,0.0022398230439497624,0.0017694905279608656,3.0,0.0,7.0,4.0,5.0,11.0,0.0,1.0,3.0,0.0,0.0,0.0
5,6,0.0018743435757882499,0.0020313889604041927,0.0017633610602941121,0.0019811609724455213,0.0018353287257611244,0.0018178037936860774,0.0019170419218770703,0.0020609994535712734,0.002013246677223951,0.0020699214332497522,0.002652078325116092,0.002366380798681684,0.0021849675445671274,0.001974864425485969,0.0020593199378134515,0.002082162361988256,0.001772922513527267,0.0018597353197186673,0.0015953260638391698,0.0017056649043452137,6.0,0.0,5.0,6.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0
4,3,0.002320901312317948,0.00222051048713986,0.0021466498789707647,0.0022008896727761635,0.0022637825430269994,0.002000974418205208,0.0021253218837569117,0.002037623963865403,0.0020964602442140137,0.002127583708283048,0.003198907009675756,0.0030045028121565495,0.0025730249769553965,0.0026576036767463488,0.002502044469275265,0.0026377556929324283,0.0023972360603793496,0.002187422697246427,0.002461472558830482,0.002441978037834716,3.0,0.0,4.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2,5,0.0020759373249574077,0.002437856255106726,0.0020026851765854014,0.0021449433184799168,0.002051952406572316,0.0020165965197239955,0.0019879853004949304,0.0022237659596714174,0.002111678773406022,0.00193641667671094,0.0024169218663885883,0.0023507574065749024,0.002218055809064635,0.0020857862086765323,0.0021438537551184923,0.001854113037671159,0.002175225230808574,0.0019686442507358174,0.0017287721008330884,0.002262484502768394,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,0.0024640523526371343,0.002409148105755129,0.0019974471405360553,0.002413236590449181,0.0023481704443520804,0.002183401606343747,0.0020730316720189495,0.0019148549860374775,0.00211769025073874,0.0022357226627058627,0.0031406128842676106,0.0027264067661621734,0.0029331118938943843,0.002413532400191104,0.0025162502369016106,0.002382406904509307,0.0023462592642051407,0.002079513440802233,0.002126377389521651,0.002460793868640246,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,0.0025247786708810036,0.0022409537393716567,0.0022678832848837776,0.002045153136107963,0.0020076031393854834,0.0018300226825432005,0.0022563103041186045,0.0018823511838521286,0.0019339272376522208,0.002184683899454712,0.002129452023310751,0.001995967641394489,0.001900731369062963,0.0018325904945945852,0.0020105160106724355,0.001782342165494076,0.0018907352725877327,0.0016463688182570154,0.0018410139157774073,0.0019161030737571217,2.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4,6,0.003083944218057052,0.0024997863432383817,0.0027455566343004166,0.0023311176647383292,0.002444335477108938,0.0023646935387458047,0.0023361086970717032,0.002048471209303643,0.0022391083743138526,0.002229145249708531,0.0031457283501193705,0.003004216407095357,0.0027581304629364107,0.0024382510690754582,0.002803439661830995,0.0024404609594402744,0.0025292602966688485,0.0024816332339815733,0.0021894462166806438,0.0025359994195268396,6.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0033418636517344425,0.0031744079009776724,0.0028860124496118277,0.0028571630773543896,0.002746994876039434,0.0024664095865303704,0.002401179554159895,0.0025421449008809884,0.0025024205434917585,0.00257980752187931,0.002785130103662281,0.0025000720765185887,0.0022433009933221473,0.002729231619704675,0.0024992686926195106,0.0024341637035118664,0.002151799563458682,0.0023321549734829,0.0024749116425351715,0.002435285873062765,4.0,0.0,4.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3,0.002519726923604987,0.0026110903187028145,0.002634416201870879,0.0026662825067640594,0.0022637825247157637,0.0023340062113360507,0.0023181021421761457,0.0024400606308086796,0.002428135434895619,0.00244359013130015,0.004477352467363401,0.0050368138931917985,0.003933552391547496,0.0033233189712134482,0.0037848160762226995,0.0031901591261876004,0.0029666001414087417,0.0032915751567562,0.0028981833418524434,0.0029666920088867003,3.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3,0.0028966545605846037,0.002602006554511019,0.0025604566822565577,0.002201073654665849,0.0023627323062617336,0.002312455117299829,0.0022881330407076165,0.0021224452601975065,0.0019103515622199865,0.0021104711684860693,0.0023322378614958773,0.002281722814535918,0.0021123556060116,0.0021770690796634627,0.001862951804457625,0.001848046860097497,0.0019439494095885473,0.001890890615544464,0.0021865291890192096,0.0020023037013347416,3.0,0.0,5.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2,0.0026357358365991096,0.0023473653232343487,0.0023203322859631356,0.002309684251256924,0.0024095049515385917,0.002651406989595967,0.002337905310486792,0.0023968968502455297,0.0023901278641767793,0.002314332192360911,0.003752881438936449,0.0032927755006701117,0.0030309387421544177,0.0027555893690203712,0.0026992821076195377,0.002927713023881226,0.0027829612292269443,0.0025333834105913085,0.0026437556040396926,0.00260806114423039,2.0,0.0,6.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.002955711318786938,0.002821664038093422,0.0025230173820938156,0.0025831614282895293,0.0023250044727364133,0.0024955152640349877,0.0023484513038368156,0.002351480179963661,0.0020231601669999572,0.0022715828437319834,0.0025831890766773594,0.0025389048826281032,0.0023203207690117474,0.00230196990915072,0.002071764274383988,0.002320699066178665,0.002514322673440708,0.0024582690778566533,0.002173836414242693,0.002184606953337643,4.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0026526430667274024,0.002804761586750783,0.002275628878118887,0.002223480742314353,0.002298431953143529,0.0020566424376787535,0.0020014192868018236,0.0024294221190752307,0.0019998592524715303,0.0022696741242940327,0.0020231905152831545,0.0018793983209616039,0.0016679398137212638,0.0019626097873887394,0.0018189863558859072,0.0017858392264924689,0.001673602092962087,0.001807115535140725,0.001761775360713346,0.0018409666362010305,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4,0.0030593616113402475,0.0027045255949586728,0.0025875036508763052,0.0026913099241084645,0.002390004789408036,0.0025723740184129713,0.00234258341493054,0.002244474649064875,0.0022577465593329937,0.0022061872252503614,0.0029022938455793104,0.002521404812826955,0.0026667250158423825,0.0025489848977947958,0.0026357657998393727,0.002204692357991292,0.0022211530408849994,0.0024526197406549723,0.0022262483164065625,0.0024824515623135747,4.0,0.0,5.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
2,4,0.0024520163277261644,0.002603071394544096,0.002201522448733576,0.0025464611615563914,0.0022479988643048787,0.002373678739048768,0.002340709454997633,0.0021771775278791395,0.002235055356889534,0.002138886212784195,0.001918027609151201,0.0018031785632081556,0.002099306086506556,0.0020548331342731085,0.0018475736664465313,0.0019931827754181416,0.0019849654846147238,0.0019509522338235356,0.0018781055911403445,0.002003705553355816,4.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4,4,0.003961271379115694,0.0038685535789810656,0.002724035307125575,0.0027172032740727724,0.0024473561038046315,0.0027262901105657897,0.0026655839187173192,0.0025668005631805215,0.002333634641727862,0.0024466275475272053,0.003200402056214009,0.002822241167799205,0.002464625385645051,0.003078455613985244,0.002809666437943629,0.0023699211958177467,0.0025758371538040113,0.0024612390897585305,0.002240978933701253,0.0022701725892902854,4.0,0.0,4.0,3.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
5,3,0.0024544015323152034,0.0024148409260075308,0.0022662402338806424,0.0024143414581612285,0.002332983396895391,0.002206459053619632,0.00218548991281422,0.0023417759760178025,0.002579202794566994,0.0024995171621458377,0.0030890231368130667,0.002763551095322221,0.0027473862169647006,0.0030088524288518583,0.0023517203943307836,0.0024093967102287368,0.0027353100016169396,0.002507231408099388,0.0021937974170105476,0.00215390860192836,3.0,0.0,5.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
2,4,0.0023974545405262885,0.0023654698967844933,0.002069378484109812,0.002183692072781719,0.0022208445085026827,0.001991303752531838,0.0024397798699402344,0.002043858312251026,0.0020726313198681894,0.0020517957746510177,0.0029736584585524,0.0028075437460524507,0.0025502000023039702,0.0024869566110295774,0.002296286083617544,0.0023340095856143857,0.0021038278649301826,0.0022137276301318638,0.0021783748216014313,0.0023667638282393864,4.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,5,0.001961244555427543,0.002046613404445553,0.0020294942902699497,0.0022601193003240383,0.002028178606266751,0.0019091626207292224,0.0017471110995372235,0.0018244251619077916,0.0019847862687748666,0.0017497144274622326,0.0016780982471321607,0.0019855811119373293,0.0017824191470496421,0.001746100759454783,0.0016107044155716796,0.0017565516786540517,0.0017419859440599432,0.0018080336833291562,0.0017507199837827842,0.0016699921336304818,5.0,0.0,4.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,0.0029045305760858372,0.0023054116406692952,0.0021536395662454075,0.0025649595999403933,0.0023683224827067144,0.0022871736718119294,0.0020789068611984517,0.002121351950117917,0.0024706255006946786,0.0022283840844720226,0.0028301292596427594,0.0025948498530189604,0.0025684322343395636,0.0027255889630141677,0.0019827275094209318,0.0021219602962803618,0.0023928572472357375,0.002625574563662894,0.0024805450657704917,0.0023113838449538475,2.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4,7,0.0024838874519396595,0.002176047456764666,0.0021651554930367115,0.0020017433587324767,0.0019122898233049786,0.0019432645764476328,0.0018292186136980478,0.0021368141868163422,0.001969747663529785,0.0021394879943487486,0.002144871995166137,0.002192813108288479,0.0018623716551470406,0.001841164998869404,0.0018101444572166249,0.0021970101557680496,0.001801933557644242,0.0018302747014985572,0.001956792380314538,0.001918795973675419,7.0,0.0,4.0,10.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
3,5,0.0030593366192545038,0.0026160452465203406,0.0027781382191203376,0.0026020411201735628,0.0027210065738304235,0.002675909697655028,0.0022518472769786978,0.0025294395876030626,0.002151573845068671,0.0024902591509213595,0.0026881491506122912,0.0024662734623888535,0.002569617772882047,0.0025679459785270652,0.002245211166239325,0.00238110483564525,0.0020782351153777632,0.0021185441189723567,0.002266328525875309,0.002556099219336976,5.0,0.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5,2,0.002102811142253175,0.0024257482117529695,0.00207825572389649,0.002089364372573492,0.0020887000932164165,0.0021715382953074493,0.0022907294282404136,0.002250455092225675,0.002022693701884323,0.00226214910319091,0.0023684072795437305,0.0023599056420531184,0.002085282529116576,0.0022564939682302066,0.0023473517491334386,0.0022281191373788034,0.0020983985256909595,0.0019393283824921915,0.001835919470953589,0.002243687577235016,2.0,0.0,5.0,1.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0
4,6,0.002452518409824228,0.0021284738670614956,0.0020370435799718584,0.002375901239008019,0.0020035327969484293,0.002021117673951965,0.0018592540649662948,0.0018354319117232121,0.0019573038732477416,0.0020088249520085356,0.002399154559279881,0.0020645072010503193,0.002082669846453507,0.002064496274691497,0.0019174546583969325,0.0018962298567285491,0.0017704049555346023,0.001720872094863955,0.0019877874202839188,0.0018358440082492612,6.0,0.0,4.0,6.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
3,4,0.00259925815305935,0.002465670190533663,0.002297569295810071,0.0027697710810479365,0.0025603816114592786,0.002174074735984252,0.002191922817504305,0.002041364857363647,0.0023013723869944854,0.0024552885098514665,0.0031292793694500548,0.0027242560443062214,0.002410031397735856,0.0025427354673450966,0.0026290415978335,0.002406225004341531,0.002477195210488071,0.0022847557734287016,0.002446156772585867,0.0026014030560818405,4.0,0.0,3.0,4.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0
5,6,0.0038386791338568815,0.0032365004405149524,0.0029750873839565306,0.0030554784759762765,0.0027621925106057874,0.0023764265767741285,0.002634170523235367,0.002315083599596113,0.00269858420924943,0.0025682308588310457,0.003275184624185839,0.0029976974596293013,0.0026044360304230633,0.0030957574172165627,0.00290968828384772,0.002625600078870819,0.002497868491849361,0.0025739126300968755,0.0025513150233263562,0.002656597591058008,6.0,0.0,5.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
4,4,0.002588073588089235,0.0025599237172154103,0.0025465395832667,0.0025734707476804245,0.0021435253290976123,0.002141394216177026,0.002188921843278776,0.002270080302826708,0.0020954695335301783,0.0021894413528902273,0.0027665193241101314,0.002644700532636573,0.0023075555040364374,0.002418547597357514,0.0025033630437601984,0.0024559786704065507,0.002228212034389363,0.0021805287995601995,0.0022524212044598164,0.0023155304819860805,4.0,0.0,4.0,3.0,6.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0
4,3,0.0031318260008049,0.0028414922147817945,0.0030011808057835037,0.0026462465661614143,0.0027274497610648494,0.0023458105571126796,0.002320084545199923,0.002417939998095556,0.00243554649560653,0.0024777791074290026,0.003298996453153742,0.002881132071437457,0.0030285337978022543,0.002763893746184541,0.0028836595134831785,0.002587183244025987,0.002383012629091886,0.0023906588870584414,0.002465013931581703,0.002530841840498542,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,0.002655559985133151,0.0023080998263076647,0.0021611085782630005,0.0024241413631913788,0.002592777152375824,0.002240896574515448,0.002270041074042228,0.0024420981266067236,0.0025170975760414813,0.002280091737903947,0.002532715254944675,0.0023958074793922826,0.0022198804122392076,0.0023403402321318283,0.0024433565695388096,0.002012863475749812,0.002209175843304694,0.0024968209901154326,0.0022927753001722576,0.0024613770417341967,2.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,0.0032962797666715718,0.0031129546128494277,0.0027754061281986854,0.0026718872854691192,0.002427176407711836,0.0021511275550122172,0.00224674304817774,0.002067414175434953,0.002394354573437072,0.0021859319112994195,0.002699165459472501,0.0026333352031570854,0.002510587630390313,0.0023542422881089923,0.00242539648460272,0.0024258474008017937,0.002197881943465542,0.002276489642628322,0.002290566561149491,0.0022603751486990017,4.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,0.0024991607893524535,0.002204661473721728,0.002280653360783464,0.002377466184176993,0.0018948607124490233,0.0023421275446078877,0.0019876128923105797,0.002112437622339741,0.0020523754737124212,0.002170013584640654,0.002207719195647312,0.002335684063155044,0.002514522204115599,0.002091421838524741,0.002294498223435753,0.0020697281084744476,0.0020606375755872573,0.0023098438060234665,0.002171844241406342,0.0021061027974160805,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,0.002383861501586906,0.0024518642039956734,0.002475666817778854,0.0022715381293389146,0.002219565292612482,0.001978671181171296,0.002101972547022854,0.0023749451045788406,0.0024407998950593986,0.0022179676434431915,0.0022832696673393744,0.002084998572863633,0.0020752072126931126,0.0023812269995473726,0.00239185198218937,0.0018073259988362097,0.001954769285297125,0.0019341419395743791,0.0023160797584924142,0.0021242578371942493,6.0,0.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
5,5,0.0037498236963419765,0.003126248450369457,0.003028349179547017,0.0028887061917745893,0.0023403037028446334,0.002525966643508303,0.0022636130255489343,0.0024639532136805226,0.0025939388991152524,0.002456853499507353,0.0031646345460112097,0.0030461590910679684,0.0028412221148381663,0.0026516116463592638,0.0025555269717643407,0.002447725970987669,0.002427796372151262,0.002380566107690613,0.0023860686799848842,0.002563389395702567,5.0,0.0,5.0,4.0,6.0,7.0,0.0,6.0,3.0,0.0,0.0,0.0
5,5,0.0029068004554387112,0.00298486254501993,0.002752299357515031,0.002844253221085659,0.003089903271167248,0.002486782960560532,0.002576272559514926,0.0026142184035083285,0.002491189646469034,0.0022765031842987057,0.0036058088927191354,0.0035783629751116645,0.003554939124989064,0.003558589925156329,0.0029928921377642592,0.0028059241358383627,0.0028384171422546935,0.0026100538104006587,0.002796719954546431,0.0026289449795539183,5.0,0.0,5.0,6.0,5.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0
3,4,0.0021830732810091706,0.0024127442092483436,0.0021696788477297228,0.0022339673331074335,0.0019740074734326493,0.001959538066076294,0.0020635948061503676,0.0019371290608247882,0.0020912563896528496,0.002092123431408967,0.0019235096515899028,0.0019848441590282822,0.0021017536417254536,0.0020062135604582837,0.0020616354368240804,0.002058094025014182,0.0019774348105491696,0.00195797441120837,0.002078967054306981,0.0020516149919910546,4.0,0.0,3.0,7.0,6.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0
3,5,0.00210613448243484,0.0021308719280668693,0.0023508589086494412,0.0022843426105395217,0.0022099511081621523,0.0021294699356475227,0.002077402353243004,0.002029425727903776,0.002140284940141096,0.0021057908246025605,0.0021705770562074067,0.0018152523793730168,0.0019404027087941388,0.001921038852216074,0.001964517270359476,0.0017115459707001833,0.0017739933571019695,0.0017146168438102207,0.0019121635827940007,0.0014529698476445454,5.0,0.0,3.0,8.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0
5,2,0.0025442969550965077,0.002640025326373743,0.002517833691387537,0.0024079258242610674,0.0024169839648169413,0.0021287091382680536,0.002231065580551108,0.0022811964517247527,0.002490423257923093,0.002404805367914207,0.002651042358109353,0.0024899854667339303,0.0022499353051704724,0.0021738632474904112,0.0022135248518898826,0.002008114272504589,0.0019728056510791084,0.002049423990478415,0.001977871108833679,0.0020849812286723277,2.0,0.0,5.0,0.0,2.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0
3,4,0.0020177334507859414,0.00241322772289623,0.002064128674179072,0.0021685419767486446,0.002420502648047904,0.002220332648827759,0.002189310586754156,0.002141937897737603,0.0027210928666973554,0.002229403529839915,0.002085399823560556,0.002057965847265536,0.002224893782777701,0.00216496737241316,0.0021690658445710467,0.0019580274393394487,0.002008906335100091,0.0020701020005998946,0.00209773972661427,0.00197945163185856,4.0,0.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3,4,0.0025511076408349536,0.0025215676637182923,0.002531702468832751,0.002262197749721947,0.0021008545461281667,0.0027363319165652536,0.0018655383815887113,0.0020445377866947136,0.0021356430003765534,0.0021677722651496294,0.0019102188900561071,0.001803846874238655,0.002027581918714252,0.0017964873992558565,0.001680822996321089,0.0017540633051878168,0.0019572471486905708,0.0018735589094920784,0.0018639736240267937,0.0021566090831808974,4.0,0.0,3.0,5.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
5,3,0.0028370545115978638,0.0026703266273242297,0.002956400471180732,0.0021766849648963593,0.0025656370689850407,0.0021674920816114724,0.0026478944923406605,0.002165727381467207,0.0021230790313290404,0.0023351907325487886,0.0030775857408093838,0.002778510706170302,0.0026516416665919957,0.0026333215866810866,0.002767466329821302,0.002469424783610335,0.002486334714384516,0.0023943323431296058,0.00265407078849704,0.002230292156319605,3.0,0.0,5.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
2,7,0.0037542032653130743,0.003199325456963357,0.0029396174003243443,0.0027100451409068074,0.002605209651241087,0.00232608746194494,0.00224902581375701,0.002195258447876628,0.0019374838046486607,0.0021008673060223517,0.002114193829434508,0.0023121304350458153,0.0023306825639082198,0.0021248837780607674,0.00199112730056508,0.0021553588199268816,0.002030019600622845,0.001831738937515022,0.0019881850219117406,0.0021560818764735645,7.0,0.0,2.0,8.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
5,4,0.002372362635804267,0.002226150479615623,0.002370209494285381,0.0021276307844113884,0.0022310105945538374,0.0021714151578042513,0.0024312391627592717,0.0019219806832602676,0.002465170126423409,0.002260493076131451,0.0028339839324246366,0.0024767444684888115,0.0023182877305543137,0.002400815410598158,0.0022388906662427297,0.0022959244182867876,0.002178634588933596,0.0018519993822640457,0.0022769545976686167,0.002331189204728995,4.0,0.0,5.0,2.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
