,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,5.76713271258896e-05,8.662341874169487e-05,8.104045134201046e-05,9.983503286145537e-05,0.00010549875127150697,0.00013363946748113918,5.99462292743508e-05,9.494961178916862e-05,9.380803483513684e-05,0.00015040484352506708,7.512382198334869e-05,0.00012698369089851415,0.000129987320876158,8.957683310897063e-05,0.00010746001897733957,0.0001204542062124662,6.512925938661694e-05,0.00010607645701567337,0.00013708736284400764
1,8.02675209007645e-05,0.0,6.253602324380311e-05,5.778509670690787e-05,0.00011340720332887096,0.00010371140810165082,7.344565951123996e-05,0.00014948952860398347,8.64860576145869e-05,0.00010858656205273285,6.104016249692431e-05,7.82257850290375e-05,5.8597403523858616e-05,8.630455187014793e-05,8.109035196962372e-05,8.63988094034894e-05,0.00011621854259375445,7.665123872623169e-05,7.54073984998949e-05,0.00011616925425219622
2,0.00011411992856352925,6.468974325004376e-05,0.0,0.00011630494697792498,7.789905839855653e-05,7.690328068251677e-05,0.00014178133631793455,8.009196982018761e-05,0.00011002064110089915,9.946409058368916e-05,0.00010560328812408667,8.185169379339592e-05,8.804345575182248e-05,9.824054445521946e-05,0.00011225133408127875,0.00013330668115911094,0.00011431596043001265,9.431423677530141e-05,0.00011313555692737511,0.00013833226390932098
3,0.00010290974935727503,7.30046953562533e-05,5.662009648370431e-05,0.0,0.00012184945452436848,7.470218037858822e-05,7.695698557855303e-05,7.296439033265543e-05,6.49497491112573e-05,0.00013566709571006014,0.00010899537162428832,7.012439139623248e-05,0.0001366066707204656,9.479966005390486e-05,6.676398347245176e-05,0.00016113704479932015,6.520257088381176e-05,0.00011038553761264943,9.93036222504655e-05,0.00013930174850175075
4,0.0001179563385457557,7.777787483560604e-05,9.842535317730173e-05,8.232574245321269e-05,0.0,8.062986077557288e-05,0.00016872412689028786,0.00015969423604867937,0.00011711313512583165,0.0001201637670558253,6.41318485239566e-05,0.00011478908717561001,0.00014412948820126113,0.00013498568859461133,0.00020254175757233444,0.00017605474194496776,0.0001277761682707945,7.293800930406584e-05,0.0001034019144274992,0.00010301563111833916
5,0.00015476862708749538,7.750803994717913e-05,0.00011320108104251051,8.008368087580902e-05,0.00012827480273897785,0.0,0.00015168566095089634,6.093456215695713e-05,6.767296580433908e-05,0.00013186697108822534,8.342791495525423e-05,9.753655117391384e-05,7.63452095789361e-05,0.0001159502039563463,0.00011031889154693213,0.00012575909768972632,7.720020135923031e-05,6.559056730241903e-05,8.687763408475355e-05,6.637539971960248e-05
6,0.00016434695790225177,5.1532899318711366e-05,0.0001337723664262149,8.121688221364582e-05,0.00010215981532905032,0.00017272837578724204,0.0,9.693837994792088e-05,7.871274996603176e-05,0.00014595430494688806,9.19459861439995e-05,0.0001150762079601598,0.00010330752973592917,0.00018929797840828066,0.00011583708475949479,0.00015813798748518624,9.514931975319302e-05,0.00015572488044713468,8.08058393466387e-05,0.00014457949345423154
7,0.00010688213424994249,6.450922339056256e-05,0.00013701127347651583,7.979960952547984e-05,9.00817337017319e-05,7.852495617184786e-05,0.00015424117749584065,0.0,8.231080754296558e-05,6.672336535392796e-05,0.00013120678028760209,0.00010026722279758131,8.17580799294374e-05,0.00013708455561801578,0.00010539038752087655,0.0001662013632484503,0.00014495327992703296,7.055477504435397e-05,8.562237122279696e-05,7.329138352459583e-05
8,0.00011134263596321387,0.00010749876402149053,0.00010434952153305616,8.203083212301918e-05,0.00016164630252375666,7.116449181642413e-05,9.910372154729989e-05,6.514803457911578e-05,0.0,0.0001000018545843593,0.00010054959742663685,0.00016450703102419446,6.308966908244049e-05,0.00012585498275222815,6.181817539560884e-05,0.00016530378920084972,8.23865285301636e-05,6.07105734096579e-05,0.00013076796948158564,0.00010887648346872817
9,0.00012026031820028268,7.602215609794925e-05,0.00011915990366707722,5.90614071106339e-05,0.00010763716975928311,0.00010263116001920184,0.000130034635415636,8.009872347592015e-05,8.826218597093291e-05,0.0,0.00010734610755291537,0.00012433241707407707,9.596139014830406e-05,0.00014040869967544837,0.000172509083422411,8.292596923743479e-05,9.936768871610352e-05,6.635699066671224e-05,0.00010250699526220926,0.00016466397224228842
10,0.00011341688307058858,9.384916636451918e-05,6.85397852005786e-05,6.467556037942777e-05,0.00014729104607779113,9.304564828244169e-05,9.943295482172549e-05,9.443887151712199e-05,6.099828812120017e-05,6.569764145151534e-05,0.0,6.123553876143196e-05,8.879407271711682e-05,0.00011612503643044769,8.41003473716477e-05,0.0002029345541335852,8.9396715248987e-05,9.591473127846549e-05,6.289288593010901e-05,7.694708926731679e-05
