,0,1,2,3,4,5,6,7,8,9
0,0.0,8.179671305952256e-05,9.556300787208396e-05,7.016855785085483e-05,7.577787969330686e-05,0.00020757752733291355,0.00017123412729707713,0.0001888496612943925,0.0001044701323357358,7.68744316301861e-05
1,6.74483339425105e-05,0.0,0.00012977799605979362,0.00014348041248879697,0.00014463071534116646,0.00021647366237998033,0.00010408735702028662,0.00010645607083163225,0.00013729162026923056,9.425972274143733e-05
2,7.463099295397745e-05,0.00010450059002237612,0.0,0.00012394251676593675,0.0001127877126132763,0.0001468428299623985,0.0001065758235323337,0.00011142247022094282,8.43534778175818e-05,9.581686084390537e-05
3,0.00010077199433967645,0.0001054003568609109,6.848056404923775e-05,0.0,0.00011360045880125388,0.00015492654647497495,0.00020710327060588057,0.00010180784718704428,0.0001609808750934781,0.00012613270945686721
4,6.164009649251252e-05,0.00012784991995138168,9.99786403231055e-05,0.00016199981336814166,0.0,0.00012406010196763987,0.00011615665477122216,8.528930355768123e-05,0.0001341613562447572,0.00012287122031689497
5,7.484673776699446e-05,0.00011269410656496516,0.00010378723480697634,0.0001238109565497911,0.00013041236371214859,0.0,0.00014996826278691465,0.00011947890884596459,0.00015082595167655654,0.00013467711644552888
6,9.517801598671976e-05,8.773715894780359e-05,0.00011113917643887316,0.00019722139550675677,0.00010053294046976236,0.00023401098241769967,0.0,0.00023271620437851566,0.0001451112422118121,8.94528479194658e-05
7,9.822344657741829e-05,0.00010828071209114241,0.00014049808372638216,0.00018649619944645924,0.00016138027894777054,0.00021542862522363067,0.00010080593407477966,0.0,7.824000505779383e-05,0.00011952005065405474
8,9.36563715184341e-05,0.00017429928747312874,0.00011182473798891628,0.00015006281628877278,0.00010364076386989742,0.00021084467788528584,0.00017191109608795423,0.00019228871735084503,0.0,8.352556676189955e-05
9,8.929206362936416e-05,9.993833454868234e-05,0.0001256419447092221,0.00011733597450022905,7.371848035804649e-05,0.0002043543163536376,8.310112910061545e-05,0.0001319054453080853,0.0001740217170585079,0.0
